Date,NumTransactions,NumTransactionsExcluding10,NumTransactionsExcluding100,NumTransactionsExcluding1000,NumTransactionsExcluding10000,NumTransactionsExcludingPopular
03/01/2009 18:15:05,1.0, 1.0, 1.0, 1.0, 1.0, 1.0
04/01/2009 18:15:05,0.0, 0.0, 0.0, 0.0, 0.0, 0.0
05/01/2009 18:15:05,0.0, 0.0, 0.0, 0.0, 0.0, 0.0
06/01/2009 18:15:05,0.0, 0.0, 0.0, 0.0, 0.0, 0.0
07/01/2009 18:15:05,0.0, 0.0, 0.0, 0.0, 0.0, 0.0
08/01/2009 18:15:05,0.0, 0.0, 0.0, 0.0, 0.0, 0.0
09/01/2009 18:15:05,14.0, 14.0, 14.0, 14.0, 14.0, 14.0
10/01/2009 18:15:05,31.0, 31.0, 31.0, 31.0, 31.0, 31.0
11/01/2009 18:15:05,106.0, 106.0, 106.0, 106.0, 106.0, 106.0
12/01/2009 18:15:05,95.0, 95.0, 95.0, 95.0, 95.0, 95.0
13/01/2009 18:15:05,116.0, 116.0, 116.0, 116.0, 116.0, 116.0
14/01/2009 18:15:05,126.0, 126.0, 126.0, 126.0, 126.0, 126.0
15/01/2009 18:15:05,136.0, 136.0, 136.0, 136.0, 136.0, 136.0
16/01/2009 18:15:05,117.0, 117.0, 117.0, 117.0, 117.0, 117.0
17/01/2009 18:15:05,109.0, 109.0, 109.0, 109.0, 109.0, 109.0
18/01/2009 18:15:05,101.0, 101.0, 101.0, 101.0, 101.0, 101.0
19/01/2009 18:15:05,120.0, 120.0, 120.0, 120.0, 120.0, 120.0
20/01/2009 18:15:05,118.0, 118.0, 118.0, 118.0, 118.0, 118.0
21/01/2009 18:15:05,115.0, 115.0, 115.0, 115.0, 115.0, 115.0
22/01/2009 18:15:05,76.0, 76.0, 76.0, 76.0, 76.0, 76.0
23/01/2009 18:15:05,68.0, 68.0, 68.0, 68.0, 68.0, 68.0
24/01/2009 18:15:05,201.0, 201.0, 201.0, 201.0, 201.0, 201.0
25/01/2009 18:15:05,195.0, 195.0, 195.0, 195.0, 195.0, 195.0
26/01/2009 18:15:05,116.0, 116.0, 116.0, 116.0, 116.0, 116.0
27/01/2009 18:15:05,105.0, 105.0, 105.0, 105.0, 105.0, 105.0
28/01/2009 18:15:05,103.0, 103.0, 103.0, 103.0, 103.0, 103.0
29/01/2009 18:15:05,122.0, 122.0, 122.0, 122.0, 122.0, 122.0
30/01/2009 18:15:05,122.0, 122.0, 122.0, 122.0, 122.0, 122.0
31/01/2009 18:15:05,129.0, 129.0, 129.0, 129.0, 129.0, 129.0
01/02/2009 18:15:05,118.0, 118.0, 118.0, 118.0, 118.0, 118.0
02/02/2009 18:15:05,127.0, 127.0, 127.0, 127.0, 127.0, 127.0
03/02/2009 18:15:05,150.0, 137.0, 150.0, 150.0, 150.0, 150.0
04/02/2009 18:15:05,126.0, 126.0, 126.0, 126.0, 126.0, 126.0
05/02/2009 18:15:05,121.0, 121.0, 121.0, 121.0, 121.0, 121.0
06/02/2009 18:15:05,129.0, 129.0, 129.0, 129.0, 129.0, 129.0
07/02/2009 18:15:05,130.0, 130.0, 130.0, 130.0, 130.0, 130.0
08/02/2009 18:15:05,135.0, 135.0, 135.0, 135.0, 135.0, 135.0
09/02/2009 18:15:05,129.0, 129.0, 129.0, 129.0, 129.0, 129.0
10/02/2009 18:15:05,127.0, 127.0, 127.0, 127.0, 127.0, 127.0
11/02/2009 18:15:05,132.0, 132.0, 132.0, 132.0, 132.0, 132.0
12/02/2009 18:15:05,119.0, 119.0, 119.0, 119.0, 119.0, 119.0
13/02/2009 18:15:05,124.0, 124.0, 124.0, 124.0, 124.0, 124.0
14/02/2009 18:15:05,141.0, 141.0, 141.0, 141.0, 141.0, 141.0
15/02/2009 18:15:05,125.0, 125.0, 125.0, 125.0, 125.0, 125.0
16/02/2009 18:15:05,123.0, 123.0, 123.0, 123.0, 123.0, 123.0
17/02/2009 18:15:05,119.0, 119.0, 119.0, 119.0, 119.0, 119.0
18/02/2009 18:15:05,124.0, 124.0, 124.0, 124.0, 124.0, 124.0
19/02/2009 18:15:05,117.0, 117.0, 117.0, 117.0, 117.0, 117.0
20/02/2009 18:15:05,129.0, 129.0, 129.0, 129.0, 129.0, 129.0
21/02/2009 18:15:05,110.0, 110.0, 110.0, 110.0, 110.0, 110.0
22/02/2009 18:15:05,125.0, 125.0, 125.0, 125.0, 125.0, 125.0
23/02/2009 18:15:05,107.0, 107.0, 107.0, 107.0, 107.0, 107.0
24/02/2009 18:15:05,111.0, 111.0, 111.0, 111.0, 111.0, 111.0
25/02/2009 18:15:05,107.0, 107.0, 107.0, 107.0, 107.0, 107.0
26/02/2009 18:15:05,96.0, 96.0, 96.0, 96.0, 96.0, 96.0
27/02/2009 18:15:05,123.0, 123.0, 123.0, 123.0, 123.0, 123.0
28/02/2009 18:15:05,103.0, 103.0, 103.0, 103.0, 103.0, 103.0
01/03/2009 18:15:05,107.0, 107.0, 107.0, 107.0, 107.0, 107.0
02/03/2009 18:15:05,104.0, 104.0, 104.0, 104.0, 104.0, 104.0
03/03/2009 18:15:05,108.0, 108.0, 108.0, 108.0, 108.0, 108.0
04/03/2009 18:15:05,106.0, 106.0, 106.0, 106.0, 106.0, 106.0
05/03/2009 18:15:05,108.0, 108.0, 108.0, 108.0, 108.0, 108.0
06/03/2009 18:15:05,119.0, 119.0, 119.0, 119.0, 119.0, 119.0
07/03/2009 18:15:05,111.0, 111.0, 111.0, 111.0, 111.0, 111.0
08/03/2009 18:15:05,115.0, 115.0, 115.0, 115.0, 115.0, 115.0
09/03/2009 18:15:05,113.0, 113.0, 113.0, 113.0, 113.0, 113.0
10/03/2009 18:15:05,105.0, 105.0, 105.0, 105.0, 105.0, 105.0
11/03/2009 18:15:05,108.0, 108.0, 108.0, 108.0, 108.0, 108.0
12/03/2009 18:15:05,119.0, 119.0, 119.0, 119.0, 119.0, 119.0
13/03/2009 18:15:05,115.0, 115.0, 115.0, 115.0, 115.0, 115.0
14/03/2009 18:15:05,116.0, 116.0, 116.0, 116.0, 116.0, 116.0
15/03/2009 18:15:05,111.0, 111.0, 111.0, 111.0, 111.0, 111.0
16/03/2009 18:15:05,131.0, 131.0, 131.0, 131.0, 131.0, 131.0
17/03/2009 18:15:05,115.0, 115.0, 115.0, 115.0, 115.0, 115.0
18/03/2009 18:15:05,110.0, 110.0, 110.0, 110.0, 110.0, 110.0
19/03/2009 18:15:05,124.0, 124.0, 124.0, 124.0, 124.0, 124.0
20/03/2009 18:15:05,119.0, 119.0, 119.0, 119.0, 119.0, 119.0
21/03/2009 18:15:05,77.0, 77.0, 77.0, 77.0, 77.0, 77.0
22/03/2009 18:15:05,97.0, 97.0, 97.0, 97.0, 97.0, 97.0
23/03/2009 18:15:05,132.0, 132.0, 132.0, 132.0, 132.0, 132.0
24/03/2009 18:15:05,105.0, 105.0, 105.0, 105.0, 105.0, 105.0
25/03/2009 18:15:05,116.0, 116.0, 116.0, 116.0, 116.0, 116.0
26/03/2009 18:15:05,114.0, 114.0, 114.0, 114.0, 114.0, 114.0
27/03/2009 18:15:05,110.0, 110.0, 110.0, 110.0, 110.0, 110.0
28/03/2009 18:15:05,122.0, 122.0, 122.0, 122.0, 122.0, 122.0
29/03/2009 18:15:05,112.0, 112.0, 112.0, 112.0, 112.0, 112.0
30/03/2009 18:15:05,125.0, 125.0, 125.0, 125.0, 125.0, 125.0
31/03/2009 18:15:05,114.0, 114.0, 114.0, 114.0, 114.0, 114.0
01/04/2009 18:15:05,107.0, 107.0, 107.0, 107.0, 107.0, 107.0
02/04/2009 18:15:05,120.0, 120.0, 120.0, 120.0, 120.0, 120.0
03/04/2009 18:15:05,113.0, 113.0, 113.0, 113.0, 113.0, 113.0
04/04/2009 18:15:05,113.0, 113.0, 113.0, 113.0, 113.0, 113.0
05/04/2009 18:15:05,129.0, 129.0, 129.0, 129.0, 129.0, 129.0
06/04/2009 18:15:05,117.0, 117.0, 117.0, 117.0, 117.0, 117.0
07/04/2009 18:15:05,99.0, 99.0, 99.0, 99.0, 99.0, 99.0
08/04/2009 18:15:05,104.0, 104.0, 104.0, 104.0, 104.0, 104.0
09/04/2009 18:15:05,99.0, 99.0, 99.0, 99.0, 99.0, 99.0
10/04/2009 18:15:05,103.0, 103.0, 103.0, 103.0, 103.0, 103.0
11/04/2009 18:15:05,123.0, 123.0, 123.0, 123.0, 123.0, 123.0
12/04/2009 18:15:05,115.0, 115.0, 115.0, 115.0, 115.0, 115.0
13/04/2009 18:15:05,118.0, 118.0, 118.0, 118.0, 118.0, 118.0
14/04/2009 18:15:05,127.0, 127.0, 127.0, 127.0, 127.0, 127.0
15/04/2009 18:15:05,112.0, 112.0, 112.0, 112.0, 112.0, 112.0
16/04/2009 18:15:05,123.0, 123.0, 123.0, 123.0, 123.0, 123.0
17/04/2009 18:15:05,115.0, 115.0, 115.0, 115.0, 115.0, 115.0
18/04/2009 18:15:05,125.0, 125.0, 125.0, 125.0, 125.0, 125.0
19/04/2009 18:15:05,121.0, 121.0, 121.0, 121.0, 121.0, 121.0
20/04/2009 18:15:05,118.0, 118.0, 118.0, 118.0, 118.0, 118.0
21/04/2009 18:15:05,125.0, 125.0, 125.0, 125.0, 125.0, 125.0
22/04/2009 18:15:05,121.0, 121.0, 121.0, 121.0, 121.0, 121.0
23/04/2009 18:15:05,80.0, 80.0, 80.0, 80.0, 80.0, 80.0
24/04/2009 18:15:05,113.0, 113.0, 113.0, 113.0, 113.0, 113.0
25/04/2009 18:15:05,122.0, 122.0, 122.0, 122.0, 122.0, 122.0
26/04/2009 18:15:05,111.0, 111.0, 111.0, 111.0, 111.0, 111.0
27/04/2009 18:15:05,105.0, 105.0, 105.0, 105.0, 105.0, 105.0
28/04/2009 18:15:05,117.0, 117.0, 117.0, 117.0, 117.0, 117.0
29/04/2009 18:15:05,123.0, 123.0, 123.0, 123.0, 123.0, 123.0
30/04/2009 18:15:05,133.0, 133.0, 133.0, 133.0, 133.0, 133.0
01/05/2009 18:15:05,123.0, 123.0, 123.0, 123.0, 123.0, 123.0
02/05/2009 18:15:05,124.0, 124.0, 124.0, 124.0, 124.0, 124.0
03/05/2009 18:15:05,115.0, 115.0, 115.0, 115.0, 115.0, 115.0
04/05/2009 18:15:05,125.0, 125.0, 125.0, 125.0, 125.0, 125.0
05/05/2009 18:15:05,133.0, 133.0, 133.0, 133.0, 133.0, 133.0
06/05/2009 18:15:05,138.0, 138.0, 138.0, 138.0, 138.0, 138.0
07/05/2009 18:15:05,121.0, 121.0, 121.0, 121.0, 121.0, 121.0
08/05/2009 18:15:05,122.0, 122.0, 122.0, 122.0, 122.0, 122.0
09/05/2009 18:15:05,91.0, 91.0, 91.0, 91.0, 91.0, 91.0
10/05/2009 18:15:05,62.0, 62.0, 62.0, 62.0, 62.0, 62.0
11/05/2009 18:15:05,120.0, 120.0, 120.0, 120.0, 120.0, 120.0
12/05/2009 18:15:05,127.0, 127.0, 127.0, 127.0, 127.0, 127.0
13/05/2009 18:15:05,117.0, 117.0, 117.0, 117.0, 117.0, 117.0
14/05/2009 18:15:05,137.0, 137.0, 137.0, 137.0, 137.0, 137.0
15/05/2009 18:15:05,145.0, 145.0, 145.0, 145.0, 145.0, 145.0
16/05/2009 18:15:05,115.0, 115.0, 115.0, 115.0, 115.0, 115.0
17/05/2009 18:15:05,125.0, 125.0, 125.0, 125.0, 125.0, 125.0
18/05/2009 18:15:05,124.0, 124.0, 124.0, 124.0, 124.0, 124.0
19/05/2009 18:15:05,100.0, 100.0, 100.0, 100.0, 100.0, 100.0
20/05/2009 18:15:05,104.0, 104.0, 104.0, 104.0, 104.0, 104.0
21/05/2009 18:15:05,89.0, 89.0, 89.0, 89.0, 89.0, 89.0
22/05/2009 18:15:05,83.0, 83.0, 83.0, 83.0, 83.0, 83.0
23/05/2009 18:15:05,7.0, 7.0, 7.0, 7.0, 7.0, 7.0
24/05/2009 18:15:05,96.0, 96.0, 96.0, 96.0, 96.0, 96.0
25/05/2009 18:15:05,112.0, 112.0, 112.0, 112.0, 112.0, 112.0
26/05/2009 18:15:05,113.0, 113.0, 113.0, 113.0, 113.0, 113.0
27/05/2009 18:15:05,125.0, 125.0, 125.0, 125.0, 125.0, 125.0
28/05/2009 18:15:05,103.0, 103.0, 103.0, 103.0, 103.0, 103.0
29/05/2009 18:15:05,108.0, 108.0, 108.0, 108.0, 108.0, 108.0
30/05/2009 18:15:05,103.0, 103.0, 103.0, 103.0, 103.0, 103.0
31/05/2009 18:15:05,118.0, 118.0, 118.0, 118.0, 118.0, 118.0
01/06/2009 18:15:05,74.0, 74.0, 74.0, 74.0, 74.0, 74.0
02/06/2009 18:15:05,89.0, 89.0, 89.0, 89.0, 89.0, 89.0
03/06/2009 18:15:05,98.0, 98.0, 98.0, 98.0, 98.0, 98.0
04/06/2009 18:15:05,39.0, 39.0, 39.0, 39.0, 39.0, 39.0
05/06/2009 18:15:05,57.0, 57.0, 57.0, 57.0, 57.0, 57.0
06/06/2009 18:15:05,24.0, 24.0, 24.0, 24.0, 24.0, 24.0
07/06/2009 18:15:05,4.0, 4.0, 4.0, 4.0, 4.0, 4.0
08/06/2009 18:15:05,72.0, 72.0, 72.0, 72.0, 72.0, 72.0
09/06/2009 18:15:05,94.0, 94.0, 94.0, 94.0, 94.0, 94.0
10/06/2009 18:15:05,83.0, 83.0, 83.0, 83.0, 83.0, 83.0
11/06/2009 18:15:05,93.0, 93.0, 93.0, 93.0, 93.0, 93.0
12/06/2009 18:15:05,91.0, 91.0, 91.0, 91.0, 91.0, 91.0
13/06/2009 18:15:05,74.0, 74.0, 74.0, 74.0, 74.0, 74.0
14/06/2009 18:15:05,70.0, 70.0, 70.0, 70.0, 70.0, 70.0
15/06/2009 18:15:05,82.0, 82.0, 82.0, 82.0, 82.0, 82.0
16/06/2009 18:15:05,73.0, 73.0, 73.0, 73.0, 73.0, 73.0
17/06/2009 18:15:05,77.0, 77.0, 77.0, 77.0, 77.0, 77.0
18/06/2009 18:15:05,81.0, 81.0, 81.0, 81.0, 81.0, 81.0
19/06/2009 18:15:05,87.0, 87.0, 87.0, 87.0, 87.0, 87.0
20/06/2009 18:15:05,84.0, 84.0, 84.0, 84.0, 84.0, 84.0
21/06/2009 18:15:05,75.0, 75.0, 75.0, 75.0, 75.0, 75.0
22/06/2009 18:15:05,81.0, 81.0, 81.0, 81.0, 81.0, 81.0
23/06/2009 18:15:05,76.0, 76.0, 76.0, 76.0, 76.0, 76.0
24/06/2009 18:15:05,87.0, 87.0, 87.0, 87.0, 87.0, 87.0
25/06/2009 18:15:05,74.0, 74.0, 74.0, 74.0, 74.0, 74.0
26/06/2009 18:15:05,90.0, 90.0, 90.0, 90.0, 90.0, 90.0
27/06/2009 18:15:05,85.0, 85.0, 85.0, 85.0, 85.0, 85.0
28/06/2009 18:15:05,52.0, 52.0, 52.0, 52.0, 52.0, 52.0
29/06/2009 18:15:05,76.0, 76.0, 76.0, 76.0, 76.0, 76.0
30/06/2009 18:15:05,89.0, 89.0, 89.0, 89.0, 89.0, 89.0
01/07/2009 18:15:05,84.0, 84.0, 84.0, 84.0, 84.0, 84.0
02/07/2009 18:15:05,72.0, 72.0, 72.0, 72.0, 72.0, 72.0
03/07/2009 18:15:05,84.0, 84.0, 84.0, 84.0, 84.0, 84.0
04/07/2009 18:15:05,89.0, 89.0, 89.0, 89.0, 89.0, 89.0
05/07/2009 18:15:05,80.0, 80.0, 80.0, 80.0, 80.0, 80.0
06/07/2009 18:15:05,91.0, 91.0, 91.0, 91.0, 91.0, 91.0
07/07/2009 18:15:05,63.0, 63.0, 63.0, 63.0, 63.0, 63.0
08/07/2009 18:15:05,79.0, 79.0, 79.0, 79.0, 79.0, 79.0
09/07/2009 18:15:05,81.0, 81.0, 81.0, 81.0, 81.0, 81.0
10/07/2009 18:15:05,82.0, 82.0, 82.0, 82.0, 82.0, 82.0
11/07/2009 18:15:05,84.0, 84.0, 84.0, 84.0, 84.0, 84.0
12/07/2009 18:15:05,76.0, 76.0, 76.0, 76.0, 76.0, 76.0
13/07/2009 18:15:05,76.0, 76.0, 76.0, 76.0, 76.0, 76.0
14/07/2009 18:15:05,72.0, 72.0, 72.0, 72.0, 72.0, 72.0
15/07/2009 18:15:05,46.0, 46.0, 46.0, 46.0, 46.0, 46.0
16/07/2009 18:15:05,69.0, 69.0, 69.0, 69.0, 69.0, 69.0
17/07/2009 18:15:05,65.0, 65.0, 65.0, 65.0, 65.0, 65.0
18/07/2009 18:15:05,3.0, 3.0, 3.0, 3.0, 3.0, 3.0
19/07/2009 18:15:05,52.0, 52.0, 52.0, 52.0, 52.0, 52.0
20/07/2009 18:15:05,75.0, 75.0, 75.0, 75.0, 75.0, 75.0
21/07/2009 18:15:05,75.0, 75.0, 75.0, 75.0, 75.0, 75.0
22/07/2009 18:15:05,69.0, 69.0, 69.0, 69.0, 69.0, 69.0
23/07/2009 18:15:05,66.0, 66.0, 66.0, 66.0, 66.0, 66.0
24/07/2009 18:15:05,75.0, 75.0, 75.0, 75.0, 75.0, 75.0
25/07/2009 18:15:05,53.0, 53.0, 53.0, 53.0, 53.0, 53.0
26/07/2009 18:15:05,13.0, 13.0, 13.0, 13.0, 13.0, 13.0
27/07/2009 18:15:05,64.0, 64.0, 64.0, 64.0, 64.0, 64.0
28/07/2009 18:15:05,44.0, 44.0, 44.0, 44.0, 44.0, 44.0
29/07/2009 18:15:05,32.0, 32.0, 32.0, 32.0, 32.0, 32.0
30/07/2009 18:15:05,16.0, 16.0, 16.0, 16.0, 16.0, 16.0
31/07/2009 18:15:05,12.0, 12.0, 12.0, 12.0, 12.0, 12.0
01/08/2009 18:15:05,23.0, 23.0, 23.0, 23.0, 23.0, 23.0
02/08/2009 18:15:05,30.0, 30.0, 30.0, 30.0, 30.0, 30.0
03/08/2009 18:15:05,15.0, 15.0, 15.0, 15.0, 15.0, 15.0
04/08/2009 18:15:05,58.0, 58.0, 58.0, 58.0, 58.0, 58.0
05/08/2009 18:15:05,91.0, 91.0, 91.0, 91.0, 91.0, 91.0
06/08/2009 18:15:05,96.0, 96.0, 96.0, 96.0, 96.0, 96.0
07/08/2009 18:15:05,74.0, 74.0, 74.0, 74.0, 74.0, 74.0
08/08/2009 18:15:05,83.0, 83.0, 83.0, 83.0, 83.0, 83.0
09/08/2009 18:15:05,98.0, 98.0, 98.0, 98.0, 98.0, 98.0
10/08/2009 18:15:05,82.0, 82.0, 82.0, 82.0, 82.0, 82.0
11/08/2009 18:15:05,67.0, 67.0, 67.0, 67.0, 67.0, 67.0
12/08/2009 18:15:05,68.0, 68.0, 68.0, 68.0, 68.0, 68.0
13/08/2009 18:15:05,81.0, 81.0, 81.0, 81.0, 81.0, 81.0
14/08/2009 18:15:05,65.0, 65.0, 65.0, 65.0, 65.0, 65.0
15/08/2009 18:15:05,34.0, 34.0, 34.0, 34.0, 34.0, 34.0
16/08/2009 18:15:05,25.0, 25.0, 25.0, 25.0, 25.0, 25.0
17/08/2009 18:15:05,17.0, 17.0, 17.0, 17.0, 17.0, 17.0
18/08/2009 18:15:05,9.0, 9.0, 9.0, 9.0, 9.0, 9.0
19/08/2009 18:15:05,15.0, 15.0, 15.0, 15.0, 15.0, 15.0
20/08/2009 18:15:05,24.0, 24.0, 24.0, 24.0, 24.0, 24.0
21/08/2009 18:15:05,16.0, 16.0, 16.0, 16.0, 16.0, 16.0
22/08/2009 18:15:05,8.0, 8.0, 8.0, 8.0, 8.0, 8.0
23/08/2009 18:15:05,12.0, 12.0, 12.0, 12.0, 12.0, 12.0
24/08/2009 18:15:05,8.0, 8.0, 8.0, 8.0, 8.0, 8.0
25/08/2009 18:15:05,55.0, 55.0, 55.0, 55.0, 55.0, 55.0
26/08/2009 18:15:05,42.0, 42.0, 42.0, 42.0, 42.0, 42.0
27/08/2009 18:15:05,33.0, 33.0, 33.0, 33.0, 33.0, 33.0
28/08/2009 18:15:05,64.0, 64.0, 64.0, 64.0, 64.0, 64.0
29/08/2009 18:15:05,83.0, 83.0, 83.0, 83.0, 83.0, 83.0
30/08/2009 18:15:05,91.0, 91.0, 91.0, 91.0, 91.0, 91.0
31/08/2009 18:15:05,95.0, 95.0, 95.0, 95.0, 95.0, 95.0
01/09/2009 18:15:05,79.0, 79.0, 79.0, 79.0, 79.0, 79.0
02/09/2009 18:15:05,68.0, 68.0, 68.0, 68.0, 68.0, 68.0
03/09/2009 18:15:05,61.0, 61.0, 61.0, 61.0, 61.0, 61.0
04/09/2009 18:15:05,63.0, 63.0, 63.0, 63.0, 63.0, 63.0
05/09/2009 18:15:05,71.0, 71.0, 71.0, 71.0, 71.0, 71.0
06/09/2009 18:15:05,72.0, 72.0, 72.0, 72.0, 72.0, 72.0
07/09/2009 18:15:05,79.0, 79.0, 79.0, 79.0, 79.0, 79.0
08/09/2009 18:15:05,66.0, 66.0, 66.0, 66.0, 66.0, 66.0
09/09/2009 18:15:05,58.0, 58.0, 58.0, 58.0, 58.0, 58.0
10/09/2009 18:15:05,61.0, 61.0, 61.0, 61.0, 61.0, 61.0
11/09/2009 18:15:05,68.0, 68.0, 68.0, 68.0, 68.0, 68.0
12/09/2009 18:15:05,71.0, 71.0, 71.0, 71.0, 71.0, 71.0
13/09/2009 18:15:05,70.0, 70.0, 70.0, 70.0, 70.0, 70.0
14/09/2009 18:15:05,81.0, 81.0, 81.0, 81.0, 81.0, 81.0
15/09/2009 18:15:05,56.0, 56.0, 56.0, 56.0, 56.0, 56.0
16/09/2009 18:15:05,59.0, 59.0, 59.0, 59.0, 59.0, 59.0
17/09/2009 18:15:05,84.0, 84.0, 84.0, 84.0, 84.0, 84.0
18/09/2009 18:15:05,81.0, 81.0, 81.0, 81.0, 81.0, 81.0
19/09/2009 18:15:05,71.0, 71.0, 71.0, 71.0, 71.0, 71.0
20/09/2009 18:15:05,79.0, 79.0, 79.0, 79.0, 79.0, 79.0
21/09/2009 18:15:05,74.0, 74.0, 74.0, 74.0, 74.0, 74.0
22/09/2009 18:15:05,35.0, 35.0, 35.0, 35.0, 35.0, 35.0
23/09/2009 18:15:05,28.0, 28.0, 28.0, 28.0, 28.0, 28.0
24/09/2009 18:15:05,82.0, 82.0, 82.0, 82.0, 82.0, 82.0
25/09/2009 18:15:05,102.0, 102.0, 102.0, 102.0, 102.0, 102.0
26/09/2009 18:15:05,94.0, 94.0, 94.0, 94.0, 94.0, 94.0
27/09/2009 18:15:05,90.0, 90.0, 90.0, 90.0, 90.0, 90.0
28/09/2009 18:15:05,88.0, 88.0, 88.0, 88.0, 88.0, 88.0
29/09/2009 18:15:05,85.0, 85.0, 85.0, 85.0, 85.0, 85.0
30/09/2009 18:15:05,87.0, 87.0, 87.0, 87.0, 87.0, 87.0
01/10/2009 18:15:05,85.0, 85.0, 85.0, 85.0, 85.0, 85.0
02/10/2009 18:15:05,76.0, 76.0, 76.0, 76.0, 76.0, 76.0
03/10/2009 18:15:05,58.0, 58.0, 58.0, 58.0, 58.0, 58.0
04/10/2009 18:15:05,61.0, 61.0, 61.0, 61.0, 61.0, 61.0
05/10/2009 18:15:05,58.0, 58.0, 58.0, 58.0, 58.0, 58.0
06/10/2009 18:15:05,43.0, 43.0, 43.0, 43.0, 43.0, 43.0
07/10/2009 18:15:05,51.0, 51.0, 51.0, 51.0, 51.0, 51.0
08/10/2009 18:15:05,70.0, 70.0, 70.0, 70.0, 70.0, 70.0
09/10/2009 18:15:05,78.0, 78.0, 78.0, 78.0, 78.0, 78.0
10/10/2009 18:15:05,77.0, 77.0, 77.0, 77.0, 77.0, 77.0
11/10/2009 18:15:05,79.0, 79.0, 79.0, 79.0, 79.0, 79.0
12/10/2009 18:15:05,63.0, 63.0, 63.0, 63.0, 63.0, 63.0
13/10/2009 18:15:05,51.0, 51.0, 51.0, 51.0, 51.0, 51.0
14/10/2009 18:15:05,56.0, 56.0, 56.0, 56.0, 56.0, 56.0
15/10/2009 18:15:05,85.0, 85.0, 85.0, 85.0, 85.0, 85.0
16/10/2009 18:15:05,66.0, 66.0, 66.0, 66.0, 66.0, 66.0
17/10/2009 18:15:05,55.0, 55.0, 55.0, 55.0, 55.0, 55.0
18/10/2009 18:15:05,65.0, 65.0, 65.0, 65.0, 65.0, 65.0
19/10/2009 18:15:05,99.0, 99.0, 99.0, 99.0, 99.0, 99.0
20/10/2009 18:15:05,111.0, 111.0, 111.0, 111.0, 111.0, 111.0
21/10/2009 18:15:05,84.0, 84.0, 84.0, 84.0, 84.0, 84.0
22/10/2009 18:15:05,88.0, 88.0, 88.0, 88.0, 88.0, 88.0
23/10/2009 18:15:05,87.0, 87.0, 87.0, 87.0, 87.0, 87.0
24/10/2009 18:15:05,75.0, 75.0, 75.0, 75.0, 75.0, 75.0
25/10/2009 18:15:05,74.0, 74.0, 74.0, 74.0, 74.0, 74.0
26/10/2009 18:15:05,65.0, 65.0, 65.0, 65.0, 65.0, 65.0
27/10/2009 18:15:05,67.0, 67.0, 67.0, 67.0, 67.0, 67.0
28/10/2009 18:15:05,64.0, 64.0, 64.0, 64.0, 64.0, 64.0
29/10/2009 18:15:05,51.0, 51.0, 51.0, 51.0, 51.0, 51.0
30/10/2009 18:15:05,62.0, 62.0, 62.0, 62.0, 62.0, 62.0
31/10/2009 18:15:05,45.0, 45.0, 45.0, 45.0, 45.0, 45.0
01/11/2009 18:15:05,30.0, 30.0, 30.0, 30.0, 30.0, 30.0
02/11/2009 18:15:05,33.0, 33.0, 33.0, 33.0, 33.0, 33.0
03/11/2009 18:15:05,57.0, 57.0, 57.0, 57.0, 57.0, 57.0
04/11/2009 18:15:05,62.0, 62.0, 62.0, 62.0, 62.0, 62.0
05/11/2009 18:15:05,65.0, 65.0, 65.0, 65.0, 65.0, 65.0
06/11/2009 18:15:05,49.0, 49.0, 49.0, 49.0, 49.0, 49.0
07/11/2009 18:15:05,76.0, 76.0, 76.0, 76.0, 76.0, 76.0
08/11/2009 18:15:05,70.0, 70.0, 70.0, 70.0, 70.0, 70.0
09/11/2009 18:15:05,65.0, 65.0, 65.0, 65.0, 65.0, 65.0
10/11/2009 18:15:05,71.0, 71.0, 71.0, 71.0, 71.0, 71.0
11/11/2009 18:15:05,78.0, 78.0, 78.0, 78.0, 78.0, 78.0
12/11/2009 18:15:05,70.0, 70.0, 70.0, 70.0, 70.0, 70.0
13/11/2009 18:15:05,73.0, 73.0, 73.0, 73.0, 73.0, 73.0
14/11/2009 18:15:05,83.0, 83.0, 83.0, 83.0, 83.0, 83.0
15/11/2009 18:15:05,96.0, 96.0, 96.0, 96.0, 96.0, 96.0
16/11/2009 18:15:05,100.0, 100.0, 100.0, 100.0, 100.0, 100.0
17/11/2009 18:15:05,91.0, 91.0, 91.0, 91.0, 91.0, 91.0
18/11/2009 18:15:05,79.0, 79.0, 79.0, 79.0, 79.0, 79.0
19/11/2009 18:15:05,73.0, 73.0, 73.0, 73.0, 73.0, 73.0
20/11/2009 18:15:05,84.0, 84.0, 84.0, 84.0, 84.0, 84.0
21/11/2009 18:15:05,77.0, 77.0, 77.0, 77.0, 77.0, 77.0
22/11/2009 18:15:05,100.0, 100.0, 100.0, 100.0, 100.0, 100.0
23/11/2009 18:15:05,96.0, 96.0, 96.0, 96.0, 96.0, 96.0
24/11/2009 18:15:05,102.0, 102.0, 102.0, 102.0, 102.0, 102.0
25/11/2009 18:15:05,85.0, 85.0, 85.0, 85.0, 85.0, 85.0
26/11/2009 18:15:05,78.0, 78.0, 78.0, 78.0, 78.0, 78.0
27/11/2009 18:15:05,75.0, 75.0, 75.0, 75.0, 75.0, 75.0
28/11/2009 18:15:05,78.0, 78.0, 78.0, 78.0, 78.0, 78.0
29/11/2009 18:15:05,58.0, 58.0, 58.0, 58.0, 58.0, 58.0
