"NumUniqueAdresses","seasonal","trend","remainder"
177,16648.4326498266,17049.8610633875,-33521.2937132141
192,17035.4125426776,16602.8937839889,-33446.3063266665
201,17035.4125426776,16155.9265045904,-32990.339047268
219,17035.4125426776,15744.9567564756,-32561.3692991532
205,17035.4125426776,15333.9870083608,-32164.3995510384
218,17090.8479099639,15016.9650877266,-31889.8129976904
252,17090.8479099639,14699.9431670923,-31538.7910770562
218,17090.8479099639,14559.6088436382,-31432.4567536021
216,17090.8479099639,14419.2745201841,-31294.1224301479
244,17685.0073508033,14379.7052796336,-31820.7126304369
298,17685.0073508033,14340.1360390831,-31727.1433898864
196,17685.0073508033,14392.4152323351,-31881.4225831385
210,17685.0073508033,14444.6944255872,-31919.7017763905
187,18028.5974889258,14691.3008003219,-32532.8982892476
214,18028.5974889258,14937.9071750566,-32752.5046639823
219,18028.5974889258,15246.177519395,-33055.7750083207
254,18028.5974889258,15554.4478637334,-33329.0453526592
250,18113.7274565678,15749.073611815,-33612.8010683829
256,18113.7274565678,15943.6993598967,-33801.4268164645
251,18113.7274565678,16011.5712745546,-33874.2987311225
227,18113.7274565678,16079.4431892126,-33966.1706457804
198,18056.8085288907,16007.5659407852,-33866.374469676
197,18056.8085288907,15935.6886923578,-33795.4972212486
217,18056.8085288907,15758.2615292293,-33598.0700581201
235,18056.8085288907,15580.8343661008,-33402.6428949915
274,17987.3753208367,15489.0588510941,-33202.4341719308
257,17987.3753208367,15397.2833360875,-33127.6586569241
223,17987.3753208367,15510.0953740232,-33274.4706948598
256,17987.3753208367,15622.9074119588,-33354.2827327955
223,17982.924652151,15736.2841266178,-33496.2087787688
215,17982.924652151,15849.6608412767,-33617.5854934277
209,17982.924652151,15891.3112420807,-33665.2358942317
215,17982.924652151,15932.9616428847,-33700.8862950357
236,17918.7424053784,16021.5786537323,-33704.3210591107
262,17918.7424053784,16110.19566458,-33766.9380699584
237,17918.7424053784,16231.2827606153,-33913.0251659937
240,17918.7424053784,16352.3698566506,-34031.112262029
2822,18042.3818311903,16402.1646466142,-31622.5464778044
2122,18042.3818311903,16451.9594365777,-32372.3412677679
6109,18042.3818311903,16482.494960037,-28415.8767912273
2015,18042.3818311903,16513.0304834964,-32540.4123146867
1683,18741.7271455499,16449.7272229656,-33508.4543685155
548,18741.7271455499,16386.4239624349,-34580.1511079847
549,18741.7271455499,16189.6893170307,-34382.4164625806
606,18741.7271455499,15992.9546716265,-34128.6818171764
757,19509.3735118444,15862.1874003092,-34614.5609121536
536,19509.3735118444,15731.4201289919,-34704.7936408363
498,19509.3735118444,15697.5929770891,-34708.9664889335
464,19509.3735118444,15663.7658251862,-34709.1393370306
450,19376.5285070409,15635.4895790042,-34562.018086045
2173,19376.5285070409,15607.2133328221,-32810.741839863
522,19376.5285070409,15546.7972644869,-34401.3257715278
551,19376.5285070409,15486.3811961518,-34311.9097031927
413,19167.9566640686,15362.3173327278,-34117.2739967965
393,19167.9566640686,15238.2534693039,-34013.2101333725
420,19167.9566640686,15149.7827106096,-33897.7393746782
348,19167.9566640686,15061.3119519153,-33881.2686159839
373,19105.5633436669,14991.3726467879,-33723.9359904549
456,19105.5633436669,14921.4333416606,-33570.9966853275
668,19105.5633436669,14764.6221469147,-33202.1854905816
421,19105.5633436669,14607.8109521688,-33292.3742958357
787,19330.7653407591,14456.1604061838,-32999.9257469429
418,19330.7653407591,14304.5098601989,-33217.2752009579
334,19330.7653407591,14188.0956421975,-33184.8609829566
365,19330.7653407591,14071.6814241962,-33037.4467649553
461,19258.7744817905,13875.2740961963,-32673.0485779868
467,19258.7744817905,13678.8667681964,-32470.6412499869
425,19258.7744817905,13510.8143784017,-32344.5888601922
462,19258.7744817905,13342.7619886071,-32139.5364703976
600,18904.0330869346,13152.281048518,-31456.3141354526
450,18904.0330869346,12961.8001084288,-31415.8331953634
402,18904.0330869346,12656.6597035286,-31158.6927904632
387,18904.0330869346,12351.5192986284,-30868.552385563
393,18958.9566162461,12013.1368602436,-30579.0934764897
449,18958.9566162461,11674.7544218588,-30184.7110381049
395,18958.9566162461,11410.6346063866,-29974.5912226327
433,18958.9566162461,11146.5147909144,-29672.4714071605
396,18580.0097335275,10975.8641627679,-29159.8738962954
358,18580.0097335275,10805.2135346214,-29027.2232681489
431,18580.0097335275,10751.6749036702,-28900.6846371977
393,18580.0097335275,10698.136272719,-28885.1460062465
414,18049.0011382699,10762.0531664429,-28397.0543047128
391,18049.0011382699,10825.9700601669,-28483.9711984367
316,18049.0011382699,11059.785578325,-28792.7867165949
393,18049.0011382699,11293.6010964832,-28949.6022347531
300,17245.4369735279,11562.4671010192,-28507.9040745471
335,17245.4369735279,11831.3331055553,-28741.7700790832
462,17245.4369735279,12042.0536166937,-28825.4905902216
459,17245.4369735279,12252.774127832,-29039.2111013599
340,17075.7522463116,12328.3242451041,-29064.0764914156
363,17075.7522463116,12403.8743623762,-29116.6266086877
313,17075.7522463116,12407.5275266433,-29170.2797729549
351,17075.7522463116,12411.1806909105,-29135.9329372221
326,17141.202554183,12371.0893022793,-29186.2918564623
284,17141.202554183,12330.9979136482,-29188.2004678312
332,17141.202554183,12279.5973195259,-29088.7998737089
383,17141.202554183,12228.1967254036,-28986.3992795866
410,16505.0559186018,12218.2215267462,-28313.277445348
328,16505.0559186018,12208.2463280887,-28385.3022466906
392,16505.0559186018,12168.1031294819,-28281.1590480838
489,16505.0559186018,12127.9599308751,-28144.0158494769
492,16235.672347312,11938.4001599854,-27682.0725072974
491,16235.672347312,11748.8403890957,-27493.5127364077
385,16235.672347312,11452.5585441716,-27303.2308914836
382,16235.672347312,11156.2766992475,-27009.9490465595
445,15678.9635564211,10884.873982824,-26118.8375392451
379,15678.9635564211,10613.4712664005,-25913.4348228216
469,15678.9635564211,10349.9882839,-25559.9518403211
743,15678.9635564211,10086.5053013996,-25022.4688578207
999,15106.019692754,9924.0423104769,-24031.0620032309
801,15106.019692754,9761.57931955424,-24066.5990123082
631,15106.019692754,9873.02218189999,-24348.041874654
499,15106.019692754,9984.46504424574,-24591.4847369997
493,14586.4501765897,10204.1960560778,-24297.6462326676
753,14586.4501765897,10423.9270679099,-24257.3772444997
453,14586.4501765897,10605.9266665483,-24739.3768431381
1000,14586.4501765897,10787.9262651868,-24374.3764417765
427,13635.739987919,10857.1896126,-24065.929600519
664,13635.739987919,10926.4529600133,-23898.1929479323
609,13635.739987919,10846.3919252706,-23873.1319131896
501,13635.739987919,10766.3308905279,-23901.0708784469
525,13371.2212994061,10540.4355263774,-23386.6568257835
471,13371.2212994061,10314.540162227,-23214.7614616331
493,13371.2212994061,10021.4181999947,-22899.6394994008
443,13371.2212994061,9728.29623776244,-22656.5175371685
421,13666.2071603246,9506.66841341079,-22751.8755737354
468,13666.2071603246,9285.04058905913,-22483.2477493838
460,13666.2071603246,9051.39406701714,-22257.6012273418
443,13666.2071603246,8817.74754497515,-22040.9547052998
439,13276.6060699886,8534.18192194562,-21371.7879919342
446,13276.6060699886,8250.6162989161,-21081.2223689047
459,13276.6060699886,8008.67572456247,-20826.281794551
407,13276.6060699886,7766.73515020884,-20636.3412201974
493,12338.8696650379,7471.66015786218,-19317.5298229001
579,12338.8696650379,7176.58516551552,-18936.4548305534
623,12338.8696650379,6793.33228889408,-18509.201953932
1240,12338.8696650379,6410.07941227264,-17508.9490773105
914,12050.7373814848,5960.36448289362,-17097.1018643784
745,12050.7373814848,5510.64955351461,-16816.3869349994
645,12050.7373814848,5048.39095446529,-16454.1283359501
776,12050.7373814848,4586.13235541597,-15860.8697369007
592,11840.9469076596,4125.54517861948,-15374.4920862791
601,11840.9469076596,3664.95800182299,-14904.9049094826
620,11840.9469076596,3228.57640446103,-14449.5233121206
778,11840.9469076596,2792.19480709907,-13855.1417147587
677,11911.5582963522,2380.45530733596,-13615.0136036882
537,11911.5582963522,1968.71580757285,-13343.2741039251
495,11911.5582963522,1516.57648182656,-12933.1347781788
345,11911.5582963522,1064.43715608027,-12630.9954524325
416,12270.4193400263,548.196546954842,-12402.6158869811
321,12270.4193400263,31.9559378294125,-11981.3752778557
388,12270.4193400263,-513.282358499933,-11369.1369815263
378,12270.4193400263,-1058.52065482928,-10833.898685197
458,12303.8749962021,-1613.12872572573,-10232.7462704764
453,12303.8749962021,-2167.73679662219,-9683.13819957996
487,12303.8749962021,-2640.24884483893,-9176.62615136321
544,12303.8749962021,-3112.76089305568,-8647.11410314647
509,13031.9892765768,-3493.25670402154,-9029.73257255522
416,13031.9892765768,-3873.7525149874,-8742.23676158936
477,13031.9892765768,-4166.94805087899,-8388.04122569777
333,13031.9892765768,-4460.14358677058,-8238.84568980618
358,12799.6666234773,-4810.06841356173,-7631.59820991555
442,12799.6666234773,-5159.99324035287,-7197.6733831244
1882,12799.6666234773,-5666.22302343253,-5251.44360004474
5349,12799.6666234773,-6172.45280651219,-1278.21381696509
540,12511.7207684636,-6734.29053079485,-5237.43023766877
486,12511.7207684636,-7296.12825507751,-4729.59251338611
404,12511.7207684636,-7869.90612148756,-4237.81464697606
610,12511.7207684636,-8443.68398789762,-3458.036780566
520,12633.2291703381,-8899.9471075583,-3213.2820627798
499,12633.2291703381,-9356.21022721897,-2778.01894311912
408,12633.2291703381,-9840.808564163,-2384.42060617509
610,12633.2291703381,-10325.406901107,-1697.82226923106
641,12693.1203114635,-10906.2548054809,-1145.86550598259
889,12693.1203114635,-11487.1027098548,-317.017601608686
630,12693.1203114635,-12131.340711604,68.2204001404571
553,12693.1203114635,-12775.5787133531,635.458401889602
514,13309.6748915615,-13414.9911475966,619.316256035076
565,13309.6748915615,-14054.4035818401,1309.72869027857
700,13309.6748915615,-14659.1036252977,2049.42873373613
586,13309.6748915615,-15263.8036687552,2540.12877719369
510,13852.7878858846,-15757.9720887458,2415.18420286121
515,13852.7878858846,-16252.1405087363,2914.35262285173
546,13852.7878858846,-16669.6155288829,3362.82764299834
540,13852.7878858846,-17087.0905490295,3774.30266314495
709,14074.3200001225,-17473.237371706,4107.91737158355
686,14074.3200001225,-17859.3841943825,4471.06419426008
639,14074.3200001225,-18184.7917110853,4749.47171096285
514,14074.3200001225,-18510.1992277881,4949.87922766563
773,14011.9316551733,-18718.5981024113,5479.66644723803
832,14011.9316551733,-18926.9969770345,5747.0653218612
1116,14011.9316551733,-19076.3708661728,6180.43921099959
978,14011.9316551733,-19225.7447553112,6191.81310013799
841,14077.6708337576,-19236.1067115306,5999.43587777298
700,14077.6708337576,-19246.46866775,5868.79783399236
654,14077.6708337576,-19018.2976564925,5594.62682273484
603,14077.6708337576,-18790.1266452349,5315.45581147731
775,13901.7860533111,-18285.9741782004,5159.1881248893
1100,13901.7860533111,-17781.8217111658,4980.03565785474
828,13901.7860533111,-17085.2389959478,4011.45294263676
875,13901.7860533111,-16388.6562807299,3361.87022741877
860,14457.5046704137,-15530.0026942641,1932.49802385032
788,14457.5046704137,-14671.3491077983,1001.84443738453
793,14457.5046704137,-13719.9101075568,55.4054371430975
946,14457.5046704137,-12768.4711073154,-743.033563098337
678,15553.8767054734,-11865.0288080169,-3010.84789745648
772,15553.8767054734,-10961.5865087184,-3820.29019675501
848,15553.8767054734,-10118.5239852259,-4587.35272024746
730,15553.8767054734,-9275.46146173347,-5548.4152437399
768,16036.8557525813,-8437.11003342843,-6831.74571915283
775,16036.8557525813,-7598.75860512339,-7663.09714745786
779,16036.8557525813,-7073.36808594219,-8184.48766663906
956,16036.8557525813,-6547.977566761,-8532.87818582025
943,6816.03151215145,-6228.77663990577,355.745127754326
1064,7175.1132900898,-5909.57571305055,-201.537577039247
950,7175.1132900898,-5942.1739709882,-282.939319101601
887,7175.1132900898,-5974.77222892584,-313.341061163955
1267,7175.1132900898,-6101.02290465467,192.909614564868
1110,7002.5497080123,-6227.27358038349,334.723872371192
1209,7002.5497080123,-6447.78879613291,654.239088120617
1185,7002.5497080123,-6668.30401188234,850.754303870044
1084,7002.5497080123,-6980.88500554476,1062.33529753246
1150,6164.65253118282,-7293.46599920717,2278.81346802435
1134,6164.65253118282,-7563.16909201517,2532.51656083235
1094,6164.65253118282,-7832.87218482317,2762.21965364036
1250,6164.65253118282,-8034.51181401265,3119.85928282983
1080,6158.96648640263,-8236.15144320213,3157.1849567995
1200,6158.96648640263,-8414.79794382729,3455.83145742466
1281,6158.96648640263,-8593.44444445246,3715.47795804982
1125,6158.96648640263,-8809.7409158385,3775.77442943586
1354,6844.78459912121,-9026.03738722454,3535.25278810332
1742,6844.78459912121,-9329.24011977027,4226.45552064905
1397,6844.78459912121,-9632.44285231599,4184.65825319478
1682,6844.78459912121,-10024.7032111162,4861.91861199499
1282,7698.33285789528,-10416.9635699164,4000.63071202113
1192,7698.33285789528,-10838.7490787716,4332.4162208763
1184,7698.33285789528,-11260.5345876268,4746.20172973148
1329,7698.33285789528,-11704.3780507344,5335.04519283913
1642,8476.52884464036,-12148.2215138421,5313.6926692017
2494,8476.52884464036,-12575.5170738135,6592.98822917316
2162,8476.52884464036,-13002.812633785,6688.28378914463
1311,8476.52884464036,-13360.3201834884,6194.79133884809
1283,7924.70845922662,-13717.8277331919,7076.1192739653
975,7924.70845922662,-14027.8673481456,7078.15888891901
1134,7924.70845922662,-14337.9069630993,7547.19850387272
1094,7924.70845922662,-14466.5577734596,7635.84931423299
1060,7818.88084367628,-14595.2085838199,7836.3277401436
1094,7818.88084367628,-14532.341263591,7807.46041991473
1053,7818.88084367628,-14469.4739433621,7703.59309968586
1387,7818.88084367628,-14449.9350066887,8018.05416301238
2797,8341.66361562111,-14430.3960700152,8885.73245439407
3757,8341.66361562111,-14472.2601145727,9887.59649895154
2918,8341.66361562111,-14514.1241591301,9090.46054350902
2608,8341.66361562111,-14603.3835074933,8869.71989187216
2838,8651.63201369146,-14692.6428558564,8879.01084216495
3046,8651.63201369146,-14854.7151751232,9249.08316143173
2466,8651.63201369146,-15016.78749439,8831.15548069852
3096,8651.63201369146,-15162.2548952829,9606.62288159147
3034,9447.78725928783,-15307.7222961759,8893.93503688805
2542,9447.78725928783,-15427.7340916652,8521.94683237739
2492,9447.78725928783,-15547.7458871546,8591.95862786673
2857,9447.78725928783,-15672.2644992954,9081.47724000757
3143,9619.07318760135,-15796.7831114362,9320.70992383489
3480,9619.07318760135,-15914.5779797514,9775.50479215004
2847,9619.07318760135,-16032.3728480666,9260.2996604652
3067,9619.07318760135,-16016.2470598617,9464.17387226031
2901,9684.58675136439,-16000.1212716568,9216.53452029239
3198,9684.58675136439,-15822.0937530142,9335.50700164978
2706,9684.58675136439,-15644.0662343715,8665.47948300716
2494,9684.58675136439,-15402.9247064214,8212.33795505698
4755,10219.2058993557,-15161.7831784712,9697.57727911546
4099,10219.2058993557,-14849.0741543797,8728.868255024
2996,10219.2058993557,-14536.3651302883,7313.15923093253
2839,10219.2058993557,-14211.4314521682,6831.22555281248
2750,10175.7830124886,-13886.4977740482,6460.71476155956
2990,10175.7830124886,-13572.810245543,6387.02723305436
3547,10175.7830124886,-13259.1227170378,6630.33970454916
2833,10175.7830124886,-12889.650770374,5546.86775788542
2388,9625.99757485918,-12520.1788237103,5282.18124885111
2834,9625.99757485918,-12132.3240772401,5340.32650238095
2600,9625.99757485918,-11744.46933077,4718.4717559108
2494,9625.99757485918,-11339.2809229083,4207.28334804911
2388,9731.67195540821,-10934.0925150466,3590.42055963839
2660,9731.67195540821,-10558.046653575,3486.3746981668
2581,9731.67195540821,-10182.0007921034,3031.3288366952
2663,9731.67195540821,-9847.16338120587,2778.49142579765
2802,10454.292731504,-9512.32597030832,1860.03323880436
2697,10454.292731504,-9227.08306390284,1469.79033239888
2378,10454.292731504,-8941.84015749735,865.547425993394
5496,10454.292731504,-8817.62956646171,3859.33683495776
3504,11017.2757290704,-8693.41897542608,1180.1432463557
5598,11017.2757290704,-8694.17094424269,3274.89521517231
3802,11017.2757290704,-8694.9229130593,1479.64718398892
3624,11017.2757290704,-8865.705504076,1472.42977500562
3808,11773.8719296632,-9036.48809509269,1070.61616542945
3565,11773.8719296632,-9329.96184218471,1121.08991252146
5102,11773.8719296632,-9623.43558927672,2951.56365961348
4182,11773.8719296632,-9965.49384712495,2373.62191746171
2870,12192.8383230292,-10307.5521049732,984.713781943952
3692,12192.8383230292,-10694.7747916796,2193.93646865038
2785,12192.8383230292,-11081.997478386,1674.15915535681
2915,12192.8383230292,-11465.5788652836,2187.74054225436
2708,12547.3993022188,-11849.1602521811,2009.76094996234
3887,12547.3993022188,-12159.1247030204,3498.72540080162
3741,12547.3993022188,-12469.0891538597,3662.68985164091
3149,12547.3993022188,-12718.9437054897,3320.54440327088
3057,13060.0499724535,-12968.7982571196,2965.74828466612
2897,13060.0499724535,-13083.9292872961,2920.87931484259
3078,13060.0499724535,-13199.0603174726,3217.01034501906
2843,13060.0499724535,-13125.8258075251,2908.7758350716
3040,13781.2194293003,-13052.5912975777,2311.37186827735
3398,13781.2194293003,-12798.4423673569,2415.22293805659
3759,13781.2194293003,-12544.2934371361,2522.07400783583
5390,13781.2194293003,-12124.1782063432,3732.9587770429
3050,14229.7620082631,-11704.0629755503,524.300967287145
3115,14229.7620082631,-11126.4395054996,11.6774972364419
3531,14229.7620082631,-10548.8160354489,-149.945972814261
3997,14229.7620082631,-9856.36223442069,-376.399773842448
5118,14076.8997962422,-9163.9084333925,205.008637150289
4676,14076.8997962422,-8286.55325435466,-1114.34654188755
3310,14076.8997962422,-7409.19807531682,-3357.70172092539
3723,14076.8997962422,-6302.62403644877,-4051.27575979344
3399,14435.4424415137,-5196.04999758072,-5840.39244393296
4082,14435.4424415137,-3949.04733201574,-6404.39510949794
4110,14435.4424415137,-2702.04466645076,-7623.39777506292
4431,14435.4424415137,-938.596920626369,-9065.84552088731
6329,15381.6346217721,824.850825198017,-9877.48544697015
5619,15381.6346217721,3218.75063934511,-12981.3852611172
5505,15381.6346217721,5612.6504534922,-15489.2850752643
6324,15381.6346217721,7583.00727182666,-16640.6418935988
7135,15933.022106606,9553.36409016113,-18351.3861967671
4268,15933.022106606,11641.2945230087,-23306.3166296147
5240,15933.022106606,13729.2249558563,-24422.2470624623
5204,15933.022106606,14867.1672632301,-25596.189369836
5773,15759.3532835688,16005.1095706038,-25991.4628541726
5690,15759.3532835688,17061.9358581462,-27131.289141715
6110,15759.3532835688,18118.7621456886,-27768.1154292574
4744,15759.3532835688,19208.3177304805,-30223.6710140493
6323,15729.5620782365,20297.8733152724,-29704.4353935089
5425,15729.5620782365,21390.4225771162,-31694.9846553528
5921,15729.5620782365,22482.9718389601,-32291.5339171966
4914,15729.5620782365,23607.2205590139,-34422.7826372505
7624,15876.1310602047,24731.4692790678,-32983.6003392725
7463,15876.1310602047,25839.5957497206,-34252.7268099253
7124,15876.1310602047,26947.7222203735,-35699.8532805782
9243,15876.1310602047,27787.8618731832,-34420.9929333879
9093,15803.3960875685,28628.0015259929,-35338.3976135614
9918,15803.3960875685,29147.5389742445,-35032.935061813
11265,15803.3960875685,29667.0764224961,-34205.4725100646
9419,15803.3960875685,30042.9813498213,-36427.3774373898
9193,15988.7243153954,30418.8862771464,-37214.6105925418
9823,15988.7243153954,30581.5137874831,-36747.2381028785
10157,15988.7243153954,30744.1412978197,-36575.8656132151
10691,15988.7243153954,30753.8435451127,-36051.5678605081
12928,16238.6240734051,30763.5457924057,-34074.1698658108
12180,16238.6240734051,30758.1603266817,-34816.7844000868
9863,16238.6240734051,30752.7748609577,-37128.3989343628
9834,16238.6240734051,30747.1634628383,-37151.7875362435
9270,16196.9502535936,30741.5520647189,-37668.5023183125
10010,16196.9502535936,30899.3544442264,-37086.30469782
12252,16196.9502535936,31057.1568237339,-35002.1070773275
11219,16196.9502535936,31400.0224900541,-36377.9727436477
12768,16648.4326498266,31742.8881563743,-35623.320806201
14800,16648.4326498266,32204.441314415,-34052.8739642416
16750,16648.4326498266,32665.9944724557,-32564.4271222823
14944,16648.4326498266,33215.1660979471,-34919.5987477737
17688,17035.4125426776,33764.3377234384,-33111.750266116
15812,17035.4125426776,34220.9078983427,-35444.3204410203
20730,17035.4125426776,34677.4780732471,-30982.8906159247
22272,17035.4125426776,35153.2815693217,-29916.6941119993
21061,17090.8479099639,35629.0850653964,-31658.9329753603
20896,17090.8479099639,36062.2900119051,-32257.1379218689
21909,17090.8479099639,36495.4949584138,-31677.3428683776
22918,17090.8479099639,36757.0215122255,-30929.8694221894
23877,17685.0073508033,37018.5480660373,-30826.5554168406
26175,17685.0073508033,37179.5177180793,-28689.5250688827
22537,17685.0073508033,37340.4873701214,-32488.4947209247
22736,17685.0073508033,37469.859006264,-32418.8663570674
23543,18028.5974889258,37599.2306424067,-32084.8281313324
23804,18028.5974889258,37725.2900887616,-31949.8875776874
23113,18028.5974889258,37851.3495351165,-32766.9470240423
19981,18028.5974889258,37897.6280394058,-35945.2255283315
24881,18113.7274565678,37943.906543695,-31176.6340002628
22014,18113.7274565678,37970.6880308257,-34070.4154873935
22763,18113.7274565678,37997.4695179563,-33348.1969745241
19107,18113.7274565678,37928.4918704501,-36935.219327018
20531,18056.8085288907,37859.514222944,-35385.3227518347
24689,18056.8085288907,37671.7887677836,-31039.5972966744
22877,18056.8085288907,37484.0633126233,-32663.871841514
21640,18056.8085288907,37028.5066705396,-33445.3151994304
20088,17987.3753208367,36572.950028456,-34472.3253492927
25731,17987.3753208367,36363.0601101538,-28619.4354309904
31999,17987.3753208367,36153.1701918515,-22141.5455126882
19140,17987.3753208367,36076.8300294318,-34924.2053502685
20364,17982.924652151,36000.4898670122,-33619.4145191631
17861,17982.924652151,36095.836437479,-36217.76108963
23786,17982.924652151,36191.1830079459,-30388.1076600969
20579,17982.924652151,36329.9777956461,-33733.9024477971
19803,17918.7424053784,36468.7725833463,-34584.5149887246
20921,17918.7424053784,36678.4772039927,-33676.2196093711
25941,17918.7424053784,36888.1818246392,-28865.9242300176
20304,17918.7424053784,36931.1689466454,-34545.9113520238
20971,18042.3818311903,36974.1560686516,-34045.5378998418
24854,18042.3818311903,36950.3222237916,-30138.7040549819
25498,18042.3818311903,36926.4883789316,-29470.8702101219
21025,18042.3818311903,36936.813186827,-33954.1950180173
21029,18741.7271455499,36947.1379947224,-34659.8651402723
22354,18741.7271455499,36881.9260527172,-33269.6531982671
19515,18741.7271455499,36816.714110712,-36043.4412562619
23514,18741.7271455499,36655.4578401634,-31883.1849857133
21109,19509.3735118444,36494.2015696149,-34894.5750814592
22713,19509.3735118444,36432.7055288573,-33229.0790407017
21044,19509.3735118444,36371.2094880998,-34836.5829999441
19698,19509.3735118444,36293.9031442185,-36105.2766560628
20708,19376.5285070409,36216.5968003371,-34885.125307378
22766,19376.5285070409,36057.1008206922,-32667.629327733
21078,19376.5285070409,35897.6048410472,-34196.1333480881
20882,19376.5285070409,35730.3953565438,-34224.9238635847
22225,19167.9566640686,35563.1858720405,-32506.1425361091
20440,19167.9566640686,35233.0572170318,-33961.0138811005
18672,19167.9566640686,34902.9285620232,-35398.8852260918
20480,19167.9566640686,34367.1061083861,-33055.0627724548
21414,19105.5633436669,33831.2836547491,-31522.8469984161
19473,19105.5633436669,33361.9799188124,-32994.5432624794
15703,19105.5633436669,32892.6761828757,-36295.2395265427
15681,19105.5633436669,32498.3284395913,-35922.8917832583
18013,19330.7653407591,32103.980696307,-33421.746037066
18171,19330.7653407591,31722.1291045034,-32881.8944452625
17200,19330.7653407591,31340.2775126999,-33471.042853459
18130,19330.7653407591,31064.4160476294,-32265.1813883885
20864,19258.7744817905,30788.5545825589,-29183.3290643494
16769,19258.7744817905,30510.0526415859,-32999.8271233764
16032,19258.7744817905,30231.5507006129,-33458.3251824034
14031,19258.7744817905,29973.1258381432,-35200.9003199337
15861,18904.0330869346,29714.7009756734,-32757.7340626081
19243,18904.0330869346,29587.7457760121,-29248.7788629467
16500,18904.0330869346,29460.7905763508,-31864.8236632854
16666,18904.0330869346,29517.6435108076,-31755.6765977422
16997,18958.9566162461,29574.4964452644,-31536.4530615104
18383,18958.9566162461,29671.2992365719,-30247.255852818
20161,18958.9566162461,29768.1020278795,-28566.0586441256
19019,18958.9566162461,29811.3253491227,-29751.2819653688
18708,18580.0097335275,29854.5486703659,-29726.5584038935
21602,18580.0097335275,29747.5830880032,-26725.5928215308
21892,18580.0097335275,29640.6175056405,-26328.627239168
17886,18580.0097335275,29310.4617257184,-30004.471459246
18626,18049.0011382699,28980.3059457964,-28403.3070840662
19914,18049.0011382699,28554.4959391363,-26689.4970774062
16681,18049.0011382699,28128.6859324763,-29496.6870707462
16239,18049.0011382699,27717.5737353302,-29527.5748736001
17103,17245.4369735279,27306.4615381841,-27448.898511712
14933,17245.4369735279,27039.9249906824,-29352.3619642103
14550,17245.4369735279,26773.3884431808,-29468.8254167087
13820,17245.4369735279,26649.849440851,-30075.2864143789
13891,17075.7522463116,26526.3104385212,-29711.0626848327
12731,17075.7522463116,26432.6547787569,-30777.4070250684
14161,17075.7522463116,26338.9991189926,-29253.7513653041
15971,17075.7522463116,26249.6631128687,-27354.4153591802
15194,17141.202554183,26160.3271067448,-28107.5296609278
14446,17141.202554183,26007.8915872385,-28703.0941414215
13362,17141.202554183,25855.4560677323,-29634.6586219153
13930,17141.202554183,25597.3408653107,-28808.5434194936
13186,16505.0559186018,25339.225662889,-28658.2815814909
12955,16505.0559186018,25067.897893742,-28617.9538123438
12932,16505.0559186018,24796.5701245949,-28369.6260431968
13053,16505.0559186018,24522.1767322877,-27974.2326508895
13152,16235.672347312,24247.7833399805,-27331.4556872925
11956,16235.672347312,24057.7694306697,-28337.4417779817
12058,16235.672347312,23867.7555213589,-28045.4278686709
12148,16235.672347312,23824.0004815185,-27911.6728288305
11736,15678.9635564211,23780.2454416781,-27723.2089980992
12541,15678.9635564211,23978.5202604923,-27116.4838169134
18459,15678.9635564211,24176.7950793064,-21396.7586357275
13872,15678.9635564211,24477.7385090517,-26284.7020654728
14757,15106.019692754,24778.681938797,-25127.701631551
17019,15106.019692754,24893.3922240033,-22980.4119167573
17662,15106.019692754,25008.1025092096,-22452.1222019636
17523,15106.019692754,24795.7448045609,-22378.7644973149
17160,14586.4501765897,24583.3870999122,-22009.837276502
16854,14586.4501765897,24189.0781937097,-21921.5283702994
11610,14586.4501765897,23794.7692875071,-26771.2194640969
10806,14586.4501765897,23151.1266337887,-26931.5768103784
11409,13635.739987919,22507.4839800702,-24734.2239679892
10969,13635.739987919,22090.9063600598,-24757.6463479788
10163,13635.739987919,21674.3287400493,-25147.0687279683
11545,13635.739987919,21473.3691150523,-23564.1091029713
10079,13371.2212994061,21272.4094900552,-24564.6307894613
12453,13371.2212994061,21021.8844931791,-21940.1057925852
11909,13371.2212994061,20771.3594963031,-22233.5807957092
11289,13371.2212994061,20539.8036171859,-22622.024916592
10939,13666.2071603246,20308.2477380687,-23035.4548983933
10976,13666.2071603246,20023.0988748675,-22713.3060351921
10553,13666.2071603246,19737.9500116663,-22851.157171991
11523,13666.2071603246,19367.7392813147,-21510.9464416393
12312,13276.6060699886,18997.528550963,-19962.1346209516
9294,13276.6060699886,18639.9420732939,-22622.5481432825
10647,13276.6060699886,18282.3555956249,-20911.9616656134
11551,13276.6060699886,17853.5340446198,-19579.1401146083
9706,12338.8696650379,17424.7124936147,-20057.5821586525
11136,12338.8696650379,16921.1746251527,-18124.0442901906
10981,12338.8696650379,16417.6367566908,-17775.5064217287
9684,12338.8696650379,15943.3447168926,-18598.2143819305
8801,12050.7373814848,15469.0526770945,-18718.7900585792
10518,12050.7373814848,14989.5225207537,-16522.2599022384
9425,12050.7373814848,14509.9923644129,-17135.7297458976
10417,12050.7373814848,14066.2849421193,-15700.0223236041
11390,11840.9469076596,13622.5775198258,-14073.5244274854
10830,11840.9469076596,13228.3993804214,-14239.346288081
10204,11840.9469076596,12834.221241017,-14471.1681486766
9527,11840.9469076596,12412.5198699624,-14726.466777622
