"MedianConfirmationTime","seasonal","trend","remainder"
0,0.697330330793382,0.217596854149391,-0.914927184942773
0,0.697330330793382,0.21438559122462,-0.911715922018002
0,0.623263734842279,0.224270131952179,-0.847533866794458
0,0.623263734842279,0.234154672679738,-0.857418407522017
0,0.623263734842279,0.245415214110724,-0.868678948953003
0,0.623263734842279,0.25667575554171,-0.879939490383988
0,0.471342306176225,0.274309111158933,-0.745651417335158
0,0.471342306176225,0.291942466776156,-0.763284772952381
0,0.471342306176225,0.30492723785723,-0.776269544033455
0,0.471342306176225,0.317912008938304,-0.789254315114529
0,0.461864956484818,0.318873360566912,-0.780738317051729
0,0.461864956484818,0.319834712195519,-0.781699668680337
0,0.461864956484818,0.309637485183287,-0.771502441668105
0,0.461864956484818,0.299440258171055,-0.761305214655872
0,0.504368763057434,0.283958614076209,-0.788327377133644
0,0.504368763057434,0.268476969981364,-0.772845733038798
0,0.504368763057434,0.252887438573125,-0.757256201630559
0,0.504368763057434,0.237297907164885,-0.741666670222319
0,0.394500690339061,0.23439526899568,-0.628895959334741
0,0.394500690339061,0.231492630826474,-0.625993321165535
0,0.394500690339061,0.239677865672958,-0.634178556012019
0,0.394500690339061,0.247863100519442,-0.642363790858504
0,0.265715879721781,0.259512071172561,-0.525227950894342
0,0.265715879721781,0.271161041825679,-0.53687692154746
0,0.265715879721781,0.284703027466599,-0.55041890718838
0,0.265715879721781,0.298245013107519,-0.5639608928293
0,0.234292647365629,0.31570141393389,-0.54999406129952
0,0.234292647365629,0.333157814760261,-0.567450462125891
0,0.234292647365629,0.350868168659365,-0.585160816024994
0,0.234292647365629,0.368578522558469,-0.602871169924098
0,0.287872200718558,0.391845002830187,-0.679717203548745
0,0.287872200718558,0.415111483101905,-0.702983683820464
0,0.287872200718558,0.437861878941284,-0.725734079659842
0,0.287872200718558,0.460612274780662,-0.74848447549922
0,0.26465277044318,0.474631048755311,-0.739283819198491
0,0.26465277044318,0.488649822729959,-0.753302593173139
0,0.26465277044318,0.494299182195343,-0.758951952638523
0,0.26465277044318,0.499948541660726,-0.764601312103906
0,0.245033351350118,0.487220173440525,-0.732253524790643
0,0.245033351350118,0.474491805220324,-0.719525156570442
0,0.245033351350118,0.452417492428764,-0.697450843778882
0,0.245033351350118,0.430343179637204,-0.675376530987322
0,0.217715100965725,0.411344100921509,-0.629059201887233
0,0.217715100965725,0.392345022205813,-0.610060123171537
0,0.217715100965725,0.370181507925306,-0.587896608891031
0,0.217715100965725,0.348017993644799,-0.565733094610524
0,0.168382110584044,0.329616006537984,-0.497998117122028
0,0.168382110584044,0.311214019431169,-0.479596130015213
0,0.168382110584044,0.296625672363214,-0.465007782947258
0,0.168382110584044,0.282037325295259,-0.450419435879303
0,0.369996976348014,0.265268151066875,-0.635265127414889
0,0.369996976348014,0.24849897683849,-0.618495953186505
0,0.369996976348014,0.234045844749187,-0.604042821097202
0,0.369996976348014,0.219592712659884,-0.589589689007899
0,0.43762394338331,0.220315695131879,-0.657939638515189
0,0.43762394338331,0.221038677603874,-0.658662620987184
0,0.43762394338331,0.223129229692593,-0.660753173075902
0,0.43762394338331,0.225219781781311,-0.662843725164621
0,0.312860899298655,0.214006354541889,-0.526867253840544
0,0.312860899298655,0.202792927302468,-0.515653826601123
0,0.312860899298655,0.179635806386955,-0.49249670568561
0,0.312860899298655,0.156478685471442,-0.469339584770097
0,0.264890705187733,0.120808797368194,-0.385699502555927
0,0.264890705187733,0.0851389092649464,-0.350029614452679
0,0.264890705187733,0.044505647541361,-0.309396352729094
0,0.264890705187733,0.00387238581777567,-0.268763091005508
0,0.18418882584554,-0.0297171926586321,-0.154471633186908
0,0.18418882584554,-0.0633067711350399,-0.1208820547105
0,0.18418882584554,-0.0855382976276087,-0.0986505282179314
0,0.18418882584554,-0.107769824120177,-0.0764190017253625
0,0.23425242242253,-0.121474655350599,-0.112777767071931
0,0.23425242242253,-0.13517948658102,-0.0990729358415101
0,0.23425242242253,-0.137874341082857,-0.0963780813396736
0,0.23425242242253,-0.140569195584693,-0.0936832268378372
0,0.246710030320463,-0.13360301831454,-0.113107012005922
0,0.246710030320463,-0.126636841044387,-0.120073189276075
0,0.246710030320463,-0.117841466926225,-0.128868563394237
0,0.246710030320463,-0.109046092808064,-0.137663937512399
0,0.233021609439411,-0.0969460527226162,-0.136075556716795
0,0.233021609439411,-0.0848460126371687,-0.148175596802243
0,0.233021609439411,-0.075680963661376,-0.157340645778035
0,0.233021609439411,-0.0665159146855833,-0.166505694753828
0,0.276419543724633,-0.0689226896732776,-0.207496854051355
0,0.276419543724633,-0.0713294646609719,-0.205090079063661
0,0.276419543724633,-0.0786142978697887,-0.197805245854844
0,0.276419543724633,-0.0858991310786055,-0.190520412646027
0,0.258662988076256,-0.0915710765486799,-0.167091911527576
0,0.258662988076256,-0.0972430220187541,-0.161419966057502
0,0.258662988076256,-0.0997828404757003,-0.158880147600556
0,0.258662988076256,-0.102322658932646,-0.15634032914361
0,0.345926927997269,-0.0904298204803022,-0.255497107516967
0,0.345926927997269,-0.0785369820279579,-0.267389945969311
0,0.345926927997269,-0.0583704595404386,-0.287556468456831
0,0.345926927997269,-0.0382039370529193,-0.30772299094435
0,0.317187883615634,-0.0302238004591169,-0.286964083156518
0,0.317187883615635,-0.0222436638653146,-0.29494421975032
0,0.317187883615634,-0.0230213220565508,-0.294166561559084
0,0.317187883615634,-0.0237989802477869,-0.293388903367848
0,0.324503331326557,-0.0228547477626935,-0.301648583563863
0,0.324503331326557,-0.0219105152776,-0.302592816048957
0,0.324503331326557,-0.0154912831412432,-0.309012048185313
0,0.324503331326557,-0.0090720510048864,-0.31543128032167
0,0.384556741405897,0.013946142593388,-0.398502883999285
0,0.384556741405897,0.0369643361916625,-0.42152107759756
0,0.384556741405897,0.0617305092412831,-0.44628725064718
0,0.384556741405897,0.0864966822909037,-0.471053423696801
0,0.445508117792329,0.0961338301205465,-0.541641947912875
0,0.445508117792329,0.105770977950189,-0.551279095742518
0,0.445508117792329,0.107937917989874,-0.553446035782203
0,0.445508117792329,0.110104858029559,-0.555612975821888
0,0.300868087415684,0.108844709736406,-0.409712797152089
0,0.300868087415684,0.107584561443252,-0.408452648858936
0,0.300868087415684,0.113949829565942,-0.414817916981626
0,0.300868087415684,0.120315097688633,-0.421183185104316
0,0.14220571102878,0.14139608759525,-0.28360179862403
0,0.14220571102878,0.162477077501868,-0.304682788530648
0,0.14220571102878,0.181883363489334,-0.324089074518113
0,0.14220571102878,0.201289649476799,-0.343495360505579
0,0.17774358709562,0.209467092120042,-0.387210679215663
0,0.17774358709562,0.217644534763286,-0.395388121858906
0,0.17774358709562,0.221757641562513,-0.399501228658133
0,0.17774358709562,0.225870748361739,-0.40361433545736
0,0.218755623901995,0.236409984154407,-0.455165608056402
0,0.218755623901995,0.246949219947074,-0.465704843849069
0,0.218755623901995,0.275255670256589,-0.494011294158584
0,0.218755623901995,0.303562120566104,-0.522317744468099
0,0.118755329646959,0.342854337029951,-0.46160966667691
0,0.118755329646959,0.382146553493798,-0.500901883140757
0,0.118755329646959,0.413360466710937,-0.532115796357896
0,0.118755329646959,0.444574379928076,-0.563329709575035
0,-0.0495911531161054,0.459886080198607,-0.410294927082501
0,-0.0495911531161054,0.475197780469137,-0.425606627353032
0,-0.0495911531161054,0.471402212239958,-0.421811059123853
0,-0.0495911531161054,0.46760664401078,-0.418015490894674
0,0.101405998779945,0.456672616534721,-0.558078615314666
0,0.101405998779945,0.445738589058663,-0.547144587838608
0,0.101405998779945,0.45419979085912,-0.555605789639065
0,0.101405998779945,0.462660992659577,-0.564066991439523
0,0.206288940246722,0.479837496782137,-0.686126437028859
0,0.206288940246722,0.497014000904697,-0.703302941151419
0,0.206288940246722,0.517407229417577,-0.723696169664299
0,0.206288940246722,0.537800457930457,-0.744089398177179
0,0.258380014851561,0.570040356020433,-0.828420370871994
0,0.258380014851561,0.602280254110409,-0.86066026896197
0,0.258380014851561,0.629177800024975,-0.887557814876536
0,0.258380014851561,0.656075345939541,-0.914455360791102
0,0.192227484379968,0.678213653218381,-0.870441137598349
0,0.192227484379968,0.700351960497221,-0.892579444877189
0,0.192227484379968,0.707396745774489,-0.899624230154457
0,0.192227484379968,0.714441531051757,-0.906669015431726
0,0.0855781835774122,0.710351357561918,-0.79592954113933
0,0.0855781835774122,0.706261184072079,-0.791839367649492
0,0.0855781835774122,0.689596199971102,-0.775174383548515
0,0.0855781835774122,0.672931215870125,-0.758509399447537
0,0.0302009386130751,0.651992026195481,-0.682192964808556
0,0.0302009386130751,0.631052836520836,-0.661253775133911
0,0.0302009386130751,0.626067882470833,-0.656268821083908
0,0.0302009386130751,0.62108292842083,-0.651283867033905
0,0.0685659355187218,0.621527477554467,-0.690093413073188
0,0.0685659355187218,0.621972026688103,-0.690537962206825
0,0.0685659355187218,0.617967102874603,-0.686533038393325
0,0.0685659355187218,0.613962179061104,-0.682528114579825
0,0.139033443350917,0.61264292207286,-0.751676365423777
0,0.139033443350917,0.611323665084617,-0.750357108435534
0,0.139033443350917,0.599959090869629,-0.738992534220546
0,0.139033443350917,0.588594516654641,-0.727627960005558
0,0.0706305464481278,0.572074762921057,-0.642705309369185
0,0.0706305464481278,0.555555009187474,-0.626185555635602
0,0.0706305464481278,0.544582390674091,-0.615212937122219
0,0.0706305464481278,0.533609772160709,-0.604240318608837
0,0.0749228796373509,0.519928659704562,-0.594851539341912
0,0.0749228796373509,0.506247547248414,-0.581170426885765
0,0.0749228796373509,0.485116718573601,-0.560039598210952
0,0.0749228796373509,0.463985889898788,-0.538908769536139
0,-0.00821748731999897,0.439397468408811,-0.431179981088812
0,-0.00821748731999897,0.414809046918833,-0.406591559598834
0,-0.00821748731999897,0.388564503331793,-0.380347016011794
0,-0.00821748731999897,0.362319959744752,-0.354102472424753
0,-0.0598220627631559,0.339398252005298,-0.279576189242142
0,-0.0598220627631559,0.316476544265844,-0.256654481502688
0,-0.0598220627631559,0.304566343749324,-0.244744280986168
0,-0.0598220627631559,0.292656143232805,-0.232834080469649
0,-0.0300115697466488,0.297207459508237,-0.267195889761588
0,-0.0300115697466488,0.301758775783669,-0.27174720603702
0,-0.0300115697466488,0.306071250837638,-0.276059681090989
0,-0.0300115697466488,0.310383725891608,-0.280372156144959
0,0.027517623571262,0.325874189628451,-0.353391813199713
0,0.027517623571262,0.341364653365295,-0.368882276936557
0,0.027517623571262,0.363715466592438,-0.3912330901637
0,0.027517623571262,0.386066279819582,-0.413583903390844
0,-0.054518694858848,0.417763157126114,-0.363244462267265
0,-0.054518694858848,0.449460034432645,-0.394941339573797
0,-0.054518694858848,0.485732545750627,-0.431213850891779
0,-0.054518694858848,0.522005057068609,-0.467486362209761
0,-0.16021309980087,0.54009123174319,-0.37987813194232
0,-0.16021309980087,0.55817740641777,-0.3979643066169
0,-0.16021309980087,0.557440701359346,-0.397227601558476
0,-0.16021309980087,0.556703996300921,-0.396490896500052
0,-0.239740694207737,0.543197056791576,-0.303456362583838
0,-0.239740694207737,0.52969011728223,-0.289949423074492
0,-0.239740694207737,0.50680408348376,-0.267063389276023
0,-0.239740694207737,0.483918049685291,-0.244177355477553
0,-0.241704229008476,0.478511119486091,-0.236806890477616
0,-0.241704229008476,0.473104189286892,-0.231399960278416
0,-0.241704229008476,0.483608159446594,-0.241903930438119
0,-0.241704229008476,0.494112129606297,-0.252407900597821
0,-0.101258941543547,0.513520925065569,-0.412261983522022
0,-0.101258941543547,0.532929720524842,-0.431670778981294
0,-0.101258941543547,0.549307691568878,-0.44804875002533
0,-0.101258941543547,0.565685662612914,-0.464426721069367
0,-0.114059752402616,0.577163467924795,-0.463103715522179
0,-0.114059752402616,0.588641273236676,-0.47458152083406
0,-0.114059752402616,0.574932661285675,-0.460872908883059
0,-0.114059752402616,0.561224049334674,-0.447164296932058
0,-0.325270895366024,0.524736935007233,-0.199466039641209
0,-0.325270895366024,0.488249820679791,-0.162978925313768
0,-0.325270895366024,0.449925007771427,-0.124654112405403
0,-0.325270895366024,0.411600194863062,-0.0863292994970381
0,-0.469099537028217,0.378581825716446,0.0905177113117717
0,-0.469099537028217,0.34556345656983,0.123536080458388
0,-0.469099537028217,0.31636728924937,0.152732247778848
0,-0.469099537028217,0.28717112192891,0.181928415099308
0,-0.527082077467039,0.263845038839511,0.263237038627528
0,-0.527082077467039,0.240518955750113,0.286563121716926
0,-0.527082077467039,0.211339562397078,0.315742515069961
0,-0.527082077467039,0.182160169044044,0.344921908422995
0,-0.632265745868567,0.149915974995839,0.482349770872728
0,-0.632265745868567,0.117671780947633,0.514593964920933
0,-0.632265745868567,0.0834949014046633,0.548770844463903
0,-0.632265745868567,0.0493180218616932,0.582947724006873
0,-0.519861579422555,0.0166117969921308,0.503249782430424
0,-0.519861579422555,-0.0160944278774316,0.535956007299987
0,-0.519861579422555,-0.0548697993692093,0.574731378791764
0,-0.519861579422555,-0.0936451708609869,0.613506750283542
0,-0.418065265085642,-0.151373571384906,0.569438836470548
0,-0.418065265085642,-0.209101971908824,0.627167236994467
0,-0.418065265085642,-0.274957033204513,0.693022298290156
0,-0.418065265085642,-0.340812094500203,0.758877359585845
0,-0.411592983835091,-0.420607802824129,0.83220078665922
0,-0.411592983835091,-0.500403511148056,0.911996494983147
0,-0.411592983835091,-0.595638332448539,1.00723131628363
0,-0.411592983835091,-0.690873153749021,1.10246613758411
0,-0.406801528909519,-0.793561105181431,1.20036263409095
0,-0.406801528909519,-0.89624905661384,1.30305058552336
0,-0.406801528909519,-0.987194299240876,1.39399582815039
0,-0.406801528909519,-1.07813954186791,1.48494107077743
0,-0.431260361549113,-1.17203353700301,1.60329389855212
0,-0.431260361549113,-1.2659275321381,1.69718789368721
0,-0.431260361549113,-1.33423860416631,1.76549896571542
0,-0.431260361549113,-1.40254967619451,1.83381003774362
0,-0.298908847855766,-1.46906263991933,1.7679714877751
0,-0.298908847855766,-1.53557560364416,1.83448445149992
0,-0.298908847855766,-1.57999065983237,1.87889950768814
0,-0.298908847855766,-1.62440571602059,1.92331456387636
0,-0.116614916339403,-1.63407122099975,1.75068613733916
0,-0.116614916339403,-1.64373672597892,1.76035164231832
0,-0.116614916339403,-1.62569729719271,1.74231221353211
0,-0.116614916339403,-1.6076578684065,1.7242727847459
0,-0.141847473173378,-1.57291592127638,1.71476339444976
0,-0.141847473173378,-1.53817397414627,1.68002144731965
0,-0.141847473173378,-1.50024576786433,1.64209324103771
0,-0.141847473173378,-1.46231756158239,1.60416503475577
0,-0.253537774572793,-1.42696978134908,1.68050755592187
0,-0.253537774572793,-1.39162200111577,1.64515977568856
0,-0.253537774572793,-1.34944607865258,1.60298385322538
0,-0.253537774572793,-1.3072701561894,1.56080793076219
0,-0.255770201247111,-1.25729933823093,1.51306953947804
0,-0.255770201247111,-1.20732852027246,1.46309872151957
0,-0.255770201247111,-1.14773573831869,1.4035059395658
0,-0.255770201247111,-1.08814295636492,1.34391315761203
0,-0.197506356893095,-1.03842635758227,1.23593271447537
0,-0.197506356893095,-0.988709758799625,1.18621611569272
0,-0.197506356893095,-0.94175987785274,1.13926623474584
0,-0.197506356893095,-0.894809996905856,1.09231635379895
0,-0.179030620808246,-0.860997188196715,1.04002780900496
0,0.724102666535012,-0.827184379487575,0.103081712952563
0,0.81111168377161,-0.804357882949143,-0.00675380082246702
0,0.81111168377161,-0.781531386410712,-0.0295802973608986
0,0.81111168377161,-0.763927632699776,-0.0471840510718341
0,0.81111168377161,-0.746323878988841,-0.0647878047827695
0,0.791216973171725,-0.733744984849663,-0.0574719883220622
0,0.791216973171725,-0.721166090710485,-0.0700508824612401
0,0.791216973171725,-0.714625251211253,-0.0765917219604724
0,0.791216973171725,-0.708084411712021,-0.0831325614597046
0,0.766813662783266,-0.70588825786501,-0.0609254049182562
0,0.766813662783266,-0.703692104018,-0.0631215587652665
0,0.766813662783266,-0.704286563739789,-0.0625270990434776
0,0.766813662783266,-0.704881023461578,-0.0619326393216889
0,0.825913261889372,-0.702920398159911,-0.122992863729461
0,0.825913261889372,-0.700959772858244,-0.124953489031128
0,0.825913261889372,-0.692843228353386,-0.133070033535986
0,0.825913261889372,-0.684726683848527,-0.141186578040844
0,0.739726143964186,-0.677280307072906,-0.0624458368912797
0,0.739726143964186,-0.669833930297284,-0.0698922136669013
0,0.739726143964186,-0.659426151411893,-0.0802999925522923
0,0.739726143964186,-0.649018372526502,-0.0907077714376833
0,0.767020001160241,-0.631581019848185,-0.135438981312056
0,0.767020001160241,-0.614143667169867,-0.152876333990374
0,0.767020001160241,-0.582272896018053,-0.184747105142188
0,0.767020001160241,-0.550402124866239,-0.216617876294001
0,0.688340308003525,-0.50411771370746,-0.184222594296066
0,0.688340308003525,-0.45783330254868,-0.230507005454845
0,0.688340308003525,-0.413592278697016,-0.274748029306509
0,0.688340308003525,-0.369351254845352,-0.318989053158173
0,0.625160098355766,-0.335377294631266,-0.2897828037245
0,0.625160098355766,-0.301403334417179,-0.323756763938586
0,0.625160098355766,-0.286692555710748,-0.338467542645018
0,0.625160098355766,-0.271981777004317,-0.353178321351449
0,0.610414588255125,-0.274596908021884,-0.335817680233241
0,0.610414588255125,-0.27721203903945,-0.333202549215674
0,0.610414588255125,-0.27658987696151,-0.333824711293615
0,0.610414588255125,-0.275967714883569,-0.334446873371556
0,0.656369639406396,-0.275196796148379,-0.381172843258017
0,0.656369639406396,-0.274425877413189,-0.381943761993207
0,0.656369639406396,-0.272157113120456,-0.38421252628594
0,0.656369639406396,-0.269888348827723,-0.386481290578674
0,0.777022284070898,-0.266152378533336,-0.510869905537562
0,0.777022284070898,-0.262416408238948,-0.514605875831949
0,0.777022284070898,-0.272369252030439,-0.504653032040459
0,0.777022284070898,-0.282322095821929,-0.494700188248968
0,0.755044322228904,-0.297116107080843,-0.457928215148061
0,0.755044322228904,-0.311910118339757,-0.443134203889147
0,0.755044322228904,-0.310931323651319,-0.444112998577585
0,0.755044322228904,-0.309952528962881,-0.445091793266023
0,0.731566386676155,-0.294264082725708,-0.437302303950447
0,0.731566386676155,-0.278575636488534,-0.452990750187621
0,0.731566386676155,-0.249033642729069,-0.482532743947086
0,0.731566386676155,-0.219491648969603,-0.512074737706552
0,0.710005228289462,-0.194402440137527,-0.515602788151935
0,0.710005228289462,-0.169313231305452,-0.54069199698401
0,0.710005228289462,-0.157480111717458,-0.552525116572004
0,0.710005228289462,-0.145646992129464,-0.564358236159998
0,0.75674637312675,-0.136912172716553,-0.619834200410198
0,0.75674637312675,-0.128177353303642,-0.628569019823109
0,0.75674637312675,-0.12508036297812,-0.63166601014863
0,0.75674637312675,-0.121983372652598,-0.634763000474152
0,0.65759920579813,-0.113356780646976,-0.544242425151155
0,0.65759920579813,-0.104730188641353,-0.552869017156777
0,0.65759920579813,-0.0819778670757691,-0.575621338722361
0,0.65759920579813,-0.0592255455101853,-0.598373660287945
0,0.608258984198469,-0.0432094722996984,-0.56504951189877
0,0.608258984198469,-0.0271933990892116,-0.581065585109257
0,0.608258984198469,-0.00290968333822598,-0.605349300860243
0,0.608258984198469,0.0213740324127596,-0.629633016611228
0,0.66198873320166,0.0513279183729194,-0.713316651574579
0,0.66198873320166,0.0812818043330792,-0.743270537534739
0,0.66198873320166,0.105830178432398,-0.767818911634058
0,0.66198873320166,0.130378552531717,-0.792367285733377
0,0.638994154001693,0.172658433337418,-0.811652587339111
0,0.638994154001693,0.214938314143119,-0.853932468144812
0,0.638994154001693,0.266533964764292,-0.905528118765986
0,0.638994154001693,0.318129615385466,-0.957123769387159
0,0.686474058668315,0.353908680186668,-1.04038273885498
0,0.686474058668315,0.389687744987871,-1.07616180365619
0,0.686474058668315,0.416892784641431,-1.10336684330975
0,0.686474058668315,0.444097824294992,-1.13057188296331
0,0.68063932076138,0.43840465565298,-1.11904397641436
0,0.68063932076138,0.432711487010969,-1.11335080777235
0,0.68063932076138,0.395197120252269,-1.07583644101365
0,0.68063932076138,0.357682753493568,-1.03832207425495
0,0.655580192994304,0.323880716728064,-0.979460909722368
0,0.655580192994304,0.29007867996256,-0.945658872956864
0,0.655580192994304,0.263998409328188,-0.919578602322491
0,0.655580192994304,0.237918138693815,-0.893498331688119
0,0.697330330793382,0.225576459663204,-0.922906790456586
0,0.697330330793382,0.213234780632593,-0.910565111425975
0,0.697330330793382,0.21822353633443,-0.915553867127812
0,0.697330330793382,0.223212292036266,-0.920542622829649
0,0.623263734842279,0.233439373070356,-0.856703107912635
0,0.623263734842279,0.243666454104446,-0.866930188946725
0,0.623263734842279,0.258719787560803,-0.881983522403081
0,0.623263734842279,0.273773121017159,-0.897036855859437
0,0.471342306176225,0.290474396328745,-0.76181670250497
0,0.471342306176225,0.307175671640331,-0.778517977816556
0,0.471342306176225,0.314483247407568,-0.785825553583792
0,0.471342306176225,0.321790823174804,-0.793133129351029
0,0.461864956484818,0.316844523247165,-0.778709479731983
0,0.461864956484818,0.311898223319526,-0.773763179804344
0,0.461864956484818,0.298164813599004,-0.760029770083822
0,0.461864956484818,0.284431403878482,-0.7462963603633
0,0.504368763057434,0.267846089325439,-0.772214852382873
0,0.504368763057434,0.251260774772395,-0.755629537829829
0,0.504368763057434,0.241089009716632,-0.745457772774066
0,0.504368763057434,0.230917244660868,-0.735286007718302
0,0.394500690339061,0.234228787819594,-0.628729478158655
0,0.394500690339061,0.23754033097832,-0.632041021317381
0,0.394500690339061,0.248629308735946,-0.643129999075007
0,0.394500690339061,0.259718286493572,-0.654218976832634
0,0.265715879721781,0.271667702728467,-0.537383582450248
0,0.265715879721781,0.283617118963362,-0.549332998685143
0,0.265715879721781,0.299514772805013,-0.565230652526794
0,0.265715879721781,0.315412426646665,-0.581128306368446
0,0.234292647365629,0.332834865106896,-0.567127512472526
0,0.234292647365629,0.350257303567128,-0.584549950932757
0,0.234292647365629,0.370278746555728,-0.604571393921357
0,0.234292647365629,0.390300189544328,-0.624592836909957
0,0.287872200718558,0.415099564779603,-0.702971765498161
0,0.287872200718558,0.439898940014877,-0.727771140733436
0,0.287872200718558,0.458164486125649,-0.746036686844207
0,0.287872200718558,0.47643003223642,-0.764302232954978
0,0.26465277044318,0.486788761021844,-0.751441531465024
0,0.26465277044318,0.497147489807268,-0.761800260250448
0,0.26465277044318,0.494940215802634,-0.759592986245814
0,0.26465277044318,0.492732941798,-0.75738571224118
0,0.245033351350118,0.472208233884074,-0.717241585234192
0,0.245033351350118,0.451683525970147,-0.696716877320265
0,0.245033351350118,0.431170972287124,-0.676204323637242
0,0.245033351350118,0.410658418604101,-0.655691769954219
0,0.217715100965725,0.390827320319701,-0.608542421285425
0,0.217715100965725,0.3709962220353,-0.588711323001025
0,0.217715100965725,0.349100572609647,-0.566815673575372
