,NumTransactionsExcluding1000
2012-05-12,8690.0
2012-05-13,6967.0
2012-05-14,9215.0
2012-05-15,9339.0
2012-05-16,8600.0
2012-05-17,9015.0
2012-05-18,11104.0
2012-05-19,11545.0
2012-05-20,13685.0
2012-05-21,8936.0
2012-05-22,10860.0
2012-05-23,10884.0
2012-05-24,11439.0
2012-05-25,12757.0
2012-05-26,10394.0
2012-05-27,9987.0
2012-05-28,10598.0
2012-05-29,11339.0
2012-05-30,10616.0
2012-05-31,9728.0
2012-06-01,10463.0
2012-06-02,9968.0
2012-06-03,9698.0
2012-06-04,12658.0
2012-06-05,13055.0
2012-06-06,10574.0
2012-06-07,11857.0
2012-06-08,11787.0
2012-06-09,15829.0
2012-06-10,15605.0
2012-06-11,15154.0
2012-06-12,13193.0
2012-06-13,25035.0
2012-06-14,26410.0
2012-06-15,23189.0
2012-06-16,24075.0
2012-06-17,18849.0
2012-06-18,18605.0
2012-06-19,17078.0
2012-06-20,15118.0
2012-06-21,14430.0
2012-06-22,14521.0
2012-06-23,13636.0
2012-06-24,12698.0
2012-06-25,15452.0
2012-06-26,16826.0
2012-06-27,15658.0
2012-06-28,14796.0
2012-06-29,15065.0
2012-06-30,14011.0
2012-07-01,14647.0
2012-07-02,17602.0
2012-07-03,14299.0
2012-07-04,12849.0
2012-07-05,12793.0
2012-07-06,14342.0
2012-07-07,13939.0
2012-07-08,12853.0
2012-07-09,13641.0
2012-07-10,16209.0
2012-07-11,16149.0
2012-07-12,15854.0
2012-07-13,14468.0
2012-07-14,14244.0
2012-07-15,14385.0
2012-07-16,14852.0
2012-07-17,17542.0
2012-07-18,17258.0
2012-07-19,13987.0
2012-07-20,15019.0
2012-07-21,15593.0
2012-07-22,15686.0
2012-07-23,16022.0
2012-07-24,14542.0
2012-07-25,14340.0
2012-07-26,15268.0
2012-07-27,13947.0
2012-07-28,16516.0
2012-07-29,14838.0
2012-07-30,13603.0
2012-07-31,22935.0
2012-08-01,21197.0
2012-08-02,17345.0
2012-08-03,16731.0
2012-08-04,15797.0
2012-08-05,15170.0
2012-08-06,17676.0
2012-08-07,17330.0
2012-08-08,17303.0
2012-08-09,20153.0
2012-08-10,15049.0
2012-08-11,17938.0
2012-08-12,16788.0
2012-08-13,19514.0
2012-08-14,19421.0
2012-08-15,16377.0
2012-08-16,21211.0
2012-08-17,19174.0
2012-08-18,19846.0
2012-08-19,16997.0
2012-08-20,16452.0
2012-08-21,17848.0
2012-08-22,18421.0
2012-08-23,16434.0
2012-08-24,16806.0
2012-08-25,17125.0
2012-08-26,12972.0
2012-08-27,15859.0
2012-08-28,18439.0
2012-08-29,18288.0
2012-08-30,15110.0
2012-08-31,18316.0
2012-09-01,21146.0
2012-09-02,16018.0
2012-09-03,13706.0
2012-09-04,17839.0
2012-09-05,18409.0
2012-09-06,19789.0
2012-09-07,17370.0
2012-09-08,18320.0
2012-09-09,18131.0
2012-09-10,17219.0
2012-09-11,19701.0
2012-09-12,19340.0
2012-09-13,17500.0
2012-09-14,17914.0
2012-09-15,16362.0
2012-09-16,15579.0
2012-09-17,16370.0
2012-09-18,20638.0
2012-09-19,20527.0
2012-09-20,23836.0
2012-09-21,17547.0
2012-09-22,13745.0
2012-09-23,15334.0
2012-09-24,16599.0
2012-09-25,18395.0
2012-09-26,23401.0
2012-09-27,21115.0
2012-09-28,22235.0
2012-09-29,18417.0
2012-09-30,14848.0
2012-10-01,15826.0
2012-10-02,22133.0
2012-10-03,21831.0
2012-10-04,18248.0
2012-10-05,21709.0
2012-10-06,18651.0
2012-10-07,16877.0
2012-10-08,19735.0
2012-10-09,20458.0
2012-10-10,19662.0
2012-10-11,20130.0
2012-10-12,17652.0
2012-10-13,19780.0
2012-10-14,18643.0
2012-10-15,18044.0
2012-10-16,18893.0
2012-10-17,17643.0
2012-10-18,19767.0
2012-10-19,19941.0
2012-10-20,17840.0
2012-10-21,17850.0
2012-10-22,17565.0
2012-10-23,19431.0
2012-10-24,20918.0
2012-10-25,19188.0
2012-10-26,18609.0
2012-10-27,15731.0
2012-10-28,14441.0
2012-10-29,13764.0
2012-10-30,16350.0
2012-10-31,17619.0
2012-11-01,15803.0
2012-11-02,15052.0
2012-11-03,16100.0
2012-11-04,14304.0
2012-11-05,18071.0
2012-11-06,16397.0
2012-11-07,18586.0
2012-11-08,17879.0
2012-11-09,15921.0
2012-11-10,15254.0
2012-11-11,15819.0
2012-11-12,15311.0
2012-11-13,14730.0
2012-11-14,17249.0
2012-11-15,19238.0
2012-11-16,19136.0
2012-11-17,20369.0
2012-11-18,18595.0
2012-11-19,20370.0
2012-11-20,19430.0
2012-11-21,19452.0
2012-11-22,21113.0
2012-11-23,20394.0
2012-11-24,17054.0
2012-11-25,17822.0
2012-11-26,20200.0
2012-11-27,20555.0
2012-11-28,22188.0
2012-11-29,19327.0
2012-11-30,15114.0
2012-12-01,17748.0
2012-12-02,13380.0
2012-12-03,13973.0
2012-12-04,16953.0
2012-12-05,19766.0
2012-12-06,18582.0
2012-12-07,18373.0
2012-12-08,18322.0
2012-12-09,16151.0
2012-12-10,17123.0
2012-12-11,21289.0
2012-12-12,22029.0
2012-12-13,22617.0
2012-12-14,22534.0
2012-12-15,19872.0
2012-12-16,17432.0
2012-12-17,20341.0
2012-12-18,24057.0
2012-12-19,24320.0
2012-12-20,21086.0
2012-12-21,22462.0
2012-12-22,25625.0
2012-12-23,22442.0
2012-12-24,20904.0
2012-12-25,15983.0
2012-12-26,16648.0
2012-12-27,17942.0
2012-12-28,20946.0
2012-12-29,20257.0
2012-12-30,20022.0
2012-12-31,18072.0
2013-01-01,14126.0
2013-01-02,20082.0
2013-01-03,20267.0
2013-01-04,23313.0
2013-01-05,23514.0
2013-01-06,20547.0
2013-01-07,25971.0
2013-01-08,22859.0
2013-01-09,25358.0
2013-01-10,27457.0
2013-01-11,27208.0
2013-01-12,24749.0
2013-01-13,25811.0
2013-01-14,20558.0
2013-01-15,28238.0
2013-01-16,25589.0
2013-01-17,29129.0
2013-01-18,27712.0
2013-01-19,29112.0
2013-01-20,24428.0
2013-01-21,23387.0
2013-01-22,26059.0
2013-01-23,21554.0
2013-01-24,22952.0
2013-01-25,25233.0
2013-01-26,23422.0
2013-01-27,24111.0
2013-01-28,24362.0
2013-01-29,25367.0
2013-01-30,25313.0
2013-01-31,22894.0
2013-02-01,29731.0
2013-02-02,29764.0
2013-02-03,27354.0
2013-02-04,28317.0
2013-02-05,30121.0
2013-02-06,27191.0
2013-02-07,28337.0
2013-02-08,34917.0
2013-02-09,29858.0
2013-02-10,32219.0
2013-02-11,29085.0
2013-02-12,30689.0
2013-02-13,29166.0
2013-02-14,29168.0
2013-02-15,29562.0
2013-02-16,24395.0
2013-02-17,25606.0
2013-02-18,26667.0
2013-02-19,31484.0
2013-02-20,28132.0
2013-02-21,26950.0
2013-02-22,28845.0
2013-02-23,31252.0
2013-02-24,26512.0
2013-02-25,29792.0
2013-02-26,31780.0
2013-02-27,31080.0
2013-02-28,31755.0
2013-03-01,35108.0
2013-03-02,30423.0
2013-03-03,23294.0
2013-03-04,28046.0
2013-03-05,31054.0
2013-03-06,37255.0
2013-03-07,35457.0
2013-03-08,34198.0
2013-03-09,26447.0
2013-03-10,28227.0
2013-03-11,29304.0
2013-03-12,27117.0
2013-03-13,30568.0
2013-03-14,33997.0
2013-03-15,34096.0
2013-03-16,30482.0
2013-03-17,25764.0
2013-03-18,27805.0
2013-03-19,32208.0
2013-03-20,32416.0
2013-03-21,35096.0
2013-03-22,38330.0
2013-03-23,31779.0
2013-03-24,31205.0
2013-03-25,34842.0
2013-03-26,34848.0
2013-03-27,36942.0
2013-03-28,40565.0
2013-03-29,41395.0
2013-03-30,42737.0
2013-03-31,34410.0
2013-04-01,34274.0
2013-04-02,43873.0
2013-04-03,45639.0
2013-04-04,43924.0
2013-04-05,38678.0
2013-04-06,41092.0
2013-04-07,40833.0
2013-04-08,44343.0
2013-04-09,49137.0
2013-04-10,56331.0
2013-04-11,58395.0
2013-04-12,46563.0
2013-04-13,44872.0
2013-04-14,36001.0
2013-04-15,39071.0
2013-04-16,43374.0
2013-04-17,41647.0
2013-04-18,35247.0
2013-04-19,40848.0
2013-04-20,30511.0
2013-04-21,32163.0
2013-04-22,33628.0
2013-04-23,36835.0
2013-04-24,40217.0
2013-04-25,40138.0
2013-04-26,38219.0
2013-04-27,34361.0
2013-04-28,29975.0
2013-04-29,33153.0
2013-04-30,30512.0
2013-05-01,31151.0
2013-05-02,33761.0
2013-05-03,38286.0
2013-05-04,30817.0
2013-05-05,33720.0
2013-05-06,34468.0
2013-05-07,37208.0
2013-05-08,32038.0
2013-05-09,35538.0
2013-05-10,35904.0
2013-05-11,31288.0
2013-05-12,30789.0
2013-05-13,36433.0
2013-05-14,37724.0
2013-05-15,36095.0
2013-05-16,36471.0
2013-05-17,35717.0
2013-05-18,32522.0
2013-05-19,27867.0
2013-05-20,33939.0
2013-05-21,34693.0
2013-05-22,35575.0
2013-05-23,35736.0
2013-05-24,35652.0
2013-05-25,34151.0
2013-05-26,30334.0
2013-05-27,31933.0
2013-05-28,32404.0
2013-05-29,36809.0
2013-05-30,36642.0
2013-05-31,34632.0
2013-06-01,31226.0
2013-06-02,33429.0
2013-06-03,34132.0
2013-06-04,35973.0
2013-06-05,34432.0
2013-06-06,34176.0
2013-06-07,32848.0
2013-06-08,29092.0
2013-06-09,26982.0
2013-06-10,28402.0
2013-06-11,32391.0
2013-06-12,29488.0
2013-06-13,32399.0
2013-06-14,30610.0
2013-06-15,28210.0
2013-06-16,24470.0
2013-06-17,28184.0
2013-06-18,29593.0
2013-06-19,30200.0
2013-06-20,31773.0
2013-06-21,32953.0
2013-06-22,26396.0
2013-06-23,25709.0
2013-06-24,28835.0
2013-06-25,29927.0
2013-06-26,30570.0
2013-06-27,32063.0
2013-06-28,31728.0
2013-06-29,29521.0
2013-06-30,24787.0
2013-07-01,29632.0
2013-07-02,34013.0
2013-07-03,28822.0
2013-07-04,30300.0
2013-07-05,26213.0
2013-07-06,27017.0
2013-07-07,22566.0
2013-07-08,26424.0
2013-07-09,29339.0
2013-07-10,29858.0
2013-07-11,30253.0
2013-07-12,33761.0
2013-07-13,27089.0
2013-07-14,23911.0
2013-07-15,25942.0
2013-07-16,28314.0
2013-07-17,30532.0
2013-07-18,27636.0
2013-07-19,28167.0
2013-07-20,24350.0
2013-07-21,23781.0
2013-07-22,27203.0
2013-07-23,30546.0
2013-07-24,32228.0
2013-07-25,28630.0
2013-07-26,26438.0
2013-07-27,24904.0
2013-07-28,22269.0
2013-07-29,27820.0
2013-07-30,28023.0
2013-07-31,30119.0
2013-08-01,29833.0
2013-08-02,32292.0
2013-08-03,26559.0
2013-08-04,24234.0
2013-08-05,30114.0
2013-08-06,31719.0
2013-08-07,32593.0
2013-08-08,30578.0
2013-08-09,29859.0
2013-08-10,26541.0
2013-08-11,23419.0
2013-08-12,29547.0
2013-08-13,36948.0
2013-08-14,34873.0
2013-08-15,37465.0
2013-08-16,32492.0
2013-08-17,35574.0
2013-08-18,26867.0
2013-08-19,33332.0
2013-08-20,36321.0
2013-08-21,36098.0
2013-08-22,29401.0
2013-08-23,32817.0
2013-08-24,31467.0
2013-08-25,26588.0
2013-08-26,31693.0
2013-08-27,34755.0
2013-08-28,32258.0
2013-08-29,29606.0
2013-08-30,32689.0
2013-08-31,34110.0
2013-09-01,28816.0
2013-09-02,33190.0
2013-09-03,31137.0
2013-09-04,33194.0
2013-09-05,31909.0
2013-09-06,35388.0
2013-09-07,29257.0
2013-09-08,32666.0
2013-09-09,41224.0
2013-09-10,36312.0
2013-09-11,36879.0
2013-09-12,34400.0
2013-09-13,32947.0
2013-09-14,30408.0
2013-09-15,26802.0
2013-09-16,31791.0
2013-09-17,36870.0
2013-09-18,41148.0
2013-09-19,36072.0
2013-09-20,33170.0
2013-09-21,30158.0
2013-09-22,31658.0
2013-09-23,36147.0
2013-09-24,36705.0
2013-09-25,37058.0
2013-09-26,35269.0
2013-09-27,37953.0
2013-09-28,32765.0
2013-09-29,27573.0
2013-09-30,34403.0
2013-10-01,38953.0
2013-10-02,48050.0
2013-10-03,41325.0
2013-10-04,39295.0
2013-10-05,34968.0
2013-10-06,30569.0
2013-10-07,33188.0
2013-10-08,32358.0
2013-10-09,38446.0
2013-10-10,41396.0
2013-10-11,37840.0
2013-10-12,33665.0
2013-10-13,32577.0
2013-10-14,37296.0
2013-10-15,40887.0
2013-10-16,42619.0
2013-10-17,36203.0
2013-10-18,42996.0
2013-10-19,34247.0
2013-10-20,32964.0
2013-10-21,40832.0
2013-10-22,39934.0
2013-10-23,38966.0
2013-10-24,49625.0
2013-10-25,42091.0
2013-10-26,35605.0
2013-10-27,30286.0
2013-10-28,33031.0
2013-10-29,40654.0
2013-10-30,36082.0
2013-10-31,37112.0
2013-11-01,32645.0
2013-11-02,30954.0
2013-11-03,31807.0
2013-11-04,36288.0
2013-11-05,42740.0
2013-11-06,43426.0
2013-11-07,44900.0
2013-11-08,43940.0
2013-11-09,49119.0
2013-11-10,41404.0
2013-11-11,43427.0
2013-11-12,46696.0
2013-11-13,51827.0
2013-11-14,53574.0
2013-11-15,45598.0
2013-11-16,36802.0
2013-11-17,36048.0
2013-11-18,50685.0
2013-11-19,66249.0
2013-11-20,59951.0
2013-11-21,56159.0
2013-11-22,54227.0
2013-11-23,52361.0
2013-11-24,43016.0
2013-11-25,52868.0
2013-11-26,49832.0
2013-11-27,59613.0
2013-11-28,70308.0
2013-11-29,64284.0
2013-11-30,62818.0
2013-12-01,49477.0
2013-12-02,54799.0
2013-12-03,56901.0
2013-12-04,56265.0
2013-12-05,52895.0
2013-12-06,52791.0
2013-12-07,56568.0
2013-12-08,40573.0
2013-12-09,48229.0
2013-12-10,50233.0
2013-12-11,52832.0
2013-12-12,49165.0
2013-12-13,44076.0
2013-12-14,40392.0
2013-12-15,45220.0
2013-12-16,51208.0
2013-12-17,45541.0
2013-12-18,51604.0
2013-12-19,53097.0
2013-12-20,49672.0
2013-12-21,42812.0
2013-12-22,38028.0
2013-12-23,38093.0
2013-12-24,35321.0
2013-12-25,32218.0
2013-12-26,40532.0
2013-12-27,43445.0
2013-12-28,33032.0
2013-12-29,41912.0
2013-12-30,41149.0
2013-12-31,39111.0
2014-01-01,30605.0
2014-01-02,37468.0
2014-01-03,40698.0
2014-01-04,40102.0
2014-01-05,40922.0
2014-01-06,49295.0
2014-01-07,43378.0
2014-01-08,40631.0
2014-01-09,45992.0
2014-01-10,40347.0
2014-01-11,41390.0
2014-01-12,38123.0
2014-01-13,41889.0
2014-01-14,38869.0
2014-01-15,42750.0
2014-01-16,42984.0
2014-01-17,42279.0
2014-01-18,40295.0
2014-01-19,36471.0
2014-01-20,38009.0
2014-01-21,48178.0
2014-01-22,48873.0
2014-01-23,44978.0
2014-01-24,49982.0
2014-01-25,41030.0
2014-01-26,42751.0
2014-01-27,48753.0
2014-01-28,42533.0
2014-01-29,53403.0
2014-01-30,40873.0
2014-01-31,46389.0
2014-02-01,40906.0
2014-02-02,39747.0
2014-02-03,44668.0
2014-02-04,48801.0
2014-02-05,47477.0
2014-02-06,49388.0
2014-02-07,50380.0
2014-02-08,44144.0
2014-02-09,41519.0
2014-02-10,51096.0
2014-02-11,48414.0
2014-02-12,45445.0
2014-02-13,48707.0
2014-02-14,50935.0
2014-02-15,41590.0
2014-02-16,42895.0
2014-02-17,40694.0
2014-02-18,44482.0
2014-02-19,51438.0
2014-02-20,52648.0
2014-02-21,47665.0
2014-02-22,47504.0
2014-02-23,42953.0
2014-02-24,50212.0
2014-02-25,50806.0
2014-02-26,54707.0
2014-02-27,53137.0
2014-02-28,54516.0
2014-03-01,53021.0
2014-03-02,45461.0
2014-03-03,58063.0
2014-03-04,63500.0
2014-03-05,55196.0
2014-03-06,59507.0
2014-03-07,54724.0
2014-03-08,52165.0
2014-03-09,50140.0
2014-03-10,54707.0
2014-03-11,50120.0
2014-03-12,60948.0
2014-03-13,60637.0
2014-03-14,56255.0
2014-03-15,56177.0
2014-03-16,45246.0
2014-03-17,45364.0
2014-03-18,39435.0
2014-03-19,45601.0
2014-03-20,57458.0
2014-03-21,55178.0
2014-03-22,49587.0
2014-03-23,44710.0
2014-03-24,47155.0
2014-03-25,55073.0
2014-03-26,55655.0
2014-03-27,55736.0
2014-03-28,53920.0
2014-03-29,42667.0
2014-03-30,44576.0
2014-03-31,49042.0
2014-04-01,51782.0
2014-04-02,52640.0
2014-04-03,50215.0
2014-04-04,49569.0
2014-04-05,43993.0
2014-04-06,38245.0
2014-04-07,46380.0
2014-04-08,51370.0
2014-04-09,48289.0
2014-04-10,47272.0
2014-04-11,51101.0
2014-04-12,40216.0
2014-04-13,39349.0
2014-04-14,47262.0
2014-04-15,54271.0
2014-04-16,50218.0
2014-04-17,46212.0
2014-04-18,42655.0
2014-04-19,38864.0
2014-04-20,36533.0
2014-04-21,39139.0
2014-04-22,44921.0
2014-04-23,44673.0
2014-04-24,47952.0
2014-04-25,56324.0
2014-04-26,46377.0
2014-04-27,39558.0
2014-04-28,45612.0
2014-04-29,50625.0
2014-04-30,45823.0
2014-05-01,46808.0
2014-05-02,43627.0
2014-05-03,42497.0
2014-05-04,37754.0
2014-05-05,47831.0
2014-05-06,48501.0
2014-05-07,46743.0
2014-05-08,49032.0
2014-05-09,48861.0
2014-05-10,43814.0
2014-05-11,40077.0
2014-05-12,46267.0
2014-05-13,48871.0
2014-05-14,50101.0
2014-05-15,45814.0
2014-05-16,46043.0
2014-05-17,45876.0
2014-05-18,42110.0
2014-05-19,48604.0
2014-05-20,54996.0
2014-05-21,51953.0
2014-05-22,51510.0
2014-05-23,55330.0
2014-05-24,45303.0
2014-05-25,44308.0
2014-05-26,48921.0
2014-05-27,50399.0
2014-05-28,54473.0
2014-05-29,49468.0
2014-05-30,52285.0
2014-05-31,47146.0
2014-06-01,42682.0
2014-06-02,50553.0
2014-06-03,51780.0
2014-06-04,49988.0
2014-06-05,47420.0
2014-06-06,45995.0
2014-06-07,44578.0
2014-06-08,35129.0
2014-06-09,44289.0
2014-06-10,47188.0
2014-06-11,46815.0
2014-06-12,47298.0
2014-06-13,47323.0
2014-06-14,35679.0
2014-06-15,36926.0
2014-06-16,43714.0
2014-06-17,48756.0
2014-06-18,47694.0
2014-06-19,46892.0
2014-06-20,42101.0
2014-06-21,41540.0
2014-06-22,38712.0
2014-06-23,45336.0
2014-06-24,46661.0
2014-06-25,47462.0
2014-06-26,45257.0
2014-06-27,46837.0
2014-06-28,43042.0
2014-06-29,39670.0
2014-06-30,50041.0
2014-07-01,53891.0
2014-07-02,50635.0
2014-07-03,49012.0
2014-07-04,47132.0
2014-07-05,39941.0
2014-07-06,41042.0
2014-07-07,49944.0
2014-07-08,53085.0
2014-07-09,50736.0
2014-07-10,47388.0
2014-07-11,46540.0
2014-07-12,43961.0
2014-07-13,40018.0
2014-07-14,45217.0
2014-07-15,53411.0
2014-07-16,50706.0
2014-07-17,50778.0
2014-07-18,51047.0
2014-07-19,44524.0
2014-07-20,41373.0
2014-07-21,47346.0
2014-07-22,52186.0
2014-07-23,53234.0
2014-07-24,49877.0
2014-07-25,50827.0
2014-07-26,45029.0
2014-07-27,41179.0
2014-07-28,48399.0
2014-07-29,51543.0
2014-07-30,50084.0
2014-07-31,51531.0
2014-08-01,51738.0
2014-08-02,45942.0
2014-08-03,40435.0
2014-08-04,51754.0
2014-08-05,58877.0
2014-08-06,58418.0
2014-08-07,53329.0
2014-08-08,47642.0
2014-08-09,46631.0
2014-08-10,40620.0
2014-08-11,48414.0
2014-08-12,53165.0
2014-08-13,49168.0
2014-08-14,54329.0
2014-08-15,47575.0
2014-08-16,57908.0
2014-08-17,41127.0
2014-08-18,50704.0
2014-08-19,51563.0
2014-08-20,51831.0
2014-08-21,51604.0
2014-08-22,50207.0
2014-08-23,46882.0
2014-08-24,42118.0
2014-08-25,47955.0
2014-08-26,49273.0
2014-08-27,52955.0
2014-08-28,49662.0
2014-08-29,48596.0
2014-08-30,46609.0
2014-08-31,41718.0
2014-09-01,47083.0
2014-09-02,51292.0
2014-09-03,52949.0
2014-09-04,51269.0
2014-09-05,50647.0
2014-09-06,48200.0
2014-09-07,40897.0
2014-09-08,50465.0
2014-09-09,54695.0
2014-09-10,54715.0
2014-09-11,45947.0
2014-09-12,44599.0
2014-09-13,45266.0
2014-09-14,44019.0
2014-09-15,48579.0
2014-09-16,62317.0
2014-09-17,57738.0
2014-09-18,54822.0
2014-09-19,57256.0
2014-09-20,47288.0
2014-09-21,43695.0
2014-09-22,48511.0
2014-09-23,50680.0
2014-09-24,53123.0
2014-09-25,50339.0
2014-09-26,51322.0
2014-09-27,45833.0
2014-09-28,38298.0
2014-09-29,51718.0
2014-09-30,56544.0
2014-10-01,50424.0
2014-10-02,51719.0
2014-10-03,49164.0
2014-10-04,45129.0
2014-10-05,46980.0
2014-10-06,53002.0
2014-10-07,56160.0
2014-10-08,55633.0
2014-10-09,53738.0
2014-10-10,54935.0
2014-10-11,42828.0
2014-10-12,45655.0
2014-10-13,48318.0
2014-10-14,53498.0
2014-10-15,50845.0
2014-10-16,52490.0
2014-10-17,49280.0
2014-10-18,51095.0
2014-10-19,40869.0
2014-10-20,55606.0
2014-10-21,55786.0
2014-10-22,51266.0
2014-10-23,50108.0
2014-10-24,52286.0
2014-10-25,47948.0
2014-10-26,43564.0
2014-10-27,53489.0
2014-10-28,57135.0
2014-10-29,56594.0
2014-10-30,54199.0
2014-10-31,55043.0
2014-11-01,50127.0
2014-11-02,45745.0
2014-11-03,52560.0
2014-11-04,56778.0
2014-11-05,58048.0
2014-11-06,58119.0
2014-11-07,55265.0
2014-11-08,46319.0
2014-11-09,44059.0
2014-11-10,53667.0
2014-11-11,54972.0
2014-11-12,55771.0
2014-11-13,63415.0
2014-11-14,54188.0
2014-11-15,51902.0
2014-11-16,47370.0
2014-11-17,53105.0
2014-11-18,55877.0
2014-11-19,52542.0
2014-11-20,53540.0
2014-11-21,52070.0
2014-11-22,49048.0
2014-11-23,45091.0
2014-11-24,53914.0
2014-11-25,58838.0
2014-11-26,61179.0
2014-11-27,54089.0
2014-11-28,55328.0
2014-11-29,53076.0
2014-11-30,46902.0
2014-12-01,55837.0
2014-12-02,63981.0
2014-12-03,60440.0
2014-12-04,58396.0
2014-12-05,55654.0
2014-12-06,51672.0
2014-12-07,50258.0
2014-12-08,57992.0
2014-12-09,58599.0
2014-12-10,58525.0
2014-12-11,58342.0
2014-12-12,53352.0
2014-12-13,56173.0
2014-12-14,49185.0
2014-12-15,60092.0
2014-12-16,62120.0
2014-12-17,59391.0
2014-12-18,63013.0
2014-12-19,58959.0
2014-12-20,53633.0
2014-12-21,48103.0
2014-12-22,54668.0
2014-12-23,54786.0
2014-12-24,54396.0
2014-12-25,45939.0
2014-12-26,44864.0
2014-12-27,48669.0
2014-12-28,50165.0
2014-12-29,53821.0
2014-12-30,57795.0
2014-12-31,54669.0
2015-01-01,42462.0
2015-01-02,46856.0
2015-01-03,51885.0
2015-01-04,57285.0
2015-01-05,60703.0
2015-01-06,58339.0
2015-01-07,64401.0
2015-01-08,64397.0
2015-01-09,55934.0
2015-01-10,55537.0
2015-01-11,54007.0
2015-01-12,56466.0
2015-01-13,67444.0
2015-01-14,64509.0
2015-01-15,61538.0
2015-01-16,61495.0
2015-01-17,52402.0
2015-01-18,59192.0
2015-01-19,57553.0
2015-01-20,64433.0
2015-01-21,66499.0
2015-01-22,64173.0
2015-01-23,65514.0
2015-01-24,61112.0
2015-01-25,56858.0
2015-01-26,66840.0
2015-01-27,69938.0
2015-01-28,67597.0
2015-01-29,66608.0
2015-01-30,61155.0
2015-01-31,62646.0
2015-02-01,57199.0
2015-02-02,58459.0
2015-02-03,64624.0
2015-02-04,63913.0
2015-02-05,64601.0
2015-02-06,63878.0
2015-02-07,59588.0
2015-02-08,59015.0
2015-02-09,61534.0
2015-02-10,66400.0
2015-02-11,69005.0
2015-02-12,62397.0
2015-02-13,65193.0
2015-02-14,57387.0
2015-02-15,57710.0
2015-02-16,60586.0
2015-02-17,62887.0
2015-02-18,64983.0
2015-02-19,59383.0
2015-02-20,62854.0
2015-02-21,63895.0
2015-02-22,55262.0
2015-02-23,65024.0
2015-02-24,73155.0
2015-02-25,68116.0
2015-02-26,65880.0
2015-02-27,70249.0
2015-02-28,64044.0
2015-03-01,62523.0
2015-03-02,67453.0
2015-03-03,74358.0
2015-03-04,72970.0
2015-03-05,65355.0
2015-03-06,69402.0
2015-03-07,71624.0
2015-03-08,66149.0
2015-03-09,64332.0
2015-03-10,77866.0
2015-03-11,72326.0
2015-03-12,73964.0
2015-03-13,69157.0
2015-03-14,64414.0
2015-03-15,58037.0
2015-03-16,64801.0
2015-03-17,74194.0
2015-03-18,73459.0
2015-03-19,69209.0
2015-03-20,73121.0
2015-03-21,70825.0
2015-03-22,63283.0
2015-03-23,73615.0
2015-03-24,73293.0
2015-03-25,74583.0
2015-03-26,72138.0
2015-03-27,74511.0
2015-03-28,68868.0
2015-03-29,61115.0
2015-03-30,68731.0
2015-03-31,77219.0
2015-04-01,78615.0
2015-04-02,78171.0
2015-04-03,72006.0
2015-04-04,66326.0
2015-04-05,62289.0
2015-04-06,69905.0
2015-04-07,77030.0
2015-04-08,77316.0
2015-04-09,80530.0
2015-04-10,80919.0
2015-04-11,73843.0
2015-04-12,61671.0
2015-04-13,72189.0
2015-04-14,74872.0
2015-04-15,76605.0
2015-04-16,75015.0
2015-04-17,70371.0
2015-04-18,67058.0
2015-04-19,57660.0
2015-04-20,72187.0
2015-04-21,76365.0
2015-04-22,76046.0
2015-04-23,71042.0
2015-04-24,72353.0
2015-04-25,59561.0
2015-04-26,56271.0
2015-04-27,60853.0
2015-04-28,66442.0
2015-04-29,68301.0
2015-04-30,66880.0
2015-05-01,64401.0
2015-05-02,58822.0
2015-05-03,56889.0
2015-05-04,66266.0
2015-05-05,71395.0
2015-05-06,69884.0
2015-05-07,65052.0
2015-05-08,69115.0
2015-05-09,66495.0
2015-05-10,60676.0
2015-05-11,65517.0
2015-05-12,74341.0
2015-05-13,69020.0
2015-05-14,66847.0
2015-05-15,75284.0
2015-05-16,64650.0
2015-05-17,61609.0
2015-05-18,68909.0
2015-05-19,71820.0
2015-05-20,76303.0
2015-05-21,73493.0
2015-05-22,71005.0
2015-05-23,69643.0
2015-05-24,61250.0
2015-05-25,66477.0
2015-05-26,74813.0
2015-05-27,78545.0
2015-05-28,77983.0
2015-05-29,89014.0
2015-05-30,81692.0
2015-05-31,65402.0
2015-06-01,78191.0
2015-06-02,92567.0
2015-06-03,85382.0
2015-06-04,86518.0
2015-06-05,74849.0
2015-06-06,72739.0
2015-06-07,58020.0
2015-06-08,67700.0
2015-06-09,87773.0
2015-06-10,91651.0
2015-06-11,84700.0
2015-06-12,81434.0
2015-06-13,72677.0
2015-06-14,68924.0
2015-06-15,78367.0
2015-06-16,88784.0
2015-06-17,89063.0
2015-06-18,79710.0
2015-06-19,79757.0
2015-06-20,77310.0
2015-06-21,69333.0
2015-06-22,72052.0
2015-06-23,87836.0
2015-06-24,76401.0
2015-06-25,75727.0
2015-06-26,77070.0
2015-06-27,75216.0
2015-06-28,64223.0
2015-06-29,76596.0
2015-06-30,81228.0
2015-07-01,91579.0
2015-07-02,95956.0
2015-07-03,91173.0
2015-07-04,73881.0
2015-07-05,75965.0
2015-07-06,93118.0
2015-07-07,106771.0
2015-07-08,95998.0
2015-07-09,93318.0
2015-07-10,132890.0
2015-07-11,109529.0
2015-07-12,131452.0
2015-07-13,136313.0
2015-07-14,87537.0
2015-07-15,94534.0
2015-07-16,78944.0
2015-07-17,83463.0
2015-07-18,92047.0
2015-07-19,113501.0
2015-07-20,78867.0
