"NumTransactionsExcludingPopular","seasonal","trend","remainder"
182,7242.57643970185,11084.9180600877,-18145.4944997895
219,7242.57643970185,10913.6163944006,-17937.1928341025
200,7242.57643970185,10783.482335654,-17826.0587753558
188,7242.57643970185,10653.3482769073,-17707.9247166092
201,7294.29553174762,10576.9959735453,-17670.2915052929
211,7294.29553174762,10500.6436701832,-17583.9392019308
222,7294.29553174762,10437.5125602017,-17509.8080919494
199,7294.29553174762,10374.3814502203,-17469.6769819679
224,6954.64074202151,10326.1069519636,-17056.7476939851
248,6954.64074202151,10277.8324537068,-16984.4731957283
226,6954.64074202151,10228.3749400843,-16957.0156821058
221,6954.64074202151,10178.9174264618,-16912.5581684833
246,7107.7874645824,10084.3555004716,-16946.142965054
288,7107.7874645824,9989.79357448148,-16809.5810390639
196,7107.7874645824,9874.56097427929,-16786.3484388617
208,7107.7874645824,9759.32837407711,-16659.1158386595
184,7415.62544649204,9681.97976373065,-16913.6052102227
218,7415.62544649204,9604.63115338418,-16802.2565998762
216,7415.62544649204,9547.44667867809,-16747.0721251701
242,7415.62544649204,9490.26220397199,-16663.887650464
235,7431.34937588316,9361.6541997623,-16558.0035756455
242,7431.34937588316,9233.04619555261,-16422.3955714358
247,7431.34937588316,9047.28140914758,-16231.6307850307
227,7431.34937588316,8861.51662274256,-16065.8659986257
205,7181.86230794958,8634.59794827136,-15611.4602562209
215,7181.86230794958,8407.67927380016,-15374.5415817497
236,7181.86230794958,8174.43675274678,-15120.2990606964
253,7181.86230794958,7941.1942316934,-14870.056539643
283,6924.06356548242,7722.12833042382,-14363.1918959062
273,6924.06356548242,7503.06242915424,-14154.1259946367
239,6924.06356548242,7427.45616505455,-14112.519730537
283,6924.06356548242,7351.84990095486,-13992.9134664373
245,6695.64610416576,7289.04126910935,-13739.6873732751
243,6695.64610416576,7226.23263726384,-13678.8787414296
224,6695.64610416576,7150.96384326853,-13622.6099474343
209,6695.64610416576,7075.69504927322,-13562.341153439
240,6792.33338401712,7061.30167697443,-13613.6350609915
258,6792.33338401712,7046.90830467564,-13581.2416886928
238,6792.33338401712,7050.02041064397,-13604.3537946611
242,6792.33338401712,7053.13251661229,-13603.4659006294
1830,7243.29558287962,7036.88296550904,-12450.1785483887
1739,7243.29558287962,7020.63341440579,-12524.9289972854
5659,7243.29558287962,7037.23651063997,-8621.53209351959
1793,7243.29558287962,7053.83960687415,-12504.1351897538
1393,7320.40748559837,7141.8052666315,-13069.2127522299
462,7320.40748559837,7229.77092638884,-14088.1784119872
427,7320.40748559837,7299.71371975657,-14193.1212053549
487,7320.40748559837,7369.65651312429,-14203.0639987227
627,7566.93822646834,7482.3729790311,-14422.3112054994
465,7566.93822646834,7595.0894449379,-14697.0276714062
428,7566.93822646834,7746.1076508818,-14885.0458773501
392,7566.93822646834,7897.12585682569,-15072.064083294
374,7801.21397419491,8009.8641483221,-15437.078122517
2337,7801.21397419491,8122.60243981851,-13586.8164140134
468,7801.21397419491,8202.0344986833,-15535.2484728782
445,7801.21397419491,8281.46655754809,-15637.680531743
342,7586.18024872269,8256.92096770445,-15501.1012164271
3455,7586.18024872269,8232.37537786081,-12363.5556265835
362,7586.18024872269,8174.65374110037,-15398.8339898231
295,7586.18024872269,8116.93210433993,-15408.1123530626
324,7458.43608493731,8063.52463981865,-15197.960724756
413,7458.43608493731,8010.11717529736,-15055.5532602347
623,7458.43608493731,7927.5166509491,-14762.9527358864
375,7458.43608493731,7844.91612660084,-14928.3522115382
604,7871.97265486366,7768.53621320073,-15036.5088680644
368,7871.97265486366,7692.15629980062,-15196.1289546643
287,7871.97265486366,7645.89762568513,-15230.8702805488
323,7871.97265486366,7599.63895156965,-15148.6116064333
423,8102.16696018826,7506.61978487475,-15185.786745063
402,8102.16696018826,7413.60061817986,-15113.7675783681
384,8102.16696018826,7290.25365245321,-15008.4206126415
407,8102.16696018826,7166.90668672657,-14862.0736469148
508,7864.66969998122,7070.60744467708,-14427.2771446583
424,7864.66969998122,6974.30820262759,-14414.9779026088
423,7864.66969998122,6855.49179763153,-14297.1614976127
318,7864.66969998122,6736.67539263546,-14283.3450926167
352,8115.82091102568,6590.28367449186,-14354.1045855175
377,8115.82091102568,6443.89195634827,-14182.7128673739
368,8115.82091102568,6341.2037435686,-14089.0246545943
398,8115.82091102568,6238.51553078894,-13956.3364418146
348,8395.17731327802,6177.97331525049,-14225.1506285285
350,8395.17731327802,6117.43109971203,-14162.60841299
389,8395.17731327802,6098.01677447223,-14104.1940877502
337,8395.17731327802,6078.60244923242,-14136.7797625104
396,8053.55703890839,6077.86877763608,-13735.4258165445
374,8053.55703890839,6077.13510603974,-13756.6921449481
291,8053.55703890839,6092.30035144191,-13854.8573903503
348,8053.55703890839,6107.46559684409,-13813.0226357525
268,7628.18945493349,6086.5431884025,-13446.732643336
288,7628.18945493349,6065.62077996092,-13405.8102348944
465,7628.18945493349,5979.1717474967,-13142.3612024302
408,7628.18945493349,5892.72271503248,-13112.912169966
308,7466.63270399122,5741.97854404968,-12900.6112480409
314,7466.63270399122,5591.23437306688,-12743.8670770581
286,7466.63270399122,5405.70747046033,-12586.3401744516
303,7466.63270399122,5220.18056785378,-12383.813271845
298,7568.9020185994,5024.33481615592,-12295.2368347553
271,7568.9020185994,4828.48906445807,-12126.3910830575
292,7568.9020185994,4653.57952411832,-11930.4815427177
343,7568.9020185994,4478.66998377857,-11704.572002378
378,7373.28078824207,4359.80575857101,-11355.0865468131
296,7373.28078824207,4240.94153336346,-11318.2223216055
350,7373.28078824207,4158.03961141657,-11181.3203996586
436,7373.28078824207,4075.13768946968,-11012.4184777118
437,7004.66573360319,3964.66517811537,-10532.3309117186
450,7004.66573360319,3854.19266676105,-10408.8584003642
380,7004.66573360319,3682.41525368091,-10307.0809872841
379,7004.66573360319,3510.63784060077,-10136.303574204
431,6685.0072671953,3458.85726254001,-9712.86452973531
339,6685.0072671953,3407.07668447926,-9753.08395167455
422,6685.0072671953,3394.12199584172,-9657.12926303701
636,6685.0072671953,3381.16730720417,-9430.17457439947
799,6399.96696471672,3406.05408787749,-9007.02105259421
698,6399.96696471672,3430.9408685508,-9132.90783326752
558,6399.96696471672,3498.72478246585,-9340.69174718257
451,6399.96696471672,3566.50869638091,-9515.47566109762
454,6417.70847056196,3581.95498758446,-9545.66345814642
639,6417.70847056196,3597.40127878801,-9376.10974934997
467,6417.70847056196,3565.15529489722,-9515.86376545918
998,6417.70847056196,3532.90931100643,-8952.61778156839
358,6321.2978366224,3546.44485803961,-9509.74269466201
563,6321.2978366224,3559.9804050728,-9318.27824169519
501,6321.2978366224,3589.23479648664,-9409.53263310904
401,6321.2978366224,3618.48918790048,-9538.78702452288
414,6331.93816356868,3634.1187239465,-9552.05688751518
353,6331.93816356868,3649.74825999253,-9628.68642356121
408,6331.93816356868,3633.76123153488,-9557.69939510356
370,6331.93816356868,3617.77420307724,-9579.71236664592
343,6317.56944351079,3576.97028071885,-9551.53972422964
382,6317.56944351079,3536.16635836046,-9471.73580187125
373,6317.56944351079,3495.85565202278,-9440.42509553358
348,6317.56944351079,3455.54494568511,-9425.1143891959
361,6310.93809421112,3394.88436849059,-9344.82246270171
350,6310.93809421112,3334.22379129607,-9295.16188550719
376,6310.93809421112,3267.78719550413,-9202.72528971525
333,6310.93809421112,3201.35059971219,-9179.28869392331
412,6128.47235654978,3121.82655442631,-8838.29891097608
485,6128.47235654978,3042.30250914043,-8685.7748656902
517,6128.47235654978,2868.61992827675,-8480.09228482653
964,6128.47235654978,2694.93734741307,-7859.40970396285
693,5984.77731987783,2444.89609680401,-7736.67341668185
602,5984.77731987783,2194.85484619495,-7577.63216607278
495,5984.77731987783,1936.69282058906,-7426.47014046689
623,5984.77731987783,1678.53079498316,-7040.308114861
473,5962.17753831196,1416.3351685015,-6905.51270681346
479,5962.17753831196,1154.13954201983,-6637.31708033179
486,5962.17753831196,902.264185015894,-6378.44172332786
569,5962.17753831196,650.388828011959,-6043.56636632392
500,5798.36861241663,426.390801299995,-5724.75941371662
466,5798.36861241663,202.392774588031,-5534.76138700466
444,5798.36861241663,-31.1977084831909,-5323.17090393344
311,5798.36861241663,-264.788191554413,-5222.58042086221
364,5976.65545872396,-511.477406998926,-5101.17805172504
283,5976.65545872396,-758.166622443439,-4935.48883628052
334,5976.65545872396,-999.976331174381,-4642.67912754958
339,5976.65545872396,-1241.78603990532,-4395.86941881864
416,6097.46522729673,-1456.83055087462,-4224.63467642211
389,6097.46522729673,-1671.87506184392,-4036.59016545281
445,6097.46522729673,-1825.34268880551,-3827.12253849122
498,6097.46522729673,-1978.8103157671,-3620.65491152963
458,6102.81873813983,-2113.98146110745,-3530.83727703237
372,6102.81873813983,-2249.15260644781,-3481.66613169202
429,6102.81873813983,-2382.84006589571,-3290.97867224412
296,6102.81873813983,-2516.52752534361,-3290.29121279622
333,6007.84688625743,-2686.00060508403,-2988.8462811734
399,6007.84688625743,-2855.47368482445,-2753.37320143297
1855,6007.84688625743,-3027.72963943574,-1125.11724682168
12087,6007.84688625743,-3199.98559404704,9279.13870778961
463,5955.35518853462,-3652.51878535427,-1839.83640318035
434,5955.35518853462,-4105.0519766615,-1416.30321187312
7731,5955.35518853462,-4369.05020792569,6144.69501939107
12322,5955.35518853462,-4633.04843918988,10999.6932506553
10378,6319.60652569673,-4819.66658961837,8878.06006392164
395,6319.60652569673,-5006.28474004685,-918.321785649874
338,6319.60652569673,-5334.00758312167,-647.598942575058
2749,6319.60652569673,-5661.73042619649,2091.12390049976
5883,6544.07037960207,-5849.23451176794,5188.16413216587
1542,6544.07037960207,-6036.7385973394,1034.66821773732
490,6544.07037960207,-6480.70408561176,426.633706009686
457,6544.07037960207,-6924.66957388412,837.599194282046
435,7080.54303094651,-7221.44009319776,575.89706225125
455,7080.54303094651,-7518.2106125114,892.667581564887
505,7080.54303094651,-7855.10161940387,1279.55858845736
472,7080.54303094651,-8191.99262629634,1583.44959534983
411,7612.10096399219,-8488.50283742252,1287.40187343033
402,7612.10096399219,-8785.0130485487,1574.91208455651
436,7612.10096399219,-9004.32689119402,1828.22592720183
447,7612.10096399219,-9223.64073383934,2058.53976984716
548,7650.81491563458,-9401.64185005852,2298.82693442394
537,7650.81491563458,-9579.64296627771,2465.82805064313
516,7650.81491563458,-9668.49277695029,2533.67786131571
382,7650.81491563458,-9757.34258762287,2488.52767198829
504,7727.95348426347,-9760.50779022706,2536.55430596359
564,7727.95348426347,-9763.67299283126,2599.71950856779
723,7727.95348426347,-9705.39956720315,2700.44608293968
683,7727.95348426347,-9647.12614157504,2602.17265731157
610,7672.16267541359,-9507.90270718113,2445.74003176754
523,7672.16267541359,-9368.67927278723,2219.51659737364
503,7672.16267541359,-9104.90036768911,1935.73769227552
466,7672.16267541359,-8841.12146259099,1634.9587871774
547,7587.9479185365,-8448.88131304878,1407.93339451227
934,7587.9479185365,-8056.64116350656,1402.69324497006
616,7587.9479185365,-7564.88095494333,592.933036406825
634,7587.9479185365,-7073.12074638009,119.172827843588
552,7679.86022655827,-6520.64377238398,-607.216454174296
578,7679.86022655827,-5968.16679838787,-1133.69342817041
555,7679.86022655827,-5421.40508430477,-1703.4551422535
650,7679.86022655827,-4874.64337022167,-2155.2168563366
507,8482.79584790674,-4375.16999562868,-3600.62585227806
584,8482.79584790674,-3875.69662103569,-4023.09922687105
641,8482.79584790674,-3464.36299496542,-4377.43285294131
542,8482.79584790674,-3053.02936889516,-4887.76647901158
579,8974.95940572899,-2767.12790960645,-5628.83149612254
594,8974.95940572899,-2481.22645031774,-5899.73295541125
593,8974.95940572899,-2314.05391711116,-6067.90548861783
853,8974.95940572899,-2146.88138390457,-5975.07802182442
1242,2822.2108821403,-2067.52045094689,487.309568806582
1192,2931.07938242524,-1988.1595179892,249.080135563961
850,2931.07938242524,-2002.76040759075,-78.3189748344887
880,2931.07938242524,-2017.3612971923,-33.7180852329379
1392,2931.07938242524,-2063.84969089026,524.770308465025
1193,3198.0369909614,-2110.33808458823,105.301093626829
1358,3198.0369909614,-2181.40194103808,341.364950076687
1262,3198.0369909614,-2252.46579748794,316.428806526545
1233,3198.0369909614,-2379.98145747305,414.944466511648
1271,3016.53417806702,-2507.49711745815,761.962939391126
1285,3016.53417806702,-2659.72889081071,928.194712743691
932,3016.53417806702,-2811.96066416328,727.426486096256
1027,3016.53417806702,-2957.61780098024,968.083622913216
816,3004.96543179571,-3103.2749377972,914.309506001486
870,3004.96543179571,-3235.38089425639,1100.41546246068
967,3004.96543179571,-3367.48685071558,1329.52141891987
847,3004.96543179571,-3506.25374487938,1348.28831308367
1047,3123.77537813039,-3645.02063904317,1568.24526091278
1431,3123.77537813039,-3793.50287562106,2100.72749749067
1073,3123.77537813039,-3941.98511219895,1891.20973406856
1334,3123.77537813039,-4054.01673505282,2264.24135692243
965,3366.77905183025,-4166.04835790669,1764.26930607645
985,3366.77905183025,-4255.16241419051,1873.38336236026
900,3366.77905183025,-4344.27647047433,1877.49741864408
1036,3366.77905183025,-4440.17194410659,2109.39289227634
1290,3682.26948064448,-4536.06741773884,2143.79793709437
2203,3682.26948064448,-4632.81518708828,3153.54570644381
1815,3682.26948064448,-4729.56295643772,2862.29347579325
985,3682.26948064448,-4856.50934171273,2159.23986106826
1004,3565.21896739392,-4983.45572698775,2422.23675959383
777,3565.21896739392,-5146.82363828871,2358.6046708948
918,3565.21896739392,-5310.19154958968,2662.97258219576
887,3565.21896739392,-5402.90719651317,2724.68822911925
857,3523.04228394267,-5495.62284343666,2829.58055949399
911,3523.04228394267,-5481.14190731157,2869.0996233689
842,3523.04228394267,-5466.66097118648,2785.61868724381
1033,3523.04228394267,-5431.19245998795,2941.15017604528
1866,3506.48647509393,-5395.72394878941,3755.23747369548
2433,3506.48647509393,-5341.57515025979,4268.08867516586
1903,3506.48647509393,-5287.42635173017,3683.93987663624
1841,3506.48647509393,-5209.89560569366,3544.40913059973
1978,3666.83736295624,-5132.36485965715,3443.52749670091
2267,3666.83736295624,-5107.3818136903,3707.54445073405
2062,3666.83736295624,-5082.39876772344,3477.5614047672
2255,3666.83736295624,-5094.46965437309,3682.63229141684
2086,4086.49305717252,-5106.54054102273,3106.04748385021
1773,4086.49305717252,-5139.32200094193,2825.82894376941
1698,4086.49305717252,-5172.10346086113,2783.6104036886
1969,4086.49305717252,-5243.19952011007,3125.70646293755
2152,4123.01263962929,-5314.29557935902,3343.28293972973
2394,4123.01263962929,-5417.89536661062,3688.88272698134
1957,4123.01263962929,-5521.49515386223,3355.48251423294
2134,4123.01263962929,-5586.05104128993,3597.03840166064
1964,4053.68211487762,-5650.60692871763,3560.92481384
2261,4053.68211487762,-5670.07959271837,3877.39747784075
1932,4053.68211487762,-5689.55225671912,3567.8701418415
1660,4053.68211487762,-5681.9621356781,3288.28002080047
2974,4353.47851237267,-5674.37201463707,4294.8935022644
3002,4353.47851237267,-5608.44341448994,4256.96490211727
2119,4353.47851237267,-5542.51481434281,3308.03630197014
1946,4353.47851237267,-5425.97975455128,3018.50124217861
1918,4546.42809757894,-5309.44469475976,2681.01659718082
2120,4546.42809757894,-5146.88048804338,2720.45239046444
2530,4546.42809757894,-4984.316281327,2967.88818374806
1787,4546.42809757894,-4763.49594929316,2004.06785171423
1491,4582.17520659466,-4542.67561725933,1451.50041066467
2107,4582.17520659466,-4309.2602397901,1834.08503319544
2812,4582.17520659466,-4075.84486232088,2305.66965572622
2475,4582.17520659466,-3859.64396069633,1752.46875410167
2981,4501.88711961385,-3643.44305907178,2122.55593945793
2499,4501.88711961385,-3486.12238752134,1483.23526790749
3237,4501.88711961385,-3328.8017159709,2063.91459635706
3188,4501.88711961385,-3257.9309392377,1944.04381962385
2759,4666.51877941272,-3187.0601625045,1279.54138309178
3114,4666.51877941272,-3174.86161013584,1622.34283072313
2674,4666.51877941272,-3162.66305776719,1170.14427835447
7322,4666.51877941272,-3237.67950881479,5893.16072940208
2301,5141.83428645982,-3312.6959598624,471.861673402572
4368,5141.83428645982,-3475.93593171684,2702.10164525702
2218,5141.83428645982,-3639.17590357129,715.341617111468
2087,5141.83428645982,-3854.33325919618,799.49897273636
2987,5527.80998773126,-4069.49061482108,1528.68062708981
2272,5527.80998773126,-4335.77915612925,1079.96916839799
3420,5527.80998773126,-4602.06769743743,2494.25770970617
2915,5527.80998773126,-4893.90235526089,2281.09236752963
1625,5675.23279078971,-5185.73701308435,1135.50422229464
2206,5675.23279078971,-5490.01209845169,2020.77930766198
1573,5675.23279078971,-5794.28718381904,1692.05439302932
1804,5675.23279078971,-6063.64280107808,2192.41001028837
1603,5704.43886373487,-6332.99841833713,2231.55955460226
2327,5704.43886373487,-6535.25892069601,3157.82005696114
2272,5704.43886373487,-6737.51942305489,3305.08055932003
1768,5704.43886373487,-6918.00633219357,2981.5674684587
1842,5487.99108918954,-7098.49324133225,3452.50215214271
1700,5487.99108918954,-7212.05796068826,3424.06687149872
1749,5487.99108918954,-7325.62268004428,3586.63159085474
1653,5487.99108918954,-7351.23184517465,3516.24075598511
1879,5421.97988161175,-7376.84101030503,3833.86112869328
2019,5421.97988161175,-7343.19749355611,3940.21761194436
2480,5421.97988161175,-7309.5539768072,4367.57409519545
2968,5421.97988161175,-7189.70196856862,4735.72208695687
2001,6000.04106220271,-7069.84996033005,3070.80889812734
1980,6000.04106220271,-6875.98930372343,2855.94824152072
2320,6000.04106220271,-6682.12864711681,3002.0875849141
2711,6000.04106220271,-6411.09411343216,3122.05305122945
3567,6095.93696522126,-6140.0595797475,3611.12261452624
3173,6095.93696522126,-5724.39032611167,2801.45336089041
1912,6095.93696522126,-5308.72107247583,1124.78410725457
2262,6095.93696522126,-4753.30379802984,919.366832808578
2100,5835.77788821583,-4197.88652358384,462.108635368012
2496,5835.77788821583,-3607.4449363645,267.667048148664
2516,5835.77788821583,-3017.00334914515,-302.774539070683
2753,5835.77788821583,-2047.02507914027,-1035.75280907556
4550,6232.70308691362,-1077.04680913539,-605.656277778231
3618,6232.70308691362,735.632429207251,-3350.33551612087
3474,6232.70308691362,2548.31166754989,-5307.01475446351
4022,6232.70308691362,3827.13277096029,-6037.83585787391
4648,6373.63631282775,5105.95387437068,-6831.59018719843
2519,6373.63631282775,6529.79541072701,-10384.4317235548
3235,6373.63631282775,7953.63694708334,-11092.2732599111
2967,6373.63631282775,8666.68310715137,-12073.3194199791
3399,6160.97391329213,9379.72926721939,-12141.7031805115
3249,6160.97391329213,9952.21381304859,-12864.1877263407
3889,6160.97391329213,10524.6983588778,-12796.6722721699
2777,6160.97391329213,11241.8191053545,-14625.7930186466
3560,6390.13330367267,11958.9398518311,-14789.0731555038
3147,6390.13330367267,12379.6489511125,-15622.7822547852
3272,6390.13330367267,12800.3580503938,-15918.4913540665
2636,6390.13330367267,13207.1962688728,-16961.3295725454
4404,6328.82598529691,13614.0344873517,-15538.8604726486
4349,6328.82598529691,14027.2190913831,-16007.04507668
3990,6328.82598529691,14440.4036954145,-16779.2296807114
4160,6328.82598529691,14793.184612797,-16962.0105980939
4355,6356.31808357841,15145.9655301796,-17147.283613758
4997,6356.31808357841,15426.880868951,-16786.1989525294
5131,6356.31808357841,15707.7962077225,-16933.1142913009
4803,6356.31808357841,15981.6530685667,-17534.9711521451
4822,6695.63289515209,16255.5099294108,-18129.1428245629
5447,6695.63289515209,16486.5366421341,-17735.1695372862
5775,6695.63289515209,16717.5633548574,-17638.1962500095
5562,6695.63289515209,16842.6882724342,-17976.3211675863
6172,6840.70426367603,16967.8131900111,-17636.5174536871
6818,6840.70426367603,17009.3809427834,-17032.0852064594
5491,6840.70426367603,17050.9486955557,-18400.6529592317
5054,6840.70426367603,17121.0779521625,-18907.7822158385
4725,6945.0293940465,17191.2072087693,-19411.2366028158
4835,6945.0293940465,17346.6378916838,-19456.6672857303
6203,6945.0293940465,17502.0685745984,-18244.0979686449
6069,6945.0293940465,17766.0110970406,-18642.0404910871
7157,7242.57643970185,18029.9536194828,-18115.5300591846
8374,7242.57643970185,18447.1670975622,-17315.743537264
8773,7242.57643970185,18864.3805756415,-17333.9570153434
8161,7242.57643970185,19342.1430010675,-18423.7194407693
9808,7294.29553174762,19819.9054264934,-17306.200958241
8704,7294.29553174762,20207.2708919463,-18797.5664236939
11394,7294.29553174762,20594.6363573991,-16494.9318891467
12167,7294.29553174762,20953.6699902984,-16080.965522046
11233,6954.64074202151,21312.7036231977,-17034.3443652192
11162,6954.64074202151,21562.7321291126,-17355.3728711341
11668,6954.64074202151,21812.7606350276,-17099.4013770491
12238,6954.64074202151,21828.0252572108,-16544.6659992323
12602,7107.7874645824,21843.289879394,-16349.0773439764
14172,7107.7874645824,21704.0858025823,-14639.8732671647
11777,7107.7874645824,21564.8817257705,-16895.6691903529
11548,7107.7874645824,21334.2247371577,-16894.0122017401
12025,7415.62544649204,21103.5677485449,-16494.1931950369
11478,7415.62544649204,20852.7513248082,-16790.3767713002
11278,7415.62544649204,20601.9349010714,-16739.5603475634
9152,7415.62544649204,20347.3881679101,-18611.0136144022
11810,7431.34937588316,20092.8414347489,-15714.190810632
10512,7431.34937588316,19824.9610775616,-16744.3104534447
11134,7431.34937588316,19557.0807203743,-15854.4300962574
9517,7431.34937588316,19266.2931013387,-17180.6424772219
10298,7181.86230794958,18975.5054823031,-15859.3677902527
11438,7181.86230794958,18633.7151704216,-14377.5774783712
10892,7181.86230794958,18291.92485854,-14581.7871664896
10158,7181.86230794958,17920.4885471178,-14944.3508550674
9885,6924.06356548242,17549.0522356957,-14588.1158011781
9450,6924.06356548242,17209.2449370409,-14683.3085025233
9454,6924.06356548242,16869.4376383861,-14339.5012038686
7973,6924.06356548242,16549.0283347017,-15500.0919001841
9495,6695.64610416576,16228.6190310172,-13429.2651351829
8481,6695.64610416576,16003.3949862224,-14218.0410903882
11053,6695.64610416576,15778.1709414276,-11420.8170455934
9392,6695.64610416576,15563.0609400682,-12866.707044234
8211,6792.33338401712,15347.9509387088,-13929.2843227259
8397,6792.33338401712,15209.438870254,-13604.7722542712
8057,6792.33338401712,15070.9268017993,-13806.2601858164
9867,6792.33338401712,14927.3819968977,-11852.7153809148
8795,7243.29558287962,14783.8371919961,-13232.1327748758
9575,7243.29558287962,14717.9824100659,-12386.2779929455
8419,7243.29558287962,14652.1276281356,-13476.4232110152
8630,7243.29558287962,14720.8463083275,-13334.1418912071
7821,7320.40748559837,14789.5649885194,-14288.9724741178
9110,7320.40748559837,14935.7405433147,-13146.1480289131
8185,7320.40748559837,15081.91609811,-14217.3235837083
9863,7320.40748559837,15224.5769083809,-12681.9843939792
8545,7566.93822646834,15367.2377186517,-14389.1759451201
8608,7566.93822646834,15521.7998702011,-14480.7380966695
8437,7566.93822646834,15676.3620217505,-14806.3002482188
8034,7566.93822646834,15711.3106834884,-15244.2489099567
7866,7801.21397419491,15746.2593452262,-15681.4733194211
9555,7801.21397419491,15683.7466600294,-13929.9606342243
8401,7801.21397419491,15621.2339748325,-15021.4479490274
8329,7801.21397419491,15577.8667157177,-15050.0806899127
7818,7586.18024872269,15534.499456603,-15302.6797053257
7460,7586.18024872269,15492.8032119284,-15618.9834606511
6854,7586.18024872269,15451.1069672539,-16183.2872159766
7429,7586.18024872269,15389.0288617258,-15546.2091104484
8032,7458.43608493731,15326.9507561976,-14753.3868411349
8813,7458.43608493731,15262.0240435366,-13907.4601284739
8054,7458.43608493731,15197.0973308757,-14601.533415813
8251,7458.43608493731,15130.7046131134,-14338.1406980507
7308,7871.97265486366,15064.3118953511,-15628.2845502147
7080,7871.97265486366,14992.9188776648,-15784.8915325285
6725,7871.97265486366,14921.5258599786,-16068.4985148422
7110,7871.97265486366,14837.9489811846,-15599.9216360483
8638,8102.16696018826,14754.3721023906,-14218.5390625789
8382,8102.16696018826,14714.4316342977,-14434.5985944859
8116,8102.16696018826,14674.4911662047,-14660.6581263929
7064,8102.16696018826,14654.5112890382,-15692.6782492264
7386,7864.66969998122,14634.5314118716,-15113.2011118528
7621,7864.66969998122,14509.1457460331,-14752.8154460143
8347,7864.66969998122,14383.7600801945,-13901.4297801758
9259,7864.66969998122,14224.9516833676,-12830.6213833488
8128,8115.82091102568,14066.1432865406,-14053.9641975663
7457,8115.82091102568,13883.9986185748,-14542.8195296005
7787,8115.82091102568,13701.853950609,-14030.6748616346
7125,8115.82091102568,13520.3484078818,-14511.1693189075
7355,8395.17731327802,13338.8428651546,-14379.0201784326
7924,8395.17731327802,13209.5740563631,-13680.7513696412
7425,8395.17731327802,13080.3052475716,-14050.4825608497
7333,8395.17731327802,13015.3435461954,-14077.5208594734
7082,8053.55703890839,12950.3818448191,-13921.9388837275
7479,8053.55703890839,12943.0207599229,-13517.5777988313
6988,8053.55703890839,12935.6596750267,-14001.2167139351
5453,8053.55703890839,12903.9590890601,-15504.5161279685
7807,7628.18945493349,12872.2585030935,-12693.447958027
7846,7628.18945493349,12788.9092225937,-12571.0986775272
7280,7628.18945493349,12705.5599420938,-13053.7493970273
7222,7628.18945493349,12603.9467878453,-13010.1362427788
6917,7466.63270399122,12502.3336335968,-13051.966337588
6325,7466.63270399122,12311.5478071513,-13453.1805111425
6612,7466.63270399122,12120.7619807058,-12975.394684697
7281,7466.63270399122,11883.930929466,-12069.5636334572
7705,7568.9020185994,11647.0998782262,-11511.0018968256
7178,7568.9020185994,11410.913586568,-11801.8156051674
6481,7568.9020185994,11174.7272949098,-12262.6293135092
7266,7568.9020185994,10938.594414554,-11241.4964331534
6453,7373.28078824207,10702.4615341982,-11622.7423224403
6301,7373.28078824207,10484.977435225,-11557.2582234671
6422,7373.28078824207,10267.4933362518,-11218.7741244939
6564,7373.28078824207,10108.004255862,-10917.2850441041
6515,7004.66573360319,9948.51517547217,-10438.1809090754
6040,7004.66573360319,9804.3443556381,-10769.0100892413
6042,7004.66573360319,9660.17353580402,-10622.8392694072
6181,7004.66573360319,9613.60649008785,-10437.272223691
5775,6685.0072671953,9567.03944437168,-10477.046711567
6272,6685.0072671953,9518.00677826392,-9931.01404545922
7420,6685.0072671953,9468.97411215617,-8733.98137935147
8078,6685.0072671953,9415.33597858154,-8022.34324577684
6808,6399.96696471672,9361.69784500692,-8953.66480972364
5820,6399.96696471672,9294.26533590724,-9874.23230062396
6231,6399.96696471672,9226.83282680756,-9395.79979152428
5671,6399.96696471672,9122.56646595235,-9851.53343066907
5917,6417.70847056196,9018.30010509715,-9519.00857565911
6055,6417.70847056196,8910.07740861203,-9272.78587917399
5795,6417.70847056196,8801.85471212692,-9424.56318268887
5709,6417.70847056196,8780.02972239904,-9488.738192961
5762,6321.2978366224,8758.20473267117,-9317.50256929357
5584,6321.2978366224,8802.25971210796,-9539.55754873036
5145,6321.2978366224,8846.31469154475,-10022.6125281671
6273,6321.2978366224,8893.76930602461,-8942.06714264701
5316,6331.93816356868,8941.22392050448,-9957.16208407316
6218,6331.93816356868,8966.97554811435,-9080.91371168303
6004,6331.93816356868,8992.72717572421,-9320.66533929289
5509,6331.93816356868,8975.43360646657,-9798.37177003525
5604,6317.56944351079,8958.14003720892,-9671.70948071971
5623,6317.56944351079,8894.01207301098,-9588.58151652177
5530,6317.56944351079,8829.88410881304,-9617.45355232383
5846,6317.56944351079,8748.6815623179,-9220.25100582869
6498,6310.93809421112,8667.47901582276,-8480.41711003388
4739,6310.93809421112,8536.01041857774,-10107.9485127889
5676,6310.93809421112,8404.54182133273,-9039.47991554385
6080,6310.93809421112,8223.20189023287,-8454.13998444399
4878,6128.47235654978,8041.86195913302,-9292.3343156828
5593,6128.47235654978,7809.43300066403,-8344.90535721381
5562,6128.47235654978,7577.00404219504,-8143.47639874482
4810,6128.47235654978,7328.82232840254,-8647.29468495231
4708,5984.77731987783,7080.64061461003,-8357.41793448786
5357,5984.77731987783,6825.82305763696,-7453.60037751479
4820,5984.77731987783,6571.00550066389,-7735.78282054173
