Date,NumTransactionsExcludingPopular
2011-03-30 18:15:05,1625.0
2011-03-31 18:15:05,2206.0
2011-04-01 18:15:05,1573.0
2011-04-02 18:15:05,1804.0
2011-04-03 18:15:05,1603.0
2011-04-04 18:15:05,2327.0
2011-04-05 18:15:05,2272.0
2011-04-06 18:15:05,1768.0
2011-04-07 18:15:05,1842.0
2011-04-08 18:15:05,1700.0
2011-04-09 18:15:05,1749.0
2011-04-10 18:15:05,1653.0
2011-04-11 18:15:05,1879.0
2011-04-12 18:15:05,2019.0
2011-04-13 18:15:05,2480.0
2011-04-14 18:15:05,2968.0
2011-04-15 18:15:05,2001.0
2011-04-16 18:15:05,1980.0
2011-04-17 18:15:05,2320.0
2011-04-18 18:15:05,2711.0
2011-04-19 18:15:05,3567.0
2011-04-20 18:15:05,3173.0
2011-04-21 18:15:05,1912.0
2011-04-22 18:15:05,2262.0
2011-04-23 18:15:05,2100.0
2011-04-24 18:15:05,2496.0
2011-04-25 18:15:05,2516.0
2011-04-26 18:15:05,2753.0
2011-04-27 18:15:05,4550.0
2011-04-28 18:15:05,3618.0
2011-04-29 18:15:05,3474.0
2011-04-30 18:15:05,4022.0
2011-05-01 18:15:05,4648.0
2011-05-02 18:15:05,2519.0
2011-05-03 18:15:05,3235.0
2011-05-04 18:15:05,2967.0
2011-05-05 18:15:05,3399.0
2011-05-06 18:15:05,3249.0
2011-05-07 18:15:05,3889.0
2011-05-08 18:15:05,2777.0
2011-05-09 18:15:05,3560.0
2011-05-10 18:15:05,3147.0
2011-05-11 18:15:05,3272.0
2011-05-12 18:15:05,2636.0
2011-05-13 18:15:05,4404.0
2011-05-14 18:15:05,4349.0
2011-05-15 18:15:05,3990.0
2011-05-16 18:15:05,4160.0
2011-05-17 18:15:05,4355.0
2011-05-18 18:15:05,4997.0
2011-05-19 18:15:05,5131.0
2011-05-20 18:15:05,4803.0
2011-05-21 18:15:05,4822.0
2011-05-22 18:15:05,5447.0
2011-05-23 18:15:05,5775.0
2011-05-24 18:15:05,5562.0
2011-05-25 18:15:05,6172.0
2011-05-26 18:15:05,6818.0
2011-05-27 18:15:05,5491.0
2011-05-28 18:15:05,5054.0
2011-05-29 18:15:05,4725.0
2011-05-30 18:15:05,4835.0
2011-05-31 18:15:05,6203.0
2011-06-01 18:15:05,6069.0
2011-06-02 18:15:05,7157.0
2011-06-03 18:15:05,8374.0
2011-06-04 18:15:05,8773.0
2011-06-05 18:15:05,8161.0
2011-06-06 18:15:05,9808.0
2011-06-07 18:15:05,8704.0
2011-06-08 18:15:05,11394.0
2011-06-09 18:15:05,12167.0
2011-06-10 18:15:05,11233.0
2011-06-11 18:15:05,11162.0
2011-06-12 18:15:05,11668.0
2011-06-13 18:15:05,12238.0
2011-06-14 18:15:05,12602.0
2011-06-15 18:15:05,14172.0
2011-06-16 18:15:05,11777.0
2011-06-17 18:15:05,11548.0
2011-06-18 18:15:05,12025.0
2011-06-19 18:15:05,11478.0
2011-06-20 18:15:05,11278.0
2011-06-21 18:15:05,9152.0
2011-06-22 18:15:05,11810.0
2011-06-23 18:15:05,10512.0
2011-06-24 18:15:05,11134.0
2011-06-25 18:15:05,9517.0
2011-06-26 18:15:05,10298.0
2011-06-27 18:15:05,11438.0
2011-06-28 18:15:05,10892.0
2011-06-29 18:15:05,10158.0
2011-06-30 18:15:05,9885.0
2011-07-01 18:15:05,9450.0
2011-07-02 18:15:05,9454.0
2011-07-03 18:15:05,7973.0
2011-07-04 18:15:05,9495.0
2011-07-05 18:15:05,8481.0
2011-07-06 18:15:05,11053.0
2011-07-07 18:15:05,9392.0
2011-07-08 18:15:05,8211.0
2011-07-09 18:15:05,8397.0
2011-07-10 18:15:05,8057.0
2011-07-11 18:15:05,9867.0
2011-07-12 18:15:05,8795.0
2011-07-13 18:15:05,9575.0
2011-07-14 18:15:05,8419.0
2011-07-15 18:15:05,8630.0
2011-07-16 18:15:05,7821.0
2011-07-17 18:15:05,9110.0
2011-07-18 18:15:05,8185.0
2011-07-19 18:15:05,9863.0
2011-07-20 18:15:05,8545.0
2011-07-21 18:15:05,8608.0
2011-07-22 18:15:05,8437.0
2011-07-23 18:15:05,8034.0
2011-07-24 18:15:05,7866.0
2011-07-25 18:15:05,9555.0
2011-07-26 18:15:05,8401.0
2011-07-27 18:15:05,8329.0
2011-07-28 18:15:05,7818.0
2011-07-29 18:15:05,7460.0
2011-07-30 18:15:05,6854.0
2011-07-31 18:15:05,7429.0
2011-08-01 18:15:05,8032.0
2011-08-02 18:15:05,8813.0
2011-08-03 18:15:05,8054.0
2011-08-04 18:15:05,8251.0
2011-08-05 18:15:05,7308.0
2011-08-06 18:15:05,7080.0
2011-08-07 18:15:05,6725.0
2011-08-08 18:15:05,7110.0
2011-08-09 18:15:05,8638.0
2011-08-10 18:15:05,8382.0
2011-08-11 18:15:05,8116.0
2011-08-12 18:15:05,7064.0
2011-08-13 18:15:05,7386.0
2011-08-14 18:15:05,7621.0
2011-08-15 18:15:05,8347.0
2011-08-16 18:15:05,9259.0
2011-08-17 18:15:05,8128.0
2011-08-18 18:15:05,7457.0
2011-08-19 18:15:05,7787.0
2011-08-20 18:15:05,7125.0
2011-08-21 18:15:05,7355.0
2011-08-22 18:15:05,7924.0
2011-08-23 18:15:05,7425.0
2011-08-24 18:15:05,7333.0
2011-08-25 18:15:05,7082.0
2011-08-26 18:15:05,7479.0
2011-08-27 18:15:05,6988.0
2011-08-28 18:15:05,5453.0
2011-08-29 18:15:05,7807.0
2011-08-30 18:15:05,7846.0
2011-08-31 18:15:05,7280.0
2011-09-01 18:15:05,7222.0
2011-09-02 18:15:05,6917.0
2011-09-03 18:15:05,6325.0
2011-09-04 18:15:05,6612.0
2011-09-05 18:15:05,7281.0
2011-09-06 18:15:05,7705.0
2011-09-07 18:15:05,7178.0
2011-09-08 18:15:05,6481.0
2011-09-09 18:15:05,7266.0
2011-09-10 18:15:05,6453.0
2011-09-11 18:15:05,6301.0
2011-09-12 18:15:05,6422.0
2011-09-13 18:15:05,6564.0
2011-09-14 18:15:05,6515.0
2011-09-15 18:15:05,6040.0
2011-09-16 18:15:05,6042.0
2011-09-17 18:15:05,6181.0
2011-09-18 18:15:05,5775.0
2011-09-19 18:15:05,6272.0
2011-09-20 18:15:05,7420.0
2011-09-21 18:15:05,8078.0
2011-09-22 18:15:05,6808.0
2011-09-23 18:15:05,5820.0
2011-09-24 18:15:05,6231.0
2011-09-25 18:15:05,5671.0
2011-09-26 18:15:05,5917.0
2011-09-27 18:15:05,6055.0
2011-09-28 18:15:05,5795.0
2011-09-29 18:15:05,5709.0
2011-09-30 18:15:05,5762.0
2011-10-01 18:15:05,5584.0
2011-10-02 18:15:05,5145.0
2011-10-03 18:15:05,6273.0
2011-10-04 18:15:05,5316.0
2011-10-05 18:15:05,6218.0
2011-10-06 18:15:05,6004.0
2011-10-07 18:15:05,5509.0
2011-10-08 18:15:05,5604.0
2011-10-09 18:15:05,5623.0
2011-10-10 18:15:05,5530.0
2011-10-11 18:15:05,5846.0
2011-10-12 18:15:05,6498.0
2011-10-13 18:15:05,4739.0
2011-10-14 18:15:05,5676.0
2011-10-15 18:15:05,6080.0
2011-10-16 18:15:05,4878.0
2011-10-17 18:15:05,5593.0
2011-10-18 18:15:05,5562.0
2011-10-19 18:15:05,4810.0
2011-10-20 18:15:05,4708.0
2011-10-21 18:15:05,5357.0
2011-10-22 18:15:05,4820.0
2011-10-23 18:15:05,5451.0
2011-10-24 18:15:05,5919.0
2011-10-25 18:15:05,5282.0
2011-10-26 18:15:05,5307.0
2011-10-27 18:15:05,4739.0
2011-10-28 18:15:05,5111.0
2011-10-29 18:15:05,5826.0
2011-10-30 18:15:05,4888.0
2011-10-31 18:15:05,4956.0
2011-11-01 18:15:05,5885.0
2011-11-02 18:15:05,5750.0
2011-11-03 18:15:05,5746.0
2011-11-04 18:15:05,6662.0
2011-11-05 18:15:05,6575.0
2011-11-06 18:15:05,5021.0
2011-11-07 18:15:05,5329.0
2011-11-08 18:15:05,5748.0
2011-11-09 18:15:05,6627.0
2011-11-10 18:15:05,6364.0
2011-11-11 18:15:05,5439.0
2011-11-12 18:15:05,5346.0
2011-11-13 18:15:05,5088.0
2011-11-14 18:15:05,5620.0
2011-11-15 18:15:05,6442.0
2011-11-16 18:15:05,5855.0
2011-11-17 18:15:05,5596.0
2011-11-18 18:15:05,4818.0
2011-11-19 18:15:05,3927.0
2011-11-20 18:15:05,3404.0
2011-11-21 18:15:05,3607.0
2011-11-22 18:15:05,3999.0
2011-11-23 18:15:05,4161.0
2011-11-24 18:15:05,3737.0
2011-11-25 18:15:05,3973.0
2011-11-26 18:15:05,3724.0
2011-11-27 18:15:05,3508.0
2011-11-28 18:15:05,4567.0
2011-11-29 18:15:05,5331.0
2011-11-30 18:15:05,4830.0
2011-12-01 18:15:05,5198.0
2011-12-02 18:15:05,4961.0
2011-12-03 18:15:05,4169.0
2011-12-04 18:15:05,3899.0
2011-12-05 18:15:05,4689.0
2011-12-06 18:15:05,5580.0
2011-12-07 18:15:05,5695.0
2011-12-08 18:15:05,4203.0
2011-12-09 18:15:05,4090.0
2011-12-10 18:15:05,4234.0
2011-12-11 18:15:05,3694.0
2011-12-12 18:15:05,3475.0
2011-12-13 18:15:05,3910.0
2011-12-14 18:15:05,3602.0
2011-12-15 18:15:05,3972.0
2011-12-16 18:15:05,3874.0
2011-12-17 18:15:05,3386.0
2011-12-18 18:15:05,3297.0
2011-12-19 18:15:05,3845.0
2011-12-20 18:15:05,5116.0
2011-12-21 18:15:05,4158.0
2011-12-22 18:15:05,4263.0
2011-12-23 18:15:05,4255.0
2011-12-24 18:15:05,3302.0
2011-12-25 18:15:05,3773.0
2011-12-26 18:15:05,3868.0
2011-12-27 18:15:05,4149.0
2011-12-28 18:15:05,3564.0
2011-12-29 18:15:05,3703.0
2011-12-30 18:15:05,3544.0
2011-12-31 18:15:05,3779.0
2012-01-01 18:15:05,3052.0
2012-01-02 18:15:05,4239.0
2012-01-03 18:15:05,3966.0
2012-01-04 18:15:05,4012.0
2012-01-05 18:15:05,5125.0
2012-01-06 18:15:05,5175.0
2012-01-07 18:15:05,4186.0
2012-01-08 18:15:05,4472.0
2012-01-09 18:15:05,4323.0
2012-01-10 18:15:05,4859.0
2012-01-11 18:15:05,5299.0
2012-01-12 18:15:05,5002.0
2012-01-13 18:15:05,5197.0
2012-01-14 18:15:05,4846.0
2012-01-15 18:15:05,4941.0
2012-01-16 18:15:05,4816.0
2012-01-17 18:15:05,4725.0
2012-01-18 18:15:05,5311.0
2012-01-19 18:15:05,4664.0
2012-01-20 18:15:05,4863.0
2012-01-21 18:15:05,4714.0
2012-01-22 18:15:05,3496.0
2012-01-23 18:15:05,4095.0
2012-01-24 18:15:05,5103.0
2012-01-25 18:15:05,6243.0
2012-01-26 18:15:05,4843.0
2012-01-27 18:15:05,4931.0
2012-01-28 18:15:05,4323.0
2012-01-29 18:15:05,4611.0
2012-01-30 18:15:05,4139.0
2012-01-31 18:15:05,4637.0
2012-02-01 18:15:05,5071.0
2012-02-02 18:15:05,5113.0
2012-02-03 18:15:05,5156.0
2012-02-04 18:15:05,5774.0
2012-02-05 18:15:05,5084.0
2012-02-06 18:15:05,4576.0
2012-02-07 18:15:05,5090.0
2012-02-08 18:15:05,5078.0
2012-02-09 18:15:05,5536.0
2012-02-10 18:15:05,6905.0
2012-02-11 18:15:05,6032.0
2012-02-12 18:15:05,5663.0
2012-02-13 18:15:05,5857.0
2012-02-14 18:15:05,8100.0
2012-02-15 18:15:05,7802.0
2012-02-16 18:15:05,7743.0
2012-02-17 18:15:05,5566.0
2012-02-18 18:15:05,5024.0
2012-02-19 18:15:05,4286.0
2012-02-20 18:15:05,4510.0
2012-02-21 18:15:05,4767.0
2012-02-22 18:15:05,5474.0
2012-02-23 18:15:05,6051.0
2012-02-24 18:15:05,5558.0
2012-02-25 18:15:05,4910.0
2012-02-26 18:15:05,4227.0
2012-02-27 18:15:05,4684.0
2012-02-28 18:15:05,5029.0
2012-02-29 18:15:05,5096.0
2012-03-01 18:15:05,5123.0
2012-03-02 18:15:05,6031.0
2012-03-03 18:15:05,4378.0
2012-03-04 18:15:05,4531.0
2012-03-05 18:15:05,5305.0
2012-03-06 18:15:05,4916.0
2012-03-07 18:15:05,4828.0
2012-03-08 18:15:05,4983.0
2012-03-09 18:15:05,4806.0
2012-03-10 18:15:05,4443.0
2012-03-11 18:15:05,3726.0
2012-03-12 18:15:05,4053.0
2012-03-13 18:15:05,5183.0
2012-03-14 18:15:05,5482.0
2012-03-15 18:15:05,5130.0
2012-03-16 18:15:05,5036.0
2012-03-17 18:15:05,5670.0
2012-03-18 18:15:05,4248.0
2012-03-19 18:15:05,5057.0
2012-03-20 18:15:05,4964.0
2012-03-21 18:15:05,5376.0
2012-03-22 18:15:05,5184.0
2012-03-23 18:15:05,4796.0
2012-03-24 18:15:05,4929.0
2012-03-25 18:15:05,4515.0
2012-03-26 18:15:05,4874.0
2012-03-27 18:15:05,4990.0
2012-03-28 18:15:05,5550.0
2012-03-29 18:15:05,6073.0
2012-03-30 18:15:05,5688.0
2012-03-31 18:15:05,4799.0
2012-04-01 18:15:05,4221.0
2012-04-02 18:15:05,4676.0
2012-04-03 18:15:05,5962.0
2012-04-04 18:15:05,5980.0
2012-04-05 18:15:05,5552.0
2012-04-06 18:15:05,5402.0
2012-04-07 18:15:05,4755.0
2012-04-08 18:15:05,4577.0
2012-04-09 18:15:05,4610.0
2012-04-10 18:15:05,6883.0
2012-04-11 18:15:05,6055.0
2012-04-12 18:15:05,6776.0
2012-04-13 18:15:05,6243.0
2012-04-14 18:15:05,6457.0
2012-04-15 18:15:05,5919.0
2012-04-16 18:15:05,6426.0
2012-04-17 18:15:05,6827.0
2012-04-18 18:15:05,6626.0
2012-04-19 18:15:05,6306.0
2012-04-20 18:15:05,6559.0
2012-04-21 18:15:05,6260.0
2012-04-22 18:15:05,5218.0
2012-04-23 18:15:05,5268.0
2012-04-24 18:15:05,5874.0
2012-04-25 18:15:05,5710.0
2012-04-26 18:15:05,5807.0
2012-04-27 18:15:05,5582.0
2012-04-28 18:15:05,5206.0
2012-04-29 18:15:05,5285.0
2012-04-30 18:15:05,5775.0
2012-05-01 18:15:05,6009.0
2012-05-02 18:15:05,5960.0
2012-05-03 18:15:05,6624.0
2012-05-04 18:15:05,7340.0
2012-05-05 18:15:05,5582.0
2012-05-06 18:15:05,5374.0
2012-05-07 18:15:05,6812.0
2012-05-08 18:15:05,6998.0
2012-05-09 18:15:05,6874.0
2012-05-10 18:15:05,6232.0
2012-05-11 18:15:05,6418.0
2012-05-12 18:15:05,5599.0
2012-05-13 18:15:05,5044.0
2012-05-14 18:15:05,7296.0
2012-05-15 18:15:05,6782.0
2012-05-16 18:15:05,6147.0
2012-05-17 18:15:05,5647.0
2012-05-18 18:15:05,6235.0
2012-05-19 18:15:05,5229.0
2012-05-20 18:15:05,5209.0
2012-05-21 18:15:05,5527.0
2012-05-22 18:15:05,6701.0
2012-05-23 18:15:05,6460.0
2012-05-24 18:15:05,5904.0
2012-05-25 18:15:05,6180.0
2012-05-26 18:15:05,5509.0
2012-05-27 18:15:05,4970.0
2012-05-28 18:15:05,5358.0
2012-05-29 18:15:05,7487.0
2012-05-30 18:15:05,6679.0
2012-05-31 18:15:05,7082.0
2012-06-01 18:15:05,6637.0
2012-06-02 18:15:05,5625.0
2012-06-03 18:15:05,5991.0
2012-06-04 18:15:05,6048.0
2012-06-05 18:15:05,7516.0
2012-06-06 18:15:05,6916.0
2012-06-07 18:15:05,7171.0
2012-06-08 18:15:05,7227.0
2012-06-09 18:15:05,6554.0
2012-06-10 18:15:05,6338.0
2012-06-11 18:15:05,6356.0
2012-06-12 18:15:05,7020.0
2012-06-13 18:15:05,7098.0
2012-06-14 18:15:05,7606.0
2012-06-15 18:15:05,8641.0
2012-06-16 18:15:05,9429.0
2012-06-17 18:15:05,10008.0
2012-06-18 18:15:05,9884.0
2012-06-19 18:15:05,8462.0
2012-06-20 18:15:05,8463.0
2012-06-21 18:15:05,8018.0
2012-06-22 18:15:05,8403.0
2012-06-23 18:15:05,8191.0
2012-06-24 18:15:05,7179.0
2012-06-25 18:15:05,9685.0
2012-06-26 18:15:05,13495.0
2012-06-27 18:15:05,14690.0
2012-06-28 18:15:05,12121.0
2012-06-29 18:15:05,12605.0
2012-06-30 18:15:05,13953.0
2012-07-01 18:15:05,11476.0
2012-07-02 18:15:05,15888.0
2012-07-03 18:15:05,12608.0
2012-07-04 18:15:05,11814.0
2012-07-05 18:15:05,9812.0
2012-07-06 18:15:05,9044.0
2012-07-07 18:15:05,14531.0
2012-07-08 18:15:05,9436.0
2012-07-09 18:15:05,11769.0
2012-07-10 18:15:05,14253.0
2012-07-11 18:15:05,12621.0
2012-07-12 18:15:05,14729.0
2012-07-13 18:15:05,12350.0
2012-07-14 18:15:05,12889.0
2012-07-15 18:15:05,11599.0
2012-07-16 18:15:05,12849.0
2012-07-17 18:15:05,15490.0
2012-07-18 18:15:05,12195.0
2012-07-19 18:15:05,11908.0
2012-07-20 18:15:05,14058.0
2012-07-21 18:15:05,15535.0
2012-07-22 18:15:05,14143.0
2012-07-23 18:15:05,16667.0
2012-07-24 18:15:05,13623.0
2012-07-25 18:15:05,12535.0
2012-07-26 18:15:05,11699.0
2012-07-27 18:15:05,11425.0
2012-07-28 18:15:05,13889.0
2012-07-29 18:15:05,11567.0
2012-07-30 18:15:05,12850.0
2012-07-31 18:15:05,17125.0
2012-08-01 18:15:05,19278.0
2012-08-02 18:15:05,15951.0
2012-08-03 18:15:05,14362.0
2012-08-04 18:15:05,14934.0
2012-08-05 18:15:05,14297.0
2012-08-06 18:15:05,16076.0
2012-08-07 18:15:05,15315.0
2012-08-08 18:15:05,15584.0
2012-08-09 18:15:05,17203.0
2012-08-10 18:15:05,13747.0
2012-08-11 18:15:05,14506.0
2012-08-12 18:15:05,13552.0
2012-08-13 18:15:05,17446.0
2012-08-14 18:15:05,15631.0
2012-08-15 18:15:05,14665.0
2012-08-16 18:15:05,24045.0
2012-08-17 18:15:05,24396.0
2012-08-18 18:15:05,21679.0
2012-08-19 18:15:05,15126.0
2012-08-20 18:15:05,16526.0
2012-08-21 18:15:05,20195.0
2012-08-22 18:15:05,18217.0
2012-08-23 18:15:05,18003.0
2012-08-24 18:15:05,16869.0
2012-08-25 18:15:05,16349.0
2012-08-26 18:15:05,13231.0
2012-08-27 18:15:05,13916.0
2012-08-28 18:15:05,13018.0
2012-08-29 18:15:05,14755.0
2012-08-30 18:15:05,11990.0
2012-08-31 18:15:05,17651.0
2012-09-01 18:15:05,17919.0
2012-09-02 18:15:05,12876.0
2012-09-03 18:15:05,11042.0
2012-09-04 18:15:05,13895.0
2012-09-05 18:15:05,18105.0
2012-09-06 18:15:05,18987.0
2012-09-07 18:15:05,14184.0
2012-09-08 18:15:05,14589.0
2012-09-09 18:15:05,16682.0
2012-09-10 18:15:05,13071.0
2012-09-11 18:15:05,17028.0
2012-09-12 18:15:05,14146.0
2012-09-13 18:15:05,11905.0
2012-09-14 18:15:05,13751.0
2012-09-15 18:15:05,12227.0
2012-09-16 18:15:05,12149.0
2012-09-17 18:15:05,10967.0
2012-09-18 18:15:05,15454.0
2012-09-19 18:15:05,14795.0
2012-09-20 18:15:05,19585.0
2012-09-21 18:15:05,11290.0
2012-09-22 18:15:05,9799.0
2012-09-23 18:15:05,9671.0
2012-09-24 18:15:05,10979.0
2012-09-25 18:15:05,14273.0
2012-09-26 18:15:05,17172.0
2012-09-27 18:15:05,14752.0
2012-09-28 18:15:05,15794.0
2012-09-29 18:15:05,15930.0
2012-09-30 18:15:05,10929.0
2012-10-01 18:15:05,11524.0
2012-10-02 18:15:05,16185.0
2012-10-03 18:15:05,17520.0
2012-10-04 18:15:05,13985.0
2012-10-05 18:15:05,13434.0
2012-10-06 18:15:05,12842.0
2012-10-07 18:15:05,10787.0
2012-10-08 18:15:05,12409.0
2012-10-09 18:15:05,13691.0
2012-10-10 18:15:05,13797.0
2012-10-11 18:15:05,13414.0
2012-10-12 18:15:05,12965.0
2012-10-13 18:15:05,12101.0
2012-10-14 18:15:05,11302.0
2012-10-15 18:15:05,12844.0
2012-10-16 18:15:05,11214.0
2012-10-17 18:15:05,14024.0
2012-10-18 18:15:05,15835.0
2012-10-19 18:15:05,15934.0
2012-10-20 18:15:05,13230.0
2012-10-21 18:15:05,10212.0
2012-10-22 18:15:05,11321.0
2012-10-23 18:15:05,11068.0
2012-10-24 18:15:05,13163.0
2012-10-25 18:15:05,13525.0
2012-10-26 18:15:05,14132.0
2012-10-27 18:15:05,10196.0
2012-10-28 18:15:05,9694.0
2012-10-29 18:15:05,9161.0
2012-10-30 18:15:05,10291.0
2012-10-31 18:15:05,11056.0
2012-11-01 18:15:05,10842.0
2012-11-02 18:15:05,10731.0
2012-11-03 18:15:05,10952.0
2012-11-04 18:15:05,9755.0
2012-11-05 18:15:05,10585.0
2012-11-06 18:15:05,10983.0
2012-11-07 18:15:05,12076.0
2012-11-08 18:15:05,12054.0
2012-11-09 18:15:05,11892.0
2012-11-10 18:15:05,9649.0
2012-11-11 18:15:05,8038.0
2012-11-12 18:15:05,9925.0
2012-11-13 18:15:05,8793.0
2012-11-14 18:15:05,10839.0
2012-11-15 18:15:05,14067.0
2012-11-16 18:15:05,14493.0
2012-11-17 18:15:05,13070.0
2012-11-18 18:15:05,12069.0
2012-11-19 18:15:05,13291.0
2012-11-20 18:15:05,15204.0
2012-11-21 18:15:05,13398.0
2012-11-22 18:15:05,16262.0
2012-11-23 18:15:05,12915.0
2012-11-24 18:15:05,13245.0
2012-11-25 18:15:05,11687.0
2012-11-26 18:15:05,12105.0
2012-11-27 18:15:05,14655.0
2012-11-28 18:15:05,13339.0
2012-11-29 18:15:05,13420.0
2012-11-30 18:15:05,12121.0
2012-12-01 18:15:05,11156.0
2012-12-02 18:15:05,9133.0
2012-12-03 18:15:05,10120.0
2012-12-04 18:15:05,12593.0
2012-12-05 18:15:05,15540.0
2012-12-06 18:15:05,13587.0
2012-12-07 18:15:05,13173.0
2012-12-08 18:15:05,12347.0
2012-12-09 18:15:05,10771.0
2012-12-10 18:15:05,11427.0
2012-12-11 18:15:05,13765.0
2012-12-12 18:15:05,15571.0
2012-12-13 18:15:05,16338.0
2012-12-14 18:15:05,15409.0
2012-12-15 18:15:05,12963.0
2012-12-16 18:15:05,12799.0
2012-12-17 18:15:05,14162.0
2012-12-18 18:15:05,17697.0
2012-12-19 18:15:05,15423.0
2012-12-20 18:15:05,13466.0
2012-12-21 18:15:05,14440.0
2012-12-22 18:15:05,17745.0
2012-12-23 18:15:05,13381.0
2012-12-24 18:15:05,12446.0
2012-12-25 18:15:05,10601.0
2012-12-26 18:15:05,10482.0
2012-12-27 18:15:05,11889.0
2012-12-28 18:15:05,13908.0
2012-12-29 18:15:05,13470.0
2012-12-30 18:15:05,16611.0
2012-12-31 18:15:05,12793.0
2013-01-01 18:15:05,13424.0
2013-01-02 18:15:05,16176.0
2013-01-03 18:15:05,16404.0
2013-01-04 18:15:05,17256.0
2013-01-05 18:15:05,17789.0
2013-01-06 18:15:05,14625.0
2013-01-07 18:15:05,18091.0
2013-01-08 18:15:05,17259.0
2013-01-09 18:15:05,18753.0
2013-01-10 18:15:05,18846.0
2013-01-11 18:15:05,21326.0
2013-01-12 18:15:05,16729.0
2013-01-13 18:15:05,17120.0
2013-01-14 18:15:05,11472.0
2013-01-15 18:15:05,18811.0
2013-01-16 18:15:05,20222.0
2013-01-17 18:15:05,18114.0
2013-01-18 18:15:05,19684.0
2013-01-19 18:15:05,17522.0
2013-01-20 18:15:05,15397.0
2013-01-21 18:15:05,15108.0
2013-01-22 18:15:05,17719.0
2013-01-23 18:15:05,15664.0
2013-01-24 18:15:05,18028.0
2013-01-25 18:15:05,17666.0
2013-01-26 18:15:05,18247.0
2013-01-27 18:15:05,15128.0
2013-01-28 18:15:05,15506.0
2013-01-29 18:15:05,16885.0
2013-01-30 18:15:05,15686.0
2013-01-31 18:15:05,16186.0
2013-02-01 18:15:05,18874.0
2013-02-02 18:15:05,17383.0
2013-02-03 18:15:05,16161.0
2013-02-04 18:15:05,17821.0
2013-02-05 18:15:05,23359.0
2013-02-06 18:15:05,19299.0
2013-02-07 18:15:05,20178.0
2013-02-08 18:15:05,20369.0
2013-02-09 18:15:05,18174.0
2013-02-10 18:15:05,19316.0
2013-02-11 18:15:05,17988.0
2013-02-12 18:15:05,18081.0
2013-02-13 18:15:05,16313.0
2013-02-14 18:15:05,16942.0
2013-02-15 18:15:05,17649.0
2013-02-16 18:15:05,15330.0
2013-02-17 18:15:05,14033.0
2013-02-18 18:15:05,16973.0
2013-02-19 18:15:05,17047.0
2013-02-20 18:15:05,18258.0
2013-02-21 18:15:05,17339.0
2013-02-22 18:15:05,18252.0
2013-02-23 18:15:05,17279.0
2013-02-24 18:15:05,16568.0
2013-02-25 18:15:05,18098.0
2013-02-26 18:15:05,19601.0
2013-02-27 18:15:05,18868.0
2013-02-28 18:15:05,19200.0
2013-03-01 18:15:05,21567.0
2013-03-02 18:15:05,17227.0
2013-03-03 18:15:05,12300.0
2013-03-04 18:15:05,15604.0
2013-03-05 18:15:05,19608.0
2013-03-06 18:15:05,22628.0
2013-03-07 18:15:05,21927.0
2013-03-08 18:15:05,20934.0
2013-03-09 18:15:05,17139.0
2013-03-10 18:15:05,21266.0
2013-03-11 18:15:05,16740.0
2013-03-12 18:15:05,16281.0
2013-03-13 18:15:05,21149.0
2013-03-14 18:15:05,20098.0
2013-03-15 18:15:05,21347.0
2013-03-16 18:15:05,18570.0
2013-03-17 18:15:05,17059.0
2013-03-18 18:15:05,19061.0
2013-03-19 18:15:05,24469.0
2013-03-20 18:15:05,22659.0
2013-03-21 18:15:05,23501.0
2013-03-22 18:15:05,26754.0
2013-03-23 18:15:05,22002.0
2013-03-24 18:15:05,24811.0
2013-03-25 18:15:05,25336.0
2013-03-26 18:15:05,24343.0
2013-03-27 18:15:05,27647.0
2013-03-28 18:15:05,33459.0
2013-03-29 18:15:05,30749.0
2013-03-30 18:15:05,27579.0
2013-03-31 18:15:05,19367.0
2013-04-01 18:15:05,22408.0
2013-04-02 18:15:05,31282.0
2013-04-03 18:15:05,35162.0
2013-04-04 18:15:05,37870.0
2013-04-05 18:15:05,35319.0
2013-04-06 18:15:05,28056.0
2013-04-07 18:15:05,25164.0
2013-04-08 18:15:05,33728.0
2013-04-09 18:15:05,41823.0
2013-04-10 18:15:05,51455.0
2013-04-11 18:15:05,49131.0
2013-04-12 18:15:05,38328.0
2013-04-13 18:15:05,30827.0
2013-04-14 18:15:05,23968.0
2013-04-15 18:15:05,26933.0
2013-04-16 18:15:05,33725.0
2013-04-17 18:15:05,33619.0
2013-04-18 18:15:05,28920.0
2013-04-19 18:15:05,35933.0
2013-04-20 18:15:05,26957.0
2013-04-21 18:15:05,24533.0
2013-04-22 18:15:05,27512.0
2013-04-23 18:15:05,31495.0
2013-04-24 18:15:05,33712.0
2013-04-25 18:15:05,31457.0
2013-04-26 18:15:05,28632.0
2013-04-27 18:15:05,24689.0
2013-04-28 18:15:05,22796.0
2013-04-29 18:15:05,27314.0
2013-04-30 18:15:05,25564.0
2013-05-01 18:15:05,24530.0
2013-05-02 18:15:05,27688.0
2013-05-03 18:15:05,26506.0
2013-05-04 18:15:05,18242.0
2013-05-05 18:15:05,21113.0
2013-05-06 18:15:05,24879.0
2013-05-07 18:15:05,27551.0
2013-05-08 18:15:05,25395.0
2013-05-09 18:15:05,25416.0
2013-05-10 18:15:05,25530.0
2013-05-11 18:15:05,21238.0
2013-05-12 18:15:05,19684.0
2013-05-13 18:15:05,23179.0
