"NumTransactionsExcluding10000","seasonal","trend","remainder"
117,2599.27231124699,-3487.82103141364,1005.54872016665
129,2599.27231124699,-3752.86664788995,1282.59433664295
110,2884.92782113615,-4037.88519436474,1262.95737322859
125,2884.92782113615,-4322.90374083953,1562.97591970338
107,2884.92782113615,-4597.94243172323,1820.01461058708
111,2884.92782113615,-4872.98112260693,2099.05330147078
107,2632.73505046255,-5173.11290172535,2647.37785126281
96,2632.73505046255,-5473.24468084377,2936.50963038123
123,2632.73505046255,-5749.58372500514,3239.84867454259
103,2632.73505046255,-6025.92276916651,3496.18771870396
107,2146.33052812786,-6262.95637905841,4223.62585093056
104,2146.33052812786,-6499.98998895032,4457.65946082246
108,2146.33052812786,-6675.41245442819,4637.08192630034
106,2146.33052812786,-6850.83491990607,4810.50439177821
108,2291.7839002202,-6899.97052406797,4716.18662384777
119,2291.7839002202,-6949.10612822988,4776.32222800967
111,2291.7839002202,-6849.5567764902,4668.77287627
115,2291.7839002202,-6750.00742475052,4573.22352453032
113,2880.80187918434,-6630.02846588416,3862.22658669983
105,2880.80187918434,-6510.04950701781,3734.24762783347
108,2880.80187918434,-6437.86408560775,3665.06220642341
119,2880.80187918434,-6365.67866419769,3603.87678501335
115,2400.51293176995,-6338.22522627479,4052.71229450484
116,2400.51293176995,-6310.7717883519,4026.25885658194
111,2400.51293176995,-6278.84445879202,3989.33152702207
131,2400.51293176995,-6246.91712923214,3977.40419746219
115,2146.37243967868,-6232.34376101478,4200.9713213361
110,2146.37243967868,-6217.77039279742,4181.39795311874
124,2146.37243967868,-6237.40556001282,4215.03312033414
119,2146.37243967868,-6257.04072722822,4229.66828754954
77,2944.25124218684,-6343.6488460899,3476.39760390305
97,2944.25124218684,-6430.25696495158,3583.00572276473
132,2944.25124218684,-6660.94852690618,3848.69728471933
105,2944.25124218684,-6891.64008886077,4052.38884667393
116,3423.45224293023,-7224.46258152681,3917.01033859658
114,3423.45224293023,-7557.28507419285,4247.83283126262
110,3423.45224293023,-7866.17714681266,4552.72490388243
122,3423.45224293023,-8175.06921943247,4873.61697650224
112,2861.56123665728,-8452.79933226737,5703.2380956101
125,2861.56123665728,-8730.52944510228,5993.96820844501
114,2861.56123665728,-8957.59623027002,6210.03499361274
107,2861.56123665728,-9184.66301543776,6430.10177878048
120,2487.07601548321,-9303.43833651814,6936.36232103494
113,2487.07601548321,-9422.21365759852,7048.13764211532
113,2487.07601548321,-9498.79034231231,7124.7143268291
129,2487.07601548321,-9575.36702702609,7217.29101154288
117,2598.45526625406,-9644.20580074484,7162.75053449078
99,2598.45526625406,-9713.04457446359,7213.58930820954
104,2598.45526625406,-9743.53552605562,7249.08025980156
99,2598.45526625406,-9774.02647764764,7274.57121139358
103,2717.28141565598,-9756.45176888096,7142.17035322498
123,2717.28141565598,-9738.87706011427,7144.59564445829
115,2717.28141565598,-9682.74837286854,7080.46695721257
118,2717.28141565598,-9626.61968562282,7027.33826996684
127,3070.66193720738,-9448.8515224668,6505.18958525941
112,3070.66193720738,-9271.08335931078,6312.4214221034
123,3070.66193720738,-8904.65545727374,5956.99352006636
115,3070.66193720738,-8538.22755523671,5582.56561802932
125,3382.85525449822,-8000.32290383674,4742.46764933852
121,3382.85525449822,-7462.41825243677,4200.56299793855
118,3382.85525449822,-6815.1486241616,3550.29336966338
125,3382.85525449822,-6167.87899588642,2910.0237413882
121,2878.12766996349,-5483.73167099855,2726.60400103506
80,2878.12766996349,-4799.58434611067,2001.45667614718
113,2878.12766996349,-4098.89206639962,1333.76439643614
122,2878.12766996349,-3398.19978668858,642.072116725088
111,2155.9416643963,-2728.20649756956,683.264833173254
105,2155.9416643963,-2058.21320845054,7.27154405423698
117,2155.9416643963,-1388.39747938288,-650.544185013421
123,2155.9416643963,-718.581750315226,-1314.35991408108
133,2247.58320470937,-35.2155526936182,-2079.36765201576
123,2247.58320470937,648.150644927989,-2772.73384963736
124,2247.58320470937,1300.7427042242,-3424.32590893357
115,2247.58320470937,1953.3347635204,-4085.91796822978
125,2693.75489217707,2613.78432525161,-5182.53921742868
133,2693.75489217707,3274.23388698281,-5834.98877915988
138,2693.75489217707,3917.30480980244,-6473.05970197951
121,2693.75489217707,4560.37573262206,-7133.13062479913
122,2701.19845470211,5165.41560228544,-7744.61405698755
91,2701.19845470211,5770.45547194883,-8380.65392665094
62,2701.19845470211,6335.45952273415,-8974.65797743626
120,2701.19845470211,6900.46357351948,-9481.66202822159
127,2509.33230239709,7388.48930696987,-9770.82160936696
117,2509.33230239709,7876.51504042025,-10268.8473428173
137,2509.33230239709,8246.25795437052,-10618.5902567676
145,2509.33230239709,8616.00086832079,-10980.3331707179
115,2224.51663277514,8856.08312733552,-10965.5997601107
125,2224.51663277514,9096.16538635025,-11195.6820191254
124,2224.51663277514,9229.45734726345,-11329.9739800386
100,2224.51663277514,9362.74930817666,-11487.2659409518
104,1931.85208366172,9366.96804472652,-11194.8201283882
89,1931.85208366172,9371.18678127639,-11214.0388649381
83,1931.85208366172,9342.13507141737,-11190.9871550791
7,1931.85208366172,9313.08336155835,-11237.9354452201
96,1915.00927839066,9331.56722289539,-11150.576501286
112,1915.00927839066,9350.05108423243,-11153.0603626231
113,1915.00927839066,9344.93738185058,-11146.9466602412
125,1915.00927839066,9339.82367946874,-11129.8329578594
103,2327.49461177378,9328.31387984526,-11552.808491619
108,2327.49461177378,9316.80408022179,-11536.2986919956
103,2327.49461177378,9239.92454192112,-11464.4191536949
118,2327.49461177378,9163.04500362046,-11372.5396153942
74,2756.90262448222,8973.20332479632,-11656.1059492785
89,2756.90262448222,8783.36164597219,-11451.2642704544
98,2756.90262448222,8590.48488294976,-11249.387507432
39,2756.90262448222,8397.60811992734,-11115.5107444096
57,2617.3325631617,8236.23114856479,-10796.5637117265
24,2617.3325631617,8074.85417720224,-10668.1867403639
4,2617.3325631617,7965.18381854843,-10578.5163817101
72,2617.3325631617,7855.51345989462,-10400.8460230563
94,2438.90933026897,7816.01041682303,-10160.919747092
83,2438.90933026897,7776.50737375143,-10132.4167040204
93,2438.90933026897,7757.95012718155,-10103.8594574505
91,2438.90933026897,7739.39288061168,-10087.3022108806
74,2843.19446314341,7714.89357654786,-10484.0880396913
70,2843.19446314341,7690.39427248405,-10463.5887356275
82,2843.19446314341,7706.73643391248,-10467.9308970559
73,2843.19446314341,7723.07859534092,-10493.2730584843
77,2823.42838414836,7777.21245647253,-10523.6408406209
81,2823.42838414836,7831.34631760414,-10573.7747017525
87,2823.42838414836,7900.43573537117,-10636.8641195195
84,2823.42838414836,7969.52515313819,-10708.9535372866
75,2739.65253886343,8032.29469069014,-10696.9472295536
81,2739.65253886343,8095.06422824208,-10753.7167671055
76,2739.65253886343,8082.01409617962,-10745.666635043
87,2739.65253886343,8068.96396411715,-10721.6165029806
74,3195.57730991001,7939.36420001989,-11060.9415099299
90,3195.57730991001,7809.76443592264,-10915.3417458327
85,3195.57730991001,7654.13905040949,-10764.7163603195
52,3195.57730991001,7498.51366489634,-10642.0909748064
76,3154.90844797609,7304.12316858033,-10383.0316165564
89,3154.90844797609,7109.73267226432,-10175.6411202404
84,3154.90844797609,6900.03412697097,-9970.94257494706
72,3154.90844797609,6690.33558167762,-9773.24402965371
84,3230.16617559328,6487.46849929191,-9633.63467488519
89,3230.16617559328,6284.60141690621,-9425.76759249948
80,3230.16617559328,6041.1005183508,-9191.26669394408
91,3230.16617559328,5797.5996197954,-8936.76579538868
63,3394.46164997042,5526.13632623765,-8857.59797620806
79,3394.46164997042,5254.67303267989,-8570.13468265031
81,3394.46164997042,5022.87499337256,-8336.33664334298
82,3394.46164997042,4791.07695406523,-8103.53860403565
84,3460.69743668653,4614.0568346962,-7990.75427138273
76,3460.69743668653,4437.03671532717,-7821.7341520137
76,3460.69743668653,4373.41440550265,-7758.11184218918
72,3460.69743668653,4309.79209567813,-7698.48953236466
46,4250.06907007479,4389.79651391108,-8593.86558398586
69,4250.06907007479,4469.80093214402,-8650.87000221881
65,4250.06907007479,4649.60083284068,-8834.66990291547
3,4250.06907007479,4829.40073353734,-9076.46980361212
52,5004.59760452801,5073.66810526163,-10026.2657097896
75,5004.59760452801,5317.93547698593,-10247.5330815139
75,5004.59760452801,5552.28778320219,-10481.8853877302
69,5004.59760452801,5786.64008941846,-10722.2376939465
66,5446.28140839878,5968.43167787848,-11348.7130862773
75,5446.28140839878,6150.22326633851,-11521.5046747373
53,5446.28140839878,6276.81860887543,-11670.1000172742
13,5446.28140839878,6403.41395141236,-11836.6953598111
64,5463.3998973762,6466.66562969681,-11866.065527073
44,5463.3998973762,6529.91730798126,-11949.3172053575
32,5463.3998973762,6512.18765848647,-11943.5875558627
16,5463.3998973762,6494.45800899169,-11941.8579063679
12,5271.57980408933,6482.59168727979,-11742.1714913691
23,5271.57980408933,6470.7253655679,-11719.3051696572
30,5271.57980408933,6458.07080483646,-11699.6506089258
15,5271.57980408933,6445.41624410503,-11701.9960481944
58,5511.851755634,6438.39830580098,-11892.250061435
91,5511.851755634,6431.38036749692,-11852.2321231309
96,5511.851755634,6435.80647610823,-11851.6582317422
74,5511.851755634,6440.23258471954,-11878.0843403535
83,5469.44500992441,6403.94415254872,-11790.3891624731
98,5469.44500992441,6367.6557203779,-11739.1007303023
82,5469.44500992441,6248.01829587687,-11635.4633058013
67,5469.44500992441,6128.38087137584,-11530.8258813003
68,5716.40613203109,5957.61741023715,-11606.0235422682
81,5716.40613203109,5786.85394909846,-11422.2600811295
65,5716.40613203109,5640.11857192522,-11291.5247039563
34,5716.40613203109,5493.38319475199,-11175.7893267831
25,6851.47257264556,5418.64777222171,-12245.1203448673
17,6851.47257264556,5343.91234969143,-12178.384922337
9,6851.47257264556,5304.1698173347,-12146.6423899803
15,6851.47257264556,5264.42728497798,-12100.8998576235
24,7586.08337890317,5246.98313100254,-12809.0665099057
16,7586.08337890317,5229.5389770271,-12799.6223559303
8,7586.08337890317,5218.59999096134,-12796.6833698645
12,7586.08337890317,5207.66100489558,-12781.7443837988
8,7382.33539636686,5160.23191801879,-12534.5673143856
55,7382.33539636686,5112.802831142,-12440.1382275089
42,7382.33539636686,5036.52734091286,-12376.8627372797
33,7382.33539636686,4960.25185068372,-12309.5872470506
64,7271.52479556003,4872.13583460235,-12079.6606301624
83,7271.52479556003,4784.01981852098,-11972.544614081
91,7271.52479556003,4634.90355112698,-11815.428346687
95,7271.52479556003,4485.78728373297,-11662.312079293
79,7359.32327138323,4292.248909167,-11572.5721805502
68,7359.32327138323,4098.71053460102,-11390.0338059843
61,7359.32327138323,3881.06024347262,-11179.3835148559
63,7359.32327138323,3663.40995234422,-10959.7332237274
71,7274.48079398642,3356.32876084167,-10559.8095548281
72,7274.48079398642,3049.24756933913,-10251.7283633256
79,7274.48079398642,2658.05004196235,-9853.53083594877
66,7274.48079398642,2266.85251458556,-9475.33330857198
58,6769.76370329581,1881.90337004936,-8593.66707334517
61,6769.76370329581,1496.95422551316,-8205.71792880897
68,6769.76370329581,1182.66508878672,-7884.42879208252
71,6769.76370329581,868.375952060272,-7567.13965535608
70,6564.6422207209,700.442696397458,-7195.08491711836
81,6564.6422207209,532.509440734643,-7016.15166145554
56,6564.6422207209,556.300234883847,-7064.94245560475
59,6564.6422207209,580.09102903305,-7085.73324975395
84,6887.06672989334,762.11655747643,-7565.18328736977
81,6887.06672989334,944.142085919811,-7750.20881581315
71,6887.06672989334,1183.37090928139,-7999.43763917473
79,6887.06672989334,1422.59973264297,-8230.66646253631
74,6638.58656860896,1688.68706613281,-8253.27363474177
35,6638.58656860896,1954.77439962264,-8558.3609682316
28,6638.58656860896,2144.03041624183,-8754.6169848508
82,6638.58656860896,2333.28643286102,-8889.87300146999
102,6042.6258851611,2484.23203430471,-8424.85791946581
94,6042.6258851611,2635.17763574839,-8583.8035209095
90,6042.6258851611,2714.59437159064,-8667.22025675174
88,6042.6258851611,2794.01110743289,-8748.63699259399
85,6227.78239211142,2880.6307004288,-9023.41309254022
87,6227.78239211142,2967.25029342471,-9108.03268553613
85,6227.78239211142,3012.69478440943,-9155.47717652085
76,6227.78239211142,3058.13927539415,-9209.92166750557
58,6371.82868052541,3073.75547143448,-9387.5841519599
61,6371.82868052541,3089.37166747482,-9400.20034800023
58,6371.82868052541,3017.89505848622,-9331.72373901163
43,6371.82868052541,2946.41844949762,-9275.24713002304
51,6416.24797242487,2758.54049305664,-9123.78846548151
70,6416.24797242487,2570.66253661566,-8916.91050904053
78,6416.24797242487,2332.17639665572,-8670.42436908058
77,6416.24797242487,2093.69025669577,-8432.93822912064
79,6469.52057166204,1888.84354798177,-8279.36411964381
63,6469.52057166204,1683.99683926777,-8090.51741092981
51,6469.52057166204,1531.19061949053,-7949.71119115256
56,6469.52057166204,1378.38439971329,-7791.90497137532
85,6611.77763532532,1322.65641240192,-7849.43404772724
66,6611.77763532532,1266.92842509056,-7812.70606041588
55,6611.77763532532,1240.34127065884,-7797.11890598416
65,6611.77763532532,1213.75411622712,-7760.53175155244
99,6592.20091518135,1071.71676634125,-7564.91768152259
111,6592.20091518135,929.679416455373,-7410.88033163672
84,6592.20091518135,665.573283948499,-7173.77419912984
88,6592.20091518135,401.467151441625,-6905.66806662297
87,6332.7184950591,136.687119583612,-6382.40561464272
75,6332.7184950591,-128.092912274401,-6129.6255827847
74,6332.7184950591,-392.75372246163,-5865.96477259747
65,6332.7184950591,-657.414532648859,-5610.30396241024
67,6138.14041944596,-837.974515666481,-5233.16590377948
64,6138.14041944596,-1018.5344986841,-5055.60592076186
51,6138.14041944596,-1146.88380665803,-4940.25661278793
62,6138.14041944596,-1275.23311463197,-4800.907304814
45,5781.123184634,-1437.9024963077,-4298.2206883263
30,5781.123184634,-1600.57187798343,-4150.55130665057
33,5781.123184634,-1731.90757786773,-4016.21560676627
57,5781.123184634,-1863.24327775204,-3860.87990688196
62,5988.00551805863,-2029.65810942735,-3896.34740863128
65,5988.00551805863,-2196.07294110265,-3726.93257695597
49,5988.00551805863,-2379.91607326027,-3559.08944479835
76,5988.00551805863,-2563.75920541789,-3348.24631264074
70,6644.36657942247,-2700.54617724158,-3873.82040218089
65,6644.36657942247,-2837.33314906527,-3742.0334303572
71,6644.36657942247,-3056.94536308415,-3516.42121633832
78,6644.36657942247,-3276.55757710303,-3289.80900231944
70,6770.8468767655,-3457.6348049456,-3243.2120718199
73,6770.8468767655,-3638.71203278817,-3059.13484397733
83,6770.8468767655,-3651.81693485979,-3036.02994190572
96,6770.8468767655,-3664.9218369314,-3009.9250398341
100,6827.45595255825,-3640.3309549354,-3087.12499762285
91,6827.45595255825,-3615.7400729394,-3120.71587961886
79,6827.45595255825,-3566.03681197686,-3182.41914058139
73,6827.45595255825,-3516.33355101433,-3238.12240154393
84,7293.0049315967,-3504.7362434993,-3704.2686880974
77,7293.0049315967,-3493.13893598428,-3722.86599561243
100,7293.0049315967,-3667.38585545869,-3525.61907613801
96,7293.0049315967,-3841.63277493311,-3355.37215666359
102,7596.899084583,-4127.8870266822,-3367.01205790081
85,7596.899084583,-4414.14127843128,-3097.75780615173
78,7596.899084583,-4751.84057883344,-2767.05850574956
75,7596.899084583,-5089.5398792356,-2432.3592053474
78,8624.50417925025,-5453.31548968089,-3093.18868956936
58,8624.50417925025,-5817.09110012618,-2749.41307912407
74,8624.50417925025,-6124.62225463812,-2425.88192461213
66,8624.50417925025,-6432.15340915006,-2126.35077010019
99,9138.71041631872,-6604.32727768351,-2435.38313863521
85,9138.71041631872,-6776.50114621695,-2277.20927010176
49,9138.71041631872,-6801.78822418599,-2287.92219213272
52,9138.71041631872,-6827.07530215503,-2259.63511416369
108,8909.7312785235,-6758.45891483482,-2043.27236368868
94,8909.7312785235,-6689.8425275146,-2125.8887510089
121,8909.7312785235,-6580.66314171668,-2208.06813680682
104,8909.7312785235,-6471.48375591876,-2334.24752260474
106,9029.03913057851,-6370.90670322645,-2552.13242735206
125,9029.03913057851,-6270.32965053414,-2633.70948004437
103,9029.03913057851,-6176.64678721589,-2749.39234336262
104,9029.03913057851,-6082.96392389764,-2842.07520668087
113,9062.31954868686,-5936.90282893214,-3012.41671975472
117,9062.31954868686,-5790.84173396665,-3154.47781472022
121,9062.31954868686,-5633.72008488658,-3307.59946380028
163,9062.31954868686,-5476.59843580652,-3422.72111288035
201,9226.26884117306,-5256.56401865961,-3768.70482251345
225,9226.26884117306,-5036.52960151271,-3964.73923966036
175,9226.26884117306,-4717.23229740589,-4334.03654376717
188,9226.26884117306,-4397.93499329908,-4640.33384787398
152,9269.82136407115,-4028.63954581409,-5089.18181825706
169,9269.82136407115,-3659.3440983291,-5441.47726574205
144,9269.82136407115,-3238.7336575431,-5887.08770652805
158,9269.82136407115,-2818.12321675709,-6293.69814731406
159,9912.62894411461,-2438.84759855085,-7314.78134556376
170,9912.62894411461,-2059.57198034461,-7683.05696377
138,9912.62894411461,-1833.31594755175,-7941.31299656286
164,9912.62894411461,-1607.05991475889,-8141.56902935572
156,10410.2153773431,-1480.11212099786,-8774.10325634524
150,10410.2153773431,-1353.16432723683,-8907.05105010627
119,10410.2153773431,-1315.98993690229,-8975.22544044081
132,10410.2153773431,-1278.81554656775,-8999.39983077535
163,9978.67330852815,-1268.04263228114,-8547.63067624702
192,1335.76399545889,-1257.26971799453,113.505722535637
208,1640.36526989028,-1243.9615771808,-188.403692709476
158,1640.36526989028,-1230.65343636708,-251.711833523198
159,1640.36526989028,-1262.42443479338,-218.940835096903
150,1640.36526989028,-1294.19543321967,-196.169836670608
148,1367.81680372383,-1371.25615433903,151.439350615202
191,1367.81680372383,-1448.31687545839,271.500071734564
154,1367.81680372383,-1588.85531619302,375.03851246919
168,1367.81680372383,-1729.39375692765,529.576953203815
160,1228.21187005566,-1873.44485172545,805.232981669796
159,1228.21187005566,-2017.49594652326,948.284076467602
137,1228.21187005566,-2108.41250415358,1017.20063409792
135,1228.21187005566,-2199.3290617839,1106.11719172825
124,1068.55701036191,-2256.27104534637,1311.71403498446
130,1068.55701036191,-2313.21302890884,1374.65601854693
120,1068.55701036191,-2364.47514439003,1415.91813402813
140,1068.55701036191,-2415.73725987123,1487.18024950932
187,1053.66317444734,-2446.4031900869,1579.74001563956
152,1053.66317444734,-2477.06912030258,1575.40594585524
152,1053.66317444734,-2502.07329503014,1600.4101205828
148,1053.66317444734,-2527.0774697577,1621.41429531036
207,1684.50324212677,-2574.14510080952,1096.64185868275
208,1684.50324212677,-2621.21273186134,1144.70948973457
178,1684.50324212677,-2638.76234522085,1132.25910309409
176,1684.50324212677,-2656.31195858037,1147.8087164536
195,1805.57092669826,-2603.12908673146,992.558160033199
183,1805.57092669826,-2549.94621488255,927.375288184287
210,1805.57092669826,-2523.58256913677,928.011642438511
189,1805.57092669826,-2497.218923391,880.647996692736
142,1680.24381141118,-2425.00074958496,886.756938173786
246,1680.24381141118,-2352.78257577893,918.538764367753
235,1680.24381141118,-2257.28149956885,812.037688157669
250,1680.24381141118,-2161.78042335876,731.536611947585
204,2132.63279305192,-2153.52277627659,224.889983224669
210,2132.63279305192,-2145.26512919442,222.632336142499
221,2132.63279305192,-2161.28337556009,249.650582508167
211,2132.63279305192,-2177.30162192576,255.668828873834
166,2128.95175473039,-2228.05485992416,265.103105193765
181,2128.95175473039,-2278.80809792256,330.856343192165
193,2128.95175473039,-2384.8332528436,448.881498113207
227,2128.95175473039,-2490.85840776464,588.906653034249
215,1887.77142010103,-2591.27862281728,918.507202716246
194,1887.77142010103,-2691.69883786991,997.927417768879
182,1887.77142010103,-2811.10783361168,1105.33641351065
244,1887.77142010103,-2930.51682935345,1286.74540925242
235,2599.27231124699,-3153.15770583209,788.885394585096
183,2599.27231124699,-3375.79858231073,959.526271063738
224,2599.27231124699,-3658.874191255,1283.60188000801
218,2599.27231124699,-3941.94980019927,1560.67748895227
261,2884.92782113615,-4222.29995296096,1598.37213182481
252,2884.92782113615,-4502.65010572264,1869.7222845865
196,2884.92782113615,-4791.96017684518,2103.03235570904
150,2884.92782113615,-5081.27024796772,2346.34242683158
176,2632.73505046255,-5383.88450646176,2927.14945599921
176,2632.73505046255,-5686.4987649558,3229.76371449325
165,2632.73505046255,-5945.6661054279,3477.93105496535
187,2632.73505046255,-6204.8334459,3759.09839543745
204,2146.33052812786,-6416.09921481822,4473.76868669036
151,2146.33052812786,-6627.36498373644,4632.03445560858
187,2146.33052812786,-6752.03583350779,4792.70530537993
178,2146.33052812786,-6876.70668327914,4908.37615515128
188,2291.7839002202,-6847.55809919699,4743.77419897679
178,2291.7839002202,-6818.40951511484,4704.62561489464
141,2291.7839002202,-6697.81060425528,4547.02670403508
149,2291.7839002202,-6577.21169339572,4434.42779317552
152,2880.80187918434,-6482.87680089746,3754.07492171312
154,2880.80187918434,-6388.5419083992,3661.74002921486
119,2880.80187918434,-6347.89892847723,3586.09704929289
160,2880.80187918434,-6307.25594855526,3586.45406937093
127,2400.51293176995,-6280.86113141207,4007.34819964211
128,2400.51293176995,-6254.46631426887,3981.95338249892
138,2400.51293176995,-6221.22027300225,3958.7073412323
127,2400.51293176995,-6187.97423173563,3914.46129996568
161,2146.37243967868,-6179.87773642465,4194.50529674597
144,2146.37243967868,-6171.78124111366,4169.40880143499
203,2146.37243967868,-6210.46338795606,4267.09094827738
191,2146.37243967868,-6249.14553479846,4293.77309511978
186,2944.25124218684,-6393.49003211217,3635.23878992533
215,2944.25124218684,-6537.83452942588,3808.58328723904
187,2944.25124218684,-6834.31705652062,4077.06581433378
197,2944.25124218684,-7130.79958361536,4383.54834142852
213,3423.45224293023,-7463.14307276532,4252.69082983509
182,3423.45224293023,-7795.48656191529,4554.03431898506
198,3423.45224293023,-8084.40899898707,4858.95675605684
205,3423.45224293023,-8373.33143605885,5154.87919312862
217,2861.56123665728,-8638.34336706886,5993.78213041158
213,2861.56123665728,-8903.35529807887,6254.79406142159
198,2861.56123665728,-9079.73501817723,6416.17378151996
155,2861.56123665728,-9256.1147382756,6549.55350161832
171,2487.07601548321,-9342.87850947182,7026.80249398862
175,2487.07601548321,-9429.64228066805,7117.56626518485
179,2487.07601548321,-9496.39459360818,7188.31857812497
175,2487.07601548321,-9563.14690654831,7251.0708910651
207,2598.45526625406,-9609.51557598538,7218.06030973133
208,2598.45526625406,-9655.88424542246,7265.4289791684
189,2598.45526625406,-9648.69720484113,7239.24193858707
294,2598.45526625406,-9641.5101642598,7337.05489800575
271,2717.28141565598,-9603.81819340056,7157.53677774458
270,2717.28141565598,-9566.12622254131,7118.84480688534
190,2717.28141565598,-9399.69030823998,6872.408892584
230,2717.28141565598,-9233.25439393864,6745.97297828266
287,3070.66193720738,-8879.33755828335,6095.67562107596
234,3070.66193720738,-8525.42072262806,5688.75878542067
242,3070.66193720738,-8029.76087767641,5201.09894046903
1337,3070.66193720738,-7534.10103272477,5800.43909551738
2296,3382.85525449822,-6942.21113653176,5855.35588203353
242,3382.85525449822,-6350.32124033874,3209.46598584052
251,3382.85525449822,-5722.15844352628,2590.30318902806
210,3382.85525449822,-5093.99564671383,1921.14039221561
198,2878.12766996349,-4499.88954279092,1819.76187282743
191,2878.12766996349,-3905.78343886801,1218.65576890452
210,2878.12766996349,-3266.79611672477,598.668446761279
220,2878.12766996349,-2627.80879458153,-30.3188753819595
225,2155.9416643963,-1969.99738606154,39.0557216652369
219,2155.9416643963,-1312.18597754155,-624.75568685475
197,2155.9416643963,-634.018843848851,-1324.92282054745
181,2155.9416643963,44.148289843853,-2019.08995424016
187,2247.58320470937,704.938712881952,-2765.52191759133
197,2247.58320470937,1365.72913592005,-3416.31234062943
186,2247.58320470937,2014.99305711387,-4076.57626182324
151,2247.58320470937,2664.25697830768,-4760.84018301706
191,2693.75489217707,3324.30657732762,-5827.06146950469
173,2693.75489217707,3984.35617634756,-6505.11106852463
166,2693.75489217707,4606.72713072018,-7134.48202289725
170,2693.75489217707,5229.09808509281,-7752.85297726988
193,2701.19845470211,5813.04653300889,-8321.244987711
161,2701.19845470211,6396.99498092497,-8937.19343562708
138,2701.19845470211,6926.28553365781,-9489.48398835992
147,2701.19845470211,7455.57608639065,-10009.7745410928
164,2509.33230239709,7885.26510431171,-10230.5974067088
148,2509.33230239709,8314.95412223277,-10676.2864246299
138,2509.33230239709,8623.87396211022,-10995.2062645073
118,2509.33230239709,8932.79380198768,-11324.1261043848
173,2224.51663277514,9134.79721384116,-11186.3138466163
217,2224.51663277514,9336.80062569464,-11344.3172584698
212,2224.51663277514,9429.08248592495,-11441.5991187001
221,2224.51663277514,9521.36434615527,-11524.8809789304
230,1931.85208366172,9501.30443083312,-11203.1565144948
227,1931.85208366172,9481.24451551097,-11186.0965991727
300,1931.85208366172,9488.18433954271,-11120.0364232044
262,1931.85208366172,9495.12416357445,-11164.9762472362
267,1915.00927839066,9503.88642039581,-11151.8956987865
259,1915.00927839066,9512.64867721718,-11168.6579556078
278,1915.00927839066,9491.313033341,-11128.3223117317
265,1915.00927839066,9469.97738946482,-11119.9866678555
262,2327.49461177378,9431.93646433363,-11497.4310761074
200,2327.49461177378,9393.89553920244,-11521.3901509762
207,2327.49461177378,9254.15138907217,-11374.646000846
178,2327.49461177378,9114.4072389419,-11263.9018507157
182,2756.90262448222,8910.37786950738,-11485.2804939896
219,2756.90262448222,8706.34850007286,-11244.2511245551
