"SP500.High","seasonal","trend","remainder"
834.119995,-31.6435589762875,812.038101143137,53.7254528331507
828.419983,-31.6435589762875,814.788275106445,45.2752668698424
856.909973,-31.6435589762875,817.538449069753,71.0150829065341
858.75997925,-35.2073064930895,820.386926854465,73.5803588886248
860.6099855,-35.2073064930895,823.235404639176,72.5818873539134
862.45999175,-35.2073064930895,825.473927283265,72.1933709598244
864.309998,-35.2073064930895,827.712449927354,71.8048545657354
856.880005,-37.640749081664,829.6497607302,64.8709933514642
852.929993,-37.640749081664,831.587071533045,58.9836705486185
870.349976,-37.640749081664,832.747347532146,75.2433775495178
875.630005,-37.640749081664,833.907623531247,79.3631305504172
873.176676667,-37.3727744702899,834.78824786098,75.76120327631
870.723348333,-37.3727744702899,835.668872190713,72.4272506125768
868.27002,-37.3727744702899,836.282547200281,69.3602472700094
850.090027,-37.3727744702899,836.896222209848,50.5665792604418
861.780029,-36.8024977699133,837.068270132325,61.5142566375885
852.869995,-36.8024977699133,837.240318054802,52.4321747151117
871.799988,-36.8024977699133,838.827184817901,69.775300952012
870.809997667,-36.8024977699133,840.414051581001,67.1984438559123
869.820007333,-35.0932558750699,843.602520294698,61.3107429133725
868.830017,-35.0932558750699,846.790989008394,57.1322838666757
864.47998,-35.0932558750699,850.546885734426,49.0263501406442
882.059998,-35.0932558750699,854.302782460457,62.8504714146128
888.700012,-32.5827109701886,858.196332351832,63.0863906183567
880.47998,-32.5827109701886,862.089882243207,50.9728087269818
889.603312,-32.5827109701886,865.402624735355,56.7833982348334
898.726644,-32.5827109701886,868.715367227504,62.593987742685
907.849976,-31.7430982406115,882.392599634375,57.2004746062364
907.700012,-31.7430982406115,896.069832041247,43.3732781993648
920.280029,-31.7430982406115,902.644108556426,49.3790186841852
929.580017,-31.7430982406115,909.218385071606,52.1047301690056
930.169983,-31.3800346075686,918.334903319378,43.2151142881908
927.776652,-31.3800346075686,927.45142156715,31.7052650404189
925.383321,-31.3800346075686,927.285479118494,29.4778764890748
922.98999,-31.3800346075686,927.119536669838,27.2504879377306
915.570007,-30.1211710750934,926.687925275679,19.0032527994146
905.400024,-30.1211710750934,926.25631388152,9.26488119357361
898.359985,-30.1211710750934,926.462297690322,2.01885838477199
896.969971,-30.1211710750934,926.668281499123,0.422860575970276
901.313314,-28.1078195517646,927.542615674716,1.87851787704858
905.656657,-28.1078195517646,928.416949850309,5.34752670145576
910,-28.1078195517646,930.086280283519,8.02153926824599
916.390015,-28.1078195517646,931.755610716728,12.742223835036
924.599976,-27.5148876182955,933.636955262921,18.4779083553744
900.419983,-27.5148876182955,935.518299809114,-7.58342919081815
896.650024,-27.5148876182955,937.001223117105,-12.8363114988093
900.4275205,-27.5148876182955,938.484146425096,-10.5417383068004
904.205017,-28.3829318442466,939.590006753336,-7.00205790908899
907.9825135,-28.3829318442466,940.695867081575,-4.33042173732861
911.76001,-28.3829318442466,943.648255718492,-3.50531387424564
913.840027,-28.3829318442466,946.600644355409,-4.37768551116255
909.450012,-30.359078659694,950.461963559042,-10.6528728993478
920.02002,-30.359078659694,954.323282762674,-3.94418410298044
929.27002,-30.359078659694,958.673088925304,0.956009734389795
938.52002,-30.359078659694,963.022895087934,5.85620357176003
947.77002,-28.0073902334557,967.314394494432,8.46301573902394
949.380005,-28.0073902334557,971.60589390093,5.78150133252598
942.51001,-28.0073902334557,975.016828299923,-4.49942806646709
942.469971,-28.0073902334557,978.427762698916,-7.95040146546
951.690002,-23.6541772345377,980.347413245281,-5.00323401074365
949.903340333,-23.6541772345377,982.267063791647,-8.70954622410954
948.116678667,-23.6541772345377,983.195592129078,-11.4247362275399
946.330017,-23.6541772345377,984.124120466508,-14.1399262319704
946.919983,-21.7798659507885,984.075720496657,-15.3758715458688
949.77002,-21.7798659507885,984.027320526807,-12.477434576018
956.22998,-21.7798659507885,982.384156823292,-4.37431087250309
946.299988,-21.7798659507885,980.740993119777,-12.661139168988
945.016662667,-19.6298962201862,977.640206010521,-12.9936471233344
943.733337333,-19.6298962201862,974.539418901265,-11.1761853480783
942.450012,-19.6298962201862,970.753211740951,-8.67330352076499
928,-19.6298962201862,966.967004580638,-19.3371083604516
918.440002,-18.0640349825767,963.126072362712,-26.6220353801348
921.929993,-18.0640349825767,959.285140144785,-19.2911121622087
927.090027,-18.0640349825767,956.370051089783,-11.215989107206
924.103353,-18.0640349825767,953.45496203478,-11.2875740522035
921.116679,-16.0977590576311,953.077474576198,-15.8630365185669
918.130005,-16.0977590576311,952.699987117616,-18.4722230599848
898.690002,-16.0977590576311,953.898981190594,-39.1112201329623
910.849976,-16.0977590576311,955.097975263571,-28.1502402059401
921.419983,-14.0779491387454,957.208992762626,-21.7110606238807
922,-14.0779491387454,959.320010261681,-23.2420611229358
923.996663333,-14.0779491387454,959.3930766654,-21.3184641936543
925.993326667,-14.0779491387454,959.466143069118,-19.3948672633728
927.98999,-12.700321603216,957.672719265199,-16.9824076619832
930.01001,-12.700321603216,955.87929546128,-13.1689638580642
931.919983,-12.700321603216,951.808857167459,-7.1885525642432
921.23999,-12.700321603216,947.738418873638,-13.7981072704222
915.60998525,-11.5758726377919,943.389896680944,-16.2040387931524
909.9799805,-11.5758726377919,939.041374488251,-17.4855213504586
904.34997575,-11.5758726377919,934.95201505977,-19.0261666719782
898.719971,-11.5758726377919,930.86265563129,-20.5668119934978
898.599976,-11.0655146153589,927.899644147687,-18.2341535323286
886.799988,-11.0655146153589,924.936632664085,-27.0711300487264
887.859985,-11.0655146153589,924.459699316621,-25.5341997012622
883.570007,-11.0655146153589,923.982765969157,-29.347244353798
889.396667333,-11.2497364422174,926.075243328512,-25.4288395532946
895.223327667,-11.2497364422174,928.167720687867,-21.6946565786494
901.049988,-11.2497364422174,932.765725884868,-20.466001442651
905.840027,-11.2497364422174,937.36373108187,-20.2739676396525
933.950012,-11.939272343361,941.840682088757,4.04860225460402
943.960022,-11.939272343361,946.317633095644,9.58166124771685
941.890015,-11.939272343361,951.00861082058,2.82067652278135
945.133341667,-11.939272343361,955.699588545515,1.3730254648458
948.376668333,-13.0691098375433,959.03391323973,2.41186493081352
951.619995,-13.0691098375433,962.368237933944,2.32086690359893
956.530029,-13.0691098375433,965.046920366467,4.55221847107612
959.830017,-13.0691098375433,967.72560279899,5.17352403855318
979.419983,-12.8634907052972,970.84575327499,21.4377204303076
979.789978,-12.8634907052972,973.965903750989,18.6875649543082
980.689982,-12.8634907052972,977.468774482372,16.0846982229255
981.589986,-12.8634907052972,980.971645213755,13.4818314915427
982.48999,-12.3444706424724,984.50500718009,10.329453462382
982.349976,-12.3444706424724,988.038369146426,6.65607749604612
977.76001,-12.3444706424724,991.729147526736,-1.624666884264
996.679993,-12.3444706424724,995.419925907047,13.6045377354258
993.179993,-11.8488760876921,999.399091539564,5.62977754812846
996.656657,-11.8488760876921,1003.37825717208,5.12727591561156
1000.133321,-11.8488760876921,1007.05866565338,4.92353143431581
1003.609985,-11.8488760876921,1010.73907413467,4.71978695301993
1007.119995,-11.4472038857029,1014.03384993767,4.53334894803152
1006.640015,-11.4472038857029,1017.32862574067,0.758593145032251
1008,-11.4472038857029,1020.18924007039,-0.742036184685958
1018,-11.4472038857029,1023.04985440011,6.39734948559567
1015.37333167,-11.6868153777966,1025.31174704062,1.74840000717654
1012.74666333,-11.6868153777966,1027.57363968113,-3.14016097333592
1010.119995,-11.6868153777966,1028.99824187038,-7.19143149258718
1005.77002,-11.6868153777966,1030.42284405963,-12.9660086818383
1012.780029,-10.170958621497,1030.72500689363,-7.77401927213214
1013.140015,-10.170958621497,1031.02716972762,-7.71619610612652
1012.599976,-10.170958621497,1031.43322371391,-8.66228909241318
1007.793315,-10.170958621497,1031.8392777002,-13.8750040786996
1002.986654,-10.0079082428754,1034.2777377084,-21.2831754655285
998.179993,-10.0079082428754,1036.71619771661,-28.5282964737362
991.200012,-10.0079082428754,1039.29677540422,-38.0888551613439
999.609985,-10.0079082428754,1041.87735309183,-32.2594598489513
1008.919983,-8.86406564343658,1047.44872087743,-29.6646722339929
1027.589966,-8.86406564343658,1053.02008866303,-16.5660570195953
1030.33329267,-8.86406564343658,1055.42494224222,-16.2275839287793
1033.07661933,-8.86406564343658,1057.8297958214,-15.8891108479629
1035.819946,-6.7705485019765,1059.71628009267,-17.1257855906961
1037.75,-6.7705485019765,1061.60276436395,-17.082215861969
1032.469971,-6.7705485019765,1062.62706272999,-23.3865432280168
1033.329956,-6.7705485019765,1063.65136109604,-23.5508565940643
1039.469971,-4.41660371410103,1063.67688679123,-19.7903120771282
1034.71663433,-4.41660371410103,1063.70241248642,-24.5691744423166
1029.96329767,-4.41660371410103,1062.88176019785,-28.5018588137514
1025.209961,-4.41660371410103,1062.06110790929,-32.4345431951861
1028.449951,-0.0652601393287935,1060.22654364362,-31.7113325042881
1000.340027,-0.0652601393287937,1058.39197937795,-57.9866922386179
1003.429993,-0.0652601393287937,1057.1701904827,-53.6749373433727
1016.47998,-0.0652601393287937,1055.94840158746,-39.4031614481274
1018.8774715,1.6230194036489,1055.91517927795,-38.6607271816013
1021.274963,1.6230194036489,1055.88195696845,-36.2300133720975
1023.6724545,1.6230194036489,1057.34038469294,-35.2909495965923
1026.069946,1.6230194036489,1058.79881241744,-34.3518858210871
1036.339966,1.76244342173535,1060.45182103539,-25.8742984571261
1044.140015,1.76244342173535,1062.10482965334,-19.7272580750789
1048.180054,1.76244342173535,1064.03544285024,-17.6178322719768
1048.70003267,1.76244342173535,1065.96605604714,-19.0284667988749
1049.22001133,1.28114998387015,1067.36023273221,-19.4213713860765
1049.73999,1.28114998387015,1068.75440941727,-20.2955694011437
1056.040039,1.28114998387015,1069.01479952777,-14.2559105116395
1068.76001,1.28114998387015,1069.27518963827,-1.79632962213554
1074.77002,0.0844601314408945,1069.44361772566,5.24194214289969
1071.52002,0.0844601314408943,1069.61204581305,1.82351405550548
1070.10668967,0.0844601314408943,1070.07952905369,-0.0572995151289888
1068.69335933,0.0844601314408944,1070.54701229432,-1.93811309576336
1067.280029,-1.44713690019087,1070.8438951395,-2.11672923930473
1073.810059,-1.44713690019087,1071.14077798467,4.11641791552211
1080.150024,-1.44713690019087,1072.20186042739,9.39530047279959
1066.290039,-1.44713690019087,1073.26294287011,-5.52576696992332
1053.469971,-2.19747122037633,1074.84595534338,-19.1785131230026
1057.356649,-2.19747122037633,1076.42896781664,-16.8748475962675
1061.243327,-2.19747122037633,1076.96573624305,-13.5249380226694
1065.130005,-2.19747122037633,1077.50250466945,-10.1750284490711
1069.619995,-2.21580487278863,1077.00100099123,-5.16520111844443
1063.400024,-2.21580487278863,1076.49949731302,-10.8836684402302
1054.910034,-2.21580487278863,1075.84003079095,-18.7141919181615
1030.599976,-2.21580487278863,1075.18056426888,-42.3647833960927
1034.59330267,0.0530005319038289,1074.37270720411,-39.832405066014
1038.58662933,0.0530005319038285,1073.56485013934,-35.0312213412431
1042.579956,0.0530005319038285,1074.03991191189,-31.5129564437975
1060.550049,0.0530005319038285,1074.51497368445,-14.0179252163518
1058.02002,1.35806822953397,1075.85484469791,-19.1928929274488
1070.670044,1.35806822953397,1077.19471571138,-7.88273994091537
1071.51001,1.35806822953397,1078.88151375776,-8.72957198729114
1074.15999367,1.35806822953397,1080.56831180413,-7.76638636366692
1076.80997733,2.14590515164674,1082.115427235,-7.45135505664894
1079.459961,2.14590515164673,1083.66254266587,-6.34848681751851
1075.300049,2.14590515164673,1084.50170387804,-11.3475600296904
1093.170044,2.14590515164673,1085.34086509022,5.68327375813783
1096.560059,4.94832715667425,1085.56049768965,6.05123415367871
1094.670044,4.94832715667425,1085.78013028908,3.9415865542469
1096.50337733,4.94832715667425,1085.28652919703,6.26852097629376
1098.33671067,4.94832715667425,1084.79292810498,8.59545540834097
1100.170044,8.25913093086997,1083.17218596438,8.73872710474734
1098.640015,8.25913093086997,1081.55144382378,8.82944024534982
1101.359985,8.25913093086997,1079.30482910958,13.7960249595549
1095.209961,8.25913093086997,1077.05821439537,9.89261567376002
1095.829956,14.9123844020572,1073.29816223237,7.61940936557676
1094.46997067,14.9123844020572,1069.53811006936,10.0194761985806
1093.10998533,14.9123844020572,1064.7905438637,13.407057064243
1091.75,14.9123844020572,1060.04297765804,16.7946379399054
1072.47998,18.9154521885289,1054.78598990805,-1.22146209657467
1063.26001,18.9154521885289,1049.52900215805,-5.18444434658318
1066.829956,18.9154521885289,1045.00827614825,2.90622766322031
1065.410034,18.9154521885289,1040.48755013845,6.00703167302345
1061.00004067,19.9073699060947,1036.05798307171,5.03468769219762
1056.59004733,19.9073699060947,1031.62841600497,5.05426141893713
1052.180054,19.9073699060947,1030.72037613169,1.55230796221713
1046.359985,19.9073699060947,1029.81233625841,-3.35972116450262
1061,22.2884117016334,1030.63957280719,8.07201549117462
1066.650024,22.2884117016334,1031.46680935598,12.8948029423909
1071.47998,22.2884117016334,1035.70717118569,13.4843971126754
1078.71663367,22.2884117016334,1039.94753301541,16.4806889529598
1085.95328733,24.3084950964405,1043.88770319725,17.7570890363058
1093.189941,24.3084950964405,1047.8278733791,21.0535725244592
1096.420044,24.3084950964405,1051.99776071869,20.1137881848661
1105.369995,24.3084950964405,1056.16764805829,24.8938518452728
1101.969971,25.990529451055,1059.83487945951,16.1445620894319
1097.790039,25.990529451055,1063.50211086074,8.29739868820548
1103.09000633,25.990529451055,1065.62214068753,11.4773361914197
1108.38997367,25.990529451055,1067.74217051431,14.6572737046338
1113.689941,27.0721187822089,1068.01019462458,18.6076275932116
1110.52002,27.0721187822089,1068.27821873485,15.1696824829432
1111.099976,27.0721187822089,1068.05491727032,15.9729399474729
1106.439941,27.0721187822089,1067.83161580579,11.5362064120027
1094.660034,26.699225380199,1066.62725178539,1.33355683441505
1100.566691,26.699225380199,1065.42288776498,8.44457785481768
1106.473348,26.699225380199,1064.20240887333,15.5717137464667
1112.380005,26.699225380199,1062.98192998169,22.6988496381155
1107.560059,26.5018055006883,1062.02529795802,19.0329555412934
1111.180054,26.5018055006883,1061.06866593435,23.6095825649606
1108.3250125,26.5018055006883,1060.26028668948,21.5629203098345
1105.469971,26.5018055006883,1059.4519074446,19.5162580547083
1102.726644,25.3380811588162,1058.89230514094,18.4962577002464
1099.983317,25.3380811588162,1058.33270283727,16.312533003912
1097.23999,25.3380811588162,1058.20020973576,13.7016991054197
1112.280029,25.3380811588162,1058.06771663426,28.8742312069273
1115.579956,23.0371182821388,1057.94208669464,34.6007510232173
1117.280029,23.0371182821388,1057.81645675503,36.42645396283
1119.130005,23.0371182821388,1057.29439808597,38.7984886318866
1116.32666033,23.0371182821388,1056.77233941692,36.5172026309433
1113.52331567,23.8481562203491,1056.02990409051,33.6452553591391
1110.719971,23.8481562203491,1055.28746876411,31.584346015545
1103.040039,23.8481562203491,1054.89683660974,24.2950461699158
1097.040039,23.8481562203491,1054.50620445536,18.685678324287
1106.25,27.3094303777559,1054.63321584114,24.3073537811015
1108.5,27.3094303777559,1054.76022722692,26.4303423953229
1110.58667,27.3094303777559,1057.31357677356,25.9636628486878
1112.67334,27.3094303777559,1059.86692632019,25.4969833020532
1114.76001,31.8073929569435,1061.39053780872,21.5620792343384
1114.109985,31.8073929569435,1062.91414929725,19.3884427458113
1116.209961,31.8073929569435,1064.12020987434,20.2823581687146
1106.359985,31.8073929569435,1065.32627045144,9.22632159161822
1103.73999,35.6437675148576,1066.1214849339,1.97473755123929
1108.386678,35.6437675148576,1066.91669941637,5.82621106877491
1113.033366,35.6437675148576,1067.38803244696,10.0015660381837
1117.680054,35.6437675148576,1067.85936547755,14.1769210075927
1120.27002,38.2781188909802,1069.05911704777,12.9327840612518
1121.579956,38.2781188909802,1070.25886861799,13.0429684910339
1126.47998,38.2781188909802,1072.32304560689,15.8788155021332
1127.45498625,38.2781188909802,1074.38722259579,14.7896447632324
1128.4299925,38.6090042678327,1076.88643242649,12.9345558056809
1129.40499875,38.6090042678327,1079.38564225719,11.410352224982
1130.380005,38.6090042678327,1081.90399584976,9.86700488240899
1130.380005,38.6090042678327,1084.42234944233,7.3486512898362
1126.420044,36.7229987450537,1087.72869202855,1.9683532263939
1127.640015,36.7229987450537,1091.03503461477,-0.118018359827602
1129.19751,36.7229987450537,1096.66756619979,-4.1930549448407
1130.755005,36.7229987450537,1102.3000977848,-8.26809152985402
1132.3125,34.8611610123413,1108.14120777942,-10.6898687917601
1133.869995,11.2282146435965,1113.98231777404,8.65946258236613
1136.630005,19.4319906863927,1121.44092016987,-4.24290585626568
1139.189941,19.4319906863927,1128.89952256571,-9.14157225210124
1142.459961,19.4319906863927,1134.26013166347,-11.2321613498625
1145.390015,19.4319906863927,1139.62074076123,-13.6627164476238
1146.84000667,14.5414289148281,1144.22038312632,-11.9218053711477
1148.28999833,14.5414289148281,1148.82002549141,-15.0714560762365
1149.73999,14.5414289148281,1152.92831901852,-17.7297579333451
1143.810059,14.5414289148281,1157.03661254563,-27.7679824604538
1148.400024,10.1862263403202,1159.91735420481,-21.7035565451308
1150.410034,10.1862263403202,1162.798095864,-22.574288204316
1147.77002,10.1862263403202,1164.82842274123,-27.2446290815453
1148.44000275,10.1862263403202,1166.85874961845,-28.6049732087743
1149.1099855,3.91894497805982,1166.29899231529,-21.1079517933531
1149.77996825,3.91894497805982,1165.73923501213,-19.8782117401922
1150.449951,3.91894497805982,1162.34784458057,-15.8168385586289
1147.949951,3.91894497805982,1158.95645414901,-14.9254481270655
1141.579956,-0.541784229086936,1154.59740426773,-12.4756640386388
1115.48999,-0.541784229086936,1150.23835438645,-34.2065801573592
1111.31665033,-0.541784229086936,1144.41770419043,-32.5592696313474
1107.14331067,-0.541784229086936,1138.59705399442,-30.9119590953355
1102.969971,-2.26416499512192,1136.36846408349,-31.1343280883677
1103.689941,-2.26416499512192,1134.13987417256,-28.185768177435
1099.51001,-2.26416499512192,1132.95529646395,-31.181121468828
1100.219971,-2.26416499512192,1131.77071875534,-29.2865827602209
1096.449951,-4.64766671421883,1131.62676345517,-30.5291457409514
1094.09330233,-4.64766671421883,1131.482808155,-32.741839110779
1091.73665367,-4.64766671421883,1131.55624057155,-35.1719201873352
1089.380005,-4.64766671421883,1131.62967298811,-37.6020012738913
1104.72998,-7.12437792646536,1130.86275905517,-19.0084011287015
1102.719971,-7.12437792646536,1130.09584512222,-20.2514961957586
1097.25,-7.12437792646536,1125.71270151834,-21.3383235918709
1067.130005,-7.12437792646536,1121.32955791445,-47.0751749879832
1068.48665367,-10.5610490260928,1118.41754387219,-39.369841176099
1069.84330233,-10.5610490260928,1115.50552982993,-35.1011784738421
1071.199951,-10.5610490260928,1110.49125800595,-28.7302579798593
1079.280029,-10.5610490260928,1105.47698618197,-15.6359081558769
1073.670044,-13.2542474785445,1105.10349648403,-18.1792050054901
1080.040039,-13.2542474785445,1104.7300067861,-11.4357203075547
1077.810059,-13.2542474785445,1105.65972292232,-14.5954164437733
1082.27505525,-13.2542474785445,1106.58943905854,-11.0601363299918
1086.7400515,-17.0541717320287,1108.2853962339,-4.49117300187618
1091.20504775,-17.0541717320287,1109.98135340927,-1.72213392724484
1095.670044,-17.0541717320287,1112.33554111318,0.38867461884638
1101.030029,-17.0541717320287,1114.68972881709,3.39447191493764
1108.23999,-21.4471893234446,1116.77876908094,12.9084102425015
1112.420044,-21.4471893234446,1118.8678093448,14.9994239786492
1112.376709,-21.4471893234446,1119.91188708457,13.9120112388787
1112.333374,-21.4471893234446,1120.95596482434,12.8245984991081
1112.290039,-23.1286409037622,1121.18648914743,14.2321907563287
1108.579956,-23.1286409037622,1121.41701347053,10.2915834332323
1106.420044,-23.1286409037622,1121.63231465072,7.91637025303908
1103.5,-23.1286409037622,1121.84761583092,4.78102507284621
1107.23999,-23.4977992335986,1122.74970230231,7.9880869312874
1110.196655,-23.4977992335986,1123.65178877371,10.0426654598921
1113.15332,-23.4977992335986,1125.47046195513,11.1806572784726
1116.109985,-23.4977992335986,1127.28913513655,12.3186490970534
1123.459961,-23.2642030479287,1129.55924013173,17.164923916202
1125.640015,-23.2642030479287,1131.82934512691,17.0748729210206
1123.72998,-23.2642030479287,1134.02604561053,12.9681374374022
1139.380005,-23.2642030479287,1136.22274609414,26.4214619537838
1139.93668633,-24.9469780215575,1138.49929132269,26.38437302887
1140.49336767,-24.9469780215575,1140.77583655123,24.6645091403273
1141.050049,-24.9469780215575,1142.98520429201,23.0118227295509
1145.369995,-24.9469780215575,1145.19457203278,25.1224009887746
1148.26001,-26.0341156796765,1146.96146361698,27.3326620626965
1150.23999,-26.0341156796765,1148.72835520118,27.5457504784993
1153.410034,-26.0341156796765,1150.40926206868,29.0348876109981
1152.600016,-26.0341156796765,1152.09016893618,26.5439627434971
1151.789998,-27.4071863828018,1152.93362916869,26.2635552141101
1150.97998,-27.4071863828018,1153.7770894012,24.610076981598
1160.280029,-27.4071863828018,1153.37908765012,34.3081277326785
1169.839966,-27.4071863828018,1152.98108589904,44.266066483759
1167.77002,-28.9380432169403,1152.33724263353,44.3708205834121
1169.199951,-28.9380432169403,1151.69339936801,46.4445948489267
1168.73994933,-28.9380432169403,1150.91360173995,46.7643908069867
1168.27994767,-28.9380432169403,1150.13380411189,47.0841867750469
1167.819946,-29.0212928352069,1149.46316292419,47.3780759110127
1174.719971,-29.0212928352069,1148.7925217365,54.9487420987118
1173.040039,-29.0212928352069,1148.84248033523,53.2188514999755
1180.689941,-29.0212928352069,1148.89243893397,60.818794901239
1173.930054,-28.0306135464548,1149.13314199617,52.8275255502845
1174.23669467,-28.0306135464548,1149.37384505837,52.8934631580819
1174.54333533,-28.0306135464548,1149.20118742522,53.3727614512363
1174.849976,-28.0306135464548,1149.02852979206,53.8520597543909
1177.829956,-26.2839349033681,1148.81361772923,55.3002731741356
1174.560059,-26.2839349033681,1148.5987056664,52.2452882369669
1181.430054,-26.2839349033681,1148.96180099423,58.752187909143
1183.0050355,-26.2839349033681,1149.32489632205,59.9640740813195
1184.580017,-28.152689946202,1150.28502657169,62.4476803745135
1186.1549985,-28.152689946202,1151.24515682133,63.0625316248741
1187.72998,-28.152689946202,1152.89631369193,62.9863562542741
1191.800049,-28.152689946202,1154.54747056253,65.4052683836737
1189.599976,-31.6435589762875,1156.48607510328,64.7574598730114
1188.550049,-31.6435589762875,1158.42467964402,61.7689283322634
