Date,AvgBlockSize,BitcoiDaysDestroyed,BitcoinDaysDestroyedCumulative,BitcoinDaysDestroyedMinMonth,BitcoinDaysDestroyedMinWeek,BitcoinDaysDestroyedMinYear,BlockSize,CostPerTransaction,CostPerTransactionPercent,Difficulty,EstimatedTransactionVolume,EstimatedTransactionVolumeUSD,EuroPriceInUSD,HashRate,MarketCap,MarketPrice,MedianConfirmationTime,MinersRevenue,NetworkDeficit,NumTransactions,NumTransactionsExcluding10,NumTransactionsExcluding100,NumTransactionsExcluding1000,NumTransactionsExcluding10000,NumTransactionsExcludingPopular,NumTransactionsPerBlock,NumTransactionsTotal,NumUniqueAdresses,OutputVolume,Open,High,Low,Close,Volume,Adj Close,TotalBitcoins,TradeVolume,TransactionFees,TransactionFeesUSD,TxTradeRatio,WikipediaTrend
2009-03-01,0.000285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2612,4.97102696296e-05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,736.356669,736.803344667,711.306681333,712.243347,8221019733.33,712.243347,50.0,0.0,0.0,0.0,0.0,1
2009-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,793.590027,813.619995,783.320007,811.080017,6034140000.0,811.080017,50.0,0.0,0.0,0.0,0.0,0
2009-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,872.73999,880.47998,866.099976,877.52002,5312170000.0,877.52002,50.0,0.0,0.0,0.0,0.0,1
2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,923.26001,947.77002,923.26001,942.869995,6370440000.0,942.869995,50.0,0.0,0.0,0.0,0.0,0
2009-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,920.820007,931.919983,920.820007,923.330017,3919400000.0,923.330017,50.0,0.0,0.0,0.0,0.0,0
2009-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,987.939982333,996.656657,985.306641,992.529988333,5293860000.0,992.529988333,50.0,0.0,0.0,0.0,0.0,1
2009-09-01,0.000215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4314,0.000695943774815,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,14.0,14.0,1.0,15.0,14.0,700.0,1019.52002,1028.449951,996.280029,998.039978,6862360000.0,998.039978,750.0,0.0,0.0,0.0,0.0,0
2009-10-01,0.000215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4539,0.00154101835852,0.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,31.0,31.0,31.0,1.0,46.0,31.0,1550.0,1054.910034,1054.910034,1029.449951,1029.849976,5791450000.0,1029.849976,2300.0,0.0,0.0,0.0,0.0,1
2009-11-01,0.000215386792453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.47813333333,0.00526928858074,0.0,0.0,0.0,0.0,0.0,106.0,106.0,106.0,106.0,106.0,106.0,1.0,152.0,106.0,5300.0,1045.92338067,1056.59004733,1030.71333833,1040.64998367,6305900000.0,1040.64998367,7600.0,0.0,0.0,0.0,0.0,0
2009-12-01,0.000232235955056,153.0,153.0,0.0,0.0,0.0,0.0,0.0,18541.6666667,1.0,24.0,0.0,1.5074,0.00442421399704,0.0,0.0,0.0,0.0,0.0,95.0,95.0,95.0,95.0,95.0,95.0,1.0,247.0,96.0,4601.0,1098.890015,1112.280029,1098.890015,1108.859985,4249310000.0,1108.859985,12050.0,0.0,0.0,0.0,0.0,0
2009-01-13,0.00021807826087,15.0,168.0,0.0,0.0,0.0,0.0,0.0,57500.0,1.0,10.0,0.0,1.3262,0.00571668100741,0.0,0.0,0.0,0.0,0.0,116.0,116.0,116.0,116.0,116.0,116.0,1.0,363.0,117.0,5778.0,869.789978,877.02002,862.02002,871.789978,5567460000.0,871.789978,17800.0,0.0,0.0,0.0,0.0,0
2009-01-14,0.000215888888889,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3173,0.00626349397333,0.0,0.0,0.0,0.0,0.0,126.0,126.0,126.0,126.0,126.0,126.0,1.0,489.0,126.0,6300.0,867.280029,867.280029,836.929993,842.619995,5407880000.0,842.619995,24100.0,0.0,0.0,0.0,0.0,0
2009-01-15,0.000241748031496,750.0,918.0,0.0,0.0,0.0,0.0,0.0,1533.81642512,1.0,414.0,0.0,1.3085,0.00631320424296,0.0,0.0,0.0,0.0,0.0,136.0,136.0,136.0,136.0,136.0,136.0,1.0,625.0,136.0,6911.0,841.98999,851.590027,817.039978,843.73999,7807350400.0,843.73999,30450.0,0.0,0.0,0.0,0.0,0
2009-01-16,0.000218301724138,164.0,1082.0,0.0,0.0,0.0,0.0,0.0,5800.0,1.0,100.0,0.0,1.327,0.00576639127704,0.0,0.0,0.0,0.0,0.0,117.0,117.0,117.0,117.0,117.0,117.0,1.0,742.0,117.0,5900.0,844.450012,858.130005,830.659973,850.119995,6786040000.0,850.119995,36250.0,0.0,0.0,0.0,0.0,1
2009-01-17,0.000218231481481,243.0,1325.0,0.0,0.0,0.0,0.0,0.0,5400.0,1.0,100.0,0.0,1.32406666667,0.00536870912,0.0,0.0,0.0,0.0,0.0,109.0,109.0,109.0,109.0,109.0,109.0,1.0,851.0,109.0,5500.0,845.74751275,856.0075075,824.1124725,838.894989,6683337500.0,838.894989,41650.0,0.0,0.0,0.0,0.0,0
2009-01-18,0.00021595049505,0.0,1325.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.32113333333,0.00502073723259,0.0,0.0,0.0,0.0,0.0,101.0,101.0,101.0,101.0,101.0,101.0,1.0,952.0,101.0,5050.0,847.0450135,853.88501,817.564972,827.669983,6580635000.0,827.669983,46700.0,0.0,0.0,0.0,0.0,0
2009-01-19,0.000219554621849,335.0,1660.0,0.0,0.0,0.0,0.0,0.0,3966.66666667,1.0,150.0,0.0,1.3182,0.00591552208593,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,120.0,120.0,1.0,1072.0,120.0,6100.0,848.34251425,851.7625125,811.0174715,816.444977,6477932500.0,816.444977,52650.0,0.0,0.0,0.0,0.0,0
2009-01-20,0.000232767241379,3071.0,4731.0,0.0,0.0,0.0,0.0,0.0,748.387096774,1.0,775.0,0.0,1.293,0.00576639127704,0.0,0.0,0.0,0.0,0.0,118.0,118.0,118.0,118.0,118.0,118.0,1.0,1190.0,118.0,6575.0,849.640015,849.640015,804.469971,805.219971,6375230000.0,805.219971,58450.0,0.0,0.0,0.0,0.0,0
2009-01-21,0.000227539823009,1854.0,6585.0,0.0,0.0,0.0,0.0,0.0,1130.0,1.0,500.0,0.0,1.291,0.00561726046815,0.0,0.0,0.0,0.0,0.0,115.0,115.0,115.0,115.0,115.0,115.0,1.0,1305.0,115.0,6150.0,806.77002,841.719971,804.299988,840.23999,6467830000.0,840.23999,64100.0,0.0,0.0,0.0,0.0,1
2009-01-22,0.000231466666667,1963.0,8548.0,0.0,795.0,0.0,0.0,0.0,750.0,1.0,500.0,0.0,1.2984,0.00372827022222,0.0,0.0,0.0,0.0,0.0,76.0,76.0,76.0,76.0,76.0,76.0,1.0,1381.0,76.0,4250.0,839.73999,839.73999,811.289978,827.5,5843830000.0,827.5,67850.0,0.0,0.0,0.0,0.0,1
2009-01-23,0.000221940298507,695.0,9243.0,0.0,0.0,0.0,0.0,0.0,2233.33333333,1.0,150.0,0.0,1.2795,0.00333058806519,0.0,0.0,0.0,0.0,0.0,68.0,68.0,68.0,68.0,68.0,68.0,1.0,1449.0,68.0,3500.0,822.159973,838.609985,806.070007,831.950012,5832160000.0,831.950012,71200.0,0.0,0.0,0.0,0.0,0
2009-01-24,0.000225718592965,3294.0,12537.0,0.0,408.0,0.0,0.0,0.0,1243.75,1.0,800.0,0.0,1.286,0.0098923436563,0.0,0.0,0.0,0.0,0.0,201.0,201.0,201.0,201.0,201.0,201.0,1.0,1650.0,201.0,10750.0,825.606648667,843.249999667,813.276672,833.490010333,5901420000.0,833.490010333,81150.0,0.0,0.0,0.0,0.0,0
2009-01-25,0.000216969072165,88.0,12625.0,0.0,0.0,0.0,0.0,0.0,19400.0,1.0,50.0,0.0,1.2925,0.00964379230815,0.0,0.0,0.0,0.0,0.0,195.0,195.0,195.0,195.0,195.0,195.0,1.0,1845.0,195.0,9750.0,829.053324333,847.890014333,820.483337,835.030008667,5970680000.0,835.030008667,90850.0,0.0,0.0,0.0,0.0,0
2009-01-26,0.000215853448276,0.0,12625.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.299,0.00576639127704,0.0,0.0,0.0,0.0,0.0,116.0,116.0,116.0,116.0,116.0,116.0,1.0,1961.0,116.0,5800.0,832.5,852.530029,827.690002,836.570007,6039940000.0,836.570007,96650.0,0.0,0.0,0.0,0.0,1
2009-01-27,0.000242524271845,3328.0,15953.0,0.0,0.0,0.0,0.0,0.0,447.826086957,1.0,1150.0,0.0,1.3174,0.00512015777185,0.0,0.0,0.0,0.0,0.0,105.0,105.0,105.0,105.0,105.0,105.0,1.0,2066.0,105.0,6300.0,837.299988,850.450012,835.400024,845.710022,5353260000.0,845.710022,101800.0,0.0,0.0,0.0,0.0,0
2009-01-28,0.000215776699029,0.0,15953.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.326,0.00512015777185,0.0,0.0,0.0,0.0,0.0,103.0,103.0,103.0,103.0,103.0,103.0,1.0,2169.0,103.0,5150.0,845.72998,877.859985,845.72998,874.090027,6199180000.0,874.090027,106950.0,0.0,0.0,0.0,0.0,0
2009-01-29,0.000215467213115,0.0,15953.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3111,0.00606465289481,0.0,0.0,0.0,0.0,0.0,122.0,122.0,122.0,122.0,122.0,122.0,1.0,2291.0,122.0,6100.0,868.890015,868.890015,844.150024,845.140015,5067060000.0,845.140015,113050.0,0.0,0.0,0.0,0.0,4
2009-01-30,0.00022758677686,1492.0,17445.0,0.0,0.0,0.0,0.0,0.0,1008.33333333,1.0,600.0,0.0,1.2816,0.00601494262519,0.0,0.0,0.0,0.0,0.0,122.0,122.0,122.0,122.0,122.0,122.0,1.0,2413.0,122.0,6650.0,845.690002,851.659973,821.669983,825.880005,5350580000.0,825.880005,119100.0,0.0,0.0,0.0,0.0,0
2009-01-31,0.000215558139535,0.0,17445.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.27973333333,0.00641262478222,0.0,0.0,0.0,0.0,0.0,129.0,129.0,129.0,129.0,129.0,129.0,1.0,2542.0,129.0,6450.0,838.156677,844.699991667,818.736653667,825.733337333,5458143333.33,825.733337333,125550.0,0.0,0.0,0.0,0.0,1
2009-02-02,0.000215834645669,0.0,29861.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.276,0.00631320424296,0.0,0.0,0.0,0.0,0.0,127.0,127.0,127.0,127.0,127.0,127.0,1.0,2787.0,127.0,6350.0,823.090027,830.780029,812.869995,825.440002,5673270000.0,825.440002,137700.0,0.0,0.0,0.0,0.0,0
2009-03-02,0.000244397058824,920.0,30781.0,0.0,868.0,0.0,0.0,0.0,5911.18449639,1.0,115.0,0.0,1.2596,0.00676059666963,0.0,0.0,0.0,0.0,0.0,150.0,137.0,150.0,150.0,150.0,150.0,1.0,2937.0,145.0,7436.52,729.570007,729.570007,699.700012,700.820007,7868289600.0,700.820007,144500.0,0.0,2.01,0.0,0.0,0
2009-04-02,0.000222390243902,826.0,31607.0,0.0,658.0,0.0,0.0,0.0,16171.4435972,1.0,38.0,0.0,1.3392,0.00611436316444,0.0,0.0,0.0,0.0,0.0,126.0,126.0,126.0,126.0,126.0,126.0,1.0,3063.0,129.0,6300.0,814.530029,845.609985,814.530029,834.380005,7542809600.0,834.380005,150650.0,0.0,0.0,0.0,0.0,1
2009-05-02,0.000215719008264,0.0,31607.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.32403333333,0.00601494262519,0.0,0.0,0.0,0.0,0.0,121.0,121.0,121.0,121.0,121.0,121.0,1.0,3184.0,121.0,6050.0,874.896667333,889.603312,870.469991333,887.426676667,5887726666.67,887.426676667,156700.0,0.0,0.0,0.0,0.0,2
2009-06-02,0.000215813953488,0.0,31607.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4238,0.00641262478222,0.0,0.0,0.0,0.0,0.0,129.0,129.0,129.0,129.0,129.0,129.0,1.0,3313.0,129.0,6450.0,942.869995,949.380005,938.460022,944.73999,5987340000.0,944.73999,163150.0,0.0,0.0,0.0,0.0,0
2009-07-02,0.000240912698413,10977.0,42584.0,0.0,9303.0,0.0,0.0,0.0,547.826086957,1.0,1150.0,0.0,1.4049,0.00626349397333,0.0,0.0,0.0,0.0,0.0,130.0,130.0,130.0,130.0,130.0,130.0,1.0,3443.0,131.0,7498.0,921.23999,921.23999,896.419983,896.419983,3931000000.0,896.419983,169450.0,0.0,0.0,0.0,0.0,0
2009-08-02,0.000217529850746,7863.0,50447.0,0.0,7863.0,0.0,0.0,0.0,670.0,1.0,1000.0,0.0,1.4248,0.00666117613037,0.0,0.0,0.0,0.0,0.0,135.0,135.0,135.0,135.0,135.0,135.0,1.0,3578.0,135.0,7700.0,989.079976667,1000.133321,987.763306,997.579996667,5448650000.0,997.579996667,176150.0,0.0,0.0,0.0,0.0,0
2009-09-02,0.0002553828125,13601.0,64048.0,0.0,8793.0,0.0,0.0,0.0,290.909090909,1.0,2200.0,0.0,1.422,0.00636291451259,0.0,0.0,0.0,0.0,0.0,129.0,129.0,129.0,129.0,129.0,129.0,1.0,3707.0,129.0,8600.0,996.070007,1000.340027,991.969971,994.75,5842730000.0,994.75,182550.0,0.0,0.0,0.0,0.0,0
2009-10-02,0.000215669291339,0.0,64048.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4537,0.00631320424296,0.0,0.0,0.0,0.0,0.0,127.0,127.0,127.0,127.0,127.0,127.0,1.0,3834.0,127.0,6350.0,1029.709961,1030.599976,1019.950012,1025.209961,5583240000.0,1025.209961,188900.0,0.0,0.0,0.0,0.0,1
2009-11-02,0.000225198473282,994.0,65042.0,0.0,0.0,0.0,0.0,0.0,1871.21471832,1.0,350.0,0.0,1.4772,0.00651204532148,0.0,0.0,0.0,0.0,0.0,132.0,132.0,132.0,132.0,132.0,132.0,1.0,3966.0,132.0,6900.04,1036.180054,1052.180054,1029.380005,1042.880005,6202640000.0,1042.880005,195450.0,0.0,0.0,0.0,0.0,1
2009-12-02,0.000220483050847,198.0,65240.0,0.0,0.0,0.0,0.0,0.0,2950.0,1.0,200.0,0.0,1.509,0.0058658118163,0.0,0.0,0.0,0.0,0.0,119.0,119.0,119.0,119.0,119.0,119.0,1.0,4085.0,119.0,6100.0,1109.030029,1115.579956,1105.290039,1109.23999,3941340000.0,1109.23999,201350.0,0.0,0.0,0.0,0.0,0
2009-02-13,0.000215862903226,0.0,65240.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2823,0.00616407343407,0.0,0.0,0.0,0.0,0.0,124.0,124.0,124.0,124.0,124.0,124.0,1.0,4209.0,124.0,6200.0,833.950012,839.429993,825.210022,826.840027,5296650000.0,826.840027,207550.0,0.0,0.0,0.0,0.0,0
2009-02-14,0.000215865248227,0.0,65240.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.28036666667,0.00700914801778,0.0,0.0,0.0,0.0,0.0,141.0,141.0,141.0,141.0,141.0,141.0,1.0,4350.0,141.0,7050.0,830.11500525,834.224991,816.20001225,817.422516,5449442500.0,817.422516,214600.0,0.0,0.0,0.0,0.0,0
2009-02-15,0.000229975409836,3695.0,68935.0,0.0,2898.0,0.0,0.0,0.0,677.777777778,1.0,900.0,0.0,1.27843333333,0.00606465289481,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125.0,125.0,1.0,4475.0,125.0,7000.0,826.2799985,829.019989,807.1900025,808.005005,5602235000.0,808.005005,220700.0,0.0,0.0,0.0,0.0,1
2009-02-16,0.000215886178862,0.0,68935.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2765,0.00611436316444,0.0,0.0,0.0,0.0,0.0,123.0,123.0,123.0,123.0,123.0,123.0,1.0,4598.0,123.0,6150.0,822.44499175,823.814987,798.17999275,798.587494,5755027500.0,798.587494,226850.0,0.0,0.0,0.0,0.0,2
2009-02-17,0.000245118644068,6309.0,75244.0,0.0,2289.0,0.0,0.0,0.0,393.333333333,1.0,1500.0,0.0,1.2634,0.0058658118163,0.0,0.0,0.0,0.0,0.0,119.0,119.0,119.0,119.0,119.0,119.0,1.0,4717.0,119.0,7400.0,818.609985,818.609985,789.169983,789.169983,5907820000.0,789.169983,232750.0,0.0,0.0,0.0,0.0,0
2009-02-18,0.000215935483871,0.0,75244.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2596,0.00616407343407,0.0,0.0,0.0,0.0,0.0,124.0,124.0,124.0,124.0,124.0,124.0,1.0,4841.0,124.0,6200.0,791.059998,796.169983,780.429993,788.419983,5740710000.0,788.419983,238950.0,0.0,0.0,0.0,0.0,0
2009-02-19,0.000215974358974,0.0,75244.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2705,0.00581610154667,0.0,0.0,0.0,0.0,0.0,117.0,117.0,117.0,117.0,117.0,117.0,1.0,4958.0,117.0,5850.0,787.909973,797.580017,777.030029,778.940002,5746940000.0,778.940002,244800.0,0.0,0.0,0.0,0.0,0
2009-02-20,0.000230453125,2555.0,77799.0,0.0,544.0,0.0,0.0,0.0,800.0,1.0,800.0,0.0,1.2591,0.00636291451259,0.0,0.0,0.0,0.0,0.0,129.0,129.0,129.0,129.0,129.0,129.0,1.0,5087.0,129.0,7200.0,775.869995,778.690002,754.25,770.049988,8210590400.0,770.049988,251200.0,0.0,0.0,0.0,0.0,0
2009-02-21,0.000215963636364,0.0,77799.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.266,0.00546812965926,0.0,0.0,0.0,0.0,0.0,110.0,110.0,110.0,110.0,110.0,110.0,1.0,5197.0,110.0,5500.0,774.996663333,778.409993333,750.289998333,761.143331,7643493600.0,761.143331,256700.0,0.0,0.0,0.0,0.0,0
2009-02-22,0.00022858677686,1979.0,79778.0,0.0,365.0,0.0,0.0,0.0,576.19047619,1.0,1050.0,0.0,1.2729,0.00601494262519,0.0,0.0,0.0,0.0,0.0,125.0,125.0,125.0,125.0,125.0,125.0,1.0,5322.0,125.0,7100.0,774.123331667,778.129984667,746.329996667,752.236674,7076396800.0,752.236674,262750.0,0.0,0.0,0.0,0.0,2
2009-02-23,0.000215943925234,0.0,79778.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2798,0.00531899885037,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,107.0,107.0,107.0,1.0,5429.0,107.0,5350.0,773.25,777.849976,742.369995,743.330017,6509300000.0,743.330017,268100.0,0.0,0.0,0.0,0.0,0
2009-02-24,0.000215945945946,0.0,79778.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2763,0.00551783992889,0.0,0.0,0.0,0.0,0.0,111.0,111.0,111.0,111.0,111.0,111.0,1.0,5540.0,111.0,5550.0,744.690002,775.48999,744.690002,773.140015,7234489600.0,773.140015,273650.0,0.0,0.0,0.0,0.0,0
2009-02-25,0.000215859813084,0.0,79778.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2795,0.00531899885037,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,107.0,107.0,107.0,1.0,5647.0,107.0,5350.0,770.640015,780.119995,752.890015,764.900024,7483640000.0,764.900024,279000.0,0.0,0.0,0.0,0.0,1
2009-02-26,0.000215979166667,0.0,79778.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2782,0.00477218588444,0.0,0.0,0.0,0.0,0.0,96.0,96.0,96.0,96.0,96.0,96.0,1.0,5743.0,96.0,4800.0,765.76001,779.419983,751.75,752.830017,7599969600.0,752.830017,283800.0,0.0,0.0,0.0,0.0,0
2009-02-27,0.000215715447154,0.0,79778.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2644,0.00611436316444,0.0,0.0,0.0,0.0,0.0,123.0,123.0,123.0,123.0,123.0,123.0,1.0,5866.0,123.0,6150.0,749.929993,751.27002,734.52002,735.090027,8926480000.0,735.090027,289950.0,0.0,0.0,0.0,0.0,1
2009-02-28,0.00025668627451,9922.0,89700.0,0.0,4123.0,0.0,0.0,0.0,283.333333333,1.0,1800.0,0.0,1.2628,0.00507044750222,0.0,0.0,0.0,0.0,0.0,103.0,103.0,103.0,103.0,103.0,103.0,1.0,5969.0,103.0,6900.0,743.143331,744.036682333,722.913350667,723.666687,8573749866.67,723.666687,295050.0,0.0,0.0,0.0,0.0,0
2009-01-03,0.000223943396226,1334.0,91034.0,0.0,0.0,0.0,0.0,0.0,1514.28571429,1.0,350.0,0.0,1.37713333333,0.00526928858074,0.0,0.0,0.0,0.0,0.0,107.0,107.0,107.0,107.0,107.0,107.0,1.0,6076.0,107.0,5650.0,911.716654333,935.363321667,906.076660333,930.349996,4503483333.33,930.349996,300350.0,0.0,0.0,0.0,0.0,0
2009-02-03,0.000215942307692,0.0,91034.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2849,0.00516986804148,0.0,0.0,0.0,0.0,0.0,104.0,104.0,104.0,104.0,104.0,104.0,1.0,6180.0,104.0,5200.0,825.690002,842.599976,821.97998,838.51001,5886310000.0,838.51001,305550.0,0.0,0.0,0.0,0.0,0
2009-03-03,0.000225349056604,1606.0,92640.0,0.0,929.0,0.0,0.0,0.0,1325.0,1.0,400.0,0.0,1.2615,0.00526928858074,0.0,0.0,0.0,0.0,0.0,108.0,108.0,108.0,108.0,108.0,108.0,1.0,6288.0,107.0,5700.0,704.440002,711.669983,692.299988,696.330017,7583230400.0,696.330017,310850.0,0.0,0.0,0.0,0.0,0
2009-04-03,0.000215716981132,0.0,92640.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3425,0.00526928858074,0.0,0.0,0.0,0.0,0.0,106.0,106.0,106.0,106.0,106.0,106.0,1.0,6394.0,106.0,5300.0,835.130005,842.5,826.700012,842.5,5855640000.0,842.5,316150.0,0.0,0.0,0.0,0.0,2
2009-05-03,0.000244396226415,5182.0,97822.0,0.0,1990.0,0.0,0.0,0.0,441.545241725,1.0,1200.0,0.0,1.32316666667,0.00526928858074,0.0,0.0,0.0,0.0,0.0,108.0,108.0,108.0,108.0,108.0,108.0,1.0,6502.0,108.0,6550.0,877.053344667,898.726644,874.840006667,897.333333333,6463283333.33,897.333333333,321450.0,0.0,0.0,0.0,0.0,0
2009-06-03,0.000223940677966,929.0,98751.0,0.0,0.0,0.0,0.0,0.0,1475.0,1.0,400.0,0.0,1.4207,0.0058658118163,0.0,0.0,0.0,0.0,0.0,119.0,119.0,119.0,119.0,119.0,119.0,1.0,6621.0,119.0,6300.0,942.51001,942.51001,923.849976,931.76001,5323770000.0,931.76001,327350.0,0.0,0.0,0.0,0.0,0
2009-07-03,0.000215972972973,0.0,98751.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4009,0.00551783992889,0.0,0.0,0.0,0.0,0.0,111.0,111.0,111.0,111.0,111.0,111.0,1.0,6732.0,111.0,5550.0,914.4974975,915.60998525,893.9049835,896.99498,4126395000.0,896.99498,332900.0,0.0,0.0,0.0,0.0,0
2009-08-03,0.000244357142857,5562.0,104313.0,0.0,1394.0,0.0,0.0,0.0,361.290322581,1.0,1550.0,0.0,1.4303,0.00556755019852,0.0,0.0,0.0,0.0,0.0,115.0,115.0,115.0,115.0,115.0,115.0,1.0,6847.0,115.0,7150.0,990.219971,1003.609985,990.219971,1002.630005,5603440000.0,1002.630005,338500.0,0.0,0.0,0.0,0.0,17
2009-09-03,0.00021585840708,0.0,104313.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4335,0.00561726046815,0.0,0.0,0.0,0.0,0.0,113.0,113.0,113.0,113.0,113.0,113.0,1.0,6960.0,113.0,5650.0,996.119995,1003.429993,992.25,1003.23999,4624280000.0,1003.23999,344150.0,0.0,0.0,0.0,0.0,9
2009-10-03,0.00021580952381,0.0,104313.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.45633333333,0.00521957831111,0.0,0.0,0.0,0.0,0.0,105.0,105.0,105.0,105.0,105.0,105.0,1.0,7065.0,105.0,5250.0,1028.76330567,1034.59330267,1021.94002267,1030.29329433,5159930000.0,1030.29329433,349400.0,0.0,0.0,0.0,0.0,10
2009-11-03,0.000215935185185,0.0,104313.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4658,0.00536870912,0.0,0.0,0.0,0.0,0.0,108.0,108.0,108.0,108.0,108.0,108.0,1.0,7173.0,108.0,5400.0,1040.920044,1046.359985,1033.939941,1045.410034,5487500000.0,1045.410034,354800.0,0.0,0.0,0.0,0.0,12
2009-12-03,0.0002195,546.0,104859.0,0.0,0.0,0.0,0.0,0.0,3933.33333333,1.0,150.0,0.0,1.512,0.0058658118163,0.0,0.0,0.0,0.0,0.0,119.0,119.0,119.0,119.0,119.0,119.0,1.0,7292.0,119.0,6050.0,1110.589966,1117.280029,1098.73999,1099.920044,4810030000.0,1099.920044,360700.0,0.0,0.0,0.0,0.0,6
2009-03-13,0.000229280701754,2757.0,107616.0,0.0,0.0,0.0,0.0,0.0,760.0,1.0,750.0,0.0,1.2905,0.00566697073778,0.0,0.0,0.0,0.0,0.0,115.0,115.0,115.0,115.0,115.0,115.0,1.0,7407.0,115.0,6450.0,751.969971,758.289978,742.460022,756.549988,6787089600.0,756.549988,366400.0,0.0,0.0,0.0,0.0,22
2009-03-14,0.000215939655172,0.0,107616.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.29506666667,0.00576639127704,0.0,0.0,0.0,0.0,0.0,116.0,116.0,116.0,116.0,116.0,116.0,1.0,7523.0,116.0,5800.0,754.259989667,763.703328333,746.096679667,755.663330333,7152573066.67,755.663330333,372200.0,0.0,0.0,0.0,0.0,8
