,HashRate
2009-10-30 18:15:05,0.00303232644741
2009-10-31 18:15:05,0.00223696213333
2009-11-01 18:15:05,0.00149130808889
2009-11-02 18:15:05,0.00164043889778
2009-11-03 18:15:05,0.00283348536889
2009-11-04 18:15:05,0.00308203671704
2009-11-05 18:15:05,0.0031814572563
2009-11-06 18:15:05,0.00243580321185
2009-11-07 18:15:05,0.00377798049185
2009-11-08 18:15:05,0.00347971887407
2009-11-09 18:15:05,0.00323116752593
2009-11-10 18:15:05,0.0035294291437
2009-11-11 18:15:05,0.00343000860444
2009-11-12 18:15:05,0.00347971887407
2009-11-13 18:15:05,0.00347971887407
2009-11-14 18:15:05,0.00412595237926
2009-11-15 18:15:05,0.00477218588444
2009-11-16 18:15:05,0.00497102696296
2009-11-17 18:15:05,0.0045236345363
2009-11-18 18:15:05,0.00392711130074
2009-11-19 18:15:05,0.00362884968296
2009-11-20 18:15:05,0.00407624210963
2009-11-21 18:15:05,0.00382769076148
2009-11-22 18:15:05,0.00497102696296
2009-11-23 18:15:05,0.00477218588444
2009-11-24 18:15:05,0.00507044750222
2009-11-25 18:15:05,0.00422537291852
2009-11-26 18:15:05,0.00387740103111
2009-11-27 18:15:05,0.00372827022222
2009-11-28 18:15:05,0.00387740103111
2009-11-29 18:15:05,0.00288319563852
2009-11-30 18:15:05,0.00367855995259
2009-12-01 18:15:05,0.00328087779556
2009-12-02 18:15:05,0.0048716064237
2009-12-03 18:15:05,0.00422537291852
2009-12-04 18:15:05,0.00243580321185
2009-12-05 18:15:05,0.00258493402074
2009-12-06 18:15:05,0.00521957831111
2009-12-07 18:15:05,0.00467276534519
2009-12-08 18:15:05,0.00591552208593
2009-12-09 18:15:05,0.00467276534519
2009-12-10 18:15:05,0.00512015777185
2009-12-11 18:15:05,0.0062137837037
2009-12-12 18:15:05,0.00502073723259
2009-12-13 18:15:05,0.00516986804148
2009-12-14 18:15:05,0.00536870912
2009-12-15 18:15:05,0.00576639127704
2009-12-16 18:15:05,0.00591552208593
2009-12-17 18:15:05,0.00800335341037
2009-12-18 18:15:05,0.00994205392593
2009-12-19 18:15:05,0.011135100397
2009-12-20 18:15:05,0.00869929718519
2009-12-21 18:15:05,0.00929582042074
2009-12-22 18:15:05,0.0075559609837
2009-12-23 18:15:05,0.00840103556741
2009-12-24 18:15:05,0.00715827882667
2009-12-25 18:15:05,0.00780451233185
2009-12-26 18:15:05,0.00790393287111
2009-12-27 18:15:05,0.00840103556741
2009-12-28 18:15:05,0.00686001720889
2009-12-29 18:15:05,0.00815248421926
2009-12-30 18:15:05,0.00917315174809
2009-12-31 18:15:05,0.00882033821932
2010-01-01 18:15:05,0.00699746832066
2010-01-02 18:15:05,0.00764429312341
2010-01-03 18:15:05,0.00958476753166
2010-01-04 18:15:05,0.0111724284111
2010-01-05 18:15:05,0.0122308689975
2010-01-06 18:15:05,0.00929075625768
2010-01-07 18:15:05,0.00934955851248
2010-01-08 18:15:05,0.00882033821932
2010-01-09 18:15:05,0.00870273370973
2010-01-10 18:15:05,0.0112312306659
2010-01-11 18:15:05,0.0090555472385
2010-01-12 18:15:05,0.0107692484138
2010-01-13 18:15:05,0.0102502484903
2010-01-14 18:15:05,0.0102502484903
2010-01-15 18:15:05,0.0088229987005
2010-01-16 18:15:05,0.00869324871961
2010-01-17 18:15:05,0.00797962382471
2010-01-18 18:15:05,0.00843374875783
2010-01-19 18:15:05,0.00772012386294
2010-01-20 18:15:05,0.00908249866228
2010-01-21 18:15:05,0.0115477482992
2010-01-22 18:15:05,0.00973124856673
2010-01-23 18:15:05,0.00979612355717
2010-01-24 18:15:05,0.0094068736145
2010-01-25 18:15:05,0.0135648225052
2010-01-26 18:15:05,0.0134980007195
2010-01-27 18:15:05,0.011827456076
2010-01-28 18:15:05,0.011560168933
2010-01-29 18:15:05,0.0128966046478
2010-01-30 18:15:05,0.0120279214332
2010-01-31 18:15:05,0.0137652878624
2010-02-01 18:15:05,0.0119610996474
2010-02-02 18:15:05,0.00948869357507
2010-02-03 18:15:05,0.0162376939348
2010-02-04 18:15:05,0.0154358325059
2010-02-05 18:15:05,0.0221493497279
2010-02-06 18:15:05,0.0172674522368
2010-02-07 18:15:05,0.0187139403823
2010-02-08 18:15:05,0.0190755624187
2010-02-09 18:15:05,0.0188947514005
2010-02-10 18:15:05,0.0143744759458
2010-02-11 18:15:05,0.0160921806186
2010-02-12 18:15:05,0.0169058302005
2010-02-13 18:15:05,0.0202508340369
2010-02-14 18:15:05,0.0186235348732
2010-02-15 18:15:05,0.0232460914215
2010-02-16 18:15:05,0.0219895459393
2010-02-17 18:15:05,0.0291518551881
2010-02-18 18:15:05,0.0287748915434
2010-02-19 18:15:05,0.0224921641322
2010-02-20 18:15:05,0.0278953097058
2010-02-21 18:15:05,0.02689007332
2010-02-22 18:15:05,0.0320419097972
2010-02-23 18:15:05,0.0315392916043
2010-02-24 18:15:05,0.0357130536259
2010-02-25 18:15:05,0.0278185891402
2010-02-26 18:15:05,0.0319537848232
2010-02-27 18:15:05,0.0325176751436
2010-02-28 18:15:05,0.0304500773021
2010-03-01 18:15:05,0.0349611998654
2010-03-02 18:15:05,0.0368408342668
2010-03-03 18:15:05,0.0278185891402
2010-03-04 18:15:05,0.0342093461049
2010-03-05 18:15:05,0.0328936020239
2010-03-06 18:15:05,0.034397309545
2010-03-07 18:15:05,0.0325176751436
2010-03-08 18:15:05,0.0306328161893
2010-03-09 18:15:05,0.0333357117355
2010-03-10 18:15:05,0.033560953031
2010-03-11 18:15:05,0.0328852291444
2010-03-12 18:15:05,0.0265784728702
2010-03-13 18:15:05,0.0355881246906
2010-03-14 18:15:05,0.0281551619387
2010-03-15 18:15:05,0.0279299206432
2010-03-16 18:15:05,0.0306328161893
2010-03-17 18:15:05,0.0277046793477
2010-03-18 18:15:05,0.0351376420995
2010-03-19 18:15:05,0.0299570923028
2010-03-20 18:15:05,0.0434715700334
2010-03-21 18:15:05,0.0407686744873
2010-03-22 18:15:05,0.0401675798142
2010-03-23 18:15:05,0.0465217732311
2010-03-24 18:15:05,0.0394867733766
2010-03-25 18:15:05,0.0422099991267
2010-03-26 18:15:05,0.0442524184393
2010-03-27 18:15:05,0.0394867733766
2010-03-28 18:15:05,0.0440254829602
2010-03-29 18:15:05,0.0435716120018
2010-03-30 18:15:05,0.0478833861061
2010-03-31 18:15:05,0.0469756441894
2010-04-01 18:15:05,0.0571745218884
2010-04-02 18:15:05,0.0447715832777
2010-04-03 18:15:05,0.0502167758385
2010-04-04 18:15:05,0.0502167758385
2010-04-05 18:15:05,0.0502167758385
2010-04-06 18:15:05,0.0438640511842
2010-04-07 18:15:05,0.0583845646797
2010-04-08 18:15:05,0.0589895860753
2010-04-09 18:15:05,0.0535443935145
2010-04-10 18:15:05,0.0726025674773
2010-04-11 18:15:05,0.0723000567795
2010-04-12 18:15:05,0.0843531550865
2010-04-13 18:15:05,0.0641394958031
2010-04-14 18:15:05,0.0777448433977
2010-04-15 18:15:05,0.0800771886996
2010-04-16 18:15:05,0.0785222918317
2010-04-17 18:15:05,0.0816320855676
2010-04-18 18:15:05,0.103011917502
2010-04-19 18:15:05,0.0843531550865
2010-04-20 18:15:05,0.0796884644827
2010-04-21 18:15:05,0.0859080519545
2010-04-22 18:15:05,0.100871278677
2010-04-23 18:15:05,0.0854841344717
2010-04-24 18:15:05,0.0837744517823
2010-04-25 18:15:05,0.0963121248381
2010-04-26 18:15:05,0.0968820190679
2010-04-27 18:15:05,0.0968820190679
2010-04-28 18:15:05,0.099731490217
2010-04-29 18:15:05,0.09061318254
2010-04-30 18:15:05,0.0871938171611
2010-05-01 18:15:05,0.0928927594592
2010-05-02 18:15:05,0.0968820190679
2010-05-03 18:15:05,0.0911830767698
2010-05-04 18:15:05,0.0830357266438
2010-05-05 18:15:05,0.0932555083846
2010-05-06 18:15:05,0.0964491901786
2010-05-07 18:15:05,0.0836744630026
2010-05-08 18:15:05,0.0945329811022
2010-05-09 18:15:05,0.0907005629494
2010-05-10 18:15:05,0.0875068811554
2010-05-11 18:15:05,0.0734546812619
2010-05-12 18:15:05,0.0772870994147
2010-05-13 18:15:05,0.0830357266438
2010-05-14 18:15:05,0.0766483630559
2010-05-15 18:15:05,0.0677060540327
2010-05-16 18:15:05,0.0613186904447
2010-05-17 18:15:05,0.091978035667
2010-05-18 18:15:05,0.107307708278
2010-05-19 18:15:05,0.103475290125
2010-05-20 18:15:05,0.107764892761
2010-05-21 18:15:05,0.108942651152
2010-05-22 18:15:05,0.11306480552
2010-05-23 18:15:05,0.126609027014
2010-05-24 18:15:05,0.111887047129
2010-05-25 18:15:05,0.126609027014
2010-05-26 18:15:05,0.124842389428
2010-05-27 18:15:05,0.114831443106
2010-05-28 18:15:05,0.128964543796
2010-05-29 18:15:05,0.162749360493
2010-05-30 18:15:05,0.124746971748
2010-05-31 18:15:05,0.125573110634
2010-06-01 18:15:05,0.109876471805
2010-06-02 18:15:05,0.109876471805
2010-06-03 18:15:05,0.129703805063
2010-06-04 18:15:05,0.109876471805
2010-06-05 18:15:05,0.114833305119
2010-06-06 18:15:05,0.124746971748
2010-06-07 18:15:05,0.128877666177
2010-06-08 18:15:05,0.130529943949
2010-06-09 18:15:05,0.133834499492
2010-06-10 18:15:05,0.13796519392
2010-06-11 18:15:05,0.138791332806
2010-06-12 18:15:05,0.118373269418
2010-06-13 18:15:05,0.139110192528
2010-06-14 18:15:05,0.131333846362
2010-06-15 18:15:05,0.169351538729
2010-06-16 18:15:05,0.127013654047
2010-06-17 18:15:05,0.123557500195
2010-06-18 18:15:05,0.12787769251
2010-06-19 18:15:05,0.136518077139
2010-06-20 18:15:05,0.149478654083
2010-06-21 18:15:05,0.139974230991
2010-06-22 18:15:05,0.136518077139
2010-06-23 18:15:05,0.147750577157
2010-06-24 18:15:05,0.175560413682
2010-06-25 18:15:05,0.146621883954
2010-06-26 18:15:05,0.157232678187
2010-06-27 18:15:05,0.153374207557
2010-06-28 18:15:05,0.157232678187
2010-06-29 18:15:05,0.155303442872
2010-06-30 18:15:05,0.177489648997
2010-07-01 18:15:05,0.200640472779
2010-07-02 18:15:05,0.168808090079
2010-07-03 18:15:05,0.192923531518
2010-07-04 18:15:05,0.179418884312
2010-07-05 18:15:05,0.169772707736
2010-07-06 18:15:05,0.196266643975
2010-07-07 18:15:05,0.179911090311
2010-07-08 18:15:05,0.184584105643
2010-07-09 18:15:05,0.220799974472
2010-07-10 18:15:05,0.227809497471
2010-07-11 18:15:05,0.206780928474
2010-07-12 18:15:05,0.599314216424
2010-07-13 18:15:05,1.67856925066
2010-07-14 18:15:05,1.29502520145
2010-07-15 18:15:05,1.40783227474
2010-07-16 18:15:05,5.39669038651
2010-07-17 18:15:05,1.65149555306
2010-07-18 18:15:05,1.61539728961
2010-07-19 18:15:05,1.48002880165
2010-07-20 18:15:05,1.60637272375
2010-07-21 18:15:05,1.82296230447
2010-07-22 18:15:05,1.68759381652
2010-07-23 18:15:05,1.75076577756
