"NumTransactions","seasonal","trend","remainder"
219,9126.19336118616,8422.29671760505,-17329.4900787912
200,9126.19336118616,8200.99466089353,-17127.1880220797
188,9126.19336118616,7979.69260418201,-16917.8859653682
201,9057.82159380913,7769.66398095146,-16626.4855747606
211,9057.82159380913,7559.63535772091,-16406.45695153
222,9057.82159380913,7415.85026931623,-16251.6718631254
199,9057.82159380913,7272.06518091155,-16130.8867747207
224,8757.88350663394,7189.83219383106,-15723.715700465
248,8757.88350663394,7107.59920675057,-15617.4827133845
226,8757.88350663394,7071.58136762914,-15603.4648742631
221,8757.88350663394,7035.56352850771,-15572.4470351416
246,9035.89696258368,7054.59899080617,-15844.4959533899
288,9035.89696258368,7073.63445310464,-15821.5314156883
196,9035.89696258368,7216.98445338595,-16056.8814159696
208,9035.89696258368,7360.33445366726,-16188.2314162509
184,9493.46265609794,7607.91669124352,-16917.3793473415
218,9493.46265609794,7855.49892881979,-17130.9615849177
216,9493.46265609794,8156.29055550326,-17433.7532116012
242,9493.46265609794,8457.08218218674,-17708.5448382847
235,9321.4167110155,8654.93377073649,-17741.350481752
242,9321.4167110155,8852.78535928624,-17932.2020703017
247,9321.4167110155,8935.55565911977,-18009.9723701353
227,9321.4167110155,9018.32595895329,-18112.7426699688
205,9049.74503277599,9018.47106025626,-17863.2160930323
215,9049.74503277599,9018.61616155924,-17853.3611943352
236,9049.74503277599,8980.63380567339,-17794.3788384494
253,9049.74503277599,8942.65144978754,-17739.3964825635
283,9226.03109993611,8905.18475368648,-17848.2158536226
273,9226.03109993611,8867.71805758543,-17820.7491575215
239,9226.03109993611,8846.11205726201,-17833.1431571981
283,9226.03109993611,8824.50605693858,-17767.5371568747
245,9411.25441509354,8752.18034504818,-17918.4347601417
243,9411.25441509354,8679.85463315778,-17848.1090482513
224,9411.25441509354,8557.77816367198,-17745.0325787655
209,9411.25441509354,8435.70169418618,-17637.9561092797
240,8945.81316262609,8387.14293281168,-17092.9560954378
258,8945.81316262609,8338.58417143719,-17026.3973340633
238,8945.81316262609,8394.04616074511,-17101.8593233712
242,8945.81316262609,8449.50815005303,-17153.3213126791
1830,9233.81203646463,8525.49403949413,-15929.3060759588
1739,9233.81203646463,8601.47992893522,-16096.2919653999
5659,9233.81203646463,8618.95836812485,-12193.7704045895
1793,9233.81203646463,8636.43680731447,-16077.2488437791
1393,10082.6490119635,8692.68397336684,-17382.3329853304
462,10082.6490119635,8748.93113941921,-18369.5801513827
427,10082.6490119635,8771.21454610447,-18426.863558068
487,10082.6490119635,8793.49795278973,-18389.1469647533
627,10338.8006661744,8846.14462069045,-18557.9452868648
465,10338.8006661744,8898.79128859117,-18772.5919547656
428,10338.8006661744,8998.86489317104,-18909.6655593454
392,10338.8006661744,9098.93849775092,-19045.7391639253
374,10204.9021925789,9149.01961190015,-18979.9218044791
2337,10204.9021925789,9199.10072604937,-17067.0029186283
468,10204.9021925789,9115.90195902498,-18852.8041516039
445,10204.9021925789,9032.70319200059,-18792.6053845795
342,9998.49615839219,8820.39490457431,-18476.8910629665
3455,9998.49615839219,8608.08661714803,-15151.5827755402
362,9998.49615839219,8378.44317606524,-18014.9393344574
295,9998.49615839219,8148.79973498244,-17852.2958933746
324,10366.9252750379,7947.63163424403,-17990.556909282
413,10366.9252750379,7746.46353350561,-17700.3888085436
623,10366.9252750379,7553.82920302586,-17297.7544780638
375,10366.9252750379,7361.19487254611,-17353.1201475841
604,10707.8077763329,7239.61676801677,-17343.4245443497
368,10707.8077763329,7118.03866348742,-17457.8464398204
287,10707.8077763329,7053.08150980959,-17473.8892861425
323,10707.8077763329,6988.12435613176,-17372.9321324647
423,10735.9649850056,6862.78742676757,-17175.7524117732
402,10735.9649850056,6737.45049740337,-17071.415482409
384,10735.9649850056,6527.2994721074,-16879.264457113
407,10735.9649850056,6317.14844681143,-16646.113431817
508,10573.9976608708,6080.7651524749,-16146.7628133457
424,10573.9976608708,5844.38185813837,-15994.3795190091
423,10573.9976608708,5628.28618049176,-15779.2838413625
318,10573.9976608708,5412.19050284515,-15668.1881637159
352,10676.2118508688,5259.12088131368,-15583.3327321824
377,10676.2118508688,5106.05125978221,-15405.263110651
368,10676.2118508688,5138.99686397496,-15447.2087148437
398,10676.2118508688,5171.94246816772,-15450.1543190365
348,10972.5842448974,5321.11581774577,-15945.7000626432
350,10972.5842448974,5470.28916732381,-16092.8734122213
389,10972.5842448974,5609.00669170777,-16192.5909366052
337,10972.5842448974,5747.72421609172,-16383.3084609892
396,10445.1869760556,5806.89692972396,-15856.0839057796
374,10445.1869760556,5866.06964335619,-15937.2566194118
291,10445.1869760556,5907.46220756258,-16061.6491836182
348,10445.1869760556,5948.85477176896,-16046.0417478246
268,9887.2827957493,5967.3840150552,-15586.6668108045
288,9887.2827957493,5985.91325834144,-15585.1960540907
465,9887.2827957493,5969.84088631445,-15392.1236820638
408,9887.2827957493,5953.76851428747,-15433.0513100368
308,9725.92205000625,5909.75136637935,-15327.6734163856
314,9725.92205000625,5865.73421847123,-15277.6562684775
286,9725.92205000625,5721.81358385005,-15161.7356338563
303,9725.92205000625,5577.89294922887,-15000.8149992351
298,9573.94164720386,5361.29797422892,-14637.2396214328
271,9573.94164720386,5144.70299922896,-14447.6446464328
292,9573.94164720386,5018.65720220374,-14300.5988494076
343,9573.94164720386,4892.61140517851,-14123.5530523824
378,8863.6754221678,4890.60593218568,-13376.2813543535
296,8863.6754221678,4888.60045919284,-13456.2758813606
350,8863.6754221678,4944.48060018018,-13458.156022348
436,8863.6754221678,5000.36074116751,-13428.0361633353
437,8571.30733662546,5014.53920977385,-13148.8465463993
450,8571.30733662546,5028.71767838019,-13150.0250150056
380,8571.30733662546,4859.65518643008,-13050.9625230555
379,8571.30733662546,4690.59269447998,-12882.9000311054
431,8473.20581845618,4545.85206248682,-12588.057880943
339,8473.20581845618,4401.11143049366,-12535.3172489498
422,8473.20581845618,4291.60611507667,-12342.8119335328
636,8473.20581845618,4182.10079965967,-12019.3066181158
799,7736.95115367652,4207.77275950482,-11145.7239131813
698,7736.95115367652,4233.44471934997,-11272.3958730265
558,7736.95115367652,4381.61471477878,-11560.5658684553
451,7736.95115367652,4529.78471020759,-11815.7358638841
454,7362.99395243025,4646.97323191156,-11555.9671843418
639,7362.99395243025,4764.16175361552,-11488.1557060458
467,7362.99395243025,4804.86632832001,-11700.8602807503
998,7362.99395243025,4845.57090302451,-11210.5648554548
358,7391.95640488389,4863.55272884248,-11897.5091337264
563,7391.95640488389,4881.53455466045,-11710.4909595443
501,7391.95640488389,4828.5622594851,-11719.518664369
401,7391.95640488389,4775.58996430974,-11766.5463691936
414,7099.53605497613,4658.92194343354,-11344.4579984097
353,7099.53605497613,4542.25392255735,-11288.7899775335
408,7099.53605497613,4443.44786087724,-11134.9839158534
370,7099.53605497613,4344.64179919713,-11074.1778541733
343,7013.9766432238,4281.11531385292,-10952.0919570767
382,7013.9766432238,4217.58882850872,-10849.5654717325
373,7013.9766432238,4207.50659602698,-10848.4832392508
348,7013.9766432238,4197.42436354524,-10863.401006769
361,7021.45413011255,4204.61543254965,-10865.0695626622
350,7021.45413011255,4211.80650155407,-10883.2606316666
376,7021.45413011255,4222.4996954704,-10867.953825583
333,7021.45413011255,4233.19288938674,-10921.6470194993
412,6630.19818501523,4200.91845249872,-10419.116637514
485,6630.19818501523,4168.6440156107,-10313.8422006259
517,6630.19818501523,4018.30464299908,-10131.5028280143
964,6630.19818501523,3867.96527038747,-9534.1634554027
693,6619.67871095905,3653.25979687002,-9579.93850782907
602,6619.67871095905,3438.55432335257,-9456.23303431162
495,6619.67871095905,3209.07819216666,-9333.7569031257
623,6619.67871095905,2979.60206098075,-8976.28077193979
473,6762.45374361415,2684.01780427986,-8973.47154789401
479,6762.45374361415,2388.43354757898,-8671.88729119312
486,6762.45374361415,2081.10564370979,-8357.55938732394
569,6762.45374361415,1773.77773984061,-7967.23148345476
500,6709.32826286801,1531.22697691988,-7740.55523978789
466,6709.32826286801,1288.67621399916,-7532.00447686716
444,6709.32826286801,1048.02102605572,-7313.34928892373
311,6709.32826286801,807.36583811229,-7205.6941009803
364,7000.26912728414,597.278711120436,-7233.54783840458
283,7000.26912728414,387.191584128582,-7104.46071141272
334,7000.26912728414,220.395471157934,-6886.66459844208
339,7000.26912728414,53.5993581872867,-6714.86848547143
416,6949.3376874616,-123.6267289395,-6409.7109585221
389,6949.3376874616,-300.852816066286,-6259.48487139532
445,6949.3376874616,-423.087911845077,-6081.24977561653
498,6949.3376874616,-545.323007623867,-5906.01467983774
458,6676.10068100576,-662.265186570749,-5555.83549443501
372,6676.10068100576,-779.207365517631,-5524.89331548813
429,6676.10068100576,-910.329821596131,-5336.77085940963
296,6676.10068100576,-1041.45227767463,-5338.64840333113
333,6487.0805217382,-1220.93925127916,-4933.14127045904
399,6487.0805217382,-1400.4262248837,-4687.65429685451
1855,6487.0805217382,-1620.82583166976,-3011.25469006844
12087,6487.0805217382,-1841.22543845583,7441.14491671763
463,5738.72250258497,-2402.84881476032,-2872.87368782465
434,5738.72250258497,-2964.47219106482,-2340.25031152015
7731,5738.72250258497,-3208.65545664947,5200.9329540645
12322,5738.72250258497,-3452.83872223413,10036.1162196492
10378,5919.73876328079,-3649.24641317479,8107.50764989399
395,5919.73876328079,-3845.65410411544,-1679.08465916535
338,5919.73876328079,-4198.54975871467,-1383.18900456613
2749,5919.73876328079,-4551.4454133139,1380.7066500331
5883,6299.43497473032,-4880.58708322076,4464.15210849044
1542,6299.43497473032,-5209.72875312762,452.293778397302
490,6299.43497473032,-5587.77265482792,-221.662319902399
457,6299.43497473032,-5965.81655652822,123.3815817979
435,6500.90071597147,-6278.77585473669,212.875138765224
455,6500.90071597147,-6591.73515294516,545.834436973691
505,6500.90071597147,-6858.96540279939,863.064686827925
472,6500.90071597147,-7126.19565265362,1097.29493668216
411,6896.64004047463,-7309.65368922155,824.013648746921
402,6896.64004047463,-7493.11172578948,998.47168531485
436,6896.64004047463,-7636.68540316144,1176.04536268681
447,6896.64004047463,-7780.25908053341,1330.61904005878
548,6802.14544115883,-7957.31430384916,1703.16886269033
537,6802.14544115883,-8134.36952716492,1869.22408600609
516,6802.14544115883,-8319.21956682243,2033.07412566359
382,6802.14544115883,-8504.06960647993,2083.9241653211
504,6675.43694797844,-8691.46033270775,2520.02338472932
564,6675.43694797844,-8878.85105893558,2767.41411095714
723,6675.43694797844,-9012.85830027977,3060.42135230133
683,6675.43694797844,-9146.86554162397,3154.42859364553
610,6782.8042610513,-9146.79610996657,2973.99184891526
523,6782.8042610513,-9146.72667830917,2886.92241725786
503,6782.8042610513,-9001.38249063794,2721.57822958663
466,6782.8042610513,-8856.03830296671,2539.2340419154
547,6563.69308475512,-8524.08854207924,2507.39545732412
934,6563.69308475512,-8192.13878119178,2562.44569643665
616,6563.69308475512,-7743.56298384917,1795.86989909405
634,6563.69308475512,-7294.98718650657,1365.29410175145
552,6617.17262705623,-6779.87681221755,714.704185161311
578,6617.17262705623,-6264.76643792852,225.593810872288
555,6617.17262705623,-5708.47133714778,-353.701289908459
650,6617.17262705623,-5152.17623636703,-814.996390689207
507,7375.32363058971,-4630.8686091738,-2237.45502141591
584,7375.32363058971,-4109.56098198058,-2681.76264860913
641,7375.32363058971,-3590.30436639197,-3144.01926419774
542,7375.32363058971,-3071.04775080337,-3762.27587978635
579,7654.8232548232,-2498.40695486862,-4577.41629995458
594,7654.8232548232,-1925.76615893387,-5135.05709588933
593,7654.8232548232,-1573.47343054968,-5488.34982427352
853,7654.8232548232,-1221.18070216549,-5580.64255265771
1242,1563.76365808168,-959.434188290972,637.67053020929
1192,1675.01668178517,-697.687674416454,214.670992631286
850,1675.01668178517,-663.792782592634,-161.223899192534
880,1675.01668178517,-629.897890768813,-165.118791016354
1392,1675.01668178517,-710.730767581812,427.714085796645
1193,1606.48841158268,-791.56364439481,378.075232812127
1358,1606.48841158268,-915.038195534093,666.549783951409
1262,1606.48841158268,-1038.51274667338,694.024335090692
1233,1606.48841158268,-1242.09913094699,868.610719364305
1271,1542.47645726224,-1445.6855152206,1174.20905795836
1285,1542.47645726224,-1730.76663249338,1473.29017523114
932,1542.47645726224,-2015.84774976616,1405.37129250392
1027,1542.47645726224,-2290.94868149698,1775.47222423474
816,1639.14842531264,-2566.0496132278,1742.90118791516
870,1639.14842531264,-2820.46997426054,2051.3215489479
967,1639.14842531264,-3074.89033529328,2402.74190998064
847,1639.14842531264,-3327.70060791279,2535.55218260015
1047,1710.40348673351,-3580.51088053229,2917.10739379878
1431,1710.40348673351,-3792.11972602295,3512.71623928944
1073,1710.40348673351,-4003.72857151361,3366.3250847801
1334,1710.40348673351,-4190.04449801671,3813.64101128319
965,2014.73923692275,-4376.3604245198,3326.62118759706
985,2014.73923692275,-4536.71035989441,3506.97112297166
900,2014.73923692275,-4697.06029526902,3582.32105834627
1036,2014.73923692275,-4894.95616504004,3916.21692811729
1290,2302.2902556959,-5092.85203481106,4080.56177911516
2203,2302.2902556959,-5327.23244619847,5227.94219050258
1815,2302.2902556959,-5561.61285758589,5074.32260188999
985,2302.2902556959,-5795.00767279245,4477.71741709655
1004,2157.75870743809,-6028.40248799901,4874.64378056092
777,2157.75870743809,-6290.93092941977,4910.17222198167
918,2157.75870743809,-6553.45937084052,5313.70066340243
887,2157.75870743809,-6738.9660492291,5468.207341791
857,2537.12160593511,-6924.47272761767,5244.35112168256
911,2537.12160593511,-6973.01915586182,5346.89754992671
842,2537.12160593511,-7021.56558410598,5326.44397817087
1033,2537.12160593511,-7050.45227419709,5546.33066826198
1866,3065.17713458397,-7079.33896428821,5880.16182970424
2433,3065.17713458397,-7090.10973741059,6457.93260282661
1903,3065.17713458397,-7100.88051053296,5938.70337594899
1841,3065.17713458397,-7094.85500539446,5870.67787081049
1978,2590.8443111085,-7088.82950025597,6475.98518914747
2267,2590.8443111085,-7125.1314117557,6801.2871006472
2062,2590.8443111085,-7161.43332325544,6632.58901214694
2255,2590.8443111085,-7245.71469806818,6909.87038695968
2086,2574.7917619501,-7329.99607288091,6841.20431093082
1773,2574.7917619501,-7433.58051668088,6631.78875473079
1698,2574.7917619501,-7537.16496048086,6660.37319853076
1969,2574.7917619501,-7674.12580282688,7068.33404087678
2152,3359.84878699794,-7811.08664517291,6603.23785817497
2394,3359.84878699794,-7960.81188335691,6994.96309635898
1957,3359.84878699794,-8110.53712154092,6707.68833454298
2134,3359.84878699794,-8203.03398137671,6977.18519437878
1964,4007.56333166585,-8295.53084121251,6251.96750954666
2261,4007.56333166585,-8296.80824022151,6550.24490855565
1932,4007.56333166585,-8298.0856392305,6222.52230756465
1660,4007.56333166585,-8239.35796081418,5891.79462914833
2974,4312.28161322836,-8180.63028239785,6842.34866916949
3002,4312.28161322836,-8004.78222492406,6694.50061169569
2119,4312.28161322836,-7828.93416745026,5635.6525542219
1946,4312.28161322836,-7585.21306399006,5218.93145076169
1918,4385.78276246506,-7341.49196052986,4873.70919806479
2120,4385.78276246506,-7020.19185071512,4754.40908825006
2530,4385.78276246506,-6698.89174090039,4843.10897843533
1787,4385.78276246506,-6317.57410944473,3718.79134697967
1491,4406.225713561,-5936.25647798907,3021.03076442808
2107,4406.225713561,-5555.40539373079,3256.17968016979
2812,4406.225713561,-5174.5543094725,3580.3285959115
2475,4406.225713561,-4846.4957046904,2915.2699911294
2981,4501.02971183104,-4518.43709990829,2998.40738807725
2499,4501.02971183104,-4280.87451020424,2278.84479837319
3237,4501.02971183104,-4043.31192050018,2779.28220866914
3188,4501.02971183104,-3895.60685450722,2582.57714267617
2759,4961.41452047857,-3747.90178851425,1545.48726803569
3114,4961.41452047857,-3644.15073153088,1796.73621105231
2674,4961.41452047857,-3540.3996745475,1252.98515406893
7322,4961.41452047857,-3508.54719805754,5869.13267757897
2301,5282.89173648523,-3476.69472156757,494.802985082347
4368,5282.89173648523,-3479.27864911392,2564.3869126287
2218,5282.89173648523,-3481.86257666028,416.97084017505
2087,5282.89173648523,-3580.11639618843,384.224659703203
2987,5435.44286024454,-3678.37021571658,1229.92735547204
2272,5435.44286024454,-3843.41833322789,679.975472983347
3420,5435.44286024454,-4008.4664507392,1993.02359049465
2915,5435.44286024454,-4198.90902869014,1678.4661684456
1625,5688.21654674414,-4389.35160664108,326.135059896934
2206,5688.21654674414,-4599.76089789198,1117.54435114784
1573,5688.21654674414,-4810.17018914289,694.953642398741
1804,5688.21654674414,-5010.61457529596,1126.39802855181
1603,5931.57098284033,-5211.05896144903,882.487978608699
2327,5931.57098284033,-5412.84508164829,1808.27409880796
2272,5931.57098284033,-5614.63120184756,1955.06021900722
1768,5931.57098284033,-5823.97723435712,1660.40625151679
1842,6029.78589570389,-6033.32326686668,1845.53737116279
1700,6029.78589570389,-6167.48742831207,1837.70153260817
1749,6029.78589570389,-6301.65158975745,2020.86569405356
1653,6029.78589570389,-6306.53362370619,1929.74772800229
1879,6220.15778347748,-6311.41565765492,1970.25787417744
2019,6220.15778347748,-6203.65364348047,2002.49586000299
2480,6220.15778347748,-6095.89162930602,2355.73384582854
2968,6220.15778347748,-5870.60213476841,2618.44435129093
2001,6518.22403277754,-5645.3126402308,1128.08860745326
1980,6518.22403277754,-5386.04751706677,847.823484289229
2320,6518.22403277754,-5126.78239390274,928.558361125197
2711,6518.22403277754,-4853.88333087193,1046.65929809439
3567,6459.50977795425,-4580.98426784112,1688.47448988688
3173,6459.50977795425,-4146.80541578276,860.295637828513
1912,6459.50977795425,-3712.6265637244,-834.883214229849
2262,6459.50977795425,-3030.42593481633,-1167.08384313792
2100,6607.37076344664,-2348.22530590826,-2159.14545753838
2496,6607.37076344664,-1525.95041344025,-2585.42035000638
2516,6607.37076344664,-703.67552097225,-3387.69524247439
2753,6607.37076344664,288.560151481526,-4142.93091492816
4550,7215.91178297711,1280.7958239353,-3946.70760691242
3618,7215.91178297711,2575.24127243769,-6173.15305541481
3474,7215.91178297711,3869.68672094009,-7611.5985039172
4022,7215.91178297711,4830.07190452182,-8023.98368749894
4648,7639.76932601333,5790.45708810356,-8782.22641411689
2519,7639.76932601333,6695.70606380064,-11816.475389814
3235,7639.76932601333,7600.95503949772,-12005.7243655111
2967,7639.76932601333,8097.70238717578,-12770.4717131891
3399,7751.91281217085,8594.44973485384,-12947.3625470247
3249,7751.91281217085,9016.68683042443,-13519.5996425953
3889,7751.91281217085,9438.92392599503,-13301.8367381659
2777,7751.91281217085,9891.95323714708,-14866.8660493179
3560,7720.03955465992,10344.9825482991,-14505.022102959
3147,7720.03955465992,10753.5273123291,-15326.566866989
3272,7720.03955465992,11162.072076359,-15610.111631019
2636,7720.03955465992,11514.9528168057,-16598.9923714656
4404,7516.00617375733,11867.8335572524,-14979.8397310097
4349,7516.00617375733,12192.6037973817,-15359.609971139
3990,7516.00617375733,12517.374037511,-16043.3802112683
4160,7516.00617375733,12776.3152345331,-16132.3214082905
4355,7803.51885944547,13035.2564315553,-16483.7752910008
4997,7803.51885944547,13279.0665243083,-16085.5853837538
5131,7803.51885944547,13522.8766170613,-16195.3954765068
4803,7803.51885944547,13768.6516757123,-16769.1705351578
4822,8231.29330696266,14014.4267343633,-17423.720041326
5447,8231.29330696266,14229.9580737481,-17014.2513807107
5775,8231.29330696266,14445.4894131328,-16901.7827200954
5562,8231.29330696266,14558.9450152743,-17228.238322237
6172,8232.81741362199,14672.4006174159,-16733.2180310379
6818,8232.81741362199,14710.5214023141,-16125.3388159361
5491,8232.81741362199,14748.6421872123,-17490.4596008342
5054,8232.81741362199,14834.1741913705,-18012.9916049925
4725,8684.47429863437,14919.7061955287,-18879.1804941631
4835,8684.47429863437,15064.5701017148,-18914.0444003492
6203,8684.47429863437,15209.4340079009,-17690.9083065352
6069,8684.47429863437,15408.2058079734,-18023.6801066077
7157,9126.19336118616,15606.9776080459,-17576.170969232
8374,9126.19336118616,15926.3787271988,-16678.572088385
8773,9126.19336118616,16245.7798463518,-16598.973207538
8161,9126.19336118616,16585.2944030095,-17550.4877641957
9808,9057.82159380913,16924.8089596673,-16174.6305534764
8704,9057.82159380913,17201.7120764911,-17555.5336703003
11394,9057.82159380913,17478.615193315,-15142.4367871241
12167,9057.82159380913,17794.5622469694,-14685.3838407785
11233,8757.88350663394,18110.5093006238,-15635.3928072577
11162,8757.88350663394,18396.1738097452,-15992.0573163791
11668,8757.88350663394,18681.8383188666,-15771.7218255005
12238,8757.88350663394,18789.0486632932,-15308.9321699272
12602,9035.89696258368,18896.2590077199,-15330.1559703036
14172,9035.89696258368,18951.9015245699,-13815.7984871536
11777,9035.89696258368,19007.5440414199,-16266.4410040036
11548,9035.89696258368,19051.4581408567,-16539.3551034403
12025,9493.46265609794,19095.3722402934,-16563.8348963914
11478,9493.46265609794,19136.6106442073,-17152.0733003052
11278,9493.46265609794,19177.8490481211,-17393.3117042191
9152,9493.46265609794,19234.5375570341,-19576.000213132
11810,9321.4167110155,19291.2260659471,-16802.6427769626
10512,9321.4167110155,19338.1449074665,-18147.561618482
11134,9321.4167110155,19385.0637489858,-17572.4804600013
9517,9321.4167110155,19342.6478186169,-19147.0645296324
10298,9049.74503277599,19300.231888248,-18051.976921024
11438,9049.74503277599,19142.1571662179,-16753.9021989939
10892,9049.74503277599,18984.0824441877,-17141.8274769637
10158,9049.74503277599,18770.8585312887,-17662.6035640647
9885,9226.03109993611,18557.6346183898,-17898.6657183259
9450,9226.03109993611,18384.7521658881,-18160.7832658242
9454,9226.03109993611,18211.8697133865,-17983.9008133226
7973,9226.03109993611,18009.2789154152,-19262.3100153514
9495,9411.25441509354,17806.688117444,-17722.9425325376
8481,9411.25441509354,17578.9819745901,-18509.2363896836
11053,9411.25441509354,17351.2758317361,-15709.5302468297
9392,9411.25441509354,17142.7920091655,-17162.046424259
8211,8945.81316262609,16934.3081865949,-17669.121349221
8397,8945.81316262609,16737.7798931292,-17286.5930557553
8057,8945.81316262609,16541.2515996635,-17430.0647622896
9867,8945.81316262609,16378.5196302768,-15457.3327929029
8795,9233.81203646463,16215.7876608901,-16654.5996973547
9575,9233.81203646463,16178.4180089712,-15837.2300454358
8419,9233.81203646463,16141.0483570523,-16955.8603935169
8630,9233.81203646463,16196.3248582481,-16800.1368947127
7821,10082.6490119635,16251.6013594438,-18513.2503714074
9110,10082.6490119635,16373.8885175125,-17346.5375294761
8185,10082.6490119635,16496.1756755813,-18393.8246875448
9863,10082.6490119635,16614.008698703,-16833.6577106666
8545,10338.8006661744,16731.8417218248,-18525.6423879992
8608,10338.8006661744,16812.0361393387,-18542.8368055131
8437,10338.8006661744,16892.2305568526,-18794.031223027
8034,10338.8006661744,16874.4710546844,-19179.2717208588
7866,10204.9021925789,16856.7115525162,-19195.6137450951
9555,10204.9021925789,16661.163744509,-17311.0659370879
8401,10204.9021925789,16465.6159365017,-18269.5181290806
8329,10204.9021925789,16214.1705304045,-18090.0727229835
7818,9998.49615839219,15962.7251243073,-18143.2212826995
7460,9998.49615839219,15739.3552339269,-18277.8513923191
6854,9998.49615839219,15515.9853435466,-18660.4815019387
7429,9998.49615839219,15308.709082396,-17878.2052407882
8032,10366.9252750379,15101.4328212454,-17436.3580962834
8813,10366.9252750379,14943.8842706762,-16497.8095457141
8054,10366.9252750379,14786.3357201069,-17099.2609951448
8251,10366.9252750379,14676.9238617786,-16792.8491368165
7308,10707.8077763329,14567.5120034503,-17967.3197797832
7080,10707.8077763329,14465.1604984302,-18092.9682747632
6725,10707.8077763329,14362.8089934102,-18345.6167697431
7110,10707.8077763329,14250.5074160746,-17848.3151924075
8638,10735.9649850056,14138.205838739,-16236.1708237446
8382,10735.9649850056,14029.0133386985,-16382.9783237041
8116,10735.9649850056,13919.8208386579,-16539.7858236635
7064,10735.9649850056,13789.5487370762,-17461.5137220818
7386,10573.9976608708,13659.2766354945,-16847.2742963653
7621,10573.9976608708,13414.4483465075,-16367.4460073783
8347,10573.9976608708,13169.6200575205,-15396.6177183913
9259,10573.9976608708,12949.0874938465,-14264.0851547173
8128,10676.2118508688,12728.5549301726,-15276.7667810413
7457,10676.2118508688,12621.9702360455,-15841.1820869143
7787,10676.2118508688,12515.3855419184,-15404.5973927872
7125,10676.2118508688,12509.292216731,-16060.5040675998
7355,10972.5842448974,12503.1988915436,-16120.783136441
7924,10972.5842448974,12554.9677355208,-15603.5519804183
7425,10972.5842448974,12606.7365794981,-16154.3208243956
7333,10972.5842448974,12645.7951460765,-16285.379390974
7082,10445.1869760556,12684.853712655,-16048.0406887106
7479,10445.1869760556,12705.3074169347,-15671.4943929903
6988,10445.1869760556,12725.7611212145,-16182.9480972701
5453,10445.1869760556,12724.7069170868,-17716.8938931424
7807,9887.2827957493,12723.6527129591,-14803.9355087084
7846,9887.2827957493,12693.5424797841,-14734.8252755334
7280,9887.2827957493,12663.4322466091,-15270.7150423584
7222,9887.2827957493,12664.0909396746,-15329.3737354239
6917,9725.92205000625,12664.7496327402,-15473.6716827464
6325,9725.92205000625,12565.2078649475,-15966.1299149537
6612,9725.92205000625,12465.6660971548,-15579.588147161
7281,9725.92205000625,12221.6897836002,-14666.6118336065
7705,9573.94164720386,11977.7134700457,-13846.6551172495
7178,9573.94164720386,11745.5008906642,-14141.442537868
6481,9573.94164720386,11513.2883112827,-14606.2299584865
7266,9573.94164720386,11369.4477660357,-13677.3894132395
6453,8863.6754221678,11225.6072207887,-13636.2826429565
6301,8863.6754221678,11132.9831209172,-13695.658543085
6422,8863.6754221678,11040.3590210458,-13482.0344432136
6564,8863.6754221678,11025.3982701495,-13325.0736923173
6515,8571.30733662546,11010.4375192531,-13066.7448558786
6040,8571.30733662546,10943.9865093117,-13475.2938459372
6042,8571.30733662546,10877.5354993703,-13406.8428359958
6181,8571.30733662546,10768.2485796591,-13158.5559162846
5775,8473.20581845618,10658.9616599479,-13357.1674784041
6272,8473.20581845618,10506.9476668376,-12708.1534852938
7420,8473.20581845618,10354.9336737273,-11408.1394921834
8078,8473.20581845618,10245.8671010803,-10641.0729195364
6808,7736.95115367652,10136.8005284333,-11065.7516821098
5820,7736.95115367652,10112.2680660904,-12029.2192197669
6231,7736.95115367652,10087.7356037476,-11593.6867574241
5671,7736.95115367652,10087.4837230488,-12153.4348767253
5917,7362.99395243025,10087.23184235,-11533.2257947802
6055,7362.99395243025,10070.3900900701,-11378.3840425003
5795,7362.99395243025,10053.5483377901,-11621.5422902204
5709,7362.99395243025,10076.8353884454,-11730.8293408756
5762,7391.95640488389,10100.1224391006,-11730.0788439845
5584,7391.95640488389,10100.4967418044,-11908.4531466883
5145,7391.95640488389,10100.8710445082,-12347.8274493921
6273,7391.95640488389,10029.0855881599,-11148.0419930438
5316,7099.53605497613,9957.30013181161,-11740.8361867877
6218,7099.53605497613,9867.21339597033,-10748.7494509465
6004,7099.53605497613,9777.12666012906,-10872.6627151052
5509,7099.53605497613,9709.66260287535,-11300.1986578515
5604,7013.9766432238,9642.19854562164,-11052.1751888454
5623,7013.9766432238,9585.518556765,-10976.4951999888
5530,7013.9766432238,9528.83856790836,-11012.8152111322
5846,7013.9766432238,9504.20414669072,-10672.1807899145
6498,7021.45413011255,9479.56972547309,-10003.0238555856
4739,7021.45413011255,9430.22725684952,-11712.6813869621
5676,7021.45413011255,9380.88478822594,-10726.3389183385
6080,7021.45413011255,9258.23317142851,-10199.6873015411
4878,6630.19818501523,9135.58155463107,-10887.7797396463
5593,6630.19818501523,8942.94146849571,-9980.13965351095
5562,6630.19818501523,8750.30138236035,-9818.49956737559
4810,6630.19818501523,8520.37571037635,-10340.5738953916
4708,6619.67871095905,8290.45003839235,-10202.1287493514
5357,6619.67871095905,8070.37324456472,-9333.05195552377
4820,6619.67871095905,7850.29645073709,-9649.97516169613
5451,6619.67871095905,7622.79447105006,-8791.4731820091
5919,6762.45374361415,7395.29249136303,-8238.74623497718
