"NumTransactionsExcluding100","seasonal","trend","remainder"
105,2412.3855635915,-1344.83487634823,-962.55068724327
117,2412.3855635915,-558.985211613599,-1736.4003519779
123,2412.3855635915,226.864453121027,-2516.25001671252
133,2597.79679533492,917.717545679154,-3382.51434101408
123,2597.79679533492,1608.57063823728,-4083.3674335722
124,2597.79679533492,2347.21823014161,-4821.01502547653
115,2597.79679533492,3085.86582204593,-5568.66261738085
125,2652.98443210975,3552.39997537111,-6080.38440748086
133,2652.98443210975,4018.93412869628,-6538.91856080603
138,2652.98443210975,4381.36782955529,-6896.35226166504
121,2652.98443210975,4743.80153041431,-7275.78596252406
122,2762.44210256428,5081.82687713419,-7722.26897969848
91,2762.44210256428,5419.85222385408,-8091.29432641836
62,2762.44210256428,5684.53122920578,-8384.97333177006
120,2762.44210256428,5949.21023455748,-8591.65233712176
127,2692.39535438765,6134.68503573407,-8700.08039012172
117,2692.39535438765,6320.15983691067,-8895.55519129831
137,2692.39535438765,6443.49231624452,-8998.88767063216
145,2692.39535438765,6566.82479557837,-9114.22014996601
115,2612.55717374012,6589.89277101606,-9087.44994475618
125,2612.55717374012,6612.96074645376,-9100.51792019388
124,2612.55717374012,6599.22570724561,-9087.78288098572
100,2612.55717374012,6585.49066803745,-9098.04784177757
104,2750.82797361857,6561.29863304022,-9208.12660665879
89,2750.82797361857,6537.10659804298,-9198.93457166155
83,2750.82797361857,6518.17348473605,-9186.00145835462
7,2750.82797361857,6499.24037142911,-9243.06834504768
96,2906.43311201701,6503.54659359438,-9313.97970561139
112,2906.43311201701,6507.85281575965,-9302.28592777666
113,2906.43311201701,6501.47981113413,-9294.91292315114
125,2906.43311201701,6495.10680650862,-9276.53991852563
103,3118.16504436028,6469.80581262194,-9484.97085698222
108,3118.16504436028,6444.50481873526,-9454.66986309555
103,3118.16504436028,6402.77244770467,-9417.93749206495
118,3118.16504436028,6361.04007667407,-9361.20512103436
74,3343.98987003323,6271.70772811707,-9541.6975981503
89,3343.98987003323,6182.37537956007,-9437.36524959329
98,3343.98987003323,6090.21400837455,-9336.20387840778
39,3343.98987003323,5998.05263718904,-9303.04250722226
57,3328.36044244289,5936.20115367644,-9207.56159611933
24,3328.36044244289,5874.34967016384,-9178.71011260673
4,3328.36044244289,5819.49631247144,-9143.85675491433
72,3328.36044244289,5764.64295477904,-9021.00339722193
94,3343.04200211852,5715.48289992605,-8964.52490204457
83,3343.04200211852,5666.32284507306,-8926.36484719158
93,3343.04200211852,5651.52490530853,-8901.56690742705
91,3343.04200211852,5636.726965544,-8888.76896766252
74,3266.28938154085,5606.25418390177,-8798.54356544262
70,3266.28938154085,5575.78140225953,-8772.07078380039
82,3266.28938154085,5515.83363661129,-8700.12301815214
73,3266.28938154085,5455.88587096305,-8649.1752525039
77,3294.69315934959,5417.26235656734,-8634.95551591692
81,3294.69315934959,5378.63884217163,-8592.33200152122
87,3294.69315934959,5361.61999414732,-8569.3131534969
84,3294.69315934959,5344.601146123,-8555.29430547259
75,3366.88085057897,5329.29008666487,-8621.17093724385
81,3366.88085057897,5313.97902720674,-8599.85987778572
76,3366.88085057897,5284.47522011485,-8575.35607069383
87,3366.88085057897,5254.97141302296,-8534.85226360193
74,3180.64626517907,5196.32944887646,-8302.97571405553
90,3180.64626517907,5137.68748472996,-8228.33374990903
85,3180.64626517907,5061.71988608462,-8157.36615126369
52,3180.64626517907,4985.75228743927,-8114.39855261834
76,3159.65503352039,4899.26459485513,-7982.91962837552
89,3159.65503352039,4812.77690227098,-7883.43193579138
84,3159.65503352039,4762.553444818,-7838.20847833839
72,3159.65503352039,4712.32998736502,-7799.98502088541
84,3203.11008847002,4677.36548962538,-7796.4755780954
89,3203.11008847002,4642.40099188575,-7756.51108035576
80,3203.11008847002,4586.97264588151,-7710.08273435153
91,3203.11008847002,4531.54429987728,-7643.6543883473
63,3434.63694489824,4421.81678596711,-7793.45373086535
79,3434.63694489824,4312.08927205695,-7667.72621695519
81,3434.63694489824,4180.23904933461,-7533.87599423285
82,3434.63694489824,4048.38882661227,-7401.02577151051
84,3794.02266089263,3930.25167495584,-7640.27433584847
76,3794.02266089263,3812.11452329941,-7530.13718419204
76,3794.02266089263,3719.20712467538,-7437.22978556801
72,3794.02266089263,3626.29972605135,-7348.32238694398
46,3998.47678030337,3608.54124434088,-7561.01802464425
69,3998.47678030337,3590.78276263041,-7520.25954293377
65,3998.47678030337,3637.80382101311,-7571.28060131647
3,3998.47678030337,3684.82487939581,-7680.30165969917
52,4177.70024118972,3709.48719455704,-7835.18743574676
75,4177.70024118972,3734.14950971827,-7836.849750908
75,4177.70024118972,3786.59548467595,-7889.29572586568
69,4177.70024118972,3839.04145963364,-7947.74170082336
66,4451.3679524368,3929.6020342934,-8314.9699867302
75,4451.3679524368,4020.16260895316,-8396.53056138996
53,4451.3679524368,4108.98484311013,-8507.35279554694
13,4451.3679524368,4197.80707726711,-8636.17502970391
64,4595.87663582307,4266.84799985121,-8798.72463567428
44,4595.87663582307,4335.88892243532,-8887.76555825839
32,4595.87663582307,4351.53836154406,-8915.41499736712
16,4595.87663582307,4367.18780065279,-8947.06443647586
12,4511.98802411406,4358.47330847106,-8858.46133258511
23,4511.98802411406,4349.75881628932,-8838.74684040338
30,4511.98802411406,4346.02537297095,-8828.01339708501
15,4511.98802411406,4342.29192965259,-8839.27995376665
58,4835.43012966323,4352.67761656601,-9130.10774622925
91,4835.43012966323,4363.06330347944,-9107.49343314267
96,4835.43012966323,4416.61673085056,-9156.0468605138
74,4835.43012966323,4470.17015822169,-9231.60028788492
83,5263.94667792007,4491.18794299722,-9672.13462091729
98,5263.94667792007,4512.20572777275,-9678.15240569282
82,5263.94667792007,4456.27420921674,-9638.22088713681
67,5263.94667792007,4400.34269066073,-9597.2893685808
68,5158.23323082905,4330.20833507137,-9420.44156590042
81,5158.23323082905,4260.07397948201,-9337.30721031106
65,5158.23323082905,4194.10882462044,-9287.34205544949
34,5158.23323082905,4128.14366975888,-9252.37690058792
25,5293.1541351147,4059.76955746788,-9327.92369258258
17,5293.1541351147,3991.39544517687,-9267.54958029158
9,5293.1541351147,3950.11152605359,-9234.26566116829
15,5293.1541351147,3908.8276069303,-9186.981742045
24,5688.79149034921,3895.75844421726,-9560.54993456648
16,5688.79149034921,3882.68928150422,-9555.48077185344
8,5688.79149034921,3856.93513550135,-9537.72662585057
12,5688.79149034921,3831.18098949848,-9507.9724798477
8,5556.83402989322,3803.54919382534,-9352.38322371856
55,5556.83402989322,3775.9173981522,-9277.75142804541
42,5556.83402989322,3732.21527057512,-9247.04930046833
33,5556.83402989322,3688.51314299804,-9212.34717289126
64,5387.82676444131,3629.99494629265,-8953.82171073395
83,5387.82676444131,3571.47674958725,-8876.30351402856
91,5387.82676444131,3494.92762183037,-8791.75438627168
95,5387.82676444131,3418.37849407349,-8711.2052585148
79,5514.29390982313,3313.50579011758,-8748.79969994071
68,5514.29390982313,3208.63308616167,-8654.9269959848
61,5514.29390982313,3075.53604796246,-8528.82995778559
63,5514.29390982313,2942.43900976325,-8393.73291958638
71,5682.58431238186,2760.22615924491,-8371.81047162677
72,5682.58431238186,2578.01330872657,-8188.59762110843
79,5682.58431238186,2358.77064289428,-7962.35495527614
66,5682.58431238186,2139.52797706198,-7756.11228944384
58,5685.26017936749,1958.32886215298,-7585.58904152047
61,5685.26017936749,1777.12974724398,-7401.38992661147
68,5685.26017936749,1674.4017869753,-7291.66196634279
71,5685.26017936749,1571.67382670661,-7185.9340060741
70,5621.92343023137,1538.19314565553,-7090.1165758869
81,5621.92343023137,1504.71246460445,-7045.63589483582
56,5621.92343023137,1490.16067451472,-7056.08410474609
59,5621.92343023137,1475.60888442498,-7038.53231465635
84,5458.12261331228,1451.43159659142,-6825.5542099037
81,5458.12261331228,1427.25430875787,-6804.37692207014
71,5458.12261331228,1426.50224772726,-6813.62486103954
79,5458.12261331228,1425.75018669666,-6804.87280000893
74,5301.14947239152,1426.34453655105,-6653.49400894256
35,5301.14947239152,1426.93888640543,-6693.08835879695
28,5301.14947239152,1457.36373518757,-6730.51320757908
82,5301.14947239152,1487.7885839697,-6706.93805636121
102,5350.68778608561,1531.03204211524,-6779.71982820084
94,5350.68778608561,1574.27550026077,-6830.96328634638
90,5350.68778608561,1593.02064883547,-6853.70843492108
88,5350.68778608561,1611.76579741017,-6874.45358349578
85,5124.50521150793,1600.62524384522,-6640.13045535316
87,5124.50521150793,1589.48469028028,-6626.98990178821
85,5124.50521150793,1562.03281097836,-6601.53802248629
76,5124.50521150793,1534.58093167644,-6583.08614318437
58,5434.28046186324,1492.80132762589,-6869.08178948913
61,5434.28046186324,1451.02172357535,-6824.30218543859
58,5434.28046186324,1371.44824812042,-6747.72870998365
43,5434.28046186324,1291.87477266548,-6683.15523452872
51,5758.56129777975,1202.62821945679,-6910.18951723655
70,5758.56129777975,1113.38166624811,-6801.94296402786
78,5758.56129777975,1087.51595633255,-6768.07725411231
77,5758.56129777975,1061.650246417,-6743.21154419675
79,5644.69632058307,1033.29143882507,-6598.98775940814
63,5644.69632058307,1004.93263123313,-6586.62895181621
51,5644.69632058307,974.637689900158,-6568.33401048323
56,5644.69632058307,944.342748567182,-6533.03906915026
85,5833.47392936084,910.727076698326,-6659.20100605916
66,5833.47392936084,877.111404829469,-6644.58533419031
55,5833.47392936084,794.134803731048,-6572.60873309189
65,5833.47392936084,711.158202632627,-6479.63213199346
99,6033.7472775579,600.279530515507,-6535.0268080734
111,6033.7472775579,489.400858398387,-6412.14813595628
84,6033.7472775579,386.914943382582,-6336.66222094048
88,6033.7472775579,284.429028366777,-6230.17630592467
87,5858.37222244101,191.301641484072,-5962.67386392508
75,5858.37222244101,98.1742546013658,-5881.54647704238
74,5858.37222244101,3.80398602147996,-5788.17620846249
65,5858.37222244101,-90.5662825584059,-5702.80593988261
67,5744.30471822989,-198.17408426106,-5479.13063396883
64,5744.30471822989,-305.781885963714,-5374.52283226617
51,5744.30471822989,-418.498807262199,-5274.80591096769
62,5744.30471822989,-531.215728560684,-5151.0889896692
45,5888.17454892862,-655.436749927787,-5187.73779900084
30,5888.17454892862,-779.657771294891,-5078.51677763373
33,5888.17454892862,-912.492251835704,-4942.68229709292
57,5888.17454892862,-1045.32673237652,-4785.84781655211
62,5753.7959872096,-1199.86718514356,-4491.92880206604
65,5753.7959872096,-1354.40763791061,-4334.38834929899
49,5753.7959872096,-1485.55956943491,-4219.23641777469
76,5753.7959872096,-1616.71150095922,-4061.08448625039
70,5619.0179510202,-1690.0324995452,-3858.985451475
65,5619.0179510202,-1763.35349813119,-3790.66445288901
71,5619.0179510202,-1828.15923324949,-3719.85871777071
78,5619.0179510202,-1892.96496836779,-3648.05298265241
70,5409.54712829939,-1959.08646439435,-3380.46066390504
73,5409.54712829939,-2025.20796042091,-3311.33916787848
83,5409.54712829939,-2084.914613324,-3241.63251497539
96,5409.54712829939,-2144.62126622709,-3168.9258620723
100,5275.83476548457,-2246.18270714982,-2929.65205833475
91,5275.83476548457,-2347.74414807256,-2837.09061741202
79,5275.83476548457,-2444.90558078686,-2751.92918469771
73,5275.83476548457,-2542.06701350117,-2660.7677519834
84,5599.28393262683,-2587.93439659753,-2927.3495360293
77,5599.28393262683,-2633.80177969389,-2888.48215293294
100,5599.28393262683,-2693.14714987886,-2806.13678274797
96,5599.28393262683,-2752.49252006383,-2750.791412563
102,5855.51615711239,-2873.10651163971,-2880.40964547268
85,5855.51615711239,-2993.7205032156,-2776.7956538968
78,5855.51615711239,-3140.38507305272,-2637.13108405967
75,5855.51615711239,-3287.04964288984,-2493.46651422255
78,6111.28688205017,-3446.25992536537,-2587.0269566848
58,6111.28688205017,-3605.4702078409,-2447.81667420927
74,6111.28688205017,-3789.58785410065,-2247.69902794952
66,6111.28688205017,-3973.7055003604,-2071.58138168977
99,6157.18703297314,-4137.56036734229,-1920.62666563085
85,6157.18703297314,-4301.41523432419,-1770.77179864896
49,6157.18703297314,-4420.11842057979,-1688.06861239336
52,6157.18703297314,-4538.82160683539,-1566.36542613776
108,6001.28819003481,-4610.16120822596,-1283.12698180885
94,6001.28819003481,-4681.50080961653,-1225.78738041828
121,6001.28819003481,-4715.33989012846,-1164.94829990634
104,6001.28819003481,-4749.1789706404,-1148.10921939441
106,6168.65856285817,-4750.25278621288,-1312.40577664529
125,6168.65856285817,-4751.32660178536,-1292.33196107281
103,6168.65856285817,-4725.9160337593,-1339.74252909887
104,6168.65856285817,-4700.50546573325,-1364.15309712492
113,6071.9176971637,-4666.70147167506,-1292.21622548864
117,6071.9176971637,-4632.89747761686,-1322.02021954683
121,6071.9176971637,-4532.82542281031,-1418.09227435339
163,6071.9176971637,-4432.75336800375,-1476.16432915994
201,5900.1667682224,-4188.05587132373,-1511.11089689868
225,5900.1667682224,-3943.3583746437,-1731.8083935787
175,5900.1667682224,-3604.39536767158,-2120.77140055082
188,5900.1667682224,-3265.43236069947,-2446.73440752293
152,6038.23652153444,-2879.06794357389,-3007.16857796056
169,6038.23652153444,-2492.70352644831,-3376.53299508613
144,6038.23652153444,-2118.93585371785,-3775.30066781659
158,6038.23652153444,-1745.16818098739,-4135.06834054706
159,6479.09826884571,-1448.1229116017,-4871.975357244
170,6479.09826884571,-1151.07764221602,-5158.02062662969
138,6479.09826884571,-956.096401543376,-5385.00186730233
164,6479.09826884571,-761.115160870733,-5553.98310797497
156,6791.00010217094,-677.819321104406,-5957.18078106654
150,6791.00010217094,-594.523481338078,-6046.47662083286
119,6791.00010217094,-606.547260628513,-6065.45284154243
132,6791.00010217094,-618.571039918948,-6040.429062252
163,6639.55739814169,-677.591690785002,-5798.96570735669
192,752.717320025212,-736.612341651056,175.895021625844
208,1174.01041607771,-819.623981377957,-146.38643469975
158,1174.01041607771,-902.635621104858,-113.374794972849
159,1174.01041607771,-980.163400975252,-34.847015102454
150,1174.01041607771,-1057.69118084565,33.6807647679409
148,1412.05489670688,-1101.39393118066,-162.660965526226
191,1412.05489670688,-1145.09668151567,-75.9582151912145
154,1412.05489670688,-1199.51727147356,-58.5376252333288
168,1412.05489670688,-1253.93786143144,9.88296472455659
160,1074.06231281194,-1333.39428700657,419.331974194627
159,1074.06231281194,-1412.85071258169,497.788399769752
137,1074.06231281194,-1487.0329993512,549.970686539264
135,1074.06231281194,-1561.21528612072,622.152973308776
124,1078.71940964209,-1630.26239340951,675.542983767422
130,1078.71940964209,-1699.30950069831,750.59009105622
120,1078.71940964209,-1763.9341902996,805.214780657512
140,1078.71940964209,-1828.55887990089,889.839470258803
187,1202.87853331834,-1859.12557049928,843.24703718094
152,1202.87853331834,-1889.69226109767,838.813727779327
152,1202.87853331834,-1893.75679044621,842.878257127864
148,1202.87853331834,-1897.82131979474,842.942786476401
207,1187.50673179413,-1915.77770708618,935.270975292043
208,1187.50673179413,-1933.73409437761,954.227362583475
178,1187.50673179413,-1962.20806387982,952.701332085686
176,1187.50673179413,-1990.68203338203,979.175301587897
195,1395.76321143699,-2035.62981306021,834.866601623218
183,1395.76321143699,-2080.57759273839,867.814381301399
210,1395.76321143699,-2151.82077858209,966.057567145098
189,1395.76321143699,-2223.06396442579,1016.3007529888
142,1547.34912919619,-2287.66860894952,882.319479753327
246,1547.34912919619,-2352.27325347325,1050.92412427706
235,1547.34912919619,-2412.36760315185,1100.01847395566
250,1547.34912919619,-2472.46195283045,1175.11282363426
204,1414.96566912033,-2556.46302842744,1345.4973593071
210,1414.96566912033,-2640.46410402442,1435.49843490409
221,1414.96566912033,-2722.88515027161,1528.91948115128
211,1414.96566912033,-2805.3061965188,1601.34052739847
166,1316.56009084704,-2881.26469831105,1730.704607464
181,1316.56009084704,-2957.22320010329,1821.66310925624
193,1316.56009084704,-3005.58436566154,1882.02427481449
227,1316.56009084704,-3053.94553121979,1964.38544037274
215,1465.11453856654,-3066.54261337369,1816.42807480714
194,1465.11453856654,-3079.13969552759,1808.02515696105
182,1465.11453856654,-3116.52695479406,1833.41241622752
244,1465.11453856654,-3153.91421406053,1932.79967549399
235,1731.89352461515,-3250.42572768449,1753.53220306935
183,1731.89352461515,-3346.93724130846,1798.04371669331
224,1731.89352461515,-3494.61377461787,1986.72025000272
218,1731.89352461515,-3642.29030792728,2128.39678331214
261,1799.15694197975,-3833.830549353,2295.67360737325
252,1799.15694197975,-4025.37079077871,2478.21384879896
196,1799.15694197975,-4220.00985252495,2616.8529105452
150,1799.15694197975,-4414.64891427119,2765.49197229144
176,1870.89273191186,-4588.62860600537,2893.73587409351
176,1870.89273191186,-4762.60829773955,3067.71556582769
165,1870.89273191186,-4897.93587449823,3192.04314258636
187,1870.89273191186,-5033.2634512569,3349.37071934504
204,2035.56115135701,-5135.28595108381,3303.72479972681
151,2035.56115135701,-5237.30845091073,3352.74729955372
187,2035.56115135701,-5294.26910191867,3445.70795056166
178,2035.56115135701,-5351.22975292661,3493.6686015696
188,1952.93312873976,-5356.64214475422,3591.70901601446
178,1952.93312873976,-5362.05453658183,3587.12140784207
141,1952.93312873976,-5343.38101766758,3531.44788892782
149,1952.93312873976,-5324.70749875333,3520.77437001357
152,1955.98112941679,-5327.72431979509,3523.7431903783
154,1955.98112941679,-5330.74114083686,3528.76001142007
119,1955.98112941679,-5357.35913623808,3520.37800682129
160,1955.98112941679,-5383.97713163931,3587.99600222252
127,1961.72047476114,-5436.44132798565,3601.72085322451
128,1961.72047476114,-5488.905524332,3655.18504957085
138,1961.72047476114,-5542.66479910573,3718.94432434459
127,1961.72047476114,-5596.42407387947,3761.70359911832
161,2094.68861336164,-5603.68376094001,3669.99514757837
144,2094.68861336164,-5610.94344800056,3660.25483463892
203,2094.68861336164,-5569.38832064766,3677.69970728602
191,2094.68861336164,-5527.83319329476,3624.14457993312
186,2207.04267178518,-5506.70335069188,3485.6606789067
215,2207.04267178518,-5485.57350808899,3493.53083630381
187,2207.04267178518,-5509.4924586401,3489.44978685492
197,2207.04267178518,-5533.41140919121,3523.36873740603
213,2181.71453979331,-5583.00684107785,3614.29230128454
182,2181.71453979331,-5632.60227296448,3632.88773317117
198,2181.71453979331,-5700.8057339185,3717.09119412519
205,2181.71453979331,-5769.00919487253,3792.29465507922
217,2143.712292923,-5848.54175363368,3921.82946071068
213,2143.712292923,-5928.07431239482,3997.36201947183
198,2143.712292923,-5997.6339155374,4051.9216226144
155,2143.712292923,-6067.19351867998,4078.48122575698
171,2057.77614879557,-6120.00386611166,4233.22771731609
175,2057.77614879557,-6172.81421354334,4290.03806474777
179,2057.77614879557,-6220.58801161492,4341.81186281935
175,2057.77614879557,-6268.3618096865,4385.58566089094
207,1933.12329425266,-6295.96513041427,4569.8418361616
208,1933.12329425266,-6323.56845114203,4598.44515688936
189,1933.12329425266,-6293.97033489274,4549.84704064008
294,1933.12329425266,-6264.37221864346,4625.2489243908
271,1965.95129411106,-6184.9011669235,4489.94987281244
270,1965.95129411106,-6105.43011520354,4409.47882109248
190,1965.95129411106,-5983.14079338749,4207.18949927643
230,1965.95129411106,-5860.85147157143,4124.90017746037
287,2276.98344685013,-5681.15031966071,3691.16687281057
234,2276.98344685013,-5501.44916774998,3458.46572089985
242,2276.98344685013,-5254.76103488364,3219.77758803351
308,2276.98344685013,-5008.0729020173,3039.08945516717
265,2482.43104285048,-4712.72129013565,2495.29024728517
242,2482.43104285048,-4417.369678254,2176.93863540352
251,2482.43104285048,-4054.12134790008,1822.6903050496
210,2482.43104285048,-3690.87301754616,1418.44197469567
198,2312.90863836793,-3235.8330283793,1120.92439001137
191,2312.90863836793,-2780.79303921244,658.88440084451
210,2312.90863836793,-2307.19004113858,204.281402770657
220,2312.90863836793,-1833.58704306473,-259.321595303195
225,2412.3855635915,-1104.73028900275,-1082.65527458874
219,2412.3855635915,-375.873534940776,-1817.51202865072
197,2412.3855635915,311.341974436786,-2526.72753802828
181,2412.3855635915,998.557483814347,-3229.94304740584
187,2597.79679533492,1667.66844501412,-4078.46524034904
197,2597.79679533492,2336.77940621388,-4737.57620154881
186,2597.79679533492,3003.23549181032,-5415.03228714525
151,2597.79679533492,3669.69157740677,-6116.48837274169
191,2652.98443210975,4054.04184504629,-6516.02627715605
173,2652.98443210975,4438.39211268582,-6918.37654479558
166,2652.98443210975,4797.2187861896,-7284.20321829936
170,2652.98443210975,5156.04545969338,-7639.02989180313
193,2762.44210256428,5454.19882959616,-8023.64093216044
161,2762.44210256428,5752.35219949894,-8353.79430206322
138,2762.44210256428,5970.16014414039,-8594.60224670468
147,2762.44210256428,6187.96808878185,-8803.41019134613
164,2692.39535438765,6345.38779310141,-8873.78314748906
148,2692.39535438765,6502.80749742097,-9047.20285180862
138,2692.39535438765,6582.10186106183,-9136.49721544947
118,2692.39535438765,6661.39622470268,-9235.79157909033
173,2612.55717374012,6670.44272530966,-9109.99989904977
217,2612.55717374012,6679.48922591663,-9075.04639965675
212,2612.55717374012,6683.93824630827,-9084.49542004838
221,2612.55717374012,6688.3872666999,-9079.94444044002
230,2750.82797361857,6677.43513285691,-9198.26310647548
227,2750.82797361857,6666.48299901391,-9190.31097263248
300,2750.82797361857,6665.44644425802,-9116.2744178766
262,2750.82797361857,6664.40988950214,-9153.23786312071
267,2906.43311201701,6667.38213203311,-9306.81524405012
259,2906.43311201701,6670.35437456408,-9317.78748658109
278,2906.43311201701,6641.44785440055,-9269.88096641756
265,2906.43311201701,6612.54133423703,-9253.97444625404
262,3118.16504436028,6574.74479323082,-9430.9098375911
200,3118.16504436028,6536.94825222461,-9455.1132965849
207,3118.16504436028,6469.92808995191,-9381.09313431219
178,3118.16504436028,6402.9079276792,-9343.07297203948
182,3343.98987003323,6308.71255713399,-9470.70242716722
219,3343.98987003323,6214.51718658878,-9339.507056622
