"AvgBlockSize","seasonal","trend","remainder"
0.000215843478261,0.0164784943764595,-0.0244163664011033,0.00815371550290472
0.000220918032787,0.0148758615365059,-0.0230202188178082,0.0083652753140893
0.000225344537815,0.0148758615365059,-0.0216240712345131,0.00697355423582222
0.000260384615385,0.0148758615365059,-0.0202728455887479,0.00565736866762705
0.000282983739837,0.0148758615365059,-0.0189216199429828,0.00432874214631389
0.000215925619835,0.0135706134068857,-0.0174634125141855,0.00410872472713481
0.0002157875,0.0135706134068857,-0.0160052050853883,0.00265037917850258
0.000215840707965,0.0135706134068857,-0.0143212656444647,0.000966492945543978
0.000215860655738,0.0135706134068857,-0.0126373262035411,-0.000717426547606627
0.000232504587156,0.0138926622007985,-0.0104217566010818,-0.00323840101256073
0.000215933333333,0.0138926622007985,-0.00820618699862255,-0.005470541868843
0.000215726495726,0.0138926622007985,-0.0043114723133179,-0.00936546339175465
0.000215845528455,0.0138926622007985,-0.000416757628013246,-0.0132600590443303
0.000233545454545,0.014056177541754,0.0034447955131768,-0.0172674276003858
0.000215886178862,0.014056177541754,0.00730634865436685,-0.0211466400172589
0.000217772357724,0.014056177541754,0.0114472825978059,-0.0252856877818359
0.000230938596491,0.014056177541754,0.0155882165412449,-0.0294134554865079
0.000222647540984,0.0126015743935387,0.01802946149561,-0.0304083883481648
0.000242151515152,0.0126015743935387,0.0204707064499752,-0.0328301293283619
0.000224620437956,0.0126015743935387,0.0220393284269289,-0.0344162823825117
0.000216,0.0126015743935387,0.0236079504038827,-0.0359935247974214
0.000215959016393,0.0119383230376083,0.0245943470991736,-0.036316711120389
0.000215582417582,0.0119383230376083,0.0255807437944646,-0.0373034844144909
0.000215693548387,0.0119383230376083,0.0260783279062116,-0.0378009573954329
0.000218848739496,0.0119383230376083,0.0265759120179586,-0.038295386316071
0.00021594488189,0.0116055580759025,0.0269148104939453,-0.0383044236879578
0.000219339130435,0.0116055580759025,0.027253708969932,-0.0386399279153995
0.000223172932331,0.0116055580759025,0.0275932096436503,-0.0389755947872218
0.00021906993007,0.0116055580759025,0.0279327103173687,-0.0393191984632012
0.000226333333333,0.0121140200404583,0.0281671310492249,-0.0400548177563503
0.000215952,0.0121140200404583,0.0284015517810812,-0.0402996198215395
0.000215935483871,0.0121140200404583,0.0285756224898701,-0.0404737070464574
0.00021589,0.0121140200404583,0.0287496931986589,-0.0406478232391173
0.000215701923077,0.0147899569681484,0.0292719755208521,-0.0438462305659235
0.00021593258427,0.0147899569681484,0.0297942578430452,-0.0443682822269236
0.000215975903614,0.0147899569681484,0.0303365121298278,-0.0449104931943622
0.000216,0.0147899569681484,0.0308787664166103,-0.0454527233847587
0.000215895833333,0.0174624674099886,0.0311364837047747,-0.0483830552814303
0.000215946428571,0.0174624674099886,0.0313942009929391,-0.0486407219743567
0.000215946902655,0.0174624674099886,0.0315831345375721,-0.0488296550449057
0.000215704,0.0174624674099886,0.0317720680822051,-0.0490188314921937
0.000215922330097,0.0194675434854234,0.0320401635198481,-0.0512917846751745
0.000280205607477,0.0194675434854234,0.0323082589574911,-0.0514955968354376
0.00021567961165,0.0194675434854234,0.0325748175732108,-0.0518266814469843
0.000216,0.0194675434854234,0.0328413761889305,-0.0520929196743539
0.000219726027397,0.0208394866126219,0.0332348720186661,-0.0538546326038909
0.000215898876404,0.0208394866126219,0.0336283678484016,-0.0542519555846194
0.000215989795918,0.0208394866126219,0.0338987243044596,-0.0545222211211635
0.000215974358974,0.0208394866126219,0.0341690807605177,-0.0547925930141655
0.000215894736842,0.022611069394728,0.0340726651833541,-0.0564678398412401
0.000215166666667,0.022611069394728,0.0339762496061906,-0.0563721523342515
0.000216,0.022611069394728,0.0334486184240542,-0.0558436878187821
0.000215819444444,0.022611069394728,0.0329209872419178,-0.0553162371922017
0.000215765957447,0.0245279205352691,0.0322384871234619,-0.056550641701284
0.000215927710843,0.0245279205352691,0.031555987005006,-0.0558679798294321
0.000215946236559,0.0245279205352691,0.030926778473579,-0.0552387527722891
0.000215923076923,0.0245279205352691,0.030297569942152,-0.0546095674004981
0.000215418918919,0.0272316768747035,0.0296173833966042,-0.0566336413523888
0.000215728571429,0.0272316768747035,0.0289371968510564,-0.055953145154331
0.000215890243902,0.0272316768747035,0.0282581946746664,-0.0552739813054679
0.000215849315068,0.0272316768747035,0.0275791924982764,-0.0545950200579119
0.000215571428571,0.0279733530042412,0.0272497851858738,-0.055007566761544
0.000215765432099,0.0279733530042412,0.0269203778734713,-0.0546779654456135
0.000215781609195,0.0279733530042412,0.0267677551138591,-0.0545253265089053
0.000215738095238,0.0279733530042412,0.026615132354247,-0.0543727472632502
0.00021564,0.0261771646055941,0.026477678278225,-0.0524392028838191
0.000301875,0.0261771646055941,0.026340224202203,-0.0522155138077971
0.00021575,0.0261771646055941,0.0260722924991074,-0.0520337071047015
0.000222058823529,0.0261771646055941,0.0258043607960118,-0.0517594665780769
0.000215783783784,0.0267147988596269,0.0255798090542664,-0.0520788241301094
0.000241764044944,0.0267147988596269,0.025355257312521,-0.051828292127204
0.000215658823529,0.0267147988596269,0.0253576061550417,-0.0518567461911396
0.000220431372549,0.0267147988596269,0.0253599549975623,-0.0518543224846402
0.000215789473684,0.0280004264479774,0.0254672178565405,-0.0532518548308339
0.000223655172414,0.0280004264479774,0.0255744807155188,-0.0533512519910822
0.000219120481928,0.0280004264479774,0.0256399657007127,-0.0534212716667621
0.000215708333333,0.0280004264479774,0.0257054506859067,-0.053490168800551
0.000218722891566,0.0277381245304364,0.0254306690908043,-0.0529500707296748
0.000215898876404,0.0277381245304364,0.025155887495702,-0.0526781131497344
0.00021595,0.0277381245304364,0.02426421556176,-0.0517863900921964
0.000215978021978,0.0277381245304364,0.0233725436278179,-0.0508946901362764
0.000215984126984,0.0277240261206383,0.0219930339529194,-0.0495010759465737
0.000215949367089,0.0277240261206383,0.0206135242780209,-0.0481216010315702
0.000215728395062,0.0277240261206383,0.0193529344033151,-0.0468612321288914
0.00021587804878,0.0277240261206383,0.0180923445286094,-0.0456004926004676
0.000215952380952,0.030161496962595,0.0170546726205624,-0.0470002172022054
0.000215802631579,0.030161496962595,0.0160170007125154,-0.0459626950435314
0.000215934210526,0.030161496962595,0.0149950861671305,-0.0449406489191995
0.000215944444444,0.030161496962595,0.0139731716217456,-0.0439187241398966
0.000215934782609,0.0323881635380821,0.0133324739819419,-0.0455047027374151
0.000215942028986,0.0323881635380821,0.0126917763421382,-0.0448639978512343
0.000215769230769,0.0323881635380821,0.0124419790562742,-0.0446143733635873
0.000215,0.0323881635380821,0.0121921817704102,-0.0443653453084923
0.000215788461538,0.0332153759690663,0.0120940829454176,-0.0450936704529459
0.00021584,0.0332153759690663,0.011995984120425,-0.0449955200894913
0.000403959459459,0.0332153759690663,0.0122027407347077,-0.0450141572443149
0.000215550724638,0.0332153759690663,0.0124094973489903,-0.0454093225934186
0.000215560606061,0.0359917326569468,0.0130344263728303,-0.0488105984237161
0.00021588,0.0359917326569468,0.0136593553966703,-0.0494352080536171
0.000215905660377,0.0359917326569468,0.014054903989926,-0.0498307309864958
0.000215615384615,0.0359917326569468,0.0144504525831818,-0.0502265698555136
0.000215828125,0.0364626939630193,0.0145304293779315,-0.0507772952159508
0.00021575,0.0364626939630193,0.0146104061726812,-0.0508573501357005
0.00021575,0.0364626939630193,0.0147258079652982,-0.0509727519283175
0.000251642857143,0.0364626939630193,0.0148412097579152,-0.0510522608637915
0.000215833333333,0.035183639602717,0.0148858754013822,-0.0498536816707663
0.000215695652174,0.035183639602717,0.0149305410448493,-0.0498984849953923
0.000215833333333,0.035183639602717,0.015121780497376,-0.05008958676676
0.000215533333333,0.035183639602717,0.0153130199499027,-0.0502811262192867
0.000215586206897,0.0378708127645012,0.015867588289936,-0.0535228148475401
0.000215769230769,0.0378708127645012,0.0164221566299693,-0.0540772001637014
0.000215833333333,0.0378708127645012,0.0173127203733154,-0.0549676998044836
0.000215945945946,0.0378708127645012,0.0182032841166615,-0.0558581509352167
0.000371597560976,0.0384758518890562,0.0191219869527128,-0.057226241280793
0.000215969387755,0.0384758518890562,0.0200406897887642,-0.0583005722900654
0.000216,0.0384758518890562,0.0205516893498368,-0.058811541238893
0.000215910447761,0.0384758518890562,0.0210626889109094,-0.0593226303522046
0.000215691176471,0.0365722426194993,0.0214521186371604,-0.0578086700801887
0.000215679012346,0.0365722426194993,0.0218415483634114,-0.0581981119705647
0.000215861538462,0.0365722426194993,0.0222344468688546,-0.0585908279498919
0.0002155,0.0365722426194993,0.0226273453742979,-0.0589840879937971
0.00021548,0.0368320782498382,0.0230753473898641,-0.0596919456397023
0.000215823529412,0.0368320782498382,0.0235233494054303,-0.0601396041258565
0.000215888888889,0.0368320782498382,0.0245666467951594,-0.0611828361561086
0.000215466666667,0.0368320782498382,0.0256099441848885,-0.0622265557680597
0.000215291666667,0.0402757937282608,0.0267258292624294,-0.0667863313240231
0.000215,0.0402757937282608,0.0278417143399703,-0.067902508068231
0.000215,0.0402757937282608,0.0282830414205108,-0.0683438351487715
0.000215583333333,0.0402757937282608,0.0287243685010513,-0.068784578895979
0.000215125,0.0404448908191634,0.0286995255570402,-0.0689292913762036
0.000215527272727,0.0404448908191634,0.0286746826130291,-0.0689040461594655
0.000215880952381,0.0404448908191634,0.0282385163595845,-0.068467526226367
0.000407366666667,0.0404448908191634,0.02780235010614,-0.0678398742586364
0.000215703125,0.0360124419862827,0.0269956010473361,-0.0627923399086188
0.000215759036145,0.0360124419862827,0.0261888519885322,-0.0619855349386699
0.000217555555556,0.0360124419862827,0.0253076183921462,-0.0611025048228729
0.000223574468085,0.0360124419862827,0.0244263847957602,-0.0602152523139579
0.000215835443038,0.0356740082877209,0.023352114187406,-0.0588102870320889
0.000215808823529,0.0356740082877209,0.0222778435790517,-0.0577360430432436
0.000243333333333,0.0356740082877209,0.0210177789782115,-0.0564484539325994
0.000215682539683,0.0356740082877209,0.0197577143773713,-0.0552160401254092
0.000215873239437,0.0386163634541039,0.0186715916583496,-0.0570720818730165
0.000215819444444,0.0386163634541039,0.017585468939328,-0.0559860129489878
0.000235448717949,0.0386163634541039,0.0168873862063787,-0.0552683009425336
0.000215742424242,0.0386163634541039,0.0161893034734294,-0.0545899245032913
0.000215793103448,0.0374887785721762,0.0160436339573532,-0.0533166194260814
0.000215901639344,0.0374887785721762,0.0158979644412771,-0.0531708413741093
0.000215794117647,0.0374887785721762,0.0159784190516623,-0.0532514035061915
0.000215816901408,0.0374887785721762,0.0160588736620475,-0.0533318353328157
0.000215842857143,0.0347831228377468,0.0161953401898941,-0.0507626201704979
0.000215888888889,0.0347831228377468,0.0163318067177407,-0.0508990406665985
0.000215857142857,0.0347831228377468,0.0162862125623383,-0.050853478257228
0.000219620689655,0.0347831228377468,0.0162406184069358,-0.0508041205550275
0.000355879518072,0.0346431687673987,0.015944780832126,-0.0502320700814527
0.000215777777778,0.0346431687673987,0.0156489432573162,-0.050076334246937
0.000215971830986,0.0346431687673987,0.0154334600399574,-0.0498606569763701
0.000215974683544,0.0346431687673987,0.0152179768225985,-0.0496451709064532
0.000215959459459,0.0333074759591174,0.0149034096277177,-0.047994926127376
0.000243764705882,0.0333074759591174,0.0145888424328368,-0.0476525536860722
0.000386222222222,0.0333074759591174,0.0141835033709009,-0.0471047571077963
0.000215573170732,0.0333074759591174,0.013778164308965,-0.0468700670973504
0.00024621,0.0314591712784077,0.0137099182239625,-0.0449228795023702
0.000215478723404,0.0314591712784077,0.01364167213896,-0.0448853646939636
0.000236797752809,0.0314591712784077,0.0133646685066699,-0.0445870420322686
0.000215943181818,0.0314591712784077,0.0130876648743798,-0.0443308929709695
0.000276012048193,0.0316979212258467,0.0127207394072638,-0.0441426485849175
0.000215816091954,0.0316979212258467,0.0123538139401479,-0.0438359190740406
0.000215858823529,0.0316979212258467,0.0118319772283702,-0.0433140396306879
0.000231666666667,0.0316979212258467,0.0113101405165926,-0.0427763950757723
0.000215448275862,0.0319026987573691,0.010555994926521,-0.0422432454080281
0.000215590163934,0.0319026987573691,0.00980184933644946,-0.0414889579298845
0.00021574137931,0.0319026987573691,0.00906052130701827,-0.0407474786850773
0.000261268292683,0.0319026987573691,0.00831919327758709,-0.0399606237422732
0.000215764705882,0.0306066989175713,0.00799872489925461,-0.0383896591109439
0.000215485714286,0.0306066989175713,0.00767825652092213,-0.0380694697242074
0.000215602564103,0.0306066989175713,0.00788908085132324,-0.0382801772047915
0.000215779220779,0.0306066989175713,0.00809990518172435,-0.0384908248785167
0.000215784810127,0.0291010120577716,0.00874703305950018,-0.0376322603071448
0.000354822580645,0.0291010120577716,0.00939416093727601,-0.0381403504144026
0.000215784313725,0.0291010120577716,0.00991144236973668,-0.0387966701137833
0.00021575,0.0291010120577716,0.0104287238021973,-0.0393139858599689
0.000215341176471,0.0280090699598917,0.0106779180890702,-0.038471646872491
0.000360430769231,0.0280090699598917,0.0109271123759432,-0.0385757515666039
0.000215836363636,0.0280090699598917,0.0105845793117123,-0.038377812907968
0.000228859375,0.0280090699598917,0.0102420462474814,-0.0380222568323731
0.000215464646465,0.0270325969452402,0.00933983715358858,-0.0361569694523637
0.000215531531532,0.0270325969452402,0.00843762805969577,-0.0352546934734039
0.000355662650602,0.0270325969452402,0.00760390500362584,-0.034280839298264
0.00029488372093,0.0270325969452402,0.00677018194755591,-0.0335078951718661
0.000215471264368,0.0263042601156674,0.00605121601596055,-0.0321400048672599
0.00021552,0.0263042601156674,0.00533225008436518,-0.0314209902000325
0.00022795890411,0.0263042601156674,0.00484760914214596,-0.0309239103537033
0.0002158,0.0263042601156674,0.00436296819992673,-0.0304514283155941
0.000244939393939,0.025135756030823,0.00428590417016918,-0.0291767208070532
0.000215640625,0.025135756030823,0.00420884014041163,-0.0291289555462346
0.00023946,0.025135756030823,0.00399885625233847,-0.0288951522831615
0.000274229508197,0.025135756030823,0.00378887236426531,-0.0286503988868913
0.000215288888889,0.0243488681550365,0.00322403493187646,-0.027357614198024
0.000215333333333,0.0243488681550365,0.00265919749948762,-0.0267927323211911
0.000215272727273,0.0243488681550365,0.00183045886150102,-0.0259640542892645
0.000215649122807,0.0243488681550365,0.00100172022351443,-0.025134939255744
0.00021535483871,0.0245016473585721,-0.00012952442827528,-0.0241567680915868
0.000292921875,0.0245016473585721,-0.00126076908006499,-0.0229479564035071
0.000215571428571,0.0245016473585721,-0.00245263089971625,-0.0218334450302848
0.000215631578947,0.0245016473585721,-0.00364449271936751,-0.0206415230602575
0.000215571428571,0.0229842193582295,-0.00450571861027076,-0.0182629293193877
0.000215661538462,0.0229842193582295,-0.00536694450117401,-0.0174016133185935
0.000215422535211,0.0229842193582295,-0.00611849467916531,-0.0166503021438532
0.000323072463768,0.0229842193582295,-0.00687004485715661,-0.0157911020373049
0.000215357142857,0.0213032965846915,-0.00765494822997391,-0.0134329912118606
0.000241728571429,0.0213032965846915,-0.00843985160279121,-0.0126217164104713
0.000215638554217,0.0213032965846915,-0.0092720399035695,-0.011815618126905
0.000215583333333,0.0213032965846915,-0.0101042282043478,-0.0109834850470107
0.00021569,0.0210889346959969,-0.0113409932369359,-0.00953225145906092
0.000215681318681,0.0210889346959969,-0.0125777582695241,-0.00829549510779179
0.000215544303797,0.0210889346959969,-0.013662867132528,-0.00721052325967181
0.000215342465753,0.0210889346959969,-0.014747975995532,-0.00612561623471183
0.000351951219512,0.0212964768386614,-0.0154630729442649,-0.00548145267488452
0.000215714285714,0.0212964768386614,-0.0161781698929977,-0.00490259265994969
0.00021569,0.0212964768386614,-0.0171040368287701,-0.00397675000989128
0.000215875,0.0212964768386614,-0.0180299037645425,-0.00305069807411887
0.000215607843137,0.0217037248937078,-0.0186015491037074,-0.00288656794686337
0.000215647058824,0.0217037248937078,-0.0191731944428724,-0.00231488339201145
0.000215525641026,0.0217037248937078,-0.0196791670399727,-0.00180903221270911
0.000215506666667,0.0217037248937078,-0.020185139637073,-0.00130307858996778
0.000215512820513,0.0224496268408907,-0.020822511276037,-0.0014116027443407
0.000215637931034,0.0224496268408907,-0.021459882915001,-0.000774105994855698
0.000215743243243,0.0224496268408907,-0.021721288945408,-0.000512594652239746
0.000215818181818,0.0224496268408907,-0.0219826949758149,-0.000251113683257788
0.000415265306122,0.0231113597443153,-0.022239367207713,-0.000456727230480333
0.000215776470588,0.0231113597443153,-0.022496039439611,-0.000399543834116296
0.000215591836735,0.0231113597443153,-0.0226898051009453,-0.000205962806634995
0.000215211538462,0.0231113597443153,-0.0228835707622796,-1.25774435736949e-05
0.000240819047619,0.0235835295234016,-0.0230369747223109,-0.000305735753471696
0.000215606382979,0.0235835295234016,-0.0231903786823422,-0.000177544458080405
0.000245243697479,0.0235835295234016,-0.0233598978900902,2.1612064167606e-05
0.000256180851064,0.0235835295234016,-0.0235294170978382,0.000202068425500614
0.000223019417476,0.0241091195354523,-0.0236788014317716,-0.000207298686204678
0.000215384,0.0241091195354523,-0.0238281857657051,-6.55497697472467e-05
0.000292801980198,0.0241091195354523,-0.0240265642128814,0.000210246657627054
0.000215653846154,0.0241091195354523,-0.0242249426600577,0.000331476970759352
0.000570648148148,0.024217787772967,-0.0246858103503,0.00103867072548099
0.000224017241379,0.024217787772967,-0.0251466780405423,0.00115290750895433
0.000234630252101,0.024217787772967,-0.0254896849710133,0.00150652745014732
0.000224105590062,0.024217787772967,-0.0258326919014843,0.0018390097185793
0.000216565,0.0235842482901162,-0.0257447969841055,0.00237711369398937
0.00021653125,0.0235842482901162,-0.0256569020667267,0.00228918502661059
0.000215948571429,0.0235842482901162,-0.0249167684334814,0.0015484687147942
0.000216524064171,0.0235842482901162,-0.024176634800236,0.000808910574290809
0.000215802631579,0.0233710965272176,-0.0225860647510689,-0.000569229144569638
0.000215639053254,0.0233710965272176,-0.0209954947019019,-0.00215996277206167
0.000215680555556,0.0233710965272176,-0.018842675713831,-0.00431274025783052
0.000217222929936,0.0233710965272176,-0.0166898567257602,-0.00646401687152138
0.000215710691824,0.0252427241000996,-0.014615156340906,-0.0104118570673695
0.000219715976331,0.0252427241000996,-0.0125404559560519,-0.0124825521677167
0.000215811594203,0.0252427241000996,-0.0107317225201529,-0.0142951899857437
0.000215658536585,0.0252427241000996,-0.00892298908425393,-0.0161040764792606
0.000215711538462,0.0270809538572106,-0.00755292711189983,-0.0193123152068488
0.000215633333333,0.0270809538572106,-0.00618286513954573,-0.0206824553843319
0.000215579831933,0.0270809538572106,-0.00537631224480615,-0.0214890617804715
0.000218084615385,0.0270809538572106,-0.00456975935006656,-0.0222931098917591
0.000215680981595,0.0290843015964422,-0.0041312549712666,-0.0247373656435806
0.000266563157895,0.00199220876782933,-0.00369275059246663,0.0019671049825323
0.000215692307692,0.0028595527250123,-0.00378871402195784,0.00114485360463754
0.000215727848101,0.0028595527250123,-0.00388467745144905,0.00124085257453774
0.000215610062893,0.0028595527250123,-0.00457763114543101,0.00193368848331171
0.000215733333333,0.0028595527250123,-0.00527058483941297,0.00262676544773367
0.000215797297297,0.00395639062419844,-0.00627362884872492,0.00253303552182348
0.000215811518325,0.00395639062419844,-0.00727667285803686,0.00353609375216343
0.000215720779221,0.00395639062419844,-0.00839489547451098,0.00465422562953354
0.000365469879518,0.00395639062419844,-0.00951311809098509,0.00592219734630465
0.000218588607595,0.0033487882987177,-0.010747554306593,0.00761735461547029
0.000217708860759,0.0033487882987177,-0.0119819905222009,0.00885091108424219
0.000222507352941,0.0033487882987177,-0.0130560580419252,0.0099297770961485
0.000220208955224,0.0033487882987177,-0.0141301255616495,0.0110015462181558
0.000222365853659,0.00418389931273404,-0.014883948280268,0.0109224148211929
0.000215515384615,0.00418389931273404,-0.0156377709988865,0.0116693870707674
0.000217260504202,0.00418389931273404,-0.0161458906141327,0.0121792518056006
0.000215507142857,0.00418389931273404,-0.0166540102293789,0.0126856180595018
0.000234831460674,0.00502131261822065,-0.0168002354903274,0.0120137543327807
0.000219246666667,0.00502131261822065,-0.0169464607512758,0.0121443947997222
0.000217119205298,0.00502131261822065,-0.0168373458097474,0.0120331523968248
0.000219882758621,0.00502131261822065,-0.016728230868219,0.0119268010086193
0.000252694581281,0.00565424729842416,-0.0165678921673865,0.0111663394502433
0.000229594059406,0.00565424729842416,-0.016407553466554,0.0109829002275358
0.000218480225989,0.00565424729842416,-0.0160946366775109,0.0106588696050757
0.000240705202312,0.00565424729842416,-0.0157817198884678,0.0103681777923556
0.000222756476684,0.00810324584779988,-0.0153852193583649,0.00750472998724902
