"NumTransactionsExcluding10","seasonal","trend","remainder"
104,1001.13900396544,-3348.96172639387,2451.82272242843
108,1028.76025691238,-3415.87144833867,2495.11119142629
106,1047.31188372491,-3482.78117028346,2541.46928655855
108,1130.46051030746,-3522.58345915434,2500.12294884688
119,1153.35455037493,-3562.38574802522,2528.03119765028
111,1180.9766138969,-3580.85770010151,2510.88108620461
115,1199.56440871387,-3599.3296521778,2514.76524346393
113,1107.96209409594,-3600.72351917986,2605.76142508392
105,1130.8224763073,-3602.11738618191,2576.29490987461
108,1158.4453504043,-3587.86727977017,2537.42192936587
119,1177.0693132257,-3573.61717335843,2515.54786013273
115,1172.77647570653,-3555.37314743338,2497.59667172686
116,1195.60320006179,-3537.12912150834,2457.52592144655
111,1223.22688473381,-3521.96020236278,2409.73331762896
131,1241.88701555964,-3506.79128321722,2395.90426765758
115,1234.75926662388,-3508.04662088478,2388.2873542609
110,1257.55233312303,-3509.30195855233,2361.7496254293
124,1285.17682837009,-3509.83129750742,2348.65446913733
119,1303.87312720034,-3510.36063646251,2325.48750926217
77,1082.99738139511,-3512.30666255837,2506.30928116325
97,1105.75679003816,-3514.25268865422,2505.49589861606
132,1133.38209586024,-3518.05537513884,2516.67327927859
105,1152.11456269493,-3521.85806162345,2474.74349892852
116,1213.55573132656,-3517.63116981813,2420.07543849157
114,1236.28148211349,-3513.4042780128,2391.1227958993
110,1263.90759851061,-3498.47567837963,2344.56807986902
122,1282.67623334973,-3483.54707874646,2322.87084539673
112,1371.13334756542,-3485.74117950655,2226.60783194113
125,1393.82544049625,-3487.93528026665,2219.1098397704
114,1421.45236746839,-3510.71193210093,2203.25956463253
107,1440.25717031195,-3533.48858393521,2200.23141362326
120,1251.804109221,-3568.63916395916,2436.83505473816
113,1274.46254429571,-3603.7897439831,2442.32719968739
113,1302.09028184289,-3645.44581051136,2456.35552866847
129,1320.93125269087,-3687.10187703962,2495.17062434875
117,1110.40549566461,-3731.73686748236,2738.33137181774
99,1133.03027288322,-3776.37185792509,2742.34158504187
104,1160.65882100543,-3803.55666167329,2746.89784066786
99,1179.53595985784,-3830.74146542149,2750.20550556365
103,1118.5100284165,-3822.30285382746,2806.79282541096
123,1141.101147779,-3813.86424223343,2795.76309445443
115,1168.73050647624,-3777.72157422822,2723.99106775198
118,1187.64381333308,-3741.578906223,2671.93509288992
127,1236.15855814868,-3677.99023830234,2568.83168015366
112,1258.71601965507,-3614.40157038168,2467.68555072662
123,1286.34618892733,-3502.17479186177,2338.82860293444
115,1305.29566378861,-3389.94801334186,2199.65234955325
125,1237.60081197244,-3237.69557493077,2125.09476295834
121,1260.12461562272,-3085.44313651969,1946.31852089697
118,1287.75559547001,-2896.89312663,1727.13753115999
125,1306.74123833572,-2708.34311674032,1526.6018784046
121,1230.06671639202,-2466.4088975816,1357.34218118958
80,1252.55686218619,-2224.47467842288,1051.91781623668
113,1280.18865260852,-1958.22294577375,791.034293165229
122,1299.21046347865,-1691.97121312461,514.760749645959
111,1414.01152740798,-1377.4800706258,74.4685432178203
105,1436.46801534604,-1062.98892812699,-268.479087219055
117,1464.1006163434,-599.317558302378,-747.783058041019
123,1483.15859521796,-135.646188477767,-1224.5124067402
133,1516.10810086139,296.325815187817,-1679.4339160492
123,1538.53093094334,728.297818853401,-2143.82874979674
124,1566.16434251572,1208.79853491806,-2650.96287743378
115,1585.25848939472,1689.29925098271,-3159.55774037744
125,1485.97358428495,2022.48572970453,-3383.45931398948
133,1508.36275651079,2355.67220842635,-3731.03496493714
138,1535.99697865821,2622.50148649998,-4020.49846515819
121,1555.12729354164,2889.33076457362,-4323.45805811526
122,1496.84475522313,3127.25855456928,-4502.10330979241
91,1519.20026959287,3365.18634456494,-4793.3866141578
62,1546.83530231531,3537.23414671418,-5022.06944902949
120,1566.00178520317,3709.28194886342,-5155.28373406659
127,1632.37617503526,3839.45125684801,-5344.82743188328
117,1654.69803154889,3969.62056483261,-5507.3185963815
137,1682.33387484636,4067.83577100866,-5613.16964585502
145,1701.53652573865,4166.05097718471,-5722.58750292336
115,1816.04072193868,4213.99663114099,-5915.03735307967
125,1838.3289205962,4261.94228509727,-5975.27120569347
124,1865.9655744687,4263.1422622439,-6005.1078367126
100,1885.20439336542,4264.34223939053,-6049.54663275596
104,1960.21367247973,4236.4435403934,-6092.65721287313
89,1982.46752706812,4208.54484139627,-6102.01236846439
83,2010.10499151565,4182.56315310032,-6109.66814461597
7,2029.37997841681,4156.58146480437,-6178.96144322118
96,1972.66453709263,4142.98989481341,-6019.65443190604
112,1994.8840476119,4129.39832482245,-6012.28237243436
113,2022.52232263446,4120.77391109237,-6030.29623372683
125,2041.83347754005,4112.14949736229,-6028.98297490233
103,2019.0762476584,4103.48210182881,-6019.55834948722
108,2041.26141410855,4094.81470629533,-6028.07612040389
103,2068.90049970614,4075.57351771807,-6041.47401742421
118,2088.24782261616,4056.3323291408,-6026.58015175696
74,2039.97656215196,4010.16943255448,-5976.14599470644
89,2062.12738453298,3964.00653596815,-5937.13392050114
98,2089.7672807056,3916.38497018837,-5908.15225089397
39,2109.15054126201,3868.76340440858,-5938.91394567059
57,1974.38990371028,3852.03328004177,-5769.42318375205
24,1996.50638202218,3835.30315567497,-5807.80953769715
4,2024.14708876983,3829.42796858231,-5849.57505735214
72,2043.56628697263,3823.55278148965,-5795.11906846228
94,1943.36352924785,3808.5633025928,-5657.92683184065
83,1965.44566349063,3793.57382369595,-5676.01948718658
93,1993.08718081331,3786.22049906274,-5686.30767987605
91,2012.5423166625,3778.86717442954,-5700.40949109204
74,1900.81736454948,3759.13317258534,-5585.95053713482
70,1922.86515472314,3739.39917074113,-5592.26432546427
82,1950.50748262084,3707.94688096751,-5576.45436358836
73,1969.99855611643,3676.4945911939,-5573.49314731033
77,1931.12865219726,3667.8089414425,-5521.93759363976
81,1953.14209830179,3659.12329169111,-5531.2653899929
87,1980.78523677453,3657.71225016626,-5551.49748694078
84,2000.3122479165,3656.3012086414,-5572.61345655791
75,2012.23767516018,3633.26399889947,-5570.50167405966
81,2034.21677719559,3610.22678915754,-5563.44356635314
76,2061.85994533699,3559.2735002834,-5545.1334456204
87,2081.42367503173,3508.32021140926,-5502.74388644099
74,2014.82233877058,3438.86324860215,-5379.68558737273
90,2036.76709673687,3369.40628579504,-5316.17338253191
85,2064.41029454693,3294.30712241198,-5273.71741695892
52,2084.01074279443,3219.20795902893,-5251.21870182336
76,1969.31609779048,3136.93021305633,-5030.24631084682
89,1991.22651168765,3054.65246708374,-4956.87897877138
84,2018.86973916637,2980.27722530874,-4915.14696447511
72,2038.50690596663,2905.90198353374,-4872.40888950037
84,2040.16786377509,2843.93707869571,-4800.1049424708
89,2062.04393360314,2781.97217385767,-4755.01610746081
80,2089.68719075053,2710.62525244488,-4720.3124431954
91,2109.36107610354,2639.27833103208,-4657.63940713562
63,2184.45717186509,2547.02802843211,-4668.4852002972
79,2206.29889762401,2454.77772583214,-4582.07662345615
81,2233.94218444007,2356.13492699001,-4509.07711143007
82,2253.65278834583,2257.49212814787,-4429.1449164937
84,2390.30539608882,2161.64283281465,-4467.94822890347
76,2412.11277777861,2065.79353748144,-4401.90631526005
76,2439.75609426333,2004.4370619698,-4368.19315623313
72,2459.50341672186,1943.08058645815,-4330.58400318001
46,2498.75834629293,1951.59683949949,-4404.35518579242
69,2520.5313839136,1960.11309254083,-4411.64447645443
65,2548.17473006699,2035.65285256042,-4518.82758262741
3,2567.95877107827,2111.19261258002,-4676.15138365829
52,2610.93925178177,2186.16295064469,-4745.10220242646
75,2632.67794533332,2261.13328870937,-4818.81123404269
75,2660.32132115537,2334.72170183053,-4920.0430229859
69,2680.14208071941,2408.3101149517,-5019.45219567111
66,2758.3256808652,2494.75955490125,-5187.08523576645
75,2780.03003034762,2581.20899485081,-5286.23902519844
53,2807.67343583833,2665.67012990901,-5420.34356574734
13,2827.53091395513,2750.1312649672,-5564.66217892233
64,2749.61918198832,2825.03998267473,-5510.65916466305
44,2771.28918740163,2899.94870038225,-5627.23788778388
32,2798.932622561,2946.53825800513,-5713.47088056613
16,2818.82681923056,2993.12781562801,-5795.95463485857
12,2810.81295818962,3017.87996831414,-5816.69292650376
23,2832.44861953379,3042.63212100028,-5852.08074053408
30,2860.09208436184,3042.4668128336,-5872.55889719543
15,2880.02299958415,3042.30150466691,-5907.32450425106
58,3088.65841079151,3041.8203115689,-6072.4787223604
91,3110.25972806657,3041.33911847088,-6060.59884653744
96,3137.90322256327,3067.44628509498,-6109.34950765825
74,3157.87085633834,3093.55345171908,-6177.42430805743
83,3273.20340426194,3109.05684371172,-6299.26024797366
98,3294.77037746787,3124.56023570436,-6321.33061317223
82,3322.41390163324,3106.88126622523,-6347.29516785847
67,3342.41825396107,3089.2022967461,-6364.62055070717
68,3279.60561600058,3067.97360858825,-6279.57922458883
81,3301.13824513739,3046.74492043041,-6266.8831655678
65,3328.78179897142,3019.18412794098,-6282.9659269124
34,3348.82286985201,2991.62333545155,-6306.44620530356
25,3317.13241844519,2963.52381297541,-6255.65623142061
17,3338.63070351288,2935.42429049927,-6257.05499401215
9,3366.27428701558,2912.190347875,-6269.46463489058
15,3386.35207644892,2888.95640525074,-6260.30848169966
24,3376.62867838059,2868.76165362733,-6221.39033200792
16,3398.09261937915,2848.56690200393,-6230.65952138308
8,3425.73623255051,2813.08377932697,-6230.82001187748
12,3445.85074053662,2777.60065665001,-6211.45139718663
8,3419.18715708352,2739.67091209884,-6150.85806918236
55,3440.61675401296,2701.74116754766,-6087.35792156062
42,3468.26039685299,2670.64902344774,-6096.90942030073
33,3488.41162339185,2639.55687934782,-6094.96850273967
64,3463.79628977571,2605.25222527319,-6005.0485150489
83,3485.19154263602,2570.94757119856,-5973.13911383458
91,3512.83521514471,2515.51222858261,-5937.34744372732
95,3533.02316023633,2460.07688596665,-5898.10004620299
79,3572.86905997529,2378.38023590032,-5872.24929587561
68,3594.22996876648,2296.68358583399,-5822.91355460047
61,3621.87367094383,2186.56555599197,-5747.43922693581
63,3642.09833458821,2076.44752614996,-5655.54586073817
71,3756.79966796672,1947.48863024897,-5633.28829821569
72,3778.12623268879,1818.52973434799,-5524.65596703678
79,3805.7699645348,1698.11156052169,-5424.8815250565
66,3826.03134673194,1577.6933866954,-5337.72473342734
58,3722.02053456229,1492.21056194149,-5156.23109650378
61,3743.31275521524,1406.72773718759,-5089.04049240283
68,3770.95651672992,1339.49094612135,-5042.44746285126
71,3791.25461747981,1272.2541550551,-4992.50877253491
70,3596.98423825157,1216.98808664604,-4743.97232489761
81,3618.2421148354,1161.72201823697,-4698.96413307237
56,3645.88590601874,1125.85838720686,-4715.74429322561
59,3666.2207253214,1089.99475617676,-4697.21548149816
84,3589.07286747957,1250.37295477211,-4755.44582225167
81,3610.29639999427,1410.75115336745,-4940.04755336172
71,3637.94022084628,1580.29141252496,-5147.23163337123
79,3658.31175870169,1749.83167168246,-5329.14343038415
74,3642.39091794184,1691.20227795356,-5259.5931958954
35,3663.58010638742,1632.57288422465,-5261.15299061207
28,3691.2239569081,1600.96404083226,-5264.18799774036
82,3711.63221331626,1569.35519743987,-5198.98741075613
102,3526.56054190072,1548.40929865413,-4972.96984055485
94,3547.71540009342,1527.46339986839,-4981.17879996181
90,3575.35926646652,1505.02309720175,-4990.38236366826
88,3595.80424142744,1482.58279453511,-4990.38703596255
85,3417.82321218268,1461.06691940369,-4793.89013158637
87,3438.9437401225,1439.55104427228,-4791.49478439478
85,3466.58762234802,1416.67100093736,-4798.25862328538
76,3487.0693158617,1393.79095760244,-4804.86027346414
58,3560.50808124535,1375.96237114261,-4878.47045238797
61,3581.59427893229,1358.13378468279,-4878.72806361508
58,3609.23817701023,1339.06336905736,-4890.30154606758
43,3629.75658907667,1319.99295343193,-4906.7495425086
51,3670.26056675638,1284.58763362209,-4903.84820037847
70,3691.31243419044,1249.18231381225,-4870.49474800269
78,3718.9563481208,1219.4316447682,-4860.387992889
77,3739.51147874,1189.68097572414,-4852.19245446414
79,3589.82999986245,1146.00967422149,-4656.83967408394
63,3610.84753704363,1102.33837271884,-4650.18590976247
51,3638.49146682641,1029.5363046008,-4617.02777142721
56,3659.08331599837,956.734236482753,-4559.81755248112
85,3371.96272718668,874.724587532548,-4161.68731471923
66,3392.9453406423,792.714938582343,-4119.66027922464
55,3420.5892862775,685.455959933459,-4051.04524621096
65,3441.21785400222,578.196981284575,-3954.41483528679
99,3512.12820139962,456.616523232832,-3869.74472463245
111,3533.07589112966,335.03606518109,-3757.11195631075
84,3560.71985261729,221.431643428146,-3698.15149604544
88,3581.38513889476,107.827221675203,-3601.21236056997
87,3483.89343090723,-3.37390359115345,-3393.51952731608
75,3504.80619691172,-114.575028857509,-3315.23116805421
74,3532.45017425177,-214.230369502047,-3244.21980474972
65,3553.152179082,-313.885710146585,-3174.26646893541
67,3304.39879986838,-388.489423783902,-2848.90937608447
64,3325.2766421473,-463.093137421218,-2798.18350472608
51,3352.92063533977,-521.949715488053,-2779.97091985171
62,3373.65906139534,-580.806293554888,-2730.85276784046
45,3480.25189730047,-626.873355908702,-2808.37854139177
30,3501.09481585383,-672.940418262515,-2798.15439759131
33,3528.73882489872,-715.064005671147,-2780.67481922757
57,3549.51367217964,-757.18759307978,-2735.32607909986
62,3608.32318487979,-811.628287370601,-2734.69489750919
65,3629.13117970759,-866.068981661423,-2698.06219804616
49,3656.7752046049,-925.247113319711,-2682.52809128519
76,3677.58647311117,-984.425244977999,-2617.16122813317
70,3660.85475848213,-1028.39745109312,-2562.45730738901
65,3681.62782958436,-1072.36965720824,-2544.25817237612
71,3709.27187033409,-1119.66205717348,-2518.60981316061
78,3730.11956006571,-1166.95445713873,-2485.16510292698
70,3558.98126844969,-1228.89222791367,-2260.08904053603
73,3579.71941582636,-1290.82999868861,-2215.88941713775
83,3607.36347242852,-1367.23056423998,-2157.13290818854
96,3628.24758338548,-1443.63112979135,-2088.61645359413
100,3459.60422949118,-1530.09580149612,-1829.50842799506
91,3480.30745314228,-1616.56047320088,-1772.7469799414
79,3507.9514959282,-1699.07326555238,-1729.87823037582
73,3528.87205777917,-1781.58605790388,-1674.28599987529
84,3464.48694440075,-1836.56222603811,-1543.92471836264
77,3485.15524432629,-1891.53839417235,-1516.61685015394
100,3512.79927329596,-1944.41797793839,-1468.38129535757
96,3533.75628604094,-1997.29756170443,-1440.45872433651
102,3457.46112735427,-2082.75245730783,-1272.70867004644
85,3478.09450355424,-2168.20735291122,-1224.88715064302
78,3505.73851870767,-2272.51108308145,-1155.22743562622
75,3526.73198234667,-2376.81481325169,-1074.91716909498
78,3526.83394975915,-2484.73278519272,-964.101164566431
58,3547.43240223356,-2592.65075713375,-896.781645099813
74,3575.07640357075,-2705.91395401487,-795.162449555878
66,3596.10631810375,-2819.177150896,-710.929167207758
99,3496.23371638256,-2917.72929956427,-479.504416818281
85,3516.79724513141,-3016.28144823255,-415.515796898854
49,3544.44123265235,-3088.96487567139,-406.476356980963
52,3565.50759807936,-3161.64830311023,-351.859294969139
108,3469.32590950203,-3202.22636306924,-159.099546432787
94,3489.85451452532,-3242.80442302826,-153.050091497056
121,3517.49848823002,-3262.51917775621,-133.979310473809
104,3538.60130455105,-3282.23393248416,-152.367372066882
106,3503.9564701236,-3285.35931865791,-112.597151465687
125,3524.45015142132,-3288.48470483165,-110.965446589666
103,3552.09411130978,-3273.21506584752,-175.879045462266
104,3573.23337852482,-3257.94542686338,-211.287951661438
113,3409.85623314598,-3223.23186757059,-73.6243655753874
117,3430.31499071814,-3188.5183082778,-124.796682440335
121,3457.95893679036,-3103.93235144277,-233.026585347584
163,3479.1346548994,-3019.34639460774,-296.788260291657
201,3423.2482216103,-2859.48703567411,-362.761185936189
225,3443.6720554569,-2699.62767674049,-519.044378716414
175,3471.31598771288,-2493.89368756462,-802.422300148257
188,3492.52815671593,-2288.15969838875,-1016.36845832718
152,3511.2897538379,-2074.25883133815,-1285.03092249975
169,3531.67866395893,-1860.35796428754,-1502.32069967139
144,3559.32258239867,-1641.42877688664,-1773.89380551202
158,3580.57120229573,-1422.49958948574,-2000.07161280999
159,3640.96709113925,-1214.62116857707,-2267.34592256218
170,3661.32107753472,-1006.7427476684,-2484.57832986632
138,3688.96498215821,-830.66832902769,-2720.29665313052
164,3710.25005294929,-654.593910386976,-2891.65614256231
156,3747.13936340932,-557.469272396721,-3033.6700910126
150,3767.45842607923,-460.344634406466,-3157.11379167276
119,3795.10231688648,-417.789797380797,-3258.31251950568
132,3816.42383857157,-375.234960355129,-3309.18887821644
163,3757.76451997962,-398.640073872117,-3196.1244461075
192,536.538667148665,-422.045187389106,77.5065202404411
208,678.621248716968,-476.085039877361,5.46379116039316
158,702.020156626079,-530.124892365616,-13.8952642604631
159,729.618091640109,-573.303621119603,2.68552947949445
150,747.675336273106,-616.482349873591,18.8070136004853
148,627.338357029841,-644.79759310624,165.4592360764
191,650.703607082843,-673.112836338889,213.409229256047
154,678.305345142527,-698.814192237234,174.508847094708
168,696.39576530933,-724.515548135579,196.119782826249
160,406.317071927413,-742.697425862086,496.380353934673
159,429.648664124306,-760.879303588594,490.230639464287
137,457.254205229644,-791.454071437898,471.199866208254
135,475.377800930255,-822.028839287202,481.651038356948
124,540.381295079128,-868.892362062895,452.511066983767
130,563.679229419912,-915.755884838587,482.076655418676
120,591.288573570903,-962.081753343348,490.793179772445
140,609.445344805321,-1008.40762184811,538.962277042787
187,799.415186991824,-1049.51652299328,437.101336001455
152,822.679463476499,-1090.62542413845,419.94596066195
152,850.292610673144,-1106.86413595913,408.57152528599
148,868.482557441369,-1123.10284777982,402.620290338451
207,837.322354682305,-1125.12947763026,494.807122947958
208,860.552973310872,-1127.15610748071,474.603134169834
178,888.166931082546,-1135.5209212369,425.353990154351
176,906.393045855202,-1143.88573499309,413.492689137887
195,867.776746276526,-1165.56101673687,492.784270460343
183,890.973707048984,-1187.23629848065,479.262591431665
210,918.588475395688,-1221.70475689192,513.116281496237
189,936.850758172774,-1256.1732153032,508.322457130426
142,766.239098695808,-1321.06433211151,696.825233415699
246,789.402401612157,-1385.95544891981,842.553047307658
235,817.01798053389,-1465.11680975411,883.098829220216
250,835.316431315408,-1544.2781705884,958.96173927299
204,720.232609507948,-1617.68571059651,1101.45310108857
210,743.362254568188,-1691.09325060463,1157.73099603644
221,770.978644064951,-1746.34963174622,1196.37098768127
211,789.313262850899,-1801.6060128878,1223.2927500369
166,794.557274398413,-1832.80404163732,1204.2467672389
181,817.653261602545,-1864.00207038683,1227.34880878429
193,845.270461674337,-1870.68446035943,1218.41399868509
227,863.641248464716,-1877.36685033202,1240.7256018673
215,763.481678097792,-1883.09786243284,1334.61618433504
194,786.544007445814,-1888.82887453365,1296.28486708784
182,814.162018092636,-1925.93096577921,1293.76894768657
244,832.568972887446,-1963.03305702476,1374.46408413732
235,767.694033045783,-2035.84661311263,1503.15258006685
183,790.722704537696,-2108.6601692005,1500.9374646628
224,818.341525759548,-2202.91757403271,1608.57604827316
218,836.784648558789,-2297.17497886491,1678.39033030612
261,808.013219851009,-2416.82494909157,1869.81172924056
252,831.008233486813,-2536.47491931823,1957.46668583142
196,858.627865283694,-2659.52535613052,1996.89749084683
150,877.107156087366,-2782.57579294281,2055.46863685544
176,859.41342577234,-2889.01253360752,2205.59910783518
176,882.374781552036,-2995.44927427224,2289.0744927202
165,909.995223923946,-3088.04502417442,2343.04980025047
187,928.510682732049,-3180.6407740766,2439.13009134455
204,978.211306041852,-3261.72419852964,2487.51289248779
151,1001.13900396544,-3342.80762298267,2492.66861901723
187,1028.76025691238,-3396.81195860215,2555.05170168977
178,1047.31188372491,-3450.81629422163,2581.50441049671
188,1130.46051030746,-3485.30452088752,2542.84401058006
178,1153.35455037493,-3519.79274755342,2544.43819717848
141,1180.9766138969,-3533.22911582333,2493.25250192643
149,1199.56440871387,-3546.66548409325,2496.10107537938
152,1107.96209409594,-3546.20074446073,2590.23865036479
154,1130.8224763073,-3545.73600482821,2568.91352852091
119,1158.4453504043,-3530.68060184945,2491.23525144514
160,1177.0693132257,-3515.62519887069,2498.55588564499
127,1172.77647570653,-3497.36700585054,2451.59053014402
128,1195.60320006179,-3479.1088128304,2411.50561276862
138,1223.22688473381,-3466.09285674779,2380.86597201398
127,1241.88701555964,-3453.07690066518,2338.18988510554
161,1234.75926662388,-3448.27871027819,2374.51944365431
144,1257.55233312303,-3443.4805198912,2329.92818676817
203,1285.17682837009,-3434.51784056909,2352.341012199
191,1303.87312720034,-3425.55516124698,2312.68203404664
186,1082.99738139511,-3423.8965647811,2526.89918338599
215,1105.75679003816,-3422.23796831522,2531.48117827706
187,1133.38209586024,-3422.19315972095,2475.81106386071
197,1152.11456269493,-3422.14835112668,2467.03378843175
213,1213.55573132656,-3409.64920560598,2409.09347427942
182,1236.28148211349,-3397.15006008528,2342.86857797179
198,1263.90759851061,-3389.54478011207,2323.63718160146
205,1282.67623334973,-3381.93950013885,2304.26326678912
217,1371.13334756542,-3398.66064967025,2244.52730210483
213,1393.82544049625,-3415.38179920166,2234.55635870541
198,1421.45236746839,-3447.73512522337,2224.28275775497
155,1440.25717031195,-3480.08845124508,2194.83128093313
171,1251.804109221,-3519.07011516586,2438.26600594486
175,1274.46254429571,-3558.05177908664,2458.58923479093
179,1302.09028184289,-3595.63410054646,2472.54381870357
175,1320.93125269087,-3633.21642200628,2487.28516931541
207,1110.40549566461,-3663.22944304414,2759.82394737952
208,1133.03027288322,-3693.242464082,2768.21219119877
189,1160.65882100543,-3695.8094161593,2724.15059515387
294,1179.53595985784,-3698.37636823659,2812.84040837875
271,1118.5100284165,-3669.84509981749,2822.33507140099
270,1141.101147779,-3641.31383139839,2770.21268361939
190,1168.73050647624,-3592.37844015247,2613.64793367623
230,1187.64381333308,-3543.44304890654,2585.79923557346
254,1236.15855814868,-3455.65414557419,2473.49558742551
234,1258.71601965507,-3367.86524224184,2343.14922258678
242,1286.34618892733,-3235.79598978851,2191.44980086118
308,1305.29566378861,-3103.72673733518,2106.43107354657
265,1237.60081197244,-2939.36849634545,1966.76768437301
242,1260.12461562272,-2775.01025535572,1756.885639733
251,1287.75559547001,-2566.36111327553,1529.60551780551
210,1306.74123833572,-2357.71197119533,1260.97073285961
181,1230.06671639202,-2098.36448631967,1049.29776992765
169,1252.55686218619,-1839.01700144401,755.460139257818
210,1280.18865260852,-1569.6431822998,499.454529691286
207,1299.21046347865,-1300.26936315559,208.05889967694
214,1414.01152740798,-874.090010735736,-325.921516672244
219,1436.46801534604,-447.910658315877,-769.557357030166
197,1464.1006163434,-31.1539307266839,-1235.94668561671
181,1483.15859521796,385.602796862509,-1687.76139208047
187,1516.10810086139,815.009519913997,-2144.11762077538
197,1538.53093094334,1244.41624296548,-2585.94717390882
186,1566.16434251572,1689.12868201991,-3069.29302453563
151,1585.25848939472,2133.84112107433,-3568.09961046905
191,1485.97358428495,2416.97371331568,-3711.94729760063
173,1508.36275651079,2700.10630555702,-4035.46906206782
166,1535.99697865821,2954.17264086181,-4324.16961952002
170,1555.12729354164,3208.23897616661,-4593.36626970824
193,1496.84475522313,3413.14747194179,-4716.99222716492
161,1519.20026959287,3618.05596771697,-4976.25623730984
138,1546.83530231531,3760.57112444178,-5169.40642675709
147,1566.00178520317,3903.08628116659,-5322.08806636976
164,1632.37617503526,4018.07776709703,-5486.45394213229
148,1654.69803154889,4133.06925302747,-5639.76728457636
138,1682.33387484636,4212.08203238146,-5756.41590722782
118,1701.53652573865,4291.09481173546,-5874.63133747411
173,1816.04072193868,4330.50830517066,-5973.54902710934
217,1838.3289205962,4369.92179860586,-5991.25071920206
201,1865.9655744687,4373.49360137759,-6038.45917584629
211,1885.20439336542,4377.06540414931,-6051.26979751473
230,1960.21367247973,4362.41089189865,-6092.62456437838
227,1982.46752706812,4347.75637964799,-6103.22390671612
300,2010.10499151565,4335.07134831834,-6045.176339834
262,2029.37997841681,4322.38631698869,-6089.7662954055
267,1972.66453709263,4311.39554675612,-6017.06008384875
259,1994.8840476119,4300.40477652354,-6036.28882413544
278,2022.52232263446,4281.72731928928,-6026.24964192374
265,2041.83347754005,4263.04986205501,-6039.88333959506
262,2019.0762476584,4244.82075947438,-6001.89700713279
200,2041.26141410855,4226.59165689376,-6067.85307100231
207,2068.90049970614,4191.76196450764,-6053.66246421379
178,2088.24782261616,4156.93227212153,-6067.18009473769
182,2039.97656215196,4108.87421107793,-5966.85077322988
219,2062.12738453298,4060.81615003432,-5903.9435345673
200,2089.7672807056,4032.5215610271,-5922.2888417327
188,2109.15054126201,4004.22697201988,-5925.37751328189
201,1974.38990371028,4001.38210487804,-5774.77200858832
211,1996.50638202218,3998.53723773621,-5784.04361975839
222,2024.14708876983,3986.48826372147,-5788.6353524913
199,2043.56628697263,3974.43928970674,-5819.00557667936
224,1943.36352924785,3961.22695563665,-5680.59048488451
