"NumTransactionsExcluding1000","seasonal","trend","remainder"
117,2631.23105352688,-8325.48983391393,5811.25878038705
99,2631.23105352688,-8348.16504626797,5815.93399274109
104,2631.23105352688,-8373.65776069658,5846.4267071697
99,2631.23105352688,-8399.1504751252,5866.91942159832
103,2807.70253549527,-8398.90256758201,5694.20003208675
123,2807.70253549527,-8398.65466003883,5713.95212454356
115,2807.70253549527,-8341.09123640079,5648.38870090553
118,2807.70253549527,-8283.52781276276,5593.82527726749
127,3166.96059333332,-8144.81118545836,5104.85059212504
112,3166.96059333332,-8006.09455815396,4951.13396482064
123,3166.96059333332,-7707.51192013545,4663.55132680214
115,3166.96059333332,-7408.92928211695,4356.96868878363
125,3197.20968794685,-6967.74959935225,3895.5399114054
121,3197.20968794685,-6526.56991658754,3450.3602286407
118,3197.20968794685,-6024.45586563604,2945.2461776892
125,3197.20968794685,-5522.34181468454,2450.1321267377
121,3259.32448914784,-4958.47767607632,1820.15318692848
80,3259.32448914784,-4394.61353746809,1215.28904832026
113,3259.32448914784,-3809.99064043445,663.666151286617
122,3259.32448914784,-3225.36774340081,88.0432542529766
111,3305.03061140048,-2591.20238161699,-602.828229783495
105,3305.03061140048,-1957.03701983316,-1242.99359156732
117,3305.03061140048,-1048.41383631216,-2139.61677508832
123,3305.03061140048,-139.790652791161,-3042.23995860932
133,3336.19465639091,679.217241214656,-3882.41189760557
123,3336.19465639091,1498.22513522047,-4711.41979161139
124,3336.19465639091,2372.61304243484,-5584.80769882575
115,3336.19465639091,3247.00094964921,-6468.19560604012
125,3598.90330385286,3804.47710782961,-7278.38041168248
133,3598.90330385286,4361.95326601002,-7827.85656986288
138,3598.90330385286,4794.71757964214,-8255.620883495
121,3598.90330385286,5227.48189327427,-8705.38519712713
122,3738.09021764467,5614.1660705917,-9230.25628823638
91,3738.09021764467,6000.85024790914,-9647.94046555381
62,3738.09021764467,6315.26554859943,-9991.3557662441
120,3738.09021764467,6629.68084928971,-10247.7710669344
127,3750.54297305213,6883.97529504893,-10507.5182681011
117,3750.54297305213,7138.26974080814,-10771.8127138603
137,3750.54297305213,7320.18654073108,-10933.7295137832
145,3750.54297305213,7502.10334065401,-11107.6463137061
115,3721.82877628827,7581.16614438675,-11187.994920675
125,3721.82877628827,7660.22894811949,-11257.0577244078
124,3721.82877628827,7657.45088374673,-11255.279660035
100,3721.82877628827,7654.67281937397,-11276.5015956622
104,3809.15123957955,7573.39750322494,-11278.5487428045
89,3809.15123957955,7492.12218707591,-11212.2734266555
83,3809.15123957955,7410.96526751673,-11137.1165070963
7,3809.15123957955,7329.80834795756,-11131.9595875371
96,3938.53998700755,7305.65554523269,-11148.1955322402
112,3938.53998700755,7281.50274250781,-11108.0427295154
113,3938.53998700755,7263.14176404444,-11088.681751052
125,3938.53998700755,7244.78078558107,-11058.3207725886
103,4119.17859446849,7235.84902028488,-11252.0276147534
108,4119.17859446849,7226.91725498868,-11238.0958494572
103,4119.17859446849,7180.06397530021,-11196.2425697687
118,4119.17859446849,7133.21069561174,-11134.3892900802
74,4127.88545012832,7028.78374362114,-11082.6691937495
89,4127.88545012832,6924.35679163054,-10963.2422417589
98,4127.88545012832,6837.86502395395,-10867.7504740823
39,4127.88545012832,6751.37325627737,-10840.2587064057
57,4151.94389570827,6661.81084484097,-10756.7547405492
24,4151.94389570827,6572.24843340457,-10700.1923291128
4,4151.94389570827,6478.93378135068,-10626.877677059
72,4151.94389570827,6385.6191292968,-10465.5630250051
94,4297.66047333763,6310.88409923188,-10514.5445725695
83,4297.66047333763,6236.14906916696,-10450.8095425046
93,4297.66047333763,6157.78846536524,-10362.4489387029
91,4297.66047333763,6079.42786156351,-10286.0883349011
74,4531.92899725105,6021.15816570276,-10479.0871629538
70,4531.92899725105,5962.88846984201,-10424.8174670931
82,4531.92899725105,5947.55628019907,-10397.4852774501
73,4531.92899725105,5932.22409055613,-10391.1530878072
77,4754.09935705902,5969.36361090197,-10646.462967961
81,4754.09935705902,6006.5031312478,-10679.6024883068
87,4754.09935705902,6091.02790452967,-10758.1272615887
84,4754.09935705902,6175.55267781155,-10845.6520348706
75,4815.5334268727,6242.23697351682,-10982.7704003895
81,4815.5334268727,6308.9212692221,-11043.4546960948
76,4815.5334268727,6319.69198299712,-11059.2254098698
87,4815.5334268727,6330.46269677214,-11058.9961236448
74,4691.82143926513,6275.4271321973,-10893.2485714624
90,4691.82143926513,6220.39156762246,-10822.2130068876
85,4691.82143926513,6114.61533143851,-10721.4367707036
52,4691.82143926513,6008.83909525456,-10648.6605345197
76,4430.73622790694,5910.94801102514,-10265.6842389321
89,4430.73622790694,5813.05692679572,-10154.7931547027
84,4430.73622790694,5780.21929068757,-10126.9555185945
72,4430.73622790694,5747.38165457942,-10106.1178824864
84,4122.37181888739,5717.39777688424,-9755.76959577162
89,4122.37181888739,5687.41389918905,-9720.78571807644
80,4122.37181888739,5613.67857689443,-9656.05039578182
91,4122.37181888739,5539.94325459982,-9571.31507348721
63,4195.88437618463,5376.71922931655,-9509.60360550117
79,4195.88437618463,5213.49520403328,-9330.3795802179
81,4195.88437618463,5012.58262312831,-9127.46699931294
82,4195.88437618463,4811.67004222334,-8925.55441840797
84,4600.63384417412,4675.41514113899,-9192.04898531311
76,4600.63384417412,4539.16024005464,-9063.79408422876
76,4600.63384417412,4458.75597518307,-8983.38981935719
72,4600.63384417412,4378.35171031151,-8906.98555448563
46,4820.06471946871,4393.17773817262,-9167.24245764133
69,4820.06471946871,4408.00376603373,-9159.06848550244
65,4820.06471946871,4485.29046785758,-9240.35518732629
3,4820.06471946871,4562.57716968144,-9379.64188915015
52,5185.2548150782,4615.53831890239,-9748.79313398059
75,5185.2548150782,4668.49946812335,-9778.75428320155
75,5185.2548150782,4757.29848736476,-9867.55330244296
69,5185.2548150782,4846.09750660618,-9962.35232168438
66,5690.80658760371,4983.4983464974,-10608.3049341011
75,5690.80658760371,5120.89918638862,-10736.7057739923
53,5690.80658760371,5249.37849607923,-10887.1850836829
13,5690.80658760371,5377.85780576984,-11055.6643933736
64,5878.43491528465,5453.56056448876,-11267.9954797734
44,5878.43491528465,5529.26332320767,-11363.6982384923
32,5878.43491528465,5510.9674222556,-11357.4023375402
16,5878.43491528465,5492.67152130352,-11355.1064365882
12,5803.6600662819,5432.51481372308,-11224.174880005
23,5803.6600662819,5372.35810614264,-11153.0181724245
30,5803.6600662819,5329.29067676312,-11102.950743045
15,5803.6600662819,5286.2232473836,-11074.8833136655
58,6088.42270150373,5285.67165498903,-11316.0943564928
91,6088.42270150373,5285.12006259447,-11282.5427640982
96,6088.42270150373,5359.00001556494,-11351.4227170687
74,6088.42270150373,5432.87996853542,-11447.3026700392
83,6480.20034398385,5495.33531341376,-11892.5356573976
98,6480.20034398385,5557.7906582921,-11939.9910022759
82,6480.20034398385,5551.93025206994,-11950.1305960538
67,6480.20034398385,5546.06984584779,-11959.2701898316
68,6849.12497070239,5519.32994468325,-12300.4549153856
81,6849.12497070239,5492.5900435187,-12260.7150142211
65,6849.12497070239,5396.44001437473,-12180.5649850771
34,6849.12497070239,5300.28998523076,-12115.4149559332
25,6917.51080285631,5208.27340026583,-12100.7842031221
17,6917.51080285631,5116.2568153009,-12016.7676181572
9,6917.51080285631,5052.98001100975,-11961.4908138661
15,6917.51080285631,4989.70320671859,-11892.2140095749
24,6944.0090306535,4978.95209507075,-11898.9611257243
16,6944.0090306535,4968.20098342292,-11896.2100140764
8,6944.0090306535,5011.20609171632,-11947.2151223698
12,6944.0090306535,5054.21120000972,-11986.2202306632
8,6778.27534394161,5090.6761491006,-11860.9514930422
55,6778.27534394161,5127.14109819148,-11850.4164421331
42,6778.27534394161,5123.78799337315,-11860.0633373148
33,6778.27534394161,5120.43488855483,-11865.7102324964
64,6285.83539738212,5064.76552582745,-11286.6009232096
83,6285.83539738212,5009.09616310008,-11211.9315604822
91,6285.83539738212,4893.05544534717,-11087.8908427293
95,6285.83539738212,4777.01472759426,-10967.8501249764
79,6461.09334551953,4624.61504124008,-11006.7083867596
68,6461.09334551953,4472.21535488589,-10865.3087004054
61,6461.09334551953,4305.10757047312,-10705.2009159927
63,6461.09334551953,4137.99978606035,-10536.0931315799
71,6629.43489396271,3977.91924038592,-10536.3541343486
72,6629.43489396271,3817.8386947115,-10375.2735886742
79,6629.43489396271,3688.24330115095,-10238.6781951137
66,6629.43489396271,3558.6479075904,-10122.0828015531
58,6534.29134862372,3478.18399281676,-9954.47534144048
61,6534.29134862372,3397.72007804312,-9871.01142666684
68,6534.29134862372,3396.71636395,-9863.00771257373
71,6534.29134862372,3395.71264985689,-9859.00399848061
70,6398.11818544497,3416.28532691975,-9744.40351236473
81,6398.11818544497,3436.85800398262,-9753.97618942759
56,6398.11818544497,3406.2015324913,-9748.31971793627
59,6398.11818544497,3375.54506099999,-9714.66324644496
84,6023.24458721333,3272.23791734485,-9211.48250455819
81,6023.24458721333,3168.93077368972,-9111.17536090305
71,6023.24458721333,3069.07770794018,-9021.32229515352
79,6023.24458721333,2969.22464219065,-8913.46922940398
74,6010.69694367639,2788.4511926258,-8725.14813630219
35,6010.69694367639,2607.67774306095,-8583.37468673734
28,6010.69694367639,2551.51179465257,-8534.20873832896
82,6010.69694367639,2495.34584624419,-8424.04278992058
102,6254.2471896643,2468.65596791263,-8620.90315757693
94,6254.2471896643,2441.96608958107,-8602.21327924537
90,6254.2471896643,2444.40960139469,-8608.65679105899
88,6254.2471896643,2446.85311320832,-8613.10030287262
85,6119.17421712688,2459.13947292578,-8493.31369005266
87,6119.17421712688,2471.42583264325,-8503.60004977013
85,6119.17421712688,2460.51028511228,-8494.68450223916
76,6119.17421712688,2449.59473758132,-8492.7689547082
58,6316.45995596037,2403.28083228695,-8661.74078824732
61,6316.45995596037,2356.96692699257,-8612.42688295294
58,6316.45995596037,2230.64672808584,-8489.10668404621
43,6316.45995596037,2104.3265291791,-8377.78648513948
51,6658.86494675285,1948.1440635215,-8556.00901027434
70,6658.86494675285,1791.96159786389,-8380.82654461673
78,6658.86494675285,1677.59064573677,-8258.45559248961
77,6658.86494675285,1563.21969360965,-8145.08464036249
79,6582.5856812387,1471.45753832064,-7975.04321955933
63,6582.5856812387,1379.69538303162,-7899.28106427032
51,6582.5856812387,1338.24423935158,-7869.82992059027
56,6582.5856812387,1296.79309567154,-7823.37877691023
85,6587.47523430745,1265.67166758244,-7768.1469018899
66,6587.47523430745,1234.55023949335,-7756.0254738008
55,6587.47523430745,1152.80368977692,-7685.27892408437
65,6587.47523430745,1071.05714006049,-7593.53237436794
99,6845.92525870811,967.724631200099,-7714.64988990821
111,6845.92525870811,864.39212233971,-7599.31738104782
84,6845.92525870811,741.216154415101,-7503.14141312321
88,6845.92525870811,618.040186490491,-7375.9654451986
87,6852.16429590417,511.959141626991,-7277.12343753116
75,6852.16429590417,405.87809676349,-7183.04239266766
74,6852.16429590417,315.31457705953,-7093.4788729637
65,6852.16429590417,224.75105735557,-7011.91535325974
67,6722.54961353828,121.888699480415,-6777.43831301869
64,6722.54961353828,19.0263416052601,-6677.57595514354
51,6722.54961353828,-110.599781385501,-6560.94983215278
62,6722.54961353828,-240.225904376262,-6420.32370916201
45,6898.68800251926,-414.827959208491,-6438.86004331077
30,6898.68800251926,-589.430014040719,-6279.25798847854
33,6898.68800251926,-788.224465132266,-6077.46353738699
57,6898.68800251926,-987.018916223813,-5854.66908629544
62,6838.84880827063,-1163.16588407096,-5613.68292419967
65,6838.84880827063,-1339.3128519181,-5434.53595635253
49,6838.84880827063,-1434.1294489174,-5355.71935935323
76,6838.84880827063,-1528.9460459167,-5233.90276235393
70,7166.60042071885,-1542.2763793377,-5554.32404138115
65,7166.60042071885,-1555.6067127587,-5545.99370796015
71,7166.60042071885,-1544.52762361634,-5551.07279710251
78,7166.60042071885,-1533.44853447399,-5555.15188624487
70,7202.81014016129,-1559.1069282826,-5573.70321187869
73,7202.81014016129,-1584.76532209121,-5545.04481807008
83,7202.81014016129,-1676.95570829099,-5442.8544318703
96,7202.81014016129,-1769.14609449076,-5337.66404567053
100,6874.83114293781,-1918.13465874118,-4856.69648419662
91,6874.83114293781,-2067.12322299161,-4716.7079199462
79,6874.83114293781,-2242.25248631717,-4553.57865662064
73,6874.83114293781,-2417.38174964273,-4384.44939329508
84,7145.36267570126,-2595.79211581914,-4465.57055988212
77,7145.36267570126,-2774.20248199554,-4294.16019370571
100,7145.36267570126,-2942.66982867721,-4102.69284702404
96,7145.36267570126,-3111.13717535889,-3938.22550034237
102,7200.9468054805,-3312.72176681358,-3786.22503866692
85,7200.9468054805,-3514.30635826827,-3601.64044721223
78,7200.9468054805,-3712.51856670622,-3410.42823877428
75,7200.9468054805,-3910.73077514417,-3215.21603033633
78,7490.3706009894,-4079.1624173474,-3333.208183642
58,7490.3706009894,-4247.59405955063,-3184.77654143877
74,7490.3706009894,-4424.89654702512,-2991.47405396428
66,7490.3706009894,-4602.1990344996,-2822.17156648979
99,7943.57532106616,-4778.22476894657,-3066.35055211958
85,7943.57532106616,-4954.25050339354,-2904.32481767261
49,7943.57532106616,-5099.07774909732,-2795.49757196883
52,7943.57532106616,-5243.9049948011,-2647.67032626505
108,8111.03416870066,-5384.79813376794,-2618.23603493272
94,8111.03416870066,-5525.69127273478,-2491.34289596588
121,8111.03416870066,-5671.49681581775,-2318.53735288291
104,8111.03416870066,-5817.30235890072,-2189.73180979994
106,8247.50247160291,-5922.11309843351,-2219.3893731694
125,8247.50247160291,-6026.92383796631,-2095.57863363661
103,8247.50247160291,-6051.28178913827,-2093.22068246464
104,8247.50247160291,-6075.63974031023,-2067.86273129268
113,8158.73811190073,-6034.65105887555,-2011.08705302517
117,8158.73811190073,-5993.66237744087,-2048.07573445985
121,8158.73811190073,-5855.8629131466,-2181.87519875413
163,8158.73811190073,-5718.06344885232,-2277.67466304841
201,8102.26349006772,-5459.82986076848,-2441.43362929924
225,8102.26349006772,-5201.59627268464,-2675.66721738308
175,8102.26349006772,-4921.65841458096,-3005.60507548676
188,8102.26349006772,-4641.72055647728,-3272.54293359044
152,8295.58263646027,-4322.66483512864,-3820.91780133163
169,8295.58263646027,-4003.60911378001,-4122.97352268026
144,8295.58263646027,-3572.3073080215,-4579.27532843878
158,8295.58263646027,-3141.00550226298,-4996.57713419729
159,8558.91272598885,-2779.27519356934,-5620.63753241951
170,8558.91272598885,-2417.54488487569,-5971.36784111315
138,8558.91272598885,-2048.37130050398,-6372.54142548487
164,8558.91272598885,-1679.19771613227,-6715.71500985658
156,8592.8392412508,-1465.23319632286,-6971.60604492794
150,8592.8392412508,-1251.26867651345,-7191.57056473735
119,8592.8392412508,-1135.90361126264,-7337.93562998816
132,8592.8392412508,-1020.53854601182,-7440.30069523898
163,8506.90945322972,-968.295446392724,-7375.614006837
192,830.842650371867,-916.052346773625,277.209696401758
208,1143.97049683555,-938.618838417195,2.64834158164717
158,1143.97049683555,-961.185330060766,-24.7851667747821
159,1143.97049683555,-1017.01255291679,32.0420560812397
150,1143.97049683555,-1072.83977577281,78.8692789372617
148,1295.55436112263,-1134.83299157532,-12.7213695473097
191,1295.55436112263,-1196.82620737783,92.2718462552009
154,1295.55436112263,-1289.20657768654,147.652216563906
168,1295.55436112263,-1381.58694799524,254.032586872611
160,1061.20460352192,-1495.94586777413,594.741264252215
159,1061.20460352192,-1610.30478755302,708.100184031106
137,1061.20460352192,-1714.32524406266,790.120640540738
135,1061.20460352192,-1818.34570057229,892.14109705037
124,1251.87116382917,-1891.90278267811,764.031618848935
130,1251.87116382917,-1965.45986478392,843.588700954753
120,1251.87116382917,-2015.11143550511,883.24027167594
140,1251.87116382917,-2064.7630062263,952.891842397128
187,1299.92217642487,-2100.97063654278,988.048460117915
152,1299.92217642487,-2137.17826685926,989.256090434395
152,1299.92217642487,-2191.05999108781,1043.13781466294
148,1299.92217642487,-2244.94171531636,1093.01953889149
207,1161.47756570197,-2337.2405627791,1382.76299707714
208,1161.47756570197,-2429.53941024185,1476.06184453988
178,1161.47756570197,-2539.95713763854,1556.47957193657
176,1161.47756570197,-2650.37486503522,1664.89729933326
195,1304.58323102786,-2756.43416812989,1646.85093710204
183,1304.58323102786,-2862.49347122456,1740.91024019671
210,1304.58323102786,-2974.81868849293,1880.23545746507
189,1304.58323102786,-3087.14390576129,1971.56067473344
142,1541.37469684077,-3182.93506367357,1783.56036683281
246,1541.37469684077,-3278.72622158586,1983.35152474509
235,1541.37469684077,-3362.22283673629,2055.84813989552
250,1541.37469684077,-3445.71945188672,2154.34475504596
204,1504.07917113589,-3534.81388173346,2234.73471059757
210,1504.07917113589,-3623.9083115802,2329.82914044431
221,1504.07917113589,-3712.7450407068,2429.66586957091
211,1504.07917113589,-3801.58176983339,2508.5025986975
166,1496.57170989459,-3907.23441339731,2576.66270350272
181,1496.57170989459,-4012.88705696122,2697.31534706663
193,1496.57170989459,-4104.73637737265,2801.16466747806
227,1496.57170989459,-4196.58569778407,2927.01398788948
215,1782.72931390791,-4230.53036718612,2662.80105327822
194,1782.72931390791,-4264.47503658817,2675.74572268027
182,1782.72931390791,-4289.93786171279,2689.20854780489
244,1782.72931390791,-4315.40068683742,2776.67137292951
235,2140.96078302395,-4376.40081140388,2470.44002837993
183,2140.96078302395,-4437.40093597035,2479.4401529464
224,2140.96078302395,-4562.33616317963,2645.37538015568
218,2140.96078302395,-4687.27139038891,2764.31060736497
261,2248.43053960464,-4897.64513850182,2910.21459889718
252,2248.43053960464,-5108.01888661472,3111.58834701008
196,2248.43053960464,-5370.75802069803,3318.3274810934
150,2248.43053960464,-5633.49715478135,3535.06661517671
176,2152.67125787795,-5858.17282519817,3881.50156732022
176,2152.67125787795,-6082.84849561498,4106.17723773703
165,2152.67125787795,-6205.70226597072,4218.03100809277
187,2152.67125787795,-6328.55603632646,4362.88477844851
204,2211.56103201331,-6386.36961136368,4378.80857935037
151,2211.56103201331,-6444.18318640091,4383.62215438759
187,2211.56103201331,-6425.36401754963,4400.80298553632
178,2211.56103201331,-6406.54484869836,4372.98381668505
188,2175.35070168436,-6330.71790800944,4343.36720632508
178,2175.35070168436,-6254.89096732053,4257.54026563616
141,2175.35070168436,-6206.50662326645,4172.15592158209
149,2175.35070168436,-6158.12227921237,4131.77157752801
152,2198.75191620745,-6158.56858694245,4111.81667073499
154,2198.75191620745,-6159.01489467252,4114.26297846506
119,2198.75191620745,-6191.20569688774,4111.45378068029
160,2198.75191620745,-6223.39649910297,4184.64458289551
127,2149.59952872076,-6296.6394570685,4274.03992834774
128,2149.59952872076,-6369.88241503403,4348.28288631327
138,2149.59952872076,-6444.46167426008,4432.86214553933
127,2149.59952872076,-6519.04093348614,4496.44140476539
161,2152.76001361143,-6582.9807224758,4591.22070886437
144,2152.76001361143,-6646.92051146545,4638.16049785403
203,2152.76001361143,-6691.11415206857,4741.35413845714
191,2152.76001361143,-6735.30779267168,4773.54777906025
186,2367.77631994128,-6788.17565352565,4606.39933358437
215,2367.77631994128,-6841.04351437963,4688.26719443835
187,2367.77631994128,-6946.64585256424,4765.86953262296
197,2367.77631994128,-7052.24819074886,4881.47187080758
213,2522.44396013188,-7188.59010331375,4879.14614318186
182,2522.44396013188,-7324.93201587863,4984.48805574675
198,2522.44396013188,-7463.12885224106,5138.68489210918
205,2522.44396013188,-7601.3256886035,5283.88172847161
217,2550.287873726,-7750.72083727617,5417.43296355018
213,2550.287873726,-7900.11598594885,5562.82811222286
198,2550.287873726,-8007.20242268667,5654.91454896068
155,2550.287873726,-8114.2888594245,5719.0009856985
171,2634.51256817288,-8159.21069572769,5695.6981275548
175,2634.51256817288,-8204.13253203088,5744.61996385799
179,2634.51256817288,-8222.83127879282,5767.31871061994
175,2634.51256817288,-8241.53002555476,5782.01745738188
207,2631.23105352688,-8255.27389758949,5831.04284406261
208,2631.23105352688,-8269.01776962422,5845.78671609734
189,2631.23105352688,-8277.08906161263,5834.85800808575
294,2631.23105352688,-8285.16035360104,5947.92930007416
271,2807.70253549527,-8249.65104139284,5712.94850589758
270,2807.70253549527,-8214.14172918465,5676.43919368939
190,2807.70253549527,-8073.40848435389,5455.70594885862
230,2807.70253549527,-7932.67523952312,5354.97270402785
287,3166.96059333332,-7656.91884944318,4776.95825610987
234,3166.96059333332,-7381.16245936325,4448.20186602993
242,3166.96059333332,-6988.7136228879,4063.75302955459
1337,3166.96059333332,-6596.26478641256,4766.30419307924
1293,3197.20968794685,-6128.30494115169,4224.09525320484
242,3197.20968794685,-5660.34509589082,2705.13540794397
251,3197.20968794685,-5180.88158126415,2234.6718933173
210,3197.20968794685,-4701.41806663748,1714.20837869063
198,3259.32448914784,-4177.45892881021,1116.13443966237
191,3259.32448914784,-3653.49979098294,585.175301835103
210,3259.32448914784,-3096.40848371822,47.0839945703829
220,3259.32448914784,-2539.3171764535,-500.007312694337
225,3305.03061140048,-1698.35749412717,-1381.67311727332
219,3305.03061140048,-857.397811800834,-2228.63279959965
197,3305.03061140048,-50.2175753935803,-3057.8130360069
181,3305.03061140048,756.962661013673,-3880.99327241416
187,3336.19465639091,1550.34283507765,-4699.53749146856
197,3336.19465639091,2343.72300914162,-5482.91766553254
186,3336.19465639091,3136.03429809503,-6286.22895448594
151,3336.19465639091,3928.34558704843,-7113.54024343934
191,3598.90330385286,4393.42198288223,-7801.32528673509
173,3598.90330385286,4858.49837871603,-8284.40168256889
166,3598.90330385286,5275.64773388917,-8708.55103774203
170,3598.90330385286,5692.7970890623,-9121.70039291517
193,3738.09021764467,6037.2379610908,-9582.32817873547
161,3738.09021764467,6381.67883311929,-9958.76905076396
138,3738.09021764467,6658.2250218214,-10258.3152394661
147,3738.09021764467,6934.77121052351,-10525.8614281682
164,3750.54297305213,7158.73378134802,-10745.2767544001
148,3750.54297305213,7382.69635217252,-10985.2393252246
138,3750.54297305213,7518.18228024415,-11130.7252532963
118,3750.54297305213,7653.66820831578,-11286.2111813679
173,3721.82877628827,7704.70295614914,-11253.5317324374
217,3721.82877628827,7755.7377039825,-11260.5664802708
212,3721.82877628827,7734.58993029964,-11244.4187065879
221,3721.82877628827,7713.44215661677,-11214.270932905
230,3809.15123957955,7630.853966946,-11210.0052065255
227,3809.15123957955,7548.26577727522,-11130.4170168548
300,3809.15123957955,7504.80147719401,-11013.9527167736
262,3809.15123957955,7461.33717711278,-11008.4884166923
267,3938.53998700755,7442.62154302736,-11114.1615300349
259,3938.53998700755,7423.90590894194,-11103.4458959495
278,3938.53998700755,7400.1868999264,-11060.726886934
265,3938.53998700755,7376.46789091087,-11050.0078779184
262,4119.17859446849,7350.62706828558,-11207.8056627541
200,4119.17859446849,7324.78624566029,-11243.9648401288
207,4119.17859446849,7239.47265193121,-11151.6512463997
178,4119.17859446849,7154.15905820212,-11095.3376526706
182,4127.88545012832,7057.91208163944,-11003.7975317678
