"TradeVolume","seasonal","trend","remainder"
0,492522.130459642,1150375.95287154,-1642898.08333118
0,492522.130459642,1127127.80280855,-1619649.9332682
0,492522.130459642,1103879.65274557,-1596401.78320521
0,394356.386522566,1086362.03812843,-1480718.42465099
0,394356.386522566,1068844.42351128,-1463200.81003385
0,394356.386522566,1056806.17807091,-1451162.56459348
0,394356.386522566,1044767.93263054,-1439124.31915311
0,370438.452017842,1046941.4225892,-1417379.87460704
0,370438.452017842,1049114.91254786,-1419553.3645657
0,370438.452017842,1069820.85459086,-1440259.3066087
0,370438.452017842,1090526.79663385,-1460965.2486517
0,383294.5908167,1111421.24214988,-1494715.83296658
0,383294.5908167,1132315.68766591,-1515610.27848261
0,383294.5908167,1154813.94181147,-1538108.53262817
0,383294.5908167,1177312.19595703,-1560606.78677373
0,316005.341100664,1210605.66045498,-1526611.00155564
0,316005.341100664,1243899.12495292,-1559904.46605359
0,316005.341100664,1280841.96097415,-1596847.30207481
0,316005.341100664,1317784.79699537,-1633790.13809604
0,294560.945930271,1352495.77544846,-1647056.72137873
0,294560.945930271,1387206.75390155,-1681767.69983182
0,294560.945930271,1414144.21818395,-1708705.16411423
0,294560.945930271,1441081.68246636,-1735642.62839663
0,324177.294702352,1453623.41260876,-1777800.70731111
0,324177.294702352,1466165.14275115,-1790342.43745351
0,324177.294702352,1459676.54336914,-1783853.83807149
0,324177.294702352,1453187.94398712,-1777365.23868948
0,255911.215515199,1440699.14633668,-1696610.36185188
0,255911.215515199,1428210.34868624,-1684121.56420144
0,255911.215515199,1427241.92351693,-1683153.13903213
0,255911.215515199,1426273.49834762,-1682184.71386282
0,156135.424279489,1426384.63890758,-1582520.06318707
0,156135.424279489,1426495.77946754,-1582631.20374703
0,156135.424279489,1417852.20898233,-1573987.63326182
0,156135.424279489,1409208.63849712,-1565344.06277661
0,141126.659724357,1395083.14448383,-1536209.80420818
0,141126.659724357,1380957.65047053,-1522084.31019489
0,141126.659724357,1355935.45971049,-1497062.11943485
0,141126.659724357,1330913.26895045,-1472039.92867481
0,93229.276618826,1300419.82908723,-1393649.10570605
0,93229.276618826,1269926.389224,-1363155.66584283
0,93229.276618826,1245207.66079776,-1338436.93741659
0,93229.276618826,1220488.93237152,-1313718.20899034
0,81224.3413599208,1203047.78710271,-1284272.12846263
0,81224.3413599208,1185606.6418339,-1266830.98319382
0,81224.3413599208,1171895.82379642,-1253120.16515634
0,81224.3413599208,1158185.00575894,-1239409.34711886
825.9829,53905.5052122738,1141117.74541078,-1194197.26772306
142.08,53905.5052122738,1124050.48506263,-1177813.9102749
194.4288,53905.5052122738,1108517.74814267,-1162228.82455495
227.1802,53905.5052122738,1092985.01122272,-1146663.336235
473.778718,63849.938805035,1085083.45954302,-1148459.61963005
1295.1984,63849.938805035,1077181.90786331,-1139736.64826834
264.132,63849.938805035,1075169.66199761,-1138755.46880265
667.55222,63849.938805035,1073157.41613192,-1136339.80271695
190.6555,49976.0961674885,1072357.16836905,-1122142.60903654
366.608987,49976.0961674885,1071556.92060618,-1121166.40778667
577.265,49976.0961674885,1073711.79357457,-1123110.62474206
397.41,49976.0961674885,1075866.66654296,-1125445.35271045
195.4368,-79396.584781145,1074177.66758447,-994585.646003327
2099.946,-79396.584781145,1072488.66862598,-990992.13784484
333.23113,-79396.584781145,1063524.94884327,-983795.132932127
1019.7088,-79396.584781145,1054561.22906056,-974144.935479414
382.2433,-105555.442883357,1041269.34838389,-935331.662200537
521.5918,-105555.442883357,1027977.46770723,-921900.433023873
96.1797,-105555.442883357,1009527.47122133,-903875.848637972
272.6086,-105555.442883357,991077.474735428,-885249.42325207
432,-126968.419459313,965657.81348673,-838257.394027416
134.3382,-126968.419459313,940238.152238031,-813135.394578718
155.83113,-126968.419459313,917905.873702543,-790781.62311323
167.2944,-126968.419459313,895573.595167055,-768437.881307742
315.38286,-182013.116350296,894101.174334812,-711772.675124517
57.598,-182013.116350296,892628.75350257,-710558.039152274
494.382394,-182013.116350296,911341.672754169,-728834.174009873
92.76696,-182013.116350296,930054.592005768,-747948.708695472
1293.538,-272495.762824734,952097.367832456,-678308.067007722
1035.825,-272495.762824734,974140.143659145,-700608.555834411
51.3151,-272495.762824734,988800.603096405,-716253.525171671
252.735,-272495.762824734,1003461.06253366,-730712.564708931
442.9866,-305673.692485853,1004749.73612976,-698633.057043904
730.655528,-305673.692485853,1006038.40972585,-699634.061711995
1006.3482,-305673.692485853,991608.668878427,-684928.628192574
432.5289,-305673.692485853,977178.928031006,-671072.706645153
415.6104,-367633.940587202,951184.799241523,-583135.248254321
1213.884,-367633.940587202,925190.67045204,-556342.845864838
197.41183,-367633.940587202,896554.073405604,-528722.720988402
129.7296,-367633.940587202,867917.476359168,-500153.806171966
61.718489,-479228.206047512,831392.933033539,-352103.008497027
990.132902,-479228.206047512,794868.38970791,-314650.050758398
537.80096,-479228.206047512,752542.446563617,-272776.439556105
1080.30249,-479228.206047512,710216.503419325,-229907.994881813
895.79664,-486304.756578253,666506.35002749,-179305.796809238
358.540217,-486304.756578253,622796.196635655,-136132.899840403
783.481363,-486304.756578253,577980.82732143,-90892.5893801776
423.353,-486304.756578253,533165.458007205,-46437.3484289522
1443.236,-493428.268190072,489417.925478721,5453.57871135115
2346.68143,-493428.268190072,445670.392950237,50104.5566698352
1241.1231,-493428.268190072,407850.150084876,86819.2412051964
1900.7296,-493428.268190072,370029.907219514,125299.090570558
12529.968,-556527.381178061,344222.97810077,224834.371077291
20848.1372,-556527.381178061,318416.048982026,258959.469396035
9321.6,-556527.381178061,304442.728979247,261406.252198814
3318.3306,-556527.381178061,290469.408976467,269376.302801593
2558.556,-611210.904118449,272459.179225648,341310.280892801
3432.92,-611210.904118449,254448.949474828,360194.874643621
5152.77,-611210.904118449,229463.928568788,386899.745549661
2436.406,-611210.904118449,204478.907662748,409168.402455701
592.633,-625853.938242464,181383.978274297,445062.592968168
2536.842,-625853.938242464,158289.048885845,470101.73135662
1003.941,-625853.938242464,128570.008417383,498287.870825081
2060.5952,-625853.938242464,98850.9679489216,529063.565493543
3507.15,-673751.885448854,58309.2840262229,618949.751422631
4883.963,-673751.885448854,17767.6001035242,660868.24834533
3208.716,-673751.885448854,-32398.6181141571,709359.219563011
994.38922,-673751.885448854,-82564.8363318383,757311.111000692
2612.88,-680848.099899392,-149946.021069212,833407.000968604
3248.4,-680848.099899392,-217327.205806586,901423.705705978
4876.35,-680848.099899392,-297024.653925128,982749.10382452
10365.07,-680848.099899392,-376722.10204367,1067935.27194306
5242.94593,-584193.297713449,-461362.398175716,1050798.64181916
4804.987,-584193.297713449,-546002.694307761,1135000.97902121
3084.6006,-584193.297713449,-633489.587055808,1220767.48536926
9809.904,-584193.297713449,-720976.479803855,1314979.6815173
4219.9825,-477767.875210528,-814076.396664675,1296064.2543752
3516.0675,-477767.875210528,-907176.313525496,1388460.25623602
13665.025,-477767.875210528,-1003158.3865799,1494591.28679043
9353.54832,-477767.875210528,-1099140.45963431,1586261.88316483
6805.4832,-461518.42020362,-1193023.86740759,1661347.77081121
8351.71,-461518.42020362,-1286907.27518088,1756777.4053845
44081.411837,-461518.42020362,-1376497.13923047,1882096.97127109
34757.8,-461518.42020362,-1466087.00328005,1962363.22348367
24843.3784,-492382.955955685,-1552404.53616544,2069630.87052113
6364.7955,-492382.955955685,-1638722.06905083,2137469.82050652
3077.28,-492382.955955685,-1720653.31060364,2216113.54655932
3416.612,-492382.955955685,-1802584.55215644,2298384.12011213
14431.8,-436864.046964891,-1878186.57147932,2329482.41844421
4980.443,-436864.046964891,-1953788.5908022,2395633.08076709
1380.6296,-436864.046964891,-2021801.24905444,2460045.92561933
7390.9088,-436864.046964891,-2089813.90730669,2534068.86307158
6985.16,-352801.603866757,-2150414.97765786,2510201.74152462
7452.684301,-352801.603866757,-2211016.04800903,2571270.33617679
9694.731,-352801.603866757,-2260994.04462506,2623490.37949181
3988.778,-352801.603866757,-2310972.04124108,2667762.42310784
429.78,-302319.792588832,-2349203.46359755,2651953.03618638
3732.834,-302319.792588832,-2387434.88595402,2693487.51254285
4704.8618,-302319.792588832,-2421022.33388002,2728046.98826886
1361.74788,-302319.792588832,-2454609.78180603,2758291.32227486
789.5421,-170489.499171353,-2481838.99453287,2653118.03580423
9325.741,-170489.499171353,-2509068.20725972,2688883.44743108
969.80059,-170489.499171353,-2523881.0910715,2695340.39083286
2773.80906,-170489.499171353,-2538693.97488328,2711957.28311464
9227.324034,-49180.0657257201,-2546173.72123,2604581.11098972
9022.0251,-49180.0657257201,-2553653.46757672,2611855.55840244
1785.787875,-49180.0657257201,-2554286.08666122,2605251.94026194
4686.9295,-49180.0657257201,-2554918.70574573,2608785.70097145
1371.195876,-22906.6465021956,-2547775.40365156,2572053.24602976
5647.8209109,-22906.6465021956,-2540632.1015574,2569186.56897049
2472.8862,-22906.6465021956,-2527751.18038584,2553130.71308803
1371.816,-22906.6465021956,-2514870.25921428,2539148.72171647
3707.27123,8228.54832562708,-2491889.33657242,2487368.05947679
2957.2271365,8228.54832562707,-2468908.41393056,2463637.09274143
4996.9358496,8228.54832562707,-2430331.28902962,2427099.67655359
339.324216,8228.54832562708,-2391754.16412869,2383864.94001906
1424.973095,108073.708684992,-2337264.07169993,2230615.33610994
364.608024,108073.708684992,-2282773.97927117,2175064.87861018
1252.53513484,108073.708684992,-2225901.6160794,2119080.44252925
1234.35273,108073.708684992,-2169029.25288763,2062189.89693263
2067.6301808,253205.014045758,-2078488.83201296,1827351.44814801
973.3644125,253205.014045758,-1987948.4111383,1735716.76150505
3277.436205,253205.014045758,-1816272.35236806,1566344.7745273
79.288323,253205.014045758,-1644596.29359782,1391470.56787506
500.2390743,298020.599513131,-1503297.57084767,1205777.21040884
2878.022125,298020.599513131,-1361998.84809753,1066856.2707094
283.39724621,298020.599513131,-1183781.26557132,886044.063304401
3268.146216,298020.599513131,-1005563.68304511,710811.229747982
1402.2805,351679.788531755,-925425.243737295,575147.73570554
1157.69375,351679.788531755,-845286.804429477,494764.709647722
1029.125,351679.788531755,-772129.133599619,421478.470067864
4465.50536103,351679.788531755,-698971.462769761,351757.179599037
438.29675,462205.737013382,-645922.978817953,184155.538554571
5186.17652,462205.737013382,-592874.494866145,135854.934372763
5364.534574,462205.737013382,-561074.447326062,104233.24488668
363.286489041,462205.737013382,-529274.399785979,67431.9492616379
1013.8157206,546643.17084168,-515061.341054538,-30568.0140665429
985.624829124,546643.17084168,-500848.282323096,-44809.2636894603
706.308482428,546643.17084168,-496247.611649283,-49689.2507099699
1082.67118214,546643.17084168,-491646.940975469,-53913.5586840714
789.5440973,446957.604805943,-490518.397248788,44350.3365401442
57.813954282,479609.314700275,-489389.853522106,9838.35277611361
890.419309,479609.314700275,-488516.231701551,9797.33631027653
13047.281576,479609.314700275,-487642.609880996,21080.5767567214
1273.38830235,479609.314700275,-480096.380855884,1760.45445795957
639.89456778,530583.961399126,-472550.151830773,-57393.915000573
3418.867984,530583.961399126,-453138.754414377,-74026.3390007487
1335.411987,530583.961399126,-433727.356997981,-95521.1924141443
10463.0505,530583.961399126,-409605.386250092,-110515.524649033
5852.6631,507614.661566277,-385483.415502203,-116278.582964074
15553.8252,507614.661566277,-358261.598243521,-133799.238122756
803.5836,507614.661566277,-331039.780984839,-175771.296981438
410.5024,507614.661566277,-296717.022299569,-210487.136866709
2393.5536,462877.851650766,-262394.263614298,-198090.034436468
5974.91338365,462877.851650766,-221652.397948654,-235250.540318462
5956.8603426,462877.851650766,-180910.53228301,-276010.459025156
6592.0286775,462877.851650766,-138822.926100362,-317462.896872904
6360.46884,498392.447843236,-96735.3199177134,-395296.659085522
3326.6603481,498392.447843236,-55832.0051178647,-439233.782377271
1393.7251143,498392.447843236,-14928.690318016,-482070.03241092
2980.879664,498392.447843236,15718.6284732352,-511130.196652471
2972.04455,538166.232287568,46365.9472644864,-581560.135002054
3600.406625,538166.232287568,58877.3694675147,-593443.195130082
4439.124132,538166.232287568,71388.791670543,-605115.899826111
12566.61135,538166.232287568,66453.9438482227,-592053.56478579
1534.340796,475583.841946024,61519.0960259023,-535568.597175927
4618.87344,475583.841946024,44307.4651152907,-515272.433621315
5127.3955,475583.841946024,27095.8342046791,-497552.280650703
70422.8274,475583.841946024,-900.806747061513,-404260.207798963
12758.269316,447690.802842908,-28897.4476988021,-406035.085828106
6046.44375,447690.802842908,-68504.335544762,-373140.023548146
28553.00976,447690.802842908,-108111.223390722,-311026.569692186
24646.002019,447690.802842908,-142904.364420228,-280140.436403679
4343.53712,419876.991278784,-177697.505449734,-237835.94870905
6098.37876945,419876.991278784,-209334.031059843,-204444.581449491
4071.375,419876.991278784,-240970.556669951,-174835.059608832
8980.208435,419876.991278784,-275433.595808064,-135463.18703572
72060.0309,370460.614969263,-309896.634946176,11496.0508769131
10896.3116295,370460.614969263,-342611.43841074,-16952.8649290234
10715.0728356,370460.614969263,-375326.241875303,15580.6997416402
4282.82532,370460.614969263,-405899.692026389,39721.9023771256
5708.4912,302690.657383534,-436473.142177474,139490.97599394
11014.975335,302690.657383534,-444163.233615106,152487.551566572
5520.7333091,302690.657383534,-451853.325052738,154683.400978304
4953.42697224,302690.657383534,-438745.906488933,141008.676077639
8823.61761575,286526.672202942,-425638.487925128,147935.433337935
33133.5831,286526.672202942,-399656.744573318,146263.655470375
9690.23399851,286526.672202942,-373675.001221508,96838.5630170756
2384.4715764,286526.672202942,-339283.039422098,55140.8387955553
4681.00351444,310186.805381829,-304891.077622687,-614.72424470121
11962.25845,310186.805381829,-269609.698620553,-28614.8483112757
6298.2103107,310186.805381829,-234328.319618418,-69560.2754527102
11143.499,310186.805381829,-200560.145237424,-98483.1611444042
5365.16861661,273181.317776027,-166791.97085643,-101024.178302987
21026.42112,273181.317776027,-132904.113700314,-119250.782955713
5746.40242009,273181.317776027,-99016.2565441985,-168418.658811739
22042.24605,273181.317776027,-62589.3617527773,-188549.70997325
2016.0587772,287645.359260004,-26162.466961356,-259466.833521448
2784.31854,287645.359260004,10707.1089006703,-295568.149620674
2980.3802656,287645.359260004,47576.6847626966,-332241.663757101
2600.96857742,287645.359260004,91669.1377215341,-376713.528404118
17230.2927142,239478.49225788,135761.590680372,-358009.790224052
15740.54397,239478.49225788,188747.679477991,-412485.627765871
4025.8741824,239478.49225788,241733.76827561,-477186.38635109
2922.43022685,239478.49225788,294135.080364116,-530691.142395146
5033.00307,101317.093380323,346536.392452622,-442820.482762945
8949.1184555,101317.093380323,396539.207053543,-488907.181978366
4060.4433105,101317.093380323,446542.021654463,-543798.671724287
1144.2757524,101317.093380323,490307.956870907,-590480.77449883
4165.4682,21374.0476202125,534073.89208735,-551282.471507562
2533.62351785,21374.0476202125,557645.900312893,-576486.324415255
4380.73308,21374.0476202125,581217.908538436,-598211.223078648
9103.18376,21374.0476202125,582047.390652721,-594318.254512933
11914.8364461,-20847.8944313966,582876.872767006,-550114.141889509
4610.830432,-20847.8944313966,566412.597525171,-540953.872661774
7317.32523,-20847.8944313966,549948.322283335,-521783.102621939
3606.9289257,-20847.8944313966,509974.537394182,-485519.714037085
6986.29599546,-38669.8472003794,470000.752505029,-424344.609309189
11509.47175,-38669.8472003794,411793.86277789,-361614.54382751
12734.6094,-38669.8472003794,353586.973050751,-302182.516450371
6518.06986,-38669.8472003794,289592.900876356,-244404.983815976
8677.64499,-53228.9187004565,225598.82870196,-163692.265011504
7058.944311,-53228.9187004565,149186.282286464,-88898.4192750076
10776.0781625,-53228.9187004565,72773.7358709677,-8768.7390080112
2924.272,-53228.9187004565,-8890.15601523912,65043.3467156956
3247.31265,-60750.2334275143,-90554.047901446,154551.59397896
4741.60455892,-60750.2334275143,-169001.432066452,234493.270052887
2950.92053633,-60750.2334275143,-247448.816231459,311149.970195303
1753.24155148,-60750.2334275143,-324633.84921884,387137.324197834
3394.8358788,-57013.0877116164,-401818.882206221,462226.805796637
16756.83852,-57013.0877116164,-480106.140807882,553876.067039499
11855.01058,-57013.0877116164,-558393.399409544,627261.49770116
6549.49211421,-57013.0877116164,-636338.274084967,699900.853910794
8755.8618609,-84242.9878050137,-714283.148760391,807281.998426304
16425.096533,-84242.9878050137,-788265.383536377,888933.467874391
9556.2354324,-84242.9878050137,-862247.618312363,956046.841549776
2297.66462047,-84242.9878050137,-927914.717259248,1014455.36968473
8787.720623,-100571.087662591,-993581.816206133,1102940.62449172
37800.323613,-100571.087662591,-1039995.97982043,1178367.39109602
51759.955,-100571.087662591,-1086410.14343472,1238741.18609731
10783.304,-100571.087662591,-1102985.44281282,1214339.83447541
75391.5825518,-105826.675532208,-1119560.74219091,1300779.00027492
29328.498615,-105826.675532208,-1110552.44226743,1245707.61641464
16441.2871,-105826.675532208,-1101544.14234395,1223812.10497616
45944.6005642,-105826.675532208,-1069094.16362777,1220865.43972418
16394.59311,-71019.9666150332,-1036644.1849116,1124058.74463663
27024.7054572,-71019.9666150332,-984160.224049448,1082204.89612168
36693.8164494,-71019.9666150332,-931676.2631873,1039390.04625173
56032.20504,-71019.9666150332,-870375.934727398,997428.106382431
76280.47402,-30795.0850719911,-809075.606267495,916151.165359486
83821.3818,-30795.0850719911,-734367.672179592,848984.139051583
26232.861123,-30795.0850719911,-659659.738091689,716687.68428668
35059.82189,-30795.0850719911,-577030.581723262,642885.488685253
58970.43555,93021.7663729682,-494401.425354835,460350.094531867
265782.09185,93021.7663729682,-415172.609967474,587932.935444506
104007.1833,93021.7663729682,-335943.794580114,346929.211507145
349701.674749,93021.7663729682,-255946.208407931,512626.116783963
195812.79501,133054.336619689,-175948.622235748,238707.08062606
85422.87474,133054.336619689,-104363.58200525,56732.1201255615
45080.14852,133054.336619689,-32778.5417747523,-55195.6463249365
68236.02436,133054.336619689,31241.4558401738,-96059.7680998626
50318.7615,47864.7530827276,95261.4534550998,-92807.4450378274
83833.168343,47864.7530827276,169426.476079048,-133458.060818776
51864.1247,47864.7530827276,243591.498702997,-239592.127085724
73003.7451,47864.7530827276,328596.142371982,-303457.15035471
53299.65718,129543.977354752,413600.786040968,-489845.106215719
228989.8988,129543.977354752,513326.13696361,-413880.215518362
346483.630765,129543.977354752,613051.487886252,-396111.834476004
170586.081299,129543.977354752,695910.629244305,-654868.525300057
541303.54395,175548.775202994,778769.770602358,-413015.001855352
321728.0758,175548.775202994,841374.846424366,-695195.54582736
387948.58065,175548.775202994,903979.922246374,-691580.116799368
359376.634,175548.775202994,945084.483960214,-761256.625163208
285797.89164,204963.201077796,986189.045674054,-905354.35511185
207908.277096,204963.201077796,1004835.84023855,-1001890.76422035
179823.77568,204963.201077796,1023482.63480304,-1048622.06020084
174854.9873,204963.201077796,1034046.63913952,-1064154.85291732
347598.31572,282930.913934377,1044610.64347599,-979943.241690371
147282.94918,282930.913934377,1054849.4493851,-1190497.41413948
288515.59125,282930.913934377,1065088.2552942,-1059503.57797858
100497.6288,282930.913934377,1063188.2595514,-1245621.54468577
246555.91348,296929.8093866,1061288.26380859,-1111662.15971519
658607.94684,296929.8093866,1059203.06463884,-697524.927185443
168676.20096,296929.8093866,1057117.8654691,-1185371.4738957
117323.899185,296929.8093866,1079060.61605267,-1258666.52625427
73005.9777024,295724.713532598,1101003.36663625,-1323722.10246645
120296.781,295724.713532598,1141167.96300347,-1316595.89553607
331557.839688,295724.713532598,1181332.5593707,-1145499.43321529
395779.168538,295724.713532598,1235150.18170182,-1135095.72669642
540577.45112,314494.023934029,1288967.80403295,-1062884.37684698
930152.08,314494.023934029,1340626.12547501,-724968.069409034
889343.60904,314494.023934029,1392284.44691706,-817434.861811092
447742.185282,314494.023934029,1427398.73394346,-1294150.57259549
1094079.92736,363056.406995271,1462513.02096986,-731489.500605129
515246.4069,363056.406995271,1473628.75734693,-1321438.7574422
3238530.99642,363056.406995271,1484744.49372401,1390730.09570072
2910528.4635,363056.406995271,1534055.62654247,1013416.42996226
2004325.645,420415.585609075,1583366.75936092,543.300030000508
4050559.104,420415.585609075,1605505.91614423,2024637.60224669
5850718.50079,420415.585609075,1627645.07292754,3802657.84225339
1460526.193,420415.585609075,1680803.56169981,-640692.954308887
1337714.54219,474891.965693019,1733962.05047209,-871139.473975106
600490.11234,474891.965693019,1692439.96866985,-1566841.82202287
618741.727007,474891.965693019,1650917.88686762,-1507068.12555364
2014003.84424,474891.965693019,1617877.88175835,-78766.003211366
1024462.40702,1706017.06662947,1584837.87664907,-2266392.53625855
835714.02414,1706017.06662947,1538453.50916772,-2408756.55165719
64800.4490873,1706017.06662947,1492069.14168636,-3133285.75922854
71189.9200602,1706017.06662947,1453955.23631665,-3088782.38288592
42548.5715212,1779293.31021179,1415841.33094694,-3152586.06963753
82000.0550629,1779293.31021179,1428979.44352829,-3126272.69867718
86390.363773,1779293.31021179,1442117.55610964,-3135020.50254843
99286.9846107,1779293.31021179,1477336.79942407,-3157343.12502516
86763.0497158,592792.736229081,1512556.0427385,-2018585.72925178
875474.860824,592792.736229081,1548444.69566387,-1265762.57106895
481289.408165,592792.736229081,1584333.34858923,-1695836.67665332
363948.178327,592792.736229081,1614130.66809127,-1842975.22599335
375638.674803,492522.130459642,1643927.9875933,-1760811.44324994
736390.267732,492522.130459642,1661733.84157242,-1417865.70430007
603043.297156,492522.130459642,1679539.69555154,-1569018.52885519
310853.086576,492522.130459642,1683271.06776504,-1864940.11164868
599886.634092,394356.386522566,1687002.43997854,-1481472.1924091
1062944.3112,394356.386522566,1675824.87985398,-1007236.95517655
2035936.09959,394356.386522566,1664647.31972943,-23067.6066619912
1312709.6684,394356.386522566,1656143.45180548,-737790.169928043
699954.825697,370438.452017842,1647639.58388153,-1318123.21020237
246364.949,370438.452017842,1614052.2741849,-1738125.77720274
550092.901879,370438.452017842,1580464.96448828,-1400810.51462712
933281.059967,370438.452017842,1571588.21645612,-1008745.60850696
455700.647083,383294.5908167,1562711.46842397,-1490305.41215767
175243.210195,383294.5908167,1571111.72136373,-1779163.10198543
217006.452019,383294.5908167,1579511.97430349,-1745800.11310119
300478.643024,383294.5908167,1595274.73340262,-1678090.68119532
407703.304713,316005.341100664,1611037.49250175,-1519339.52888941
501222.950411,316005.341100664,1648397.76111346,-1463180.15180312
622348.653147,316005.341100664,1685758.02972517,-1379414.71767883
1463548.75213,316005.341100664,1725394.85218117,-577851.441151838
274899.353927,294560.945930271,1765031.67463718,-1784693.26664045
493514.446652,294560.945930271,1788767.49196679,-1589813.99124506
291788.142676,294560.945930271,1812503.3092964,-1815276.11255067
243135.330095,294560.945930271,1811595.37246597,-1863020.98830124
311925.416405,324177.294702352,1810687.43563554,-1822939.31393289
663203.102644,324177.294702352,1803788.5070572,-1464762.69911555
317893.797771,324177.294702352,1796889.57847886,-1803173.07541022
202130.40256,324177.294702352,1792092.88587376,-1914139.77801612
340784.77762,255911.215515199,1787296.19326866,-1702422.63116386
267373.237455,255911.215515199,1794355.8640011,-1782893.8420613
86919.7340706,255911.215515199,1801415.53473353,-1970407.01617813
701179.911784,255911.215515199,1850281.09059308,-1405012.39432428
135324.339486,156135.424279489,1899146.64645263,-1919957.73124612
652208.510321,156135.424279489,1943061.29784498,-1446988.21180347
1260186.17661,156135.424279489,1986975.94923733,-882925.196906815
797232.952201,156135.424279489,2010888.86453982,-1369791.33661831
298068.842756,141126.659724357,2034801.77984232,-1877859.59681067
808869.775709,141126.659724357,2006800.80204551,-1339057.68606087
1020588.3442,141126.659724357,1978799.82424871,-1099338.13977306
619865.163027,141126.659724357,1919218.246764,-1440479.74346135
1306372.61659,93229.276618826,1859636.66927929,-646493.329308113
323752.019516,93229.276618826,1797221.99124695,-1566699.24834978
408626.963717,93229.276618826,1734807.31321462,-1419409.62611644
678838.915917,93229.276618826,1656379.56468,-1070769.92538182
251467.597976,81224.3413599208,1577951.81614538,-1407708.5595293
555156.594903,81224.3413599208,1543429.96690327,-1069497.71336019
465471.570413,81224.3413599208,1508908.11766116,-1124660.88860808
197912.751246,81224.3413599208,1472373.72232472,-1355685.31243864
209621.648666,53905.5052122738,1435839.32698829,-1280123.18353456
227917.611733,53905.5052122738,1398825.66130338,-1224813.55478266
374136.251358,53905.5052122738,1361811.99561848,-1041581.24947276
154262.619437,53905.5052122738,1344100.92993029,-1243743.81570557
130225.823076,63849.938805035,1326389.86424211,-1260013.97997114
358469.722604,63849.938805035,1327430.68559346,-1032810.90179449
217915.12734,63849.938805035,1328471.5069448,-1174406.31840984
118411.118076,63849.938805035,1325211.80487642,-1270650.62560545
427150.561881,49976.0961674885,1321952.10280803,-944777.637094523
608901.548589,49976.0961674885,1315264.03029474,-756338.577873225
621389.927317,49976.0961674885,1308575.95778144,-737162.126631927
209585.741941,49976.0961674885,1293227.93024413,-1133618.28447062
210157.751242,-79396.584781145,1277879.90270683,-988325.566683686
159144.952534,-79396.584781145,1258124.70648143,-1019583.16916629
128105.520929,-79396.584781145,1238369.51025603,-1030867.40454589
211483.553121,-79396.584781145,1236724.43801583,-945844.300113682
127135.555469,-105555.442883357,1235079.36577562,-1002388.36742327
124327.21575,-105555.442883357,1240195.25982294,-1010312.60118958
109977.610582,-105555.442883357,1245311.15387025,-1029778.1004049
296955.360777,-105555.442883357,1262126.95092751,-859616.147267152
680394.378901,-126968.419459313,1278942.74798476,-471579.949624451
413541.155139,-126968.419459313,1302212.16350727,-761702.588908954
182464.871723,-126968.419459313,1325481.57902977,-1016048.28784746
1401208.86846,-126968.419459313,1331205.60326685,196971.684652461
490142.687944,-182013.116350296,1336929.62750393,-664773.823209638
773062.626443,-182013.116350296,1339364.73683185,-384288.994038549
694994.87539,-182013.116350296,1341799.84615976,-464791.854419461
304159.027263,-182013.116350296,1339956.28559729,-853784.141983993
242072.0653,-272495.762824734,1338112.72503482,-823544.896910087
299913.856084,-272495.762824734,1324980.45340437,-752570.834495638
442696.323381,-272495.762824734,1311848.18177392,-596656.095568189
113053.955659,-272495.762824734,1305980.32519812,-920430.606714381
122374.975482,-305673.692485853,1300112.46862231,-872063.800654455
365598.114604,-305673.692485853,1286564.90827303,-615293.10118318
913547.31744,-305673.692485853,1273017.34792376,-53796.3379979054
380482.855595,-305673.692485853,1244095.06647555,-557938.518394702
289696.58265,-367633.940587202,1215172.78502735,-557842.261790149
372082.414975,-367633.940587202,1169519.7522307,-429803.396668493
141653.882749,-367633.940587202,1123866.71943404,-614578.896097837
48793.0964135,-367633.940587202,1074982.67999118,-658555.642990481
322391.319462,-479228.206047512,1026098.64054833,-224479.115038815
166339.678882,-479228.206047512,970811.83377325,-325243.948843738
154405.365876,-479228.206047512,915525.026998172,-281891.45507466
83638.1374449,-479228.206047512,862469.260015695,-299602.916523283
220748.91987,-486304.756578253,809413.493033218,-102359.816584966
163317.751128,-486304.756578253,765193.102818037,-115570.595111785
76098.0224391,-486304.756578253,720972.712602856,-158569.933585504
72999.5560622,-486304.756578253,691232.646580456,-131928.333940004
87686.9738806,-493428.268190072,661492.580558056,-80377.3384873844
115499.199398,-493428.268190072,630756.599622877,-21829.1320348048
266863.627444,-493428.268190072,600020.618687697,160271.276946375
360869.565005,-493428.268190072,577232.047710195,277065.785484877
425654.802721,-556527.381178061,554443.476732692,427738.707166369
190586.15981,-556527.381178061,535510.010024824,211603.530963237
93576.4323054,-556527.381178061,516576.543316956,133527.270166505
198806.08687,-556527.381178061,494295.079068402,261038.388979658
232757.947676,-611210.904118449,472013.614819849,371955.2369746
194858.359406,-611210.904118449,457546.650737062,348522.612787387
58437.5630056,-611210.904118449,443079.686654275,226568.780469774
215000.672377,-611210.904118449,430485.045959189,395726.53053626
113985.411955,-625853.938242464,417890.405264103,321948.944933362
727239.475998,-625853.938242464,402548.269622381,950545.144618083
317874.15899,-625853.938242464,387206.133980659,556521.963251805
256867.556222,-625853.938242464,359036.204983778,523685.289480686
194787.108447,-673751.885448854,330866.275986897,537672.717908957
