"CostPerTransaction","seasonal","trend","remainder"
0,1.11701073289688,0.766792784142351,-1.88380351703923
0,1.11701073289688,0.745712686121648,-1.86272341901853
0,1.11701073289688,0.724632588100945,-1.84164332099782
0,1.05306743545816,0.725261918650288,-1.77832935410845
0,1.05306743545816,0.725891249199631,-1.77895868465779
0,1.05306743545816,0.742645331477437,-1.7957127669356
0,1.05306743545816,0.759399413755244,-1.8124668492134
0,1.23090279313089,0.776597467250244,-2.00750026038114
0,1.23090279313089,0.793795520745243,-2.02469831387614
0,1.23090279313089,0.778232084137496,-2.00913487726839
0,1.23090279313089,0.762668647529748,-1.99357144066064
0,1.23377523594198,0.718507121392726,-1.9522823573347
0,1.23377523594198,0.674345595255704,-1.90812083119768
0,1.23377523594198,0.598220912485545,-1.83199614842752
0,1.23377523594198,0.522096229715385,-1.75587146565736
0,0.89923381910883,0.448484614569684,-1.34771843367851
0,0.89923381910883,0.374872999423984,-1.27410681853281
0,0.89923381910883,0.290077302672384,-1.18931112178121
0,0.89923381910883,0.205281605920784,-1.10451542502961
0,0.698175050417728,0.083732314167508,-0.781907364585236
0,0.698175050417728,-0.0378169775857677,-0.66035807283196
0,0.698175050417728,-0.162541612326209,-0.535633438091519
0,0.698175050417728,-0.287266247066649,-0.410908803351078
0,0.499394198147062,-0.401382581926972,-0.0980116162200901
0,0.499394198147062,-0.515498916787294,0.0161047186402322
0,0.499394198147062,-0.618521915351254,0.119127717204192
0,0.499394198147062,-0.721544913915214,0.222150715768152
0,0.0833957870246584,-0.821845958117702,0.738450171093044
0,0.0833957870246584,-0.922147002320191,0.838751215295532
0,0.0833957870246584,-1.04205419754575,0.958658410521095
0,0.0833957870246584,-1.16196139277132,1.07856560574666
0,-0.183275744552063,-1.29066418738868,1.47393993194074
0,-0.183275744552063,-1.41936698200604,1.6026427265581
0,-0.183275744552063,-1.56813287391664,1.75140861846871
0,-0.183275744552063,-1.71689876582725,1.90017451037932
0,-0.196701961202706,-1.8323096115365,2.02901157273921
0,-0.196701961202706,-1.94772045724575,2.14442241844846
0,-0.196701961202706,-1.99251128085201,2.18921324205472
0,-0.196701961202706,-2.03730210445827,2.23400406566098
0,-0.286720212070601,-2.04560094317948,2.33232115525008
0,-0.286720212070601,-2.05389978190068,2.34061999397129
0,-0.286720212070601,-2.00952197864713,2.29624219071773
0,-0.286720212070601,-1.96514417539357,2.25186438746418
0,-0.515328522903092,-1.89744242397471,2.41277094687781
0,-0.515328522903092,-1.82974067255585,2.34506919545895
0,-0.515328522903092,-1.78326300150924,2.29859152441234
0,-0.515328522903092,-1.73678533046263,2.25211385336573
0,-0.567088471257698,-1.70863842379074,2.27572689504844
0,-0.567088471257698,-1.68049151711885,2.24757998837655
0,-0.567088471257698,-1.6773677015647,2.2444561728224
0,-0.567088471257698,-1.67424388601055,2.24133235726825
0,-0.359746747670927,-1.67661645039971,2.03636319807063
0,-0.359746747670927,-1.67898901478886,2.03873576245979
0,-0.359746747670927,-1.64323525855305,2.00298200622397
0,-0.359746747670927,-1.60748150231724,1.96722824998816
0,-0.387814812096052,-1.54793294701213,1.93574775910818
0,-0.387814812096052,-1.48838439170701,1.87619920380306
0,-0.387814812096052,-1.41859603810679,1.80641085020284
0,-0.387814812096052,-1.34880768450656,1.73662249660261
0,-0.467072405945439,-1.27588865899789,1.74296106494333
0,-0.467072405945439,-1.20296963348923,1.67004203943467
0,-0.467072405945439,-1.12721642165536,1.5942888276008
0,-0.467072405945439,-1.0514632098215,1.51853561576694
0,-0.521647175344746,-0.974282303603861,1.49592947894861
0,-0.521647175344746,-0.897101397386225,1.41874857273097
0,-0.521647175344746,-0.811898578213907,1.33354575355865
0,-0.521647175344746,-0.726695759041589,1.24834293438634
0,-0.602182197382938,-0.642832394058523,1.24501459144146
0,-0.602182197382938,-0.558969029075457,1.1611512264584
0,-0.602182197382938,-0.512991757955763,1.1151739553387
0,-0.602182197382938,-0.467014486836069,1.06919668421901
0,-0.724984792744914,-0.489591954643968,1.21457674738888
0,-0.724984792744914,-0.512169422451867,1.23715421519678
0,-0.724984792744914,-0.556717211655681,1.28170200440059
0,-0.724984792744914,-0.601265000859495,1.32624979360441
0,-0.971450427119149,-0.633724733239927,1.60517516035908
0,-0.971450427119149,-0.66618446562036,1.63763489273951
0,-0.971450427119149,-0.677935759387231,1.64938618650638
0,-0.971450427119149,-0.689687053154102,1.66113748027325
0,-1.03350661657412,-0.661025686111332,1.69453230268546
0,-1.03350661657412,-0.632364319068562,1.66587093564269
0,-1.03350661657412,-0.601186410242201,1.63469302681633
0,-1.03350661657412,-0.57000850141584,1.60351511798996
0,-1.16187833855338,-0.582881259610912,1.74475959816429
0,-1.16187833855338,-0.595754017805984,1.75763235635937
0,-1.16187833855338,-0.576158333577306,1.73803667213069
0,-1.16187833855338,-0.556562649348627,1.71844098790201
0,-1.29887297657611,-0.487557636806826,1.78643061338294
0,-1.29887297657611,-0.418552624265025,1.71742560084114
0,-1.29887297657611,-0.313999365137618,1.61287234171373
0,-1.29887297657611,-0.20944610601021,1.50831908258632
0,-1.11473588893054,-0.0855994785133432,1.20033536744388
0,-1.11473588893054,0.0382471489835236,1.07648873994702
0,-1.11473588893054,0.142922270174535,0.971813618756005
0,-1.11473588893054,0.247597391365547,0.867138497564993
0,-0.980958364573506,0.306085006585857,0.67487335798765
0,-0.980958364573506,0.364572621806167,0.616385742767339
0,-0.980958364573506,0.383813931384476,0.597144433189031
0,-0.980958364573506,0.403055240962784,0.577903123610722
0,-1.02347603176224,0.440785142376143,0.582690889386096
0,-1.02347603176224,0.478515043789502,0.544960987972738
0,-1.02347603176224,0.544896512490706,0.478579519271534
0,-1.02347603176224,0.61127798119191,0.41219805057033
0,-1.01513486703748,0.678228738695589,0.336906128341887
0,-1.01513486703748,0.745179496199269,0.269955370838207
0,-1.01513486703748,0.803508898866087,0.211625968171389
0,-1.01513486703748,0.861838301532905,0.153296565504571
0,-1.25596338008113,0.890599962589161,0.365363417491973
0,-1.25596338008113,0.919361623645416,0.336601756435717
0,-1.25596338008113,0.886964628767266,0.368998751313867
0,-1.25596338008113,0.854567633889117,0.401395746192017
0,-1.74382304468402,0.807779192691622,0.936043851992394
0,-1.74382304468402,0.760990751494127,0.982832293189889
0,-1.74382304468402,0.764384355091613,0.979438689592403
0,-1.74382304468402,0.767777958689099,0.976045085994917
0,-1.69224568948897,0.808063205762597,0.884182483726368
0,-1.69224568948897,0.848348452836096,0.84389723665287
0,-1.69224568948897,0.888677028648339,0.803568660840627
0,-1.69224568948897,0.929005604460582,0.763240085028384
0,-1.36283404116986,1.00337670252849,0.359457338641377
0,-1.36283404116986,1.07774780059639,0.285086240573472
0,-1.36283404116986,1.14120895298704,0.221625088182823
0,-1.36283404116986,1.20467010537769,0.158163935792175
0,-1.34344186632733,1.24980648149098,0.0936353848363458
0,-1.34344186632733,1.29494285760428,0.0484990087230497
0,-1.34344186632733,1.35852218238629,-0.0150803160589554
0,-1.34344186632733,1.42210150716829,-0.0786596408409606
0,-1.1878876722769,1.46220071977614,-0.274313047499242
0,-1.1878876722769,1.50229993238399,-0.31441226010709
0,-1.1878876722769,1.51510278283713,-0.327215110560237
0,-1.1878876722769,1.52790563329028,-0.340017961013384
0,-1.00998548364322,1.56317018589963,-0.553184702256418
0,-1.00998548364322,1.59843473850899,-0.588449254865773
0,-1.00998548364322,1.63875406240444,-0.62876857876122
0,-1.00998548364322,1.67907338629988,-0.669087902656666
0,-0.910761293737421,1.71479303192336,-0.804031738185936
0,-0.910761293737421,1.75051267754683,-0.839751383809411
0,-0.910761293737421,1.80843422452411,-0.897672930786689
0,-0.910761293737421,1.86635577150139,-0.955594477763967
0,-0.895534195770563,1.92820466622133,-1.03267047045077
0,-0.895534195770563,1.99005356094128,-1.09451936517072
0,-0.895534195770563,2.02325780161616,-1.1277236058456
0,-0.895534195770563,2.05646204229104,-1.16092784652047
0,-0.919925778440677,2.09237746890842,-1.17245169046774
0,-0.919925778440677,2.1282928955258,-1.20836711708513
0,-0.919925778440677,2.1876835734626,-1.26775779502192
0,-0.919925778440677,2.24707425139939,-1.32714847295871
0,-0.921405680400218,2.29434304726606,-1.37293736686584
0,-0.921405680400218,2.34161184313273,-1.42020616273251
0,-0.921405680400218,2.40941083389307,-1.48800515349285
0,-0.921405680400218,2.47720982465341,-1.55580414425319
0,-1.10076740126358,2.5780961274887,-1.47732872622512
0,-1.10076740126358,2.67898243032399,-1.57821502906041
0,-1.10076740126358,2.77116628216227,-1.67039888089868
0,-1.10076740126358,2.86335013400054,-1.76258273273695
0,-1.23699824738909,2.93660359296222,-1.69960534557313
0,-1.23699824738909,3.00985705192389,-1.7728588045348
0,-1.23699824738909,3.06488615280928,-1.82788790542019
0,-1.23699824738909,3.11991525369467,-1.88291700630558
0,-1.22411573669973,3.12537567026066,-1.90125993356093
0,-1.22411573669973,3.13083608682666,-1.90672035012693
0,-1.22411573669973,3.08505309527041,-1.86093735857068
0,-1.22411573669973,3.03927010371416,-1.81515436701442
0,-1.31349330427823,2.9544662998039,-1.64097299552567
0,-1.31349330427823,2.86966249589364,-1.55616919161541
0,-1.31349330427823,2.79089212921854,-1.47739882494031
0,-1.31349330427823,2.71212176254344,-1.39862845826522
0,-1.3663079665083,2.65678799551036,-1.29048002900206
0,-1.3663079665083,2.60145422847728,-1.23514626196898
0,-1.3663079665083,2.58950601333568,-1.22319804682738
0,-1.3663079665083,2.57755779819408,-1.21124983168578
0,-1.19048513013257,2.59735844396248,-1.40687331382991
0,-1.19048513013257,2.61715908973087,-1.4266739595983
0,-1.19048513013257,2.59096008237985,-1.40047495224729
0,-1.19048513013257,2.56476107502884,-1.37427594489627
0,-1.32407298544377,2.48336298254792,-1.15928999710416
0,-1.32407298544377,2.40196489006701,-1.07789190462324
0,-1.32407298544377,2.29666665574482,-0.972593670301049
0,-1.32407298544377,2.19136842142262,-0.867295435978856
0,-1.46532588401868,2.0555647077741,-0.590238823755421
0,-1.46532588401868,1.91976099412558,-0.454435110106901
0,-1.46532588401868,1.80285529886543,-0.337529414846746
0,-1.46532588401868,1.68594960360527,-0.220623719586591
0,-1.49308697499468,1.58687160207603,-0.09378462708135
0,-1.49308697499468,1.48779360054678,0.00529337444789602
0,-1.49308697499468,1.39903253673263,0.0940544382620445
0,-1.49308697499468,1.31027147291849,0.182815502076193
0,-1.30252027777303,1.23017134459828,0.0723489331747496
0,-1.30252027777303,1.15007121627807,0.152449061494955
0,-1.30252027777303,1.05559393160089,0.246926346172142
0,-1.30252027777303,0.9611166469237,0.341403630849329
0,-1.09326915312156,0.851402587559368,0.241866565562196
0,-1.09326915312156,0.741688528195035,0.351580624926528
0,-1.09326915312156,0.608950549274698,0.484318603846866
0,-1.09326915312156,0.47621257035436,0.617056582767203
0,-1.33839080792369,0.334314127894242,1.00407668002945
0,-1.33839080792369,0.192415685434124,1.14597512248957
0,-1.33839080792369,0.0684700853275104,1.26992072259618
0,-1.33839080792369,-0.0554755147791035,1.3938663227028
0,-1.02430558413487,-0.164345448019789,1.18865103215466
0,-1.02430558413487,-0.273215381260474,1.29752096539534
0,-1.02430558413487,-0.398588255959705,1.42289384009458
0,-1.02430558413487,-0.523961130658936,1.54826671479381
0,-0.795667935193759,-0.690709902914645,1.4863778381084
0,-0.795667935193759,-0.857458675170354,1.65312661036411
0,-0.795667935193759,-1.04285146316806,1.83851939836182
0,-0.795667935193759,-1.22824425116576,2.02391218635952
0,-1.0955212652539,-1.43154802337736,2.52706928863126
0,-1.0955212652539,-1.63485179558895,2.73037306084286
0,-1.0955212652539,-1.8272709531509,2.9227922184048
0,-1.0955212652539,-2.01969011071285,3.11521137596675
0,-1.21292024873523,-2.17456825020114,3.38748849893636
0,-1.21292024873523,-2.32944638968942,3.54236663842465
0,-1.21292024873523,-2.46390059256499,3.67682084130022
0,-1.21292024873523,-2.59835479544055,3.81127504417578
0,-1.10512444695487,-2.70376584320402,3.80889029015889
0,-1.10512444695487,-2.80917689096748,3.91430133792235
0,-1.10512444695487,-2.88657976228572,3.99170420924059
0,-1.10512444695487,-2.96398263360396,4.06910708055883
0,-1.07246279950977,-3.0239199921626,4.09638279167237
0,-1.07246279950977,-3.08385735072125,4.15632015023101
0,-1.07246279950977,-3.10863011186196,4.18109291137172
0,-1.07246279950977,-3.13340287300267,4.20586567251243
0,-1.23520311852238,-3.13191136432397,4.36711448284635
0,-1.23520311852238,-3.13041985564528,4.36562297416766
0,-1.23520311852238,-3.12449594597677,4.35969906449915
0,-1.23520311852238,-3.11857203630825,4.35377515483063
0,-1.09000970955586,-3.09427169789905,4.18428140745491
0,-1.09000970955586,-3.06997135948985,4.15998106904571
0,-1.09000970955586,-3.0260895688021,4.11609927835795
0,-1.09000970955586,-2.98220777811434,4.0722174876702
0,-0.958352011355353,-2.92756253231284,3.88591454366819
0,-0.958352011355353,-2.87291728651134,3.8312692978667
0,-0.958352011355353,-2.83217503490907,3.79052704626442
0,-0.958352011355353,-2.7914327833068,3.74978479466215
0,-1.12667223633944,-2.79123542612437,3.91790766246381
0,-1.12667223633944,-2.79103806894195,3.91771030528138
0,-1.12667223633944,-2.84090324998024,3.96757548631968
0,-1.12667223633944,-2.89076843101854,4.01744066735798
0,-1.2569342896024,-2.97889443509822,4.23582872470062
0,-1.2569342896024,-3.06702043917789,4.3239547287803
0,-1.2569342896024,-3.16142002264966,4.41835431225206
0,-1.2569342896024,-3.25581960612143,4.51275389572383
0,-1.29641325622284,-3.30459041714839,4.60100367337123
0,-1.29641325622284,-3.35336122817535,4.64977448439819
0,-1.29641325622284,-3.34440864620549,4.64082190242832
0,-1.29641325622284,-3.33545606423562,4.63186932045846
0,-1.36750499989248,-3.30214923475946,4.66965423465194
0,3.28271557873098,-3.26884240528331,-0.0138731734476738
0,3.12875810451913,-3.14726698238982,0.018508877870683
0,3.12875810451913,-3.02569155949633,-0.103066545022805
0,3.12875810451913,-2.91817236583466,-0.210585738684469
0,3.12875810451913,-2.810653172173,-0.318104932346134
0,3.05935259769157,-2.70956607378993,-0.349786523901642
0,3.05935259769157,-2.60847897540686,-0.450873622284714
0,3.05935259769157,-2.50154036948623,-0.557812228205343
0,3.05935259769157,-2.3946017635656,-0.664750834125972
0,3.11554170707414,-2.29066052090884,-0.824881186165298
0,3.11554170707414,-2.18671927825208,-0.928822428822056
0,3.11554170707414,-2.09826121975479,-1.01728048731935
0,3.11554170707414,-2.0098031612575,-1.10573854581664
0,3.01069629619158,-1.91411864121906,-1.09657765497252
0,3.01069629619158,-1.81843412118062,-1.19226217501096
0,3.01069629619158,-1.72395132447413,-1.28674497171745
0,3.01069629619158,-1.62946852776763,-1.38122776842395
0,2.896125278769,-1.55292756215273,-1.34319771661627
0,2.896125278769,-1.47638659653783,-1.41973868223117
0,2.896125278769,-1.4225878989478,-1.4735373798212
0,2.896125278769,-1.36878920135777,-1.52733607741123
0,2.58795489428835,-1.33902387166338,-1.24893102262497
0,2.58795489428835,-1.309258541969,-1.27869635231935
0,2.58795489428835,-1.31010647610511,-1.27784841818324
0,2.58795489428835,-1.31095441024121,-1.27700048404714
0,2.19353678760137,-1.30935824806771,-0.884178539533664
0,2.19353678760137,-1.3077620858942,-0.885774701707172
0,2.19353678760137,-1.29892134893833,-0.894615438663038
0,2.19353678760137,-1.29008061198247,-0.903456175618904
0,2.28145624634304,-1.24920518900892,-1.03225105733412
0,2.28145624634304,-1.20832976603538,-1.07312648030766
0,2.28145624634304,-1.10066546005072,-1.18079078629232
0,2.28145624634304,-0.993001154066065,-1.28845509227697
0,2.50084132086377,-0.837017186788968,-1.6638241340748
0,2.50084132086377,-0.681033219511871,-1.8198081013519
0,2.50084132086377,-0.505386620809644,-1.99545470005412
0,2.50084132086377,-0.329740022107417,-2.17110129875635
0,2.38488722413669,-0.153649736497017,-2.23123748763967
0,2.38488722413669,0.0224405491133826,-2.40732777325007
0,2.38488722413669,0.146792475557105,-2.53167969969379
0,2.38488722413669,0.271144402000827,-2.65603162613751
0,2.15384962415283,0.342289772549123,-2.49613939670196
0,2.15384962415283,0.413435143097419,-2.56728476725025
0,2.15384962415283,0.468034263899551,-2.62188388805239
0,2.15384962415283,0.522633384701682,-2.67648300885452
0,2.09054863155924,0.590360711074615,-2.68090934263385
0,2.09054863155924,0.658088037447548,-2.74863666900678
0,2.09054863155924,0.743906312786362,-2.8344549443456
0,2.09054863155924,0.829724588125177,-2.92027321968441
0,2.04481417200559,0.901600390737421,-2.94641456274301
0,2.04481417200559,0.973476193349666,-3.01829036535525
0,2.04481417200559,1.02403437439688,-3.06884854640247
0,2.04481417200559,1.07459255544409,-3.11940672744968
0,1.78068943174275,1.12819637696655,-2.90888580870929
0,1.78068943174275,1.181800198489,-2.96248963023175
0,1.78068943174275,1.22191339947964,-3.00260283122239
0,1.78068943174275,1.26202660047028,-3.04271603221303
0,1.59764180333014,1.27692002105751,-2.87456182438766
0,1.59764180333014,1.29181344164474,-2.88945524497489
0,1.59764180333014,1.28018395456618,-2.87782575789633
0,1.59764180333014,1.26855446748762,-2.86619627081777
0,1.6007726597837,1.21515268299333,-2.81592534277702
0,1.6007726597837,1.16175089849903,-2.76252355828272
0,1.6007726597837,1.10983528006112,-2.71060793984482
0,1.6007726597837,1.05791966162321,-2.65869232140691
0,1.6770344459019,1.05432596613249,-2.73136041203439
0,1.6770344459019,1.05073227064177,-2.72776671654367
0,1.6770344459019,1.08366340979071,-2.76069785569261
0,1.6770344459019,1.11659454893965,-2.79362899484155
0,1.51614659550248,1.16608041515835,-2.68222701066083
0,1.51614659550248,1.21556628137705,-2.73171287687952
0,1.51614659550248,1.25832517079036,-2.77447176629284
0,1.51614659550248,1.30108406020368,-2.81723065570615
0,1.41724305886881,1.30952326534559,-2.72676632421439
0,1.41724305886881,1.3179624704875,-2.7352055293563
0,1.41724305886881,1.2957958772306,-2.71303893609941
0,1.41724305886881,1.2736292839737,-2.69087234284251
0,1.39889398601946,1.24078121706169,-2.63967520308115
0,1.39889398601946,1.20793315014968,-2.60682713616914
0,1.39889398601946,1.17531638933504,-2.57421037535449
0,1.39889398601946,1.14269962852039,-2.54159361453985
0,1.20334633904747,1.12349455937438,-2.32684089842185
0,1.20334633904747,1.10428949022836,-2.30763582927584
0,1.20334633904747,1.10024257784239,-2.30358891688986
0,1.20334633904747,1.09619566545641,-2.29954200450389
0,1.33397012142775,1.11388585645042,-2.44785597787818
0,1.33397012142775,1.13157604744443,-2.46554616887219
0,1.33397012142775,1.15826330090305,-2.4922334223308
0,1.33397012142775,1.18495055436166,-2.51892067578942
0,1.21830937934444,1.22132534044448,-2.43963471978892
0,1.21830937934444,1.2577001265273,-2.47600950587174
0,1.21830937934444,1.3114769986475,-2.52978637799194
0,1.21830937934444,1.3652538707677,-2.58356325011214
0,1.1135878373273,1.42248612083023,-2.53607395815753
0,1.1135878373273,1.47971837089276,-2.59330620822006
0,1.1135878373273,1.5286277266488,-2.64221556397609
0,1.1135878373273,1.57753708240483,-2.69112491973213
0,1.27403596766013,1.62612330162735,-2.90015926928748
0,1.27403596766013,1.67470952084986,-2.94874548851
0,1.27403596766013,1.70730835591224,-2.98134432357238
0,1.27403596766013,1.73990719097463,-3.01394315863476
0,1.41221584552429,1.72907294158262,-3.14128878710691
0,1.41221584552429,1.71823869219062,-3.13045453771491
0,1.41221584552429,1.66371523777692,-3.07593108330121
0,1.41221584552429,1.60919178336322,-3.02140762888751
0,1.36524159332504,1.51767488386484,-2.88291647718988
0,1.36524159332504,1.42615798436646,-2.7913995776915
0,1.36524159332504,1.3311347394709,-2.69637633279593
0,1.36524159332504,1.23611149457533,-2.60135308790037
0,1.53436736854307,1.1561740343557,-2.69054140289877
0,1.53436736854307,1.07623657413607,-2.61060394267913
0,1.53436736854307,1.02886741613217,-2.56323478467524
0,1.53436736854307,0.981498258128268,-2.51586562667134
0,1.51534980551772,0.94923242874323,-2.46458223426095
0,1.51534980551772,0.916966599358193,-2.43231640487592
0,1.51534980551772,0.865294183360411,-2.38064398887813
0,1.51534980551772,0.813621767362629,-2.32897157288035
0,1.11701073289688,0.775716659393888,-1.89272739229077
0,1.11701073289688,0.737811551425147,-1.85482228432203
0,1.11701073289688,0.729130789244565,-1.84614152214144
0,1.11701073289688,0.720450027063982,-1.83746075996086
0,1.05306743545816,0.729578418938619,-1.78264585439678
0,1.05306743545816,0.738706810813256,-1.79177424627142
0,1.05306743545816,0.760813029589637,-1.8138804650478
0,1.05306743545816,0.782919248366018,-1.83598668382418
0,1.23090279313089,0.784788354151613,-2.01569114728251
0,1.23090279313089,0.786657459937208,-2.0175602530681
0,1.23090279313089,0.756976802223369,-1.98787959535426
0,1.23090279313089,0.727296144509529,-1.95819893764042
0,1.23377523594198,0.665448210451721,-1.8992234463937
0,1.23377523594198,0.603600276393914,-1.83737551233589
0,1.23377523594198,0.524145546655216,-1.75792078259719
0,1.23377523594198,0.444690816916519,-1.67846605285849
0,0.89923381910883,0.3712748011437,-1.27050862025253
0,0.89923381910883,0.297858785370881,-1.19709260447971
0,0.89923381910883,0.194770240020702,-1.09400405912953
0,0.89923381910883,0.0916816946705236,-0.990915513779354
0,0.698175050417728,-0.0366965406549645,-0.661478509762763
0,0.698175050417728,-0.165074775980453,-0.533100274437275
0,0.698175050417728,-0.283578664509849,-0.414596385907879
0,0.698175050417728,-0.402082553039246,-0.296092497378482
