"","AvgBlockSize","BitcoiDaysDestroyed","BitcoinDaysDestroyedCumulative","BitcoinDaysDestroyedMinMonth","BitcoinDaysDestroyedMinWeek","BitcoinDaysDestroyedMinYear","BlockSize","CostPerTransactionPercent","CostPerTransaction","Difficulty","EstimatedTransactionVolumeUSD","EstimatedTransactionVolume","EuroPriceInUSD","HashRate","MarketCap","MarketPrice","MedianConfirmationTime","MinersRevenue","NumTransactionsExcluding10","NumTransactionsExcluding100","NumTransactionsExcluding1000","NumTransactionsExcluding10000","NumTransactionsExcludingPopular","NumTransactionsPerBlock","NumTransactionsTotal","NumTransactions","NumUniqueAdresses","NetworkDeficit","OutputVolume","SP500.Open","SP500.High","SP500.Low","SP500.Close","SP500.Volume","SP500.Adj.Close","TotalBitcoins","TradeVolume","TransactionFeesUSD","TransactionFees","TxTradeRatio","WikipediaTrend"
"2622",2.73237566732985,0.720229923382657,2.00118599955516,0.688928782195219,0.699206996796605,0.759029707223782,2.82555555487174,-0.0291460193876732,-0.189442411526418,4.05932881879898,1.83158066584438,0.473923502927014,-1.83896619691256,3.53595827199164,1.47638095966802,1.17681423956219,0.641284135354176,0.8373039625105,3.18678602828999,3.09284318265759,2.9335067706746,2.96066443448846,2.65073063826326,2.03808020582192,2.75454692129019,2.61210614030733,2.48749986801372,-0.812457045248284,0.525015524194983,1.24812179144156,1.22680734692175,1.22313569414648,1.20274213980984,0.570572832367077,1.20274213980984,1.36707164429885,-0.0527990432651715,2.444544101627,1.33107640340931,2.27496113930824,0.0747057852286013
"2623",2.66512542545803,0.516543511240552,2.00348160697813,0.486552146591916,0.493721581557843,0.688502341675184,2.83238521772427,-0.0291455974539819,-0.0402419694224148,4.05932881879898,1.71737098492025,0.424063825726102,-1.89019807979042,4.46314984388292,1.48075207374862,1.18006517770862,0.583023167121578,1.19538250455186,3.17815309686174,3.0930629399201,2.93585346450214,2.66352899950177,2.55614187282482,2.47195760147477,2.76026323375047,2.50005939690144,2.19264327275287,-1.16548098740383,0.386948345656994,1.2090582520568,1.21620761348281,1.22923904747497,1.22804808339274,0.0331082759978122,1.22804808339274,1.36792836365984,-0.115124792495044,3.04728348085256,1.74717322549515,2.61934879107543,0.0365964578861784
"2624",2.56460645512986,2.11218482800469,2.00926835609599,2.11202262261205,2.10221322234534,2.28088014220064,2.8388676095843,-0.0291459560267315,-0.07116551080223,4.05932881879898,2.21831587402568,0.626691090790524,-1.99825077822372,4.34351222171565,1.49677086536768,1.19334365746164,0.29857255751065,1.15891314880053,3.08110704011656,3.01115626879234,2.82084023368583,2.84444131703483,2.66761693030028,2.62804764015476,2.76613151567372,2.58868755359484,2.5834158856859,-1.13672789966673,0.566935637114881,1.2331693374929,1.24755101451545,1.20241885477301,1.22883240568577,0.334705746389638,1.22883240568577,1.36876431406663,-0.0870536199560605,2.43595669542981,1.3068271308722,3.034923972082,0.0181577025356525
"2625",2.23030317655256,0.160999664727531,2.01078606065704,0.105388505582562,0.129448965182247,0.147056722215034,2.84477121645683,-0.0291459057770777,-0.0593756805468358,4.05932881879898,2.1936727426714,0.601855033256561,-1.78121389257752,4.40333103279928,1.52516054420126,1.21724492101707,0.363687757301476,1.20440671854252,2.98614479440579,3.02748109400753,2.75594027105758,2.56304873275655,2.65970262064146,2.5486798238768,2.77203827743493,2.61112888517138,2.38928903720844,-1.18407894322076,0.529931516322278,1.24263155517954,1.29129015657841,1.26689885973284,1.31138038100021,0.0691749413383176,1.31138038100021,1.36961064895052,-0.0532334474866454,2.31822863171368,1.20057760466126,2.71099441509037,-0.00559326208078679
"2626",2.09811258603746,0.349983016594006,2.01271724640111,0.324342830736807,0.338180619832097,0.443969768502291,2.84980664584811,-0.0291455042945085,-0.0884660031452457,4.05932881879898,1.31780137919118,0.261957059203127,-1.77220950101036,3.86496173297062,1.46592405681294,1.16587094073125,0.367114873080589,0.948993242526974,2.64092676637257,2.72026044101545,2.51756159806027,2.31533802105744,2.31716254545432,3.24447101324691,2.77738304466646,2.28337528084771,2.17497500445082,-0.932085125749955,0.358314995945008,1.26334396569044,1.29314525108919,1.2815373864716,1.30922943822543,-0.106192168808594,1.30922943822543,1.37036352354048,-0.12423622886319,1.88898497038608,0.953582504261353,2.12952743830026,-0.0593697573306502
"2627",1.95522207415935,0.386748437166879,2.01472887208575,0.393453572634762,0.385719210581475,0.607977963207532,2.85408965475563,-0.02914507644334,-0.00561532484198948,4.05932881879898,0.825314202856033,0.0494173123557713,-1.76320510953635,3.4462300553472,1.47939168739199,1.17704317886828,0.600158746013035,0.797205515879581,2.33148082776333,2.2800238564142,2.05995630169041,2.22390337018887,1.76192083925233,3.09102656844285,2.78168242773328,1.67371022221418,2.00732814814193,-0.785078655612646,0.160176491218523,1.28405637622665,1.29500034559998,1.29617591323568,1.30707849542534,-0.28155927896441,1.30707849542534,1.37104370679073,-0.2572921779507,1.43760028708136,0.628503380833443,2.67951035311566,0.0487606472197194
"2628",2.74345895781838,1.12401845532086,2.01835358842788,1.07904941168297,1.09055730943875,1.35136446028855,2.86045628961816,-0.0291457211735618,-0.0977964867380601,4.05932881879898,1.67338898640904,0.4037080259348,-1.75420071796919,4.0444181662595,1.48766100209228,1.18368241874478,0.456219883319042,1.03593622087891,2.98391213972607,2.99084441895728,2.7998461555728,2.76674904413271,2.50903896533928,2.88731583999609,2.78739197651658,2.49611483980723,2.75223704090275,-1.01270597754896,0.49122169165691,1.30476878673755,1.29685544011077,1.31081443997444,1.30492755265056,-0.456926389111321,1.30492755265056,1.371827734812,-0.165560438509429,2.44858341648732,1.32623659958019,3.07829599179904,0.101074360207955
"2629",2.53576095989383,0.397373143229181,2.02038846016032,0.328436937746228,0.375762247981795,0.336752892916703,2.86653353198694,-0.0291457870504039,-0.125716057031188,4.05932881879898,1.78360371998009,0.447870060982723,-1.76351560576517,4.07432757178233,1.49295256221019,1.18775753839312,0.620721440683606,1.050590315596,3.06939800668514,3.0927803948683,2.92883861628649,3.05329502014842,2.74057811220103,2.27089246690394,2.79341460432985,2.67870163575378,2.52254955297617,-1.02838050451575,0.447721115393072,1.29464874076242,1.27502385172054,1.29354190436662,1.29553914627448,-0.392424942923351,1.29553914627448,1.37261695507182,-0.151691572443457,2.37662596728504,1.27181403548384,3.09085709943824,0.0862540662414567
"2630",2.25992154531039,0.709070443830485,2.02310530185111,0.689354613321511,0.695141079670272,0.944656475512551,2.87272653135322,-0.0291453838000158,-0.109383856596294,4.05932881879898,1.55286406679749,0.348465669407989,-1.80543260084705,4.61269687161099,1.50001785044251,1.19329786960042,0.35340640996619,1.263870928967,3.1378660835299,3.08967239929849,2.92634052285718,3.04098776393162,3.09291077791072,3.15981200921709,2.7999946566208,3.00378999879758,2.54159829480359,-1.23813631538825,4.76971897766159,1.29204275302347,1.31570212085368,1.30572388014329,1.32410934654024,0.049939386490048,1.32410934654024,1.37349963562557,-0.179991598827815,2.76073720068474,1.53147011790608,3.05399303002068,0.0384826771182781
"2631",2.83728516948795,0.512513445891822,2.02539209179798,0.49106710884116,0.497781418372841,0.325414126785348,2.878572259727,-0.0291459244243417,-0.211702039021031,4.05932881879898,1.73407028315389,0.418029987297004,-1.57535487228649,3.56586767751447,1.5146396852055,1.205431652823,0.476782577989613,0.873441303763335,3.06453578093819,3.06267364990413,2.77509232068232,3.04622813274478,2.93708640916742,2.92435415425914,2.80630050579089,2.84387552200516,2.75903183916401,-0.845837700350477,3.85768210214152,1.32407278455517,1.35167481518716,1.33641903076481,1.3579433804576,0.471572062344756,1.3579433804576,1.37420058783002,-0.175944366106141,2.65280381830665,1.44267892714566,3.30950857177003,0.00768726108399696
"2632",2.74938408346962,0.425680435255147,2.02748889772982,0.395002775603753,0.397927182058249,0.358427619854849,2.88441798810078,-0.0291460092287795,-0.204638174130694,4.26157794226184,1.86388867696289,0.496537126130494,-1.60516251323361,3.83978073314821,1.46302391804892,1.1606969124137,0.706399335145001,0.868619724092791,3.09281607354798,3.34791857664499,3.23151165350494,3.0982839125734,2.85889157087939,2.47989438310257,2.8125029194504,2.78355222770401,2.49042216911289,-0.845447557233481,0.567259490227725,1.36015077375664,1.36715706290823,1.38453851116137,1.3806937071652,2.22829473026084,1.3806937071652,1.37491711675012,-0.117516464470066,2.32627258737665,1.26603070415623,2.84781005812545,-0.0209909700979274
"2633",2.48791276906787,0.16993233411139,2.02902614629126,0.163739285823184,0.164694460096165,0.28603518302521,2.88968493148706,-0.0291456211463372,-0.180834232639875,4.26157794226184,1.28108297126019,0.255105732986861,-1.60764648334358,3.7460484982723,1.44600297798821,1.14567849393442,0.548752009336609,0.820885306157987,2.7597039953337,2.87707294476524,2.76199625512864,2.69831982979659,2.59321512521278,2.60423729527137,2.81825701100733,2.5220920581484,2.36591959252888,-0.801433689872981,1.69838009597627,1.36581797503751,1.36846392600056,1.38621001392271,1.38239765757041,1.30019701953077,1.38239765757041,1.37561806895457,-0.179140437798486,1.99686025907577,1.04893195277814,2.58033224228125,-0.0739590856768909
"2634",2.21643559872733,-0.0674663837681728,2.03004398453562,-0.0659023268570616,-0.0725208657901337,0.115963205928866,2.89512551036958,-0.0291447268256184,-0.0635558555158686,4.26157794226184,0.826133952592484,0.0522236665342313,-1.61013045336041,4.24595375091848,1.47418147145626,1.16939660604499,0.459646999098156,1.01790426576847,2.51996649728017,2.58517251235973,2.42432467663283,2.37980977844752,2.34995039975513,2.35555147093376,2.82361807809105,2.29288130807926,2.38314861925466,-1.00481534945205,0.255825958079557,1.37148517634367,1.36977078906759,1.38788151665872,1.38410160797562,0.372099308800696,1.38410160797562,1.37640209697585,-0.322805506302584,1.67239910692202,0.798657541979312,4.10633197796245,-0.0410079905202101
"2635",2.98207046987536,0.962875945596776,2.03331613333728,0.929720177954376,0.948605455441035,1.07414689117068,2.90079760324711,-0.0291457700482074,-0.211995406905103,4.26157794226184,1.33565903271234,0.268550045123015,-1.61261442347038,3.46485179364458,1.47313703148617,1.1681145459309,0.778368766491997,0.737877236819878,2.83983149106144,2.88385402600847,2.83618205999919,2.78844982452911,2.57388524447927,2.10951124047209,2.82938329010788,2.52857747859609,2.58817583011431,-0.717028912226674,0.367436535906666,1.37715237762454,1.37107765215993,1.38955301942006,1.38580555838083,-0.555998401929376,1.38580555838083,1.37705631903333,-0.209260607355946,2.06833739321545,1.07720223856588,3.04827655420607,0.0235469003416517
"2636",2.70732163878441,0.982991468398118,2.03663229337105,0.93330333999,0.959257902162741,1.19222616526261,2.90704848111214,-0.0291458968694532,-0.172871771649049,4.26157794226184,1.90632881272773,0.497885450143096,-1.66757226146663,4.18346559434721,1.49961860113445,1.19036744648251,0.38767756775116,1.01926227343909,3.24815922470809,3.26899432550846,3.23443871247262,3.27469516643707,2.96582592995612,1.97987714055142,2.83579623083017,2.9063310093302,2.80942808695401,-0.99579101080275,0.463952670745153,1.37907490299852,1.37788309821067,1.38304405179567,1.38125036453679,-0.518720609061387,1.38125036453679,1.3778299625775,-0.207938472485551,2.4527418569685,1.32171653540363,4.10692105978076,0.0376742974473782
