,NumTransactionsExcluding100
2012-05-07,8710.0
2012-05-08,9071.0
2012-05-09,8745.0
2012-05-10,8146.0
2012-05-11,7904.0
2012-05-12,7148.0
2012-05-13,6466.0
2012-05-14,7688.0
2012-05-15,8464.0
2012-05-16,8495.0
2012-05-17,7550.0
2012-05-18,8384.0
2012-05-19,8761.0
2012-05-20,9370.0
2012-05-21,7597.0
2012-05-22,8636.0
2012-05-23,9046.0
2012-05-24,9853.0
2012-05-25,10786.0
2012-05-26,8332.0
2012-05-27,8742.0
2012-05-28,8630.0
2012-05-29,9171.0
2012-05-30,9046.0
2012-05-31,9301.0
2012-06-01,9334.0
2012-06-02,8601.0
2012-06-03,8400.0
2012-06-04,8583.0
2012-06-05,10589.0
2012-06-06,9220.0
2012-06-07,9819.0
2012-06-08,10174.0
2012-06-09,11836.0
2012-06-10,12923.0
2012-06-11,11431.0
2012-06-12,11596.0
2012-06-13,15864.0
2012-06-14,17287.0
2012-06-15,17224.0
2012-06-16,16097.0
2012-06-17,12497.0
2012-06-18,13823.0
2012-06-19,12312.0
2012-06-20,11659.0
2012-06-21,12027.0
2012-06-22,11067.0
2012-06-23,10337.0
2012-06-24,10703.0
2012-06-25,10866.0
2012-06-26,11637.0
2012-06-27,12672.0
2012-06-28,10812.0
2012-06-29,11213.0
2012-06-30,10929.0
2012-07-01,10021.0
2012-07-02,11258.0
2012-07-03,11784.0
2012-07-04,9764.0
2012-07-05,9745.0
2012-07-06,10078.0
2012-07-07,10070.0
2012-07-08,8920.0
2012-07-09,10811.0
2012-07-10,11065.0
2012-07-11,12720.0
2012-07-12,12635.0
2012-07-13,10983.0
2012-07-14,11236.0
2012-07-15,10569.0
2012-07-16,11384.0
2012-07-17,14224.0
2012-07-18,11845.0
2012-07-19,10292.0
2012-07-20,10922.0
2012-07-21,12724.0
2012-07-22,12724.0
2012-07-23,14478.0
2012-07-24,12242.0
2012-07-25,11219.0
2012-07-26,11214.0
2012-07-27,11231.0
2012-07-28,13042.0
2012-07-29,10914.0
2012-07-30,11248.0
2012-07-31,17489.0
2012-08-01,15957.0
2012-08-02,12800.0
2012-08-03,13007.0
2012-08-04,11397.0
2012-08-05,11183.0
2012-08-06,12559.0
2012-08-07,13132.0
2012-08-08,12400.0
2012-08-09,17906.0
2012-08-10,12499.0
2012-08-11,13454.0
2012-08-12,12398.0
2012-08-13,16985.0
2012-08-14,15390.0
2012-08-15,13633.0
2012-08-16,17656.0
2012-08-17,16695.0
2012-08-18,15597.0
2012-08-19,13795.0
2012-08-20,13155.0
2012-08-21,14735.0
2012-08-22,14198.0
2012-08-23,13359.0
2012-08-24,13473.0
2012-08-25,13246.0
2012-08-26,10694.0
2012-08-27,12563.0
2012-08-28,15395.0
2012-08-29,14372.0
2012-08-30,12075.0
2012-08-31,14210.0
2012-09-01,16228.0
2012-09-02,12746.0
2012-09-03,10700.0
2012-09-04,12817.0
2012-09-05,12995.0
2012-09-06,15018.0
2012-09-07,13249.0
2012-09-08,13086.0
2012-09-09,15174.0
2012-09-10,13548.0
2012-09-11,15416.0
2012-09-12,14702.0
2012-09-13,13301.0
2012-09-14,13797.0
2012-09-15,13134.0
2012-09-16,12420.0
2012-09-17,12210.0
2012-09-18,15015.0
2012-09-19,15372.0
2012-09-20,19788.0
2012-09-21,13904.0
2012-09-22,10777.0
2012-09-23,11180.0
2012-09-24,11858.0
2012-09-25,15003.0
2012-09-26,19388.0
2012-09-27,16434.0
2012-09-28,18482.0
2012-09-29,14585.0
2012-09-30,12164.0
2012-10-01,12103.0
2012-10-02,18381.0
2012-10-03,17799.0
2012-10-04,15348.0
2012-10-05,15799.0
2012-10-06,13593.0
2012-10-07,13118.0
2012-10-08,14121.0
2012-10-09,15644.0
2012-10-10,16056.0
2012-10-11,14722.0
2012-10-12,14238.0
2012-10-13,13988.0
2012-10-14,12904.0
2012-10-15,15200.0
2012-10-16,13687.0
2012-10-17,15565.0
2012-10-18,14929.0
2012-10-19,15703.0
2012-10-20,13661.0
2012-10-21,13406.0
2012-10-22,14060.0
2012-10-23,12454.0
2012-10-24,15670.0
2012-10-25,14553.0
2012-10-26,15100.0
2012-10-27,12569.0
2012-10-28,12045.0
2012-10-29,11200.0
2012-10-30,12606.0
2012-10-31,13768.0
2012-11-01,12220.0
2012-11-02,12852.0
2012-11-03,12170.0
2012-11-04,11312.0
2012-11-05,13118.0
2012-11-06,12924.0
2012-11-07,13846.0
2012-11-08,14375.0
2012-11-09,13836.0
2012-11-10,12441.0
2012-11-11,11160.0
2012-11-12,12538.0
2012-11-13,11829.0
2012-11-14,13033.0
2012-11-15,15793.0
2012-11-16,15012.0
2012-11-17,16017.0
2012-11-18,15077.0
2012-11-19,15486.0
2012-11-20,15675.0
2012-11-21,14493.0
2012-11-22,15711.0
2012-11-23,14967.0
2012-11-24,13887.0
2012-11-25,14530.0
2012-11-26,15307.0
2012-11-27,16014.0
2012-11-28,15771.0
2012-11-29,14116.0
2012-11-30,12683.0
2012-12-01,12972.0
2012-12-02,10645.0
2012-12-03,10521.0
2012-12-04,13239.0
2012-12-05,16470.0
2012-12-06,15280.0
2012-12-07,14078.0
2012-12-08,12594.0
2012-12-09,12776.0
2012-12-10,11947.0
2012-12-11,14437.0
2012-12-12,14796.0
2012-12-13,14800.0
2012-12-14,15122.0
2012-12-15,12803.0
2012-12-16,11870.0
2012-12-17,13861.0
2012-12-18,15597.0
2012-12-19,16018.0
2012-12-20,14730.0
2012-12-21,14872.0
2012-12-22,18783.0
2012-12-23,14454.0
2012-12-24,13591.0
2012-12-25,11774.0
2012-12-26,11877.0
2012-12-27,12350.0
2012-12-28,14916.0
2012-12-29,14618.0
2012-12-30,14049.0
2012-12-31,13977.0
2013-01-01,11589.0
2013-01-02,14563.0
2013-01-03,16570.0
2013-01-04,17303.0
2013-01-05,17912.0
2013-01-06,16256.0
2013-01-07,19694.0
2013-01-08,19039.0
2013-01-09,20013.0
2013-01-10,20918.0
2013-01-11,21290.0
2013-01-12,19571.0
2013-01-13,19463.0
2013-01-14,15352.0
2013-01-15,20996.0
2013-01-16,20702.0
2013-01-17,20614.0
2013-01-18,21558.0
2013-01-19,19903.0
2013-01-20,17811.0
2013-01-21,17084.0
2013-01-22,19972.0
2013-01-23,16652.0
2013-01-24,18426.0
2013-01-25,18978.0
2013-01-26,18329.0
2013-01-27,18505.0
2013-01-28,18841.0
2013-01-29,20025.0
2013-01-30,17036.0
2013-01-31,16579.0
2013-02-01,21019.0
2013-02-02,23238.0
2013-02-03,21119.0
2013-02-04,22999.0
2013-02-05,21471.0
2013-02-06,21286.0
2013-02-07,22666.0
2013-02-08,24955.0
2013-02-09,22707.0
2013-02-10,24884.0
2013-02-11,22734.0
2013-02-12,22579.0
2013-02-13,20832.0
2013-02-14,20882.0
2013-02-15,21725.0
2013-02-16,19810.0
2013-02-17,19041.0
2013-02-18,20468.0
2013-02-19,21722.0
2013-02-20,21029.0
2013-02-21,20728.0
2013-02-22,20701.0
2013-02-23,22080.0
2013-02-24,18253.0
2013-02-25,22412.0
2013-02-26,23704.0
2013-02-27,24083.0
2013-02-28,24078.0
2013-03-01,25684.0
2013-03-02,21806.0
2013-03-03,17628.0
2013-03-04,21493.0
2013-03-05,25748.0
2013-03-06,28762.0
2013-03-07,28025.0
2013-03-08,25101.0
2013-03-09,22343.0
2013-03-10,22767.0
2013-03-11,22597.0
2013-03-12,21712.0
2013-03-13,25223.0
2013-03-14,26536.0
2013-03-15,24615.0
2013-03-16,22718.0
2013-03-17,21487.0
2013-03-18,22348.0
2013-03-19,26795.0
2013-03-20,25709.0
2013-03-21,26846.0
2013-03-22,29522.0
2013-03-23,25418.0
2013-03-24,25082.0
2013-03-25,26853.0
2013-03-26,26456.0
2013-03-27,29696.0
2013-03-28,32069.0
2013-03-29,33999.0
2013-03-30,31899.0
2013-03-31,25341.0
2013-04-01,26469.0
2013-04-02,33121.0
2013-04-03,34926.0
2013-04-04,35640.0
2013-04-05,33985.0
2013-04-06,30325.0
2013-04-07,26547.0
2013-04-08,34063.0
2013-04-09,37538.0
2013-04-10,42548.0
2013-04-11,43206.0
2013-04-12,34919.0
2013-04-13,30652.0
2013-04-14,25793.0
2013-04-15,27825.0
2013-04-16,32394.0
2013-04-17,30703.0
2013-04-18,25452.0
2013-04-19,32209.0
2013-04-20,23348.0
2013-04-21,23140.0
2013-04-22,25380.0
2013-04-23,28351.0
2013-04-24,30364.0
2013-04-25,31068.0
2013-04-26,29410.0
2013-04-27,25672.0
2013-04-28,22880.0
2013-04-29,24458.0
2013-04-30,23909.0
2013-05-01,25191.0
2013-05-02,26396.0
2013-05-03,28639.0
2013-05-04,22881.0
2013-05-05,25215.0
2013-05-06,25369.0
2013-05-07,27772.0
2013-05-08,24770.0
2013-05-09,25563.0
2013-05-10,27758.0
2013-05-11,23912.0
2013-05-12,22304.0
2013-05-13,26175.0
2013-05-14,28026.0
2013-05-15,29067.0
2013-05-16,26163.0
2013-05-17,27892.0
2013-05-18,25000.0
2013-05-19,21389.0
2013-05-20,24621.0
2013-05-21,27550.0
2013-05-22,26379.0
2013-05-23,26529.0
2013-05-24,27073.0
2013-05-25,24840.0
2013-05-26,21432.0
2013-05-27,23397.0
2013-05-28,24808.0
2013-05-29,27286.0
2013-05-30,26819.0
2013-05-31,25802.0
2013-06-01,24682.0
2013-06-02,24166.0
2013-06-03,25241.0
2013-06-04,26266.0
2013-06-05,25810.0
2013-06-06,26347.0
2013-06-07,26028.0
2013-06-08,23477.0
2013-06-09,20537.0
2013-06-10,22061.0
2013-06-11,24000.0
2013-06-12,23534.0
2013-06-13,24381.0
2013-06-14,23585.0
2013-06-15,21033.0
2013-06-16,19852.0
2013-06-17,20885.0
2013-06-18,23174.0
2013-06-19,24698.0
2013-06-20,23576.0
2013-06-21,25085.0
2013-06-22,21186.0
2013-06-23,19398.0
2013-06-24,21756.0
2013-06-25,24165.0
2013-06-26,24111.0
2013-06-27,23576.0
2013-06-28,23921.0
2013-06-29,21823.0
2013-06-30,18849.0
2013-07-01,20816.0
2013-07-02,24803.0
2013-07-03,21148.0
2013-07-04,23585.0
2013-07-05,21522.0
2013-07-06,21538.0
2013-07-07,17713.0
2013-07-08,20277.0
2013-07-09,21467.0
2013-07-10,21899.0
2013-07-11,22803.0
2013-07-12,24701.0
2013-07-13,20754.0
2013-07-14,16762.0
2013-07-15,21281.0
2013-07-16,22820.0
2013-07-17,22665.0
2013-07-18,21070.0
2013-07-19,21145.0
2013-07-20,18654.0
2013-07-21,18035.0
2013-07-22,19971.0
2013-07-23,22915.0
2013-07-24,23187.0
2013-07-25,20329.0
2013-07-26,20744.0
2013-07-27,19207.0
2013-07-28,18002.0
2013-07-29,20827.0
2013-07-30,21575.0
2013-07-31,24104.0
2013-08-01,22983.0
2013-08-02,22648.0
2013-08-03,20972.0
2013-08-04,18516.0
2013-08-05,22924.0
2013-08-06,24348.0
2013-08-07,23524.0
2013-08-08,23227.0
2013-08-09,22873.0
2013-08-10,18880.0
2013-08-11,18494.0
2013-08-12,23791.0
2013-08-13,28196.0
2013-08-14,26888.0
2013-08-15,26439.0
2013-08-16,25270.0
2013-08-17,24623.0
2013-08-18,20480.0
2013-08-19,24721.0
2013-08-20,27801.0
2013-08-21,28717.0
2013-08-22,24400.0
2013-08-23,28186.0
2013-08-24,23335.0
2013-08-25,20691.0
2013-08-26,23709.0
2013-08-27,27980.0
2013-08-28,24771.0
2013-08-29,22409.0
2013-08-30,24259.0
2013-08-31,24361.0
2013-09-01,22440.0
2013-09-02,24801.0
2013-09-03,25099.0
2013-09-04,25741.0
2013-09-05,25071.0
2013-09-06,26792.0
2013-09-07,21398.0
2013-09-08,23071.0
2013-09-09,29570.0
2013-09-10,27738.0
2013-09-11,28349.0
2013-09-12,25817.0
2013-09-13,26711.0
2013-09-14,23868.0
2013-09-15,19229.0
2013-09-16,24745.0
2013-09-17,25426.0
2013-09-18,27412.0
2013-09-19,27719.0
2013-09-20,24234.0
2013-09-21,23719.0
2013-09-22,24639.0
2013-09-23,27233.0
2013-09-24,28924.0
2013-09-25,28976.0
2013-09-26,26906.0
2013-09-27,30492.0
2013-09-28,26977.0
2013-09-29,23910.0
2013-09-30,27121.0
2013-10-01,31086.0
2013-10-02,33046.0
2013-10-03,33677.0
2013-10-04,30532.0
2013-10-05,27556.0
2013-10-06,23648.0
2013-10-07,26477.0
2013-10-08,24727.0
2013-10-09,31612.0
2013-10-10,33221.0
2013-10-11,29250.0
2013-10-12,27175.0
2013-10-13,26187.0
2013-10-14,29705.0
2013-10-15,33560.0
2013-10-16,31363.0
2013-10-17,28892.0
2013-10-18,33696.0
2013-10-19,27716.0
2013-10-20,26946.0
2013-10-21,30860.0
2013-10-22,34540.0
2013-10-23,30993.0
2013-10-24,32415.0
2013-10-25,33985.0
2013-10-26,29010.0
2013-10-27,24573.0
2013-10-28,25513.0
2013-10-29,29157.0
2013-10-30,27945.0
2013-10-31,29006.0
2013-11-01,27076.0
2013-11-02,25847.0
2013-11-03,24107.0
2013-11-04,28728.0
2013-11-05,32818.0
2013-11-06,35587.0
2013-11-07,37043.0
2013-11-08,37609.0
2013-11-09,37614.0
2013-11-10,35493.0
2013-11-11,33626.0
2013-11-12,35682.0
2013-11-13,35836.0
2013-11-14,41747.0
2013-11-15,36935.0
2013-11-16,31583.0
2013-11-17,29858.0
2013-11-18,41698.0
2013-11-19,54991.0
2013-11-20,50064.0
2013-11-21,45088.0
2013-11-22,45568.0
2013-11-23,40254.0
2013-11-24,33043.0
2013-11-25,39938.0
2013-11-26,40217.0
2013-11-27,50173.0
2013-11-28,56738.0
2013-11-29,50838.0
2013-11-30,47579.0
2013-12-01,40815.0
2013-12-02,44667.0
2013-12-03,44869.0
2013-12-04,45605.0
2013-12-05,45988.0
2013-12-06,42168.0
2013-12-07,38784.0
2013-12-08,32641.0
2013-12-09,36540.0
2013-12-10,39466.0
2013-12-11,39989.0
2013-12-12,35182.0
2013-12-13,33708.0
2013-12-14,30896.0
2013-12-15,33684.0
2013-12-16,36861.0
2013-12-17,37550.0
2013-12-18,41497.0
2013-12-19,36230.0
2013-12-20,36704.0
2013-12-21,33286.0
2013-12-22,28150.0
2013-12-23,29185.0
2013-12-24,28594.0
2013-12-25,25470.0
2013-12-26,28105.0
2013-12-27,32960.0
2013-12-28,27995.0
2013-12-29,28307.0
2013-12-30,30637.0
2013-12-31,27907.0
2014-01-01,23125.0
2014-01-02,27414.0
2014-01-03,34163.0
2014-01-04,32166.0
2014-01-05,31785.0
2014-01-06,38546.0
2014-01-07,35368.0
2014-01-08,34278.0
2014-01-09,32830.0
2014-01-10,30841.0
2014-01-11,32296.0
2014-01-12,30830.0
2014-01-13,31904.0
2014-01-14,30945.0
2014-01-15,33520.0
2014-01-16,32040.0
2014-01-17,34670.0
2014-01-18,30257.0
2014-01-19,28995.0
2014-01-20,30394.0
2014-01-21,36985.0
2014-01-22,36673.0
2014-01-23,34265.0
2014-01-24,36760.0
2014-01-25,31523.0
2014-01-26,32199.0
2014-01-27,37100.0
2014-01-28,35224.0
2014-01-29,38111.0
2014-01-30,33223.0
2014-01-31,35649.0
2014-02-01,30566.0
2014-02-02,29402.0
2014-02-03,33375.0
2014-02-04,38326.0
2014-02-05,38392.0
2014-02-06,39046.0
2014-02-07,38807.0
2014-02-08,33335.0
2014-02-09,33916.0
2014-02-10,40595.0
2014-02-11,40090.0
2014-02-12,36459.0
2014-02-13,38270.0
2014-02-14,41340.0
2014-02-15,35322.0
2014-02-16,33958.0
2014-02-17,33304.0
2014-02-18,38437.0
2014-02-19,39700.0
2014-02-20,42878.0
2014-02-21,37583.0
2014-02-22,37015.0
2014-02-23,35965.0
2014-02-24,39864.0
2014-02-25,44626.0
2014-02-26,42452.0
2014-02-27,42924.0
2014-02-28,40105.0
2014-03-01,35910.0
2014-03-02,38967.0
2014-03-03,46531.0
2014-03-04,51978.0
2014-03-05,44677.0
2014-03-06,43158.0
2014-03-07,41279.0
2014-03-08,39639.0
2014-03-09,35992.0
2014-03-10,41549.0
2014-03-11,42465.0
2014-03-12,46297.0
2014-03-13,47322.0
2014-03-14,41537.0
2014-03-15,42276.0
2014-03-16,36196.0
2014-03-17,35394.0
2014-03-18,32055.0
2014-03-19,36881.0
2014-03-20,44989.0
2014-03-21,43134.0
2014-03-22,37639.0
2014-03-23,33317.0
2014-03-24,36314.0
2014-03-25,40225.0
2014-03-26,39482.0
2014-03-27,40508.0
2014-03-28,38152.0
2014-03-29,31199.0
2014-03-30,32908.0
2014-03-31,36030.0
2014-04-01,37268.0
2014-04-02,38175.0
2014-04-03,38862.0
2014-04-04,36118.0
2014-04-05,34673.0
2014-04-06,28837.0
2014-04-07,34974.0
2014-04-08,38017.0
2014-04-09,38281.0
2014-04-10,37717.0
2014-04-11,38783.0
2014-04-12,29302.0
2014-04-13,28166.0
2014-04-14,35602.0
2014-04-15,40395.0
2014-04-16,41948.0
2014-04-17,37575.0
2014-04-18,30648.0
2014-04-19,31530.0
2014-04-20,28051.0
2014-04-21,29691.0
2014-04-22,36561.0
2014-04-23,38085.0
2014-04-24,37279.0
2014-04-25,42541.0
2014-04-26,36143.0
2014-04-27,31781.0
2014-04-28,34782.0
2014-04-29,35609.0
2014-04-30,35995.0
2014-05-01,36787.0
2014-05-02,33932.0
2014-05-03,32694.0
2014-05-04,30506.0
2014-05-05,34576.0
2014-05-06,38159.0
2014-05-07,37231.0
2014-05-08,36474.0
2014-05-09,37223.0
2014-05-10,34869.0
2014-05-11,30529.0
2014-05-12,35658.0
2014-05-13,38581.0
2014-05-14,37588.0
2014-05-15,38146.0
2014-05-16,37421.0
2014-05-17,34457.0
2014-05-18,32900.0
2014-05-19,35816.0
2014-05-20,39480.0
2014-05-21,41006.0
2014-05-22,40032.0
2014-05-23,42549.0
2014-05-24,36148.0
2014-05-25,34062.0
2014-05-26,38198.0
2014-05-27,39976.0
2014-05-28,42630.0
2014-05-29,38910.0
2014-05-30,40539.0
2014-05-31,36391.0
2014-06-01,34590.0
2014-06-02,38612.0
2014-06-03,39890.0
2014-06-04,38837.0
2014-06-05,38019.0
2014-06-06,37767.0
2014-06-07,34183.0
2014-06-08,29639.0
2014-06-09,36679.0
2014-06-10,36076.0
2014-06-11,37885.0
2014-06-12,38691.0
2014-06-13,38294.0
2014-06-14,31217.0
2014-06-15,30009.0
2014-06-16,35610.0
2014-06-17,39292.0
2014-06-18,39156.0
2014-06-19,37517.0
2014-06-20,35085.0
2014-06-21,32090.0
2014-06-22,31867.0
2014-06-23,38611.0
2014-06-24,37809.0
2014-06-25,38611.0
2014-06-26,36246.0
2014-06-27,36600.0
2014-06-28,33681.0
2014-06-29,30801.0
2014-06-30,38412.0
2014-07-01,43320.0
2014-07-02,40318.0
2014-07-03,38500.0
2014-07-04,37788.0
2014-07-05,31986.0
2014-07-06,32001.0
2014-07-07,39418.0
2014-07-08,40479.0
2014-07-09,41866.0
2014-07-10,37325.0
2014-07-11,37903.0
2014-07-12,33421.0
2014-07-13,31374.0
2014-07-14,34054.0
2014-07-15,41519.0
2014-07-16,39933.0
2014-07-17,41044.0
2014-07-18,37771.0
2014-07-19,34298.0
2014-07-20,31659.0
2014-07-21,37692.0
2014-07-22,40754.0
2014-07-23,42193.0
2014-07-24,41418.0
2014-07-25,39590.0
2014-07-26,35308.0
2014-07-27,32803.0
2014-07-28,38622.0
2014-07-29,39372.0
2014-07-30,40729.0
2014-07-31,42838.0
2014-08-01,42628.0
2014-08-02,37054.0
2014-08-03,34386.0
2014-08-04,41169.0
2014-08-05,47113.0
2014-08-06,46210.0
2014-08-07,42994.0
2014-08-08,40945.0
2014-08-09,38287.0
2014-08-10,33834.0
2014-08-11,41319.0
2014-08-12,43168.0
2014-08-13,42747.0
2014-08-14,44797.0
2014-08-15,41181.0
2014-08-16,47740.0
2014-08-17,35259.0
2014-08-18,42329.0
2014-08-19,42636.0
2014-08-20,42600.0
2014-08-21,44423.0
2014-08-22,42703.0
2014-08-23,38305.0
2014-08-24,32794.0
2014-08-25,39580.0
2014-08-26,43028.0
2014-08-27,44156.0
2014-08-28,41508.0
2014-08-29,41823.0
2014-08-30,37758.0
2014-08-31,36098.0
2014-09-01,39275.0
2014-09-02,44672.0
2014-09-03,44027.0
2014-09-04,42547.0
2014-09-05,42104.0
2014-09-06,39443.0
2014-09-07,34213.0
2014-09-08,42369.0
2014-09-09,44529.0
2014-09-10,44073.0
2014-09-11,40006.0
2014-09-12,38229.0
2014-09-13,37114.0
2014-09-14,35463.0
2014-09-15,41777.0
2014-09-16,52306.0
2014-09-17,47417.0
2014-09-18,46660.0
2014-09-19,47014.0
2014-09-20,38913.0
2014-09-21,36423.0
2014-09-22,40345.0
2014-09-23,40319.0
2014-09-24,42482.0
2014-09-25,42380.0
2014-09-26,42121.0
2014-09-27,38408.0
2014-09-28,32727.0
2014-09-29,43799.0
2014-09-30,47198.0
2014-10-01,42895.0
2014-10-02,43549.0
2014-10-03,41111.0
2014-10-04,37570.0
2014-10-05,38310.0
2014-10-06,44797.0
2014-10-07,46017.0
2014-10-08,47635.0
2014-10-09,45737.0
2014-10-10,46219.0
2014-10-11,35821.0
2014-10-12,35696.0
2014-10-13,41438.0
2014-10-14,45779.0
2014-10-15,44061.0
2014-10-16,41666.0
2014-10-17,40959.0
2014-10-18,41342.0
2014-10-19,36468.0
2014-10-20,46187.0
2014-10-21,45392.0
2014-10-22,44840.0
2014-10-23,43469.0
2014-10-24,43214.0
2014-10-25,38104.0
2014-10-26,36644.0
2014-10-27,44008.0
2014-10-28,47428.0
2014-10-29,46517.0
2014-10-30,45950.0
2014-10-31,45000.0
2014-11-01,40316.0
2014-11-02,38323.0
2014-11-03,44997.0
2014-11-04,45775.0
2014-11-05,48836.0
2014-11-06,50698.0
2014-11-07,46812.0
2014-11-08,41291.0
2014-11-09,38477.0
2014-11-10,43980.0
2014-11-11,47085.0
2014-11-12,48232.0
2014-11-13,52232.0
2014-11-14,45228.0
2014-11-15,42041.0
2014-11-16,39111.0
2014-11-17,43470.0
2014-11-18,45342.0
2014-11-19,44642.0
2014-11-20,44290.0
2014-11-21,43835.0
2014-11-22,39748.0
2014-11-23,36246.0
2014-11-24,43888.0
2014-11-25,47826.0
2014-11-26,47351.0
2014-11-27,45533.0
2014-11-28,48034.0
2014-11-29,43948.0
2014-11-30,40541.0
2014-12-01,47506.0
2014-12-02,52374.0
2014-12-03,48817.0
2014-12-04,49292.0
2014-12-05,46581.0
2014-12-06,41088.0
2014-12-07,39926.0
2014-12-08,48592.0
2014-12-09,50121.0
2014-12-10,48043.0
2014-12-11,48125.0
2014-12-12,45965.0
2014-12-13,43546.0
2014-12-14,41144.0
2014-12-15,50565.0
2014-12-16,53429.0
2014-12-17,51062.0
2014-12-18,51618.0
2014-12-19,50106.0
2014-12-20,43456.0
2014-12-21,42166.0
2014-12-22,45970.0
2014-12-23,46728.0
2014-12-24,45956.0
2014-12-25,37301.0
2014-12-26,37071.0
2014-12-27,41118.0
2014-12-28,39592.0
2014-12-29,44340.0
2014-12-30,46738.0
2014-12-31,45157.0
2015-01-01,35055.0
2015-01-02,39083.0
2015-01-03,43897.0
2015-01-04,48874.0
2015-01-05,49958.0
2015-01-06,47820.0
2015-01-07,49400.0
2015-01-08,51405.0
2015-01-09,47951.0
2015-01-10,43989.0
2015-01-11,44354.0
2015-01-12,45494.0
2015-01-13,53392.0
2015-01-14,53403.0
2015-01-15,50129.0
2015-01-16,48999.0
2015-01-17,44126.0
2015-01-18,46926.0
2015-01-19,46438.0
2015-01-20,53157.0
2015-01-21,54154.0
2015-01-22,51267.0
2015-01-23,51979.0
2015-01-24,49027.0
2015-01-25,45781.0
2015-01-26,57791.0
2015-01-27,57755.0
2015-01-28,57193.0
2015-01-29,54237.0
2015-01-30,51000.0
2015-01-31,49557.0
2015-02-01,47442.0
2015-02-02,46581.0
2015-02-03,50952.0
2015-02-04,50011.0
2015-02-05,52979.0
2015-02-06,49150.0
2015-02-07,47850.0
2015-02-08,47422.0
2015-02-09,51721.0
2015-02-10,53275.0
2015-02-11,54516.0
2015-02-12,49619.0
2015-02-13,52841.0
2015-02-14,48340.0
2015-02-15,47139.0
2015-02-16,48062.0
2015-02-17,48222.0
2015-02-18,51942.0
2015-02-19,48838.0
2015-02-20,50095.0
2015-02-21,50836.0
2015-02-22,47415.0
2015-02-23,52133.0
2015-02-24,55958.0
2015-02-25,51380.0
2015-02-26,52727.0
2015-02-27,55833.0
2015-02-28,50852.0
2015-03-01,49635.0
2015-03-02,54520.0
2015-03-03,57819.0
2015-03-04,56544.0
2015-03-05,54211.0
2015-03-06,55281.0
2015-03-07,56003.0
2015-03-08,50184.0
2015-03-09,54236.0
2015-03-10,63776.0
2015-03-11,59821.0
2015-03-12,60624.0
2015-03-13,56780.0
2015-03-14,50147.0
2015-03-15,47759.0
2015-03-16,52332.0
2015-03-17,59409.0
2015-03-18,57931.0
2015-03-19,55783.0
2015-03-20,58961.0
2015-03-21,57071.0
2015-03-22,51624.0
2015-03-23,57331.0
2015-03-24,57932.0
2015-03-25,56393.0
2015-03-26,59301.0
2015-03-27,59946.0
2015-03-28,52328.0
2015-03-29,48116.0
2015-03-30,53338.0
2015-03-31,56784.0
2015-04-01,64548.0
2015-04-02,60055.0
2015-04-03,54670.0
2015-04-04,48171.0
2015-04-05,48951.0
2015-04-06,52919.0
2015-04-07,59240.0
2015-04-08,61556.0
2015-04-09,62945.0
2015-04-10,65043.0
2015-04-11,53487.0
2015-04-12,46938.0
2015-04-13,55020.0
2015-04-14,60013.0
2015-04-15,59738.0
2015-04-16,58301.0
2015-04-17,56176.0
2015-04-18,50830.0
2015-04-19,47948.0
2015-04-20,59251.0
2015-04-21,60783.0
2015-04-22,59785.0
2015-04-23,60569.0
2015-04-24,57656.0
2015-04-25,49445.0
2015-04-26,47452.0
2015-04-27,50759.0
2015-04-28,56007.0
2015-04-29,54016.0
2015-04-30,54393.0
2015-05-01,51844.0
2015-05-02,44880.0
2015-05-03,45731.0
2015-05-04,50546.0
2015-05-05,56622.0
2015-05-06,57027.0
2015-05-07,52409.0
2015-05-08,52378.0
2015-05-09,48894.0
2015-05-10,45762.0
2015-05-11,51015.0
2015-05-12,55897.0
2015-05-13,53093.0
2015-05-14,51651.0
2015-05-15,54818.0
2015-05-16,49016.0
2015-05-17,47167.0
2015-05-18,53978.0
2015-05-19,56214.0
2015-05-20,59881.0
2015-05-21,56252.0
2015-05-22,55226.0
2015-05-23,49828.0
2015-05-24,45108.0
2015-05-25,52380.0
2015-05-26,55336.0
2015-05-27,59123.0
2015-05-28,58807.0
2015-05-29,66899.0
2015-05-30,60937.0
2015-05-31,55429.0
2015-06-01,61607.0
2015-06-02,71038.0
2015-06-03,63401.0
2015-06-04,62608.0
2015-06-05,58637.0
2015-06-06,52871.0
2015-06-07,44139.0
2015-06-08,52327.0
2015-06-09,64541.0
2015-06-10,70295.0
2015-06-11,66198.0
2015-06-12,64334.0
2015-06-13,55948.0
2015-06-14,53041.0
2015-06-15,60403.0
2015-06-16,66050.0
2015-06-17,68329.0
2015-06-18,63022.0
2015-06-19,61419.0
2015-06-20,56897.0
2015-06-21,48808.0
2015-06-22,57659.0
2015-06-23,65809.0
2015-06-24,61712.0
2015-06-25,59391.0
2015-06-26,61230.0
2015-06-27,56103.0
2015-06-28,52987.0
2015-06-29,60596.0
2015-06-30,65250.0
2015-07-01,73504.0
2015-07-02,78600.0
2015-07-03,71267.0
2015-07-04,55637.0
2015-07-05,59292.0
2015-07-06,78673.0
2015-07-07,84893.0
2015-07-08,77916.0
2015-07-09,73146.0
2015-07-10,115281.0
2015-07-11,97712.0
2015-07-12,114645.0
2015-07-13,114223.0
2015-07-14,72653.0
2015-07-15,72230.0
