"TransactionFees","seasonal","trend","remainder"
0,-0.118863651976152,-1.33358969110777,1.45245334308392
0,0.237463836481767,-1.22073386807452,0.983270031592757
0,0.237463836481767,-1.10787804504128,0.870414208559513
0,0.237463836481767,-1.01622322067227,0.7787593841905
0,0.237463836481767,-0.924568396303253,0.687104559821486
0,0.383157128782363,-0.871016552801338,0.487859424018975
0,0.383157128782363,-0.817464709299423,0.43430758051706
0,0.383157128782363,-0.795240791828374,0.41208366304601
0,0.383157128782363,-0.773016874357324,0.38985974557496
0,0.571736877578749,-0.789521311146717,0.217784433567968
0,0.571736877578749,-0.806025747936109,0.234288870357361
0,0.571736877578749,-0.838945819059384,0.267208941480636
0,0.571736877578749,-0.871865890182659,0.30012901260391
0,0.820157979831245,-0.861953046746454,0.0417950669152087
0,0.820157979831245,-0.85204020331025,0.0318822234790042
0,0.820157979831245,-0.840009986435204,0.019852006603958
0,0.820157979831245,-0.827979769560157,0.00782178972891179
0,0.405464843842128,-0.842703213728342,0.437238369886214
0,0.405464843842128,-0.857426657896526,0.451961814054398
0,0.405464843842128,-0.888961161693836,0.483496317851707
0,0.405464843842128,-0.920495665491145,0.515030821649016
0,0.744923758288146,-0.979785870247099,0.234862111958953
0,0.744923758288146,-1.03907607500305,0.294152316714907
0,0.744923758288146,-1.11109835019807,0.366174591909928
0,0.744923758288146,-1.1831206253931,0.438196867104949
0,1.07032604572495,-1.24625276686735,0.175926721142403
0,1.07032604572495,-1.30938490834161,0.239058862616659
0,1.07032604572495,-1.36868638124251,0.298360335517566
0,1.07032604572495,-1.42798785414342,0.357661808418473
0,0.756641504222158,-1.47578066285471,0.719139158632555
0,0.756641504222158,-1.52357347156601,0.766931967343849
0,0.756641504222158,-1.5461194285407,0.789477924318545
0,0.756641504222158,-1.5686653855154,0.812023881293243
0,0.61053945536391,-1.53473641912883,0.924196963764921
0,0.61053945536391,-1.50080745274226,0.89026799737835
0,0.61053945536391,-1.41370462017425,0.803165164810342
0,0.61053945536391,-1.32660178760624,0.716062332242333
0,0.442437879326717,-1.24268727847687,0.800249399150153
0,0.442437879326717,-1.1587727693475,0.71633489002078
0,0.442437879326717,-1.10656148270111,0.664123603374391
0,0.442437879326717,-1.05435019605472,0.611912316728003
0,0.641134082801775,-1.01668026252003,0.37554617971826
0,0.641134082801775,-0.979010328985348,0.337876246183574
0,0.641134082801775,-0.927121777207424,0.285987694405649
0,0.641134082801775,-0.8752332254295,0.234099142627725
0,0.59377308911866,-0.803736629340853,0.209963540222193
0,0.59377308911866,-0.732240033252207,0.138466944133546
0,0.59377308911866,-0.594138161200229,0.000365072081568663
0,0.59377308911866,-0.456036289148251,-0.137736799970409
0,0.59602614289729,-0.30313632136623,-0.29288982153106
0,0.59602614289729,-0.150236353584208,-0.445789789313081
0.03,0.59602614289729,-0.0751550435235647,-0.490871099373725
0,0.59602614289729,-7.3733462920899e-05,-0.595952409434369
0,0.641526019280165,0.0162155058240021,-0.657741525104167
0,0.641526019280165,0.0325047451109251,-0.67403076439109
0,0.641526019280165,0.0324357865755992,-0.673961805855764
0,0.641526019280165,0.0323668280402733,-0.673892847320438
0,0.180720982090304,-0.018824881515283,-0.161896100575021
0,0.180720982090304,-0.0700165910708393,-0.110704391019465
0,0.180720982090304,-0.111000755983917,-0.0697202261063874
0.1,0.180720982090304,-0.151984920896994,0.0712639388066901
0,0.0123107668499469,-0.153959426659067,0.14164865980912
0,0.0123107668499469,-0.15593393242114,0.143623165571193
0,0.0123107668499469,-0.199819502677586,0.187508735827639
0,0.0123107668499469,-0.243705072934032,0.231394306084085
0,0.141136262175948,-0.366738868293232,0.225602606117283
0,0.141136262175948,-0.489772663652431,0.348636401476483
0,0.141136262175948,-0.613206130297554,0.472069868121606
0,0.141136262175948,-0.736639596942678,0.59550333476673
0,-0.195756570703494,-0.868193652766791,1.06395022347028
0,-0.195756570703494,-0.999747708590904,1.1955042792944
0,-0.195756570703494,-1.1418986909979,1.33765526170139
0,-0.195756570703494,-1.28404967340489,1.47980624410838
0,-0.461435126662648,-1.38804994061105,1.8494850672737
0,-0.461435126662648,-1.49205020781721,1.95348533447986
0,-0.461435126662648,-1.54723171749528,2.00866684415793
0,-0.461435126662648,-1.60241322717336,2.06384835383601
0,0.14412113180748,-1.61770321232511,1.47358208051763
0,0.14412113180748,-1.63299319747685,1.48887206566937
0,0.14412113180748,-1.67773285469407,1.53361172288659
0,0.14412113180748,-1.72247251191129,1.5783513801038
0,0.364324059996439,-1.76503262949562,1.40070856949918
0,0.364324059996439,-1.80759274707995,1.44326868708351
0,0.364324059996439,-1.79847292274412,1.43414886274768
0,0.364324059996439,-1.78935309840829,1.42502903841185
0,0.111178190270464,-1.8171015060761,1.70592331580564
0,0.111178190270464,-1.84484991374391,1.73367172347345
0,0.111178190270464,-1.9010817518607,1.78990356159024
0,0.111178190270464,-1.95731358997749,1.84613539970703
0,-0.123810343202606,-1.97704048823784,2.10085083144044
0,-0.123810343202606,-1.99676738649818,2.12057772970079
0,-0.123810343202606,-2.00938656294641,2.13319690614902
0,-0.123810343202606,-2.02200573939465,2.14581608259725
0,0.580248159553339,-2.0205928623249,1.44034470277156
0,0.580248159553339,-2.01917998525515,1.43893182570181
0,0.580248159553339,-1.9307230734407,1.35047491388736
0,0.580248159553339,-1.84226616162624,1.2620180020729
0,1.00890794612362,-1.64949694098306,0.640588994859435
0,1.00890794612362,-1.45672772033988,0.447819774216251
0,1.00890794612362,-1.20888743150729,0.19997948538367
0,1.00890794612362,-0.961047142674713,-0.0478608034489112
0,0.181492828077841,-0.725126973270826,0.543634145192985
0,0.181492828077841,-0.489206803866939,0.307713975789098
0,0.181492828077841,-0.260957278478595,0.0794644504007537
0,0.181492828077841,-0.0327077530902502,-0.148785074987591
0,-0.0910922402249126,0.179096804594174,-0.0880045643692618
0,-0.0910922402249126,0.390901362278599,-0.299809122053686
0,-0.0910922402249126,0.534692143291378,-0.443599903066465
0,-0.0910922402249126,0.678482924304157,-0.587390684079244
0,0.168184069547403,0.820505131148074,-0.988689200695476
0,0.168184069547403,0.962527337991991,-1.13071140753939
0,0.168184069547403,1.1191782183254,-1.28736228787281
0,0.168184069547403,1.27582909865882,-1.44401316820622
0,0.272709654154824,1.3841078383422,-1.65681749249702
0,0.272709654154824,1.49238657802558,-1.7650962321804
0,0.272709654154824,1.51563058018051,-1.78834023433533
0,0.272709654154824,1.53887458233543,-1.81158423649026
0,0.338157393637412,1.50410601897634,-1.84226341261375
0,0.338157393637412,1.46933745561724,-1.80749484925466
0,0.338157393637412,1.39733452824672,-1.73549192188413
0,0.338157393637412,1.32533160087619,-1.6634889945136
0,0.415725750098873,1.21501060846231,-1.63073635856118
0,0.415725750098873,1.10468961604843,-1.5204153661473
0,0.415725750098873,1.00030688526986,-1.41603263536873
0,0.415725750098873,0.895924154491288,-1.31164990459016
0,0.277161318171647,0.878331952049731,-1.15549327022138
0,0.277161318171647,0.860739749608175,-1.13790106777982
0,0.277161318171647,0.899117825689866,-1.17627914386151
0,0.277161318171647,0.937495901771558,-1.2146572199432
0,0.208529264295284,1.00109133132631,-1.2096205956216
0,0.208529264295284,1.06468676088107,-1.27321602517635
0.14,0.208529264295284,1.13581856477831,-1.20434782907359
0,0.208529264295284,1.20695036867555,-1.41547963297084
0,0.278545134426154,1.26307168608748,-1.54161682051363
0,0.278545134426154,1.3191930034994,-1.59773813792556
0,0.278545134426154,1.31859915245672,-1.59714428688288
0,0.278545134426154,1.31800530141404,-1.5965504358402
0,0.64422300841106,1.25597227768436,-1.90019528609542
0,0.64422300841106,1.19393925395468,-1.83816226236574
0,0.64422300841106,1.13321049116749,-1.77743349957855
0,0.64422300841106,1.07248172838031,-1.71670473679137
0,0.921942614735362,1.01839832167497,-1.94034093641033
0,0.921942614735362,0.964314914969629,-1.88625752970499
0,0.921942614735362,0.852931799961355,-1.77487441469672
0,0.921942614735362,0.741548684953082,-1.66349129968844
0,1.0677864925386,0.668800398116777,-1.73658689065538
0,1.0677864925386,0.596052111280472,-1.66383860381907
0,1.0677864925386,0.609509665985932,-1.67729615852453
0,1.0677864925386,0.622967220691391,-1.69075371322999
0.13,1.17986679685012,0.626403002121474,-1.6762697989716
0,1.17986679685012,0.629838783551556,-1.80970558040168
0,1.17986679685012,0.654001900369484,-1.83386869721961
0,1.17986679685012,0.678165017187412,-1.85803181403753
0,0.99844642115359,0.682212258130231,-1.68065867928382
0,0.99844642115359,0.686259499073051,-1.68470592022664
0,0.99844642115359,0.638060971485204,-1.63650739263879
0,0.99844642115359,0.589862443897357,-1.58830886505095
0,1.00530107607648,0.498201132885972,-1.50350220896245
0,1.00530107607648,0.406539821874588,-1.41184089795107
0,1.00530107607648,0.357166953971342,-1.36246803004782
0,1.00530107607648,0.307794086068097,-1.31309516214458
0,1.55886004607378,0.28620811268578,-1.84506815875956
0,1.55886004607378,0.264622139303463,-1.82348218537725
0,1.55886004607378,0.209741075860845,-1.76860112193463
0,1.55886004607378,0.154860012418228,-1.71372005849201
0,1.70898176210035,0.106212851336463,-1.81519461343682
0,1.70898176210035,0.0575656902546983,-1.76654745235505
0,1.70898176210035,0.00314899446544491,-1.7121307565658
0,1.70898176210035,-0.0512677013238085,-1.65771406077655
0,1.37149380320406,-0.123872403413909,-1.24762139979015
0,1.37149380320406,-0.196477105504009,-1.17501669770005
0,1.37149380320406,-0.275967247660612,-1.09552655554345
0,1.37149380320406,-0.355457389817215,-1.01603641338684
0,1.66969234418262,-0.454207414328239,-1.21548492985438
0,1.66969234418262,-0.552957438839262,-1.11673490534336
0,1.66969234418262,-0.609644914288562,-1.06004742989406
0,1.66969234418262,-0.666332389737862,-1.00335995444476
0,2.35833336265017,-0.663788105746066,-1.69454525690411
0,2.35833336265017,-0.66124382175427,-1.6970895408959
0,2.35833336265017,-0.593035930449838,-1.76529743220034
0,2.35833336265017,-0.524828039145405,-1.83350532350477
0,2.14229952239094,-0.379621475311036,-1.7626780470799
0,2.14229952239094,-0.234414911476666,-1.90788461091427
0,2.14229952239094,-0.155612503631279,-1.98668701875966
0,2.14229952239094,-0.0768100957858923,-2.06548942660504
0,1.53607535980648,-0.0849348702711111,-1.45114048953537
0,1.53607535980648,-0.0930596447563298,-1.44301571505015
0,1.53607535980648,-0.10913576285127,-1.42693959695521
0,1.53607535980648,-0.125211880946211,-1.41086347886027
0.12,1.30524256402312,-0.128545200805916,-1.0566973632172
0,1.30524256402312,-0.131878520665621,-1.1733640433575
0,1.30524256402312,-0.115892884613956,-1.18934967940916
0,1.30524256402312,-0.0999072485622901,-1.20533531546083
0,1.70767027145336,-0.0371033617574949,-1.67056690969586
0,1.70767027145336,0.0257005250473004,-1.73337079650066
0,1.70767027145336,0.10280956504216,-1.81047983649552
0,1.70767027145336,0.179918605037019,-1.88758887649038
0,1.90030647163746,0.241072326664613,-2.14137879830207
0,1.90030647163746,0.302226048292207,-2.20253251992966
0,1.90030647163746,0.330941249226547,-2.231247720864
0,1.90030647163746,0.359656450160887,-2.25996292179834
0,1.09332908954276,0.424642640419671,-1.51797172996243
0,1.09332908954276,0.489628830678455,-1.58295792022121
0,1.09332908954276,0.574293227775906,-1.66762231731866
0,1.09332908954276,0.658957624873357,-1.75228671441611
0,0.984107797130882,0.731861218299047,-1.71596901542993
0,0.984107797130882,0.804764811724736,-1.78887260885562
0,0.984107797130882,0.878770133778855,-1.86287793090974
0,0.984107797130882,0.952775455832973,-1.93688325296385
0,1.17828958860036,1.01895563471118,-2.19724522331153
0,1.17828958860036,1.08513581358938,-2.26342540218974
0,1.17828958860036,1.11526664965583,-2.29355623825619
0,1.17828958860036,1.14539748572228,-2.32368707432264
0,0.890317517678413,1.15659771186861,-2.04691522954702
0,0.890317517678413,1.16779793801493,-2.05811545569334
0,0.890317517678413,1.17861137753015,-2.06892889520856
0,0.890317517678413,1.18942481704538,-2.07974233472379
0,0.621251435196913,1.19816183644833,-1.81941327164524
0,0.621251435196913,1.20689885585129,-1.8281502910482
0,0.621251435196913,1.14936477817159,-1.77061621336851
0,0.621251435196913,1.0918307004919,-1.71308213568882
0,0.758143310163771,0.980194239240892,-1.73833754940466
0,0.758143310163771,0.86855777798988,-1.62670108815365
0.12,0.758143310163771,0.761907404695464,-1.40005071485924
0,0.758143310163771,0.655257031401048,-1.41340034156482
0,0.690240040790603,0.513631700003375,-1.20387174079398
0,0.690240040790603,0.372006368605701,-1.0622464093963
0,0.690240040790603,0.209296841203951,-0.899536881994554
0,0.690240040790603,0.046587313802201,-0.736827354592804
0,0.657097766237455,-0.0696854741312522,-0.587412292106202
0,0.657097766237455,-0.185958262064705,-0.471139504172749
0,0.657097766237455,-0.290843081340264,-0.366254684897191
0,0.657097766237455,-0.395727900615822,-0.261369865621633
0,0.948312991249835,-0.4713881832085,-0.476924808041336
0,0.948312991249835,-0.547048465801177,-0.401264525448658
0,0.948312991249835,-0.565842600407413,-0.382470390842422
0,0.948312991249835,-0.58463673501365,-0.363676256236185
0,0.944451060543868,-0.563494899731138,-0.380956160812731
0,0.944451060543868,-0.542353064448626,-0.402097996095243
0,0.944451060543868,-0.478079789016486,-0.466371271527382
0,0.944451060543868,-0.413806513584347,-0.530644546959522
0,0.636289463280916,-0.299591282890114,-0.336698180390802
0,0.636289463280916,-0.185376052195882,-0.450913411085034
0,0.636289463280916,-0.0330138747263846,-0.603275588554531
0,0.636289463280916,0.119348302743113,-0.755637766024029
0,0.726449573416659,0.278205752943563,-1.00465532636022
0,0.726449573416659,0.437063203144012,-1.16351277656067
0,0.726449573416659,0.54208686974826,-1.26853644316492
0,0.726449573416659,0.647110536352508,-1.37356010976917
0,0.820033229419406,0.708057714371963,-1.52809094379137
0,0.820033229419406,0.769004892391418,-1.58903812181082
0,0.820033229419406,0.854339838796186,-1.67437306821559
0,0.820033229419406,0.939674785200954,-1.75970801462036
0,0.745196480460135,1.04395936876001,-1.78915584922015
0,0.745196480460135,1.14824395231907,-1.8934404327792
0,0.745196480460135,1.22536918304476,-1.97056566350489
0,0.745196480460135,1.30249441377045,-2.04769089423058
0,1.279150786143,1.35813414831458,-2.63728493445757
0,1.279150786143,1.41377388285871,-2.69292466900171
0,1.279150786143,1.36731097864428,-2.64646176478727
0,1.279150786143,1.32084807442984,-2.59999886057284
0,1.32071440375693,1.16203827787041,-2.48275268162734
0,1.32071440375693,1.00322848131097,-2.3239428850679
0,1.32071440375693,0.864645441852478,-2.18535984560941
0,1.32071440375693,0.726062402393985,-2.04677680615092
0.22,0.749582162478136,0.63952063805763,-1.16910280053577
0,0.749582162478136,0.552978873721276,-1.30256103619941
0,0.749582162478136,0.51281752307761,-1.26239968555575
0,0.749582162478136,0.472656172433944,-1.22223833491208
0,0.459444540483405,0.454358116334532,-0.913802656817936
0,0.459444540483405,0.43606006023512,-0.895504600718525
0,0.459444540483405,0.426111109919981,-0.885555650403385
0,0.459444540483405,0.416162159604842,-0.875606700088246
0,0.530931416263206,0.36468888896983,-0.895620305233035
0,0.530931416263206,0.313215618334818,-0.844147034598024
0,0.530931416263206,0.214387526641753,-0.745318942904958
0,0.530931416263205,0.115559434948688,-0.646490851211893
0,0.738075912210077,0.0720536766616106,-0.810129588871688
0,0.738075912210077,0.0285479183745333,-0.76662383058461
0,0.738075912210077,0.0629969466119368,-0.801072858822014
0,0.738075912210077,0.0974459748493402,-0.835521887059417
0,0.816243084710949,0.225101985923741,-1.04134507063469
0,0.816243084710949,0.352757996998142,-1.16900108170909
0,0.816243084710949,0.597203375012683,-1.41344645972363
0,0.816243084710949,0.841648753027224,-1.65789183773817
0,1.02770405957568,1.12755789691547,-2.15526195649115
0,1.02770405957568,1.41346704080372,-2.4411711003794
0,1.02770405957568,1.66786052612465,-2.69556458570033
0,1.02770405957568,1.92225401144558,-2.94995807102125
0,1.36029148960762,2.08267638928484,-3.44296787889245
0,1.36029148960762,2.24309876712409,-3.60339025673171
0,1.36029148960762,2.35238722193427,-3.71267871154188
0,1.36029148960762,2.46167567674444,-3.82196716635206
0,1.39067402152579,2.51262562942919,-3.90329965095498
0,1.39067402152579,2.56357558211394,-3.95424960363973
0,1.39067402152579,2.56689130418176,-3.95756532570755
0,1.39067402152579,2.57020702624957,-3.96088104777536
0,1.30294728076912,2.52976874457698,-3.83271602534611
0,-2.71179415638171,2.48933046290439,0.222463693477322
0,-2.60275850393866,2.37454190299286,0.2282166009458
0,-2.60275850393866,2.25975334308132,0.343005160857334
0,-2.60275850393866,2.11906019932746,0.483698304611195
0,-2.60275850393866,1.9783670555736,0.624391448365056
0,-2.42823324373648,1.84054397452892,0.587689269207561
0,-2.42823324373648,1.70272089348424,0.725512350252242
0,-2.42823324373648,1.55130971878891,0.876923524947574
0.26,-2.42823324373648,1.39989854409358,1.2883346996429
0,-2.38005934741907,1.25854397308333,1.12151537433575
0,-2.38005934741907,1.11718940207308,1.26286994534599
0,-2.38005934741907,0.962348218698089,1.41771112872099
0,-2.38005934741907,0.807507035323097,1.57255231209598
0,-2.11877818028225,0.623945254062827,1.49483292621942
0,-2.11877818028225,0.440383472802556,1.67839470747969
0,-2.11877818028225,0.262759403447606,1.85601877683464
0,-2.11877818028225,0.0851353340926555,2.03364284618959
0,-1.47087798599629,-0.0558511718723699,1.52672915786866
0,-1.47087798599629,-0.196837677837395,1.66771566383369
0,-1.47087798599629,-0.335531275704964,1.80640926170126
0,-1.47087798599629,-0.474224873572532,1.94510285956882
0,-1.53069555114667,-0.554184810623432,2.0848803617701
0,-1.53069555114667,-0.634144747674332,2.164840298821
0,-1.53069555114667,-0.652158011365781,2.18285356251245
0,-1.53069555114667,-0.670171275057229,2.2008668262039
0,-1.63671901512609,-0.661950482035341,2.29866949716144
0,-1.63671901512609,-0.653729689013453,2.29044870413955
0,-1.63671901512609,-0.604465590791201,2.2411846059173
0,-1.63671901512609,-0.555201492568949,2.19192050769504
0,-1.53666997470114,-0.472412776520368,2.00908275122151
0,-1.53666997470114,-0.389624060471787,1.92629403517293
0,-1.53666997470114,-0.299999479814553,1.8366694545157
0,-1.53666997470114,-0.210374899157319,1.74704487385846
0,-1.37326908495205,-0.135496707661108,1.50876579261315
0,-1.37326908495205,-0.0606185161648973,1.43388760111694
0,-1.37326908495205,-0.0309410225555753,1.40421010750762
0,-1.37326908495205,-0.00126352894625337,1.3745326138983
0.44,-1.30440484362266,-0.0414867792080221,1.78589162283069
0,-1.30440484362266,-0.0817100294697909,1.38611487309245
0,-1.30440484362266,-0.127281247188074,1.43168609081074
0,-1.30440484362266,-0.172852464906357,1.47725730852902
0,-1.30744094295121,-0.208369414729155,1.51581035768037
0,-1.30744094295121,-0.243886364551953,1.55132730750317
0,-1.30744094295121,-0.264972893919014,1.57241383687023
0,-1.30744094295121,-0.286059423286076,1.59350036623729
0,-0.760788560361188,-0.279490778964469,1.04027933932566
0,-0.760788560361188,-0.272922134642862,1.03371069500405
0,-0.760788560361188,-0.305284657741324,1.06607321810251
0,-0.760788560361188,-0.337647180839786,1.09843574120097
0,-0.22982678666512,-0.430197744551617,0.660024531216737
0,-0.22982678666512,-0.522748308263448,0.752575094928568
0,-0.22982678666512,-0.6162616403926,0.846088427057721
0,-0.22982678666512,-0.709774972521753,0.939601759186873
0,-0.526682431826996,-0.834034896669385,1.36071732849638
0,-0.526682431826996,-0.958294820817017,1.48497725264401
0,-0.526682431826996,-1.08828363644892,1.61496606827592
0,-0.526682431826996,-1.21827245208083,1.74495488390783
0,-0.622938542525149,-1.33695408047784,1.95989262300299
0,-0.622938542525149,-1.45563570887484,2.07857425139999
0,-0.622938542525149,-1.53639501828442,2.15933356080957
0,-0.622938542525149,-1.617154327694,2.24009287021915
0,-0.21885310203321,-1.65876442989615,1.87761753192936
0,-0.21885310203321,-1.70037453209829,1.9192276341315
0,-0.21885310203321,-1.67352564222453,1.89237874425774
0,-0.21885310203321,-1.64667675235078,1.86552985438399
0,-0.118863651976152,-1.5546278065727,1.67349145854885
0,-0.118863651976152,-1.46257886079462,1.58144251277077
0,-0.118863651976152,-1.33856035618646,1.45742400816261
0,-0.118863651976152,-1.2145418515783,1.33340550355445
0,0.237463836481767,-1.11210142365385,0.87463758717208
0,0.237463836481767,-1.0096609957294,0.772197159247629
0,0.237463836481767,-0.934402614957096,0.696938778475329
0,0.237463836481767,-0.859144234184796,0.621680397703028
0,0.383157128782363,-0.8256655174186,0.442508388636236
0,0.383157128782363,-0.792186800652404,0.409029671870041
0,0.383157128782363,-0.7835993255795,0.400442196797137
0,0.383157128782363,-0.775011850506597,0.391854721724233
0,0.571736877578749,-0.810856630981872,0.239119753403124
0,0.571736877578749,-0.846701411457148,0.274964533878399
0,0.571736877578749,-0.859534277077786,0.287797399499037
0,0.571736877578749,-0.872367142698424,0.300630265119675
0,0.820157979831245,-0.852488692233655,0.0323307124024096
0,0.820157979831245,-0.832610241768887,0.0124522619376412
0,0.820157979831245,-0.834361831661975,0.0142038518307291
0,0.820157979831245,-0.836113421555063,0.0159554417238171
0,0.405464843842128,-0.85244722851878,0.446982384676651
0,0.405464843842128,-0.868781035482497,0.463316191640368
0,0.405464843842128,-0.904242251964818,0.49877740812269
0,0.405464843842128,-0.93970346844714,0.534238624605011
0,0.744923758288146,-1.01146924626204,0.266545487973893
0.26,0.744923758288146,-1.08323502407694,0.598311265788791
0,0.744923758288146,-1.14922418681093,0.404300428522786
0,0.744923758288146,-1.21521334954493,0.470289591256781
0,1.07032604572495,-1.28571816518148,0.215392119456531
0,1.07032604572495,-1.35622298081803,0.285896935093082
0,1.07032604572495,-1.41612349223409,0.345797446509143
0,1.07032604572495,-1.47602400365015,0.405697957925203
0,0.756641504222158,-1.51602356989827,0.759382065676115
0,0.756641504222158,-1.5560231361464,0.799381631924238
0,0.756641504222158,-1.55380101394772,0.797159509725562
0,0.756641504222158,-1.55157889174904,0.794937387526886
0,0.61053945536391,-1.48572624730977,0.875186791945861
0,0.61053945536391,-1.4198736028705,0.809334147506588
0,0.61053945536391,-1.3278937117536,0.71735425638969
0,0.61053945536391,-1.2359138206367,0.625374365272793
0,0.442437879326717,-1.16781777343744,0.725379894110723
0,0.442437879326717,-1.09972172623818,0.657283846911461
0,0.442437879326717,-1.05910851775065,0.616670638423935
0,0.442437879326717,-1.01849530926313,0.576057429936409
0,0.641134082801775,-0.973021771420514,0.33188768861874
0,0.641134082801775,-0.927548233577903,0.286414150776128
0,0.641134082801775,-0.871436552323505,0.23030246952173
0,0.641134082801775,-0.815324871069107,0.174190788267332
0,0.59377308911866,-0.714408842761987,0.120635753643327
0,0.59377308911866,-0.613492814454868,0.0197197253362072
0,0.59377308911866,-0.45323935805561,-0.14053373106305
0,0.59377308911866,-0.292985901656352,-0.300787187462308
0,0.59602614289729,-0.175093416683441,-0.420932726213849
0,0.59602614289729,-0.0572009317105293,-0.538825211186761
0,0.59602614289729,-0.0210295048494406,-0.574996638047849
0,0.59602614289729,0.0151419220116481,-0.611168064908938
0,0.641526019280165,0.0268358490204256,-0.66836186830059
0,0.641526019280165,0.038529776029203,-0.680055795309368
0,0.641526019280165,0.00958407170284337,-0.651110090983008
0,0.641526019280165,-0.0193616326235163,-0.622164386656648
0,0.180720982090304,-0.0768327639652146,-0.103888218125089
0,0.180720982090304,-0.134303895306913,-0.0464170867833912
0,0.180720982090304,-0.154342129912312,-0.0263788521779917
0,0.180720982090304,-0.174380364517712,-0.00634061757259224
0,0.0123107668499469,-0.187885307636147,0.1755745407862
0,0.0123107668499469,-0.201390250754582,0.189079483904635
9.35,0.0123107668499469,-0.292804968666716,9.63049420181677
0,0.0123107668499469,-0.38421968657885,0.371908919728903
0,0.141136262175948,-0.509579501253754,0.368443239077806
0,0.141136262175948,-0.634939315928658,0.49380305375271
0,0.141136262175948,-0.70932455458439,0.568188292408442
0,0.141136262175948,-0.783709793240122,0.642573531064174
0,-0.195756570703494,-0.904246127228705,1.1000026979322
0,-0.195756570703494,-1.02478246121729,1.22053903192078
0.99,-0.195756570703494,-1.15305138428391,2.33880795498741
