"TxTradeRatio","seasonal","trend","remainder"
0,0.0142503291714768,1.00380934523238,-1.01805967440386
0,0.0142503291714768,1.02415651945839,-1.03840684862987
0,0.0142503291714768,1.0445036936844,-1.05875402285588
0,-0.391359630021976,1.10871530632741,-0.717355676305434
0,-0.391359630021976,1.17292691897042,-0.781567288948442
0,-0.391359630021976,1.26079347991217,-0.86943384989019
0,-0.391359630021976,1.34866004085391,-0.957300410831938
0,-0.614115024646286,1.3227520968433,-0.708637072197016
0,-0.614115024646286,1.29684415283269,-0.682729128186403
0,-0.614115024646286,1.19224514387258,-0.578130119226297
0,-0.614115024646286,1.08764613491248,-0.47353111026619
0,-0.5805233203539,0.942300117750598,-0.361776797396698
0,-0.5805233203539,0.79695410058872,-0.21643078023482
0,-0.5805233203539,0.653591611696507,-0.0730682913426066
0,-0.5805233203539,0.510229122804294,0.0702941975496066
0,-0.288728286618861,0.435408548873041,-0.14668026225418
0,-0.288728286618861,0.360587974941789,-0.0718596883229278
0,-0.288728286618861,0.320068291435663,-0.0313400048168025
0,-0.288728286618861,0.279548607929538,0.00917967868932285
0,-0.0574116193976246,0.259285387333203,-0.201873767935579
0,-0.0574116193976246,0.239022166736868,-0.181610547339244
0,-0.0574116193976246,0.257509619648812,-0.200098000251187
0,-0.0574116193976246,0.275997072560755,-0.218585453163131
0,-0.113346094777708,0.251286133456318,-0.13794003867861
0,-0.113346094777708,0.226575194351881,-0.113229099574173
0,-0.113346094777708,0.207687869391935,-0.094341774614227
0,-0.113346094777708,0.188800544431989,-0.0754544496542809
0,-0.260827838748661,0.209058304936124,0.0517695338125367
0,-0.260827838748661,0.22931606544026,0.0315117733084012
0,-0.260827838748661,0.180919926866164,0.0799079118824975
0,-0.260827838748661,0.132523788292067,0.128304050456594
0,-0.308806497579739,0.133960147013149,0.17484635056659
0,-0.308806497579739,0.135396505734232,0.173409991845508
0,-0.308806497579739,0.247520395006212,0.061286102573527
0,-0.308806497579739,0.359644284278193,-0.0508377866984538
0,0.0342319613434532,0.528575387472635,-0.562807348816089
0,0.0342319613434532,0.697506490667077,-0.731738452010531
0,0.0342319613434532,0.967270681088457,-1.00150264243191
0,0.0342319613434532,1.23703487150984,-1.27126683285329
0,0.0768176285917356,1.54430588771581,-1.62112351630754
0,0.0768176285917356,1.85157690392177,-1.92839453251351
0,0.0768176285917356,2.1219545381397,-2.19877216673143
0,0.0768176285917356,2.39233217235763,-2.46914980094936
0,0.232020690668368,2.63086649848645,-2.86288718915482
0,0.232020690668368,2.86940082461527,-3.10142151528364
0,0.232020690668368,3.03830992650432,-3.27033061717269
0,0.232020690668368,3.20721902839337,-3.43923971906174
0,0.352639224285024,3.33492231010308,-3.68756153438811
0,0.352639224285024,3.46262559181279,-3.81526481609781
0,0.352639224285024,3.45625698218404,-3.80889620646906
0,0.352639224285024,3.44988837255529,-3.80252759684032
0,0.509700219205488,3.33806604282167,-3.84776626202716
0,0.509700219205488,3.22624371308805,-3.73594393229354
0,0.509700219205488,3.10838580253934,-3.61808602174483
0,0.509700219205488,2.99052789199063,-3.50022811119612
0,1.27180503054212,2.82189241213749,-4.09369744267962
0,1.27180503054212,2.65325693228436,-3.92506196282648
0,1.27180503054212,2.47169550053678,-3.7435005310789
0,1.27180503054212,2.2901340687892,-3.56193909933132
0,1.45548999410188,2.19519083181469,-3.65068082591657
0,1.45548999410188,2.10024759484018,-3.55573758894206
0,1.45548999410188,2.03649656312993,-3.49198655723182
0,1.45548999410188,1.97274553141969,-3.42823552552157
0,1.39215223464417,1.90423176391733,-3.29638399856149
0,1.39215223464417,1.83571799641497,-3.22787023105914
0,1.39215223464417,1.78152249545783,-3.173674730102
0,1.39215223464417,1.7273269945007,-3.11947922914487
0,1.60174698028667,1.6358517228785,-3.23759870316517
0,1.60174698028667,1.5443764512563,-3.14612343154297
0,1.60174698028667,1.38488030522963,-2.98662728551629
0,1.60174698028667,1.22538415920295,-2.82713113948962
0,1.90049791032926,1.06417471171562,-2.96467262204488
0,1.90049791032926,0.902965264228294,-2.80346317455756
0,1.90049791032926,0.80400986032266,-2.70450777065192
0,1.90049791032926,0.705054456417027,-2.60555236674629
0,2.12681456483791,0.620680379524763,-2.74749494436267
0,2.12681456483791,0.536306302632498,-2.66312086747041
0,2.12681456483791,0.437726180784073,-2.56454074562199
0,2.12681456483791,0.339146058935648,-2.46596062377356
0,2.85260976773474,0.279031396530001,-3.13164116426474
0,2.85260976773474,0.218916734124355,-3.0715265018591
0,2.85260976773474,0.237194539832744,-3.08980430756749
0,2.85260976773474,0.255472345541134,-3.10808211327588
0,3.78626769698258,0.33882925568224,-4.12509695266482
0,3.78626769698258,0.422186165823346,-4.20845386280592
0,3.78626769698258,0.611852368759333,-4.39812006574191
0,3.78626769698258,0.801518571695321,-4.5877862686779
0,3.84222585908817,1.04704188844526,-4.88926774753343
0,3.84222585908817,1.2925652051952,-5.13479106428337
0,3.84222585908817,1.48491665818863,-5.3271425172768
0,3.84222585908817,1.67726811118206,-5.51949397027023
0,3.71389882243221,1.82503963494893,-5.53893845738114
0,3.71389882243221,1.97281115871581,-5.68670998114802
0,3.71389882243221,2.11071345208022,-5.82461227451243
0,3.71389882243221,2.24861574544462,-5.96251456787683
0,4.81406185428885,2.37996859032431,-7.19403044461316
0,4.81406185428885,2.51132143520399,-7.32538328949284
0,4.81406185428885,2.63318376339641,-7.44724561768526
0,4.81406185428885,2.75504609158882,-7.56910794587767
0,4.90085190498441,2.87153603892261,-7.77238794390702
0,4.90085190498441,2.9880259862564,-7.88887789124081
0,4.90085190498441,3.03284222052204,-7.93369412550645
0,4.90085190498441,3.07765845478769,-7.9785103597721
0,3.95382995481973,3.10364528865866,-7.05747524347839
0,3.95382995481973,3.12963212252962,-7.08346207734935
0,3.95382995481973,3.21634434432244,-7.17017429914217
0,3.95382995481973,3.30305656611526,-7.25688652093499
0,4.71597644772134,3.39658282558342,-8.11255927330477
0,4.71597644772134,3.49010908505159,-8.20608553277293
0,4.71597644772134,3.54532501623957,-8.26130146396092
0,4.71597644772134,3.60054094742756,-8.3165173951489
0,4.84999571473495,3.5949590977937,-8.44495481252865
0,4.84999571473495,3.58937724815984,-8.43937296289479
0,4.84999571473495,3.40825409210412,-8.25824980683907
0,4.84999571473495,3.2271309360484,-8.07712665078335
0,4.1616258022131,2.88414754937605,-7.04577335158914
0,4.1616258022131,2.54116416270369,-6.70278996491679
0,4.1616258022131,2.33381149018362,-6.49543729239672
0,4.1616258022131,2.12645881766355,-6.28808461987665
0,4.72245056078748,1.96270161519994,-6.68515217598742
0,4.72245056078748,1.79894441273633,-6.52139497352381
0,4.72245056078748,1.63851638774662,-6.3609669485341
0,4.72245056078748,1.4780883627569,-6.20053892354438
0,5.45865330544069,1.44578250385419,-6.90443580929488
0,5.45865330544069,1.41347664495148,-6.87212995039216
0,5.45865330544069,1.43227105746492,-6.8909243629056
0,5.45865330544069,1.45106546997835,-6.90971877541904
0,5.68976689893351,1.45900999189795,-7.14877689083146
0,5.68976689893351,1.46695451381755,-7.15672141275106
0,5.68976689893351,1.6008104448557,-7.29057734378921
0,5.68976689893351,1.73466637589385,-7.42443327482736
0,5.54682579985516,1.95966100277823,-7.50648680263339
0,5.54682579985516,2.18465562966261,-7.73148142951777
0,5.54682579985516,2.43597470192919,-7.98280050178435
0,5.54682579985516,2.68729377419577,-8.23411957405093
0,5.44738567302694,2.94341249428121,-8.39079816730816
0,5.44738567302694,3.19953121436665,-8.64691688739359
0,5.44738567302694,3.42606134251947,-8.87344701554642
0,5.44738567302694,3.6525914706723,-9.09997714369924
0,5.76261856574786,3.77510215368745,-9.5377207194353
0,5.76261856574786,3.89761283670259,-9.66023140245045
0,5.76261856574786,3.87673579926353,-9.63935436501139
0,5.76261856574786,3.85585876182446,-9.61847732757232
0,6.41610045313279,3.8053880342133,-10.2214884873461
0,6.41610045313279,3.75491730660214,-10.1710177597349
0,6.41610045313279,3.70493073733698,-10.1210311904698
0,6.41610045313279,3.65494416807183,-10.0710446212046
0,6.74298378620209,3.61555288004736,-10.3585366662495
0,6.74298378620209,3.5761615920229,-10.319145378225
0,6.74298378620209,3.58484363201354,-10.3278274182156
0,6.74298378620209,3.59352567200418,-10.3365094582063
0,6.81117104162401,3.60044364616837,-10.4116146877924
0,6.81117104162401,3.60736162033255,-10.4185326619566
0,6.81117104162401,3.62163470484633,-10.4328057464703
0,6.81117104162401,3.6359077893601,-10.4470788309841
0,7.48645874682686,3.67896644578989,-11.1654251926168
0,7.48645874682686,3.72202510221969,-11.2084838490466
0,7.48645874682686,3.70814024645685,-11.1945989932837
0,7.48645874682686,3.694255390694,-11.1807141375209
0,5.99389803066209,3.64967639378398,-9.64357442444607
0,5.99389803066209,3.60509739687395,-9.59899542753604
0,5.99389803066209,3.56379807913931,-9.5576961098014
0,5.99389803066209,3.52249876140467,-9.51639679206676
0,5.01639126675486,3.45788393253182,-8.47427519928668
0,5.01639126675486,3.39326910365897,-8.40966037041383
0,5.01639126675486,3.33551454158313,-8.35190580833799
0,5.01639126675486,3.2777599795073,-8.29415124626216
0,5.65893986048272,3.21435517336356,-8.87329503384628
0,5.65893986048272,3.15095036721983,-8.80989022770255
0,5.65893986048272,3.05933027884089,-8.71827013932361
0,5.65893986048272,2.96771019046195,-8.62665005094466
0,5.49922044846686,2.89484791845907,-8.39406836692594
0,5.49922044846686,2.8219856464562,-8.32120609492307
0,5.49922044846686,2.64108714272841,-8.14030759119527
0,5.49922044846686,2.46018863900062,-7.95940908746748
0,5.17706637611012,2.17470401874302,-7.35177039485314
0,5.17706637611012,1.88921939848542,-7.06628577459554
0,5.17706637611012,1.59036756266864,-6.76743393877877
0,5.17706637611012,1.29151572685187,-6.46858210296199
0,5.51507725178636,0.879802048888745,-6.3948793006751
0,5.51507725178636,0.46808837092562,-5.98316562271198
0,5.51507725178636,0.0855417285362343,-5.60061898032259
0,5.51507725178636,-0.297004913853151,-5.21807233793321
0,6.302162434625,-0.705371500998737,-5.59679093362626
0,6.302162434625,-1.11373808814432,-5.18842434648067
0,6.302162434625,-1.59531744552885,-4.70684498909615
0,6.302162434625,-2.07689680291337,-4.22526563171163
0,6.24942603743848,-2.51301600597805,-3.73641003146043
0,6.24942603743848,-2.94913520904274,-3.30029082839574
0,6.24942603743848,-3.43151781878397,-2.81790821865451
0,6.24942603743848,-3.9139004285252,-2.33552560891328
0,5.9893991921456,-4.29557111194131,-1.69382808020429
0,5.9893991921456,-4.67724179535742,-1.31215739678818
0,5.9893991921456,-4.92395599772918,-1.06544319441642
0,5.9893991921456,-5.17067020010094,-0.818728992044662
0,6.15683472410897,-5.32578433740565,-0.831050386703315
0,6.15683472410897,-5.48089847471036,-0.675936249398607
0,6.15683472410897,-5.39397686754017,-0.762857856568799
0,6.15683472410897,-5.30705526036997,-0.849779463738992
0,6.50315348300939,-4.96243447445125,-1.54071900855814
0,6.50315348300939,-4.61781368853253,-1.88533979447686
0,6.50315348300939,-4.25550880890535,-2.24764467410404
0,6.50315348300939,-3.89320392927817,-2.60994955373122
0,6.32270799856948,-3.46867367463991,-2.85403432392957
0,6.32270799856948,-3.04414342000164,-3.27856457856783
0,6.32270799856948,-2.62851763511037,-3.69419036345911
0,6.32270799856948,-2.2128918502191,-4.10981614835038
0,6.68409738791782,-1.71528936535704,-4.96880802256078
0,6.68409738791782,-1.21768688049499,-5.46641050742284
0,6.68409738791782,-0.760017290244926,-5.9240800976729
0,6.68409738791782,-0.302347699994865,-6.38174968792296
0,6.29372452656811,-0.0839172399362408,-6.20980728663187
0,6.29372452656811,0.134513220122383,-6.4282377466905
0,6.29372452656811,0.171693512941909,-6.46541803951002
0,6.29372452656811,0.208873805761434,-6.50259833232955
0,5.45901329868152,0.0646025383228578,-5.52361583700437
0,5.45901329868152,-0.0796687291157186,-5.3793445695658
0,5.45901329868152,-0.211423408333215,-5.2475898903483
0,5.45901329868152,-0.343178087550712,-5.1158352111308
0,5.52312131663966,-0.375493438651696,-5.14762787798796
0,5.52312131663966,-0.40780878975268,-5.11531252688698
0,5.52312131663966,-0.407991781907366,-5.11512953473229
0,5.52312131663966,-0.408174774062051,-5.11494654257761
0,5.68061996657072,-0.39958039558569,-5.28103957098503
0,5.68061996657072,-0.390986017109328,-5.28963394946139
0,5.68061996657072,-0.3029757911137,-5.37764417545702
0,5.68061996657072,-0.214965565118072,-5.46565440145265
0,6.10524947889608,0.0192808273028597,-6.12453030619893
0,0.0568890040127915,0.253527219723792,-0.310416223736583
0,-0.266428946535961,0.627024767121649,-0.360595820585688
0,-0.266428946535961,1.00052231451951,-0.734093367983545
0,-0.266428946535961,1.3625730888232,-1.09614414228724
0,-0.266428946535961,1.72462386312689,-1.45819491659093
0,-0.765928584808067,1.97801413040045,-1.21208554559238
0,-0.765928584808067,2.23140439767401,-1.46547581286594
0,-0.765928584808067,2.36188751815858,-1.59595893335051
0,-0.765928584808067,2.49237063864316,-1.72644205383509
0,-1.58575288420534,2.5300005957459,-0.944247711540566
0,-1.58575288420534,2.56763055284865,-0.981877668643312
0,-1.58575288420534,2.53284763263168,-0.947094748426349
0,-1.58575288420534,2.49806471241472,-0.912311828209385
0,-1.66827253418047,2.41398568429937,-0.7457131501189
0,-1.66827253418047,2.32990665618401,-0.661634122003545
0,-1.66827253418047,2.19677538357392,-0.528502849393454
0,-1.66827253418047,2.06364411096383,-0.395371576783363
0,-2.16177365327993,1.95279597795067,0.208977675329264
0,-2.16177365327993,1.8419478449375,0.319825808342428
0,-2.16177365327993,1.73802341329535,0.423750239984576
0,-2.16177365327993,1.63409898165321,0.527674671626724
0,-2.58172294939709,1.53074285566698,1.05098009373011
0,-2.58172294939709,1.42738672968076,1.15433621971633
0,-2.58172294939709,1.33871693039419,1.2430060190029
0,-2.58172294939709,1.25004713110762,1.33167581828947
0,-2.44910188037795,1.10186973491915,1.3472321454588
0,-2.44910188037795,0.953692338730684,1.49540954164726
0,-2.44910188037795,0.750390388326009,1.69871149205194
0,-2.44910188037795,0.547088437921335,1.90201344245661
0,-2.69610399613305,0.388859803538853,2.30724419259419
0,-2.69610399613305,0.230631169156371,2.46547282697667
0,-2.69610399613305,0.142192572263492,2.55391142386955
0,-2.69610399613305,0.0537539753706134,2.64235002076243
0,-2.65292562067283,0.0647366785734984,2.58818894209933
0,-2.65292562067283,0.0757193817763835,2.57720623889644
0,-2.65292562067283,0.116142937086264,2.53678268358656
0,-2.65292562067283,0.156566492396145,2.49635912827668
0,-2.67903030514084,0.201907461328285,2.47712284381256
0,-2.67903030514084,0.247248430260426,2.43178187488042
0,-2.67903030514084,0.246213344488926,2.43281696065192
0,-2.67903030514084,0.245178258717426,2.43385204642342
0,-2.48449937685382,0.170172304962775,2.31432707189104
0,-2.48449937685382,0.0951663512081232,2.38933302564569
0,-2.48449937685382,-0.0141159864152446,2.49861536326906
0,-2.48449937685382,-0.123398324038612,2.60789770089243
0,-2.50847278226248,-0.290560556255565,2.79903333851805
0,-2.50847278226248,-0.457722788472517,2.966195570735
0,-2.50847278226248,-0.667639042033076,3.17611182429556
0,-2.50847278226248,-0.877555295593636,3.38602807785612
0,-2.68160688754108,-1.12534594163014,3.80695282917121
0,-2.68160688754108,-1.37313658766664,4.05474347520771
0,-2.68160688754108,-1.69505720101765,4.37666408855873
0,-2.68160688754108,-2.01697781436866,4.69858470190974
0,-2.47692682964367,-2.35763573057933,4.83456256022301
0,-2.47692682964367,-2.69829364679,5.17522047643368
0,-2.47692682964367,-3.03926564017619,5.51619246981986
0,-2.47692682964367,-3.38023763356238,5.85716446320606
0,-2.42606460363999,-3.67835069177986,6.10441529541985
0,-2.42606460363999,-3.97646374999733,6.40252835363732
0,-2.42606460363999,-4.16357647683153,6.58964108047153
0,-2.42606460363999,-4.35068920366573,6.77675380730573
0,-2.26826324974033,-4.49772351970726,6.76598676944759
0,-2.26826324974033,-4.64475783574878,6.91302108548911
0,-2.26826324974033,-4.78571188001397,7.0539751297543
0,-2.26826324974033,-4.92666592427917,7.1949291740195
0,-1.97570019864347,-5.08984772843123,7.0655479270747
0,-1.97570019864347,-5.2530295325833,7.22872973122677
0,-1.97570019864347,-5.47744520608833,7.4531454047318
0,-1.97570019864347,-5.70186087959335,7.67756107823682
0,-1.83683891687689,-5.90768211225126,7.74452102912816
0,-1.83683891687689,-6.11350334490917,7.95034226178607
0,-1.83683891687689,-6.16800647360756,8.00484539048445
0,-1.83683891687689,-6.22250960230594,8.05934851918284
0,-1.85857418729924,-6.18252075656815,8.0410949438674
0,-1.85857418729924,-6.14253191083036,8.0011060981296
0,-1.85857418729924,-6.05119181548119,7.90976600278043
0,-1.85857418729924,-5.95985172013201,7.81842590743125
0,-0.920245685445747,-5.87312719154184,6.79337287698759
0,-0.920245685445747,-5.78640266295167,6.70664834839741
0,-0.920245685445747,-5.81049648215875,6.73074216760449
0,-0.920245685445747,-5.83459030136583,6.75483598681157
0,-0.847347960416372,-5.9474964859501,6.79484444636647
0,-0.847347960416372,-6.06040267053438,6.90775063095075
0,-0.847347960416372,-6.13113767410229,6.97848563451867
0,-0.847347960416372,-6.20187267767021,7.04922063808658
0,-2.0816678045173,-6.16858357208569,8.25025137660299
0,-2.0816678045173,-6.13529446650117,8.21696227101847
0,-2.0816678045173,-6.11252024786006,8.19418805237736
0,-2.0816678045173,-6.08974602921895,8.17141383373625
0,-2.15717118458321,-6.06365479901509,8.2208259835983
0,-2.15717118458321,-6.03756356881123,8.19473475339444
0,-2.15717118458321,-6.02449568287297,8.18166686745618
0,-2.15717118458321,-6.01142779693471,8.16859898151792
0,-1.40881212624794,-5.94844099901111,7.35725312525905
0,-1.40881212624794,-5.88545420108752,7.29426632733546
0,-1.40881212624794,-5.65607785915489,7.06488998540283
0,-1.40881212624794,-5.42670151722227,6.83551364347021
0,-0.679746503998064,-5.08038322229329,5.76012972629135
0,-0.679746503998064,-4.7340649273643,5.41381143136237
0,-0.679746503998064,-4.45332916570053,5.1330756696986
0,-0.679746503998064,-4.17259340403676,4.85233990803483
0,-0.991669801655263,-3.93322914125276,4.92489894290802
0,-0.991669801655263,-3.69386487846875,4.68553468012401
0,-0.991669801655263,-3.45287906237832,4.44454886403358
0,-0.991669801655263,-3.21189324628789,4.20356304794315
0,-1.28167631210348,-2.94904680878006,4.23072312088353
0,-1.28167631210348,-2.68620037127223,3.9678766833757
0,-1.28167631210348,-2.2614955245564,3.54317183665988
0,-1.28167631210348,-1.83679067784057,3.11846698994405
0,-0.921367593518939,-1.48534546594615,2.40671305946509
0,-0.921367593518939,-1.13390025405173,2.05526784757067
0,-0.921367593518939,-0.853216735133488,1.77458432865243
0,-0.921367593518939,-0.572533216215249,1.49390080973419
0,-0.325417434973186,-0.31639909870049,0.641816533673676
0,-0.325417434973186,-0.0602649811857321,0.385682416158918
0,-0.325417434973186,0.146356828462834,0.179060606510352
0,-0.325417434973186,0.3529786381114,-0.0275612031382144
0,-0.0696265966164572,0.544419441213823,-0.474792844597365
0,-0.0696265966164572,0.735860244316245,-0.666233647699788
0,-0.0696265966164572,0.934074327477791,-0.864447730861333
0,-0.0696265966164572,1.13228841063934,-1.06266181402288
0,0.167166828627002,1.27757781466842,-1.44474464329542
0,0.167166828627002,1.4228672186975,-1.5900340473245
0,0.167166828627002,1.48568471117236,-1.65285153979936
0,0.167166828627002,1.54850220364722,-1.71566903227422
0,0.00637450584860871,1.48433327819328,-1.49070778404189
0,0.00637450584860871,1.42016435273935,-1.42653885858796
0,0.00637450584860871,1.30793731583084,-1.31431182167945
0,0.00637450584860871,1.19571027892233,-1.20208478477094
0,0.217923987313857,1.1228672130127,-1.34079120032655
0,0.217923987313856,1.05002414710306,-1.26794813441692
0,0.217923987313856,1.00463260050086,-1.22255658781471
0,0.217923987313856,0.959241053898647,-1.1771650412125
0,0.616266088917314,0.923978354152009,-1.54024444306932
0,0.616266088917314,0.888715654405372,-1.50498174332269
0,0.616266088917314,0.926143256459331,-1.54240934537665
0,0.616266088917314,0.96357085851329,-1.5798369474306
0,0.0142503291714768,0.994000975653957,-1.00825130482543
0,0.0142503291714768,1.02443109279462,-1.0386814219661
