Date,CostPerTransactionPercent
27/12/2010 18:15:05,21.976138009054715
28/12/2010 18:15:05,26.31765887774375
29/12/2010 18:15:05,21.804057582994865
30/12/2010 18:15:05,33.19409792341873
31/12/2010 18:15:05,53.982847937558965
01/01/2011 18:15:05,62.83069950335509
02/01/2011 18:15:05,54.38289911609662
03/01/2011 18:15:05,50.78405628359799
04/01/2011 18:15:05,23.791228320997384
05/01/2011 18:15:05,47.25287784053113
06/01/2011 18:15:05,43.499051898215775
07/01/2011 18:15:05,43.71193494913516
08/01/2011 18:15:05,33.636941771300336
09/01/2011 18:15:05,49.906015228698834
10/01/2011 18:15:05,28.590946497947762
11/01/2011 18:15:05,24.393741727881824
12/01/2011 18:15:05,15.38003891978711
13/01/2011 18:15:05,30.693697472299352
14/01/2011 18:15:05,18.692767524231872
15/01/2011 18:15:05,17.49783057420352
16/01/2011 18:15:05,60.78454341115359
17/01/2011 18:15:05,16.284036307820735
18/01/2011 18:15:05,17.388299680657187
19/01/2011 18:15:05,21.16068834704684
20/01/2011 18:15:05,21.474566637912716
21/01/2011 18:15:05,40.2158988786745
22/01/2011 18:15:05,27.23549981760069
23/01/2011 18:15:05,20.577152824093183
24/01/2011 18:15:05,27.5668328212305
25/01/2011 18:15:05,34.5567622491023
26/01/2011 18:15:05,49.60265178282143
27/01/2011 18:15:05,1.3674179112534153
28/01/2011 18:15:05,4.826765033966509
29/01/2011 18:15:05,37.050484990848524
30/01/2011 18:15:05,55.34644053223975
31/01/2011 18:15:05,33.91154253451154
01/02/2011 18:15:05,13.570483727852817
02/02/2011 18:15:05,9.71844116203761
03/02/2011 18:15:05,19.61560781001349
04/02/2011 18:15:05,35.42358591841612
05/02/2011 18:15:05,19.329819121698367
06/02/2011 18:15:05,36.14838932276718
07/02/2011 18:15:05,8.791857535626134
08/02/2011 18:15:05,28.94736626602131
09/02/2011 18:15:05,33.69277647851817
10/02/2011 18:15:05,14.323731994857022
11/02/2011 18:15:05,21.28592824559405
12/02/2011 18:15:05,28.09075976634402
13/02/2011 18:15:05,50.43934149956162
14/02/2011 18:15:05,34.564557914027816
15/02/2011 18:15:05,21.28581589536375
16/02/2011 18:15:05,39.76996090492328
17/02/2011 18:15:05,79.28375059710575
18/02/2011 18:15:05,36.990240468475264
19/02/2011 18:15:05,22.32072838757183
20/02/2011 18:15:05,30.35192410210775
21/02/2011 18:15:05,33.661089169715254
22/02/2011 18:15:05,33.676794274182484
23/02/2011 18:15:05,43.965953344705376
24/02/2011 18:15:05,32.802022809787836
25/02/2011 18:15:05,34.808033694176615
26/02/2011 18:15:05,23.69520601612784
27/02/2011 18:15:05,16.6649817201754
28/02/2011 18:15:05,32.77464217575577
01/03/2011 18:15:05,2.6468526092786635
02/03/2011 18:15:05,8.270804003684228
03/03/2011 18:15:05,9.560895022115098
04/03/2011 18:15:05,23.4967379313241
05/03/2011 18:15:05,52.50155590977697
06/03/2011 18:15:05,30.52509958917589
07/03/2011 18:15:05,31.321761934387858
08/03/2011 18:15:05,23.22995227445799
09/03/2011 18:15:05,7.75292507866418
10/03/2011 18:15:05,4.468582447100684
11/03/2011 18:15:05,6.460730776776383
12/03/2011 18:15:05,10.42768105604545
13/03/2011 18:15:05,10.606030034297442
14/03/2011 18:15:05,4.236854109455137
15/03/2011 18:15:05,5.961541099705542
16/03/2011 18:15:05,10.532911396853521
17/03/2011 18:15:05,7.466076399183752
18/03/2011 18:15:05,10.147678767668948
19/03/2011 18:15:05,8.706845727504001
20/03/2011 18:15:05,14.13444478218586
21/03/2011 18:15:05,13.613397549192733
22/03/2011 18:15:05,7.950191241599377
23/03/2011 18:15:05,9.74902556448813
24/03/2011 18:15:05,6.974669151099482
25/03/2011 18:15:05,10.279471123873753
26/03/2011 18:15:05,6.280724018588709
27/03/2011 18:15:05,11.899804962202142
28/03/2011 18:15:05,12.189403991829014
29/03/2011 18:15:05,14.183020174249517
30/03/2011 18:15:05,14.301389555599823
31/03/2011 18:15:05,16.207322737893406
01/04/2011 18:15:05,18.2718234997295
02/04/2011 18:15:05,28.536372286091076
03/04/2011 18:15:05,14.777269852248354
04/04/2011 18:15:05,18.058755850215768
05/04/2011 18:15:05,15.61214711255927
06/04/2011 18:15:05,18.98065488651475
07/04/2011 18:15:05,11.963282087332548
08/04/2011 18:15:05,15.63420050629987
09/04/2011 18:15:05,12.646069477923568
10/04/2011 18:15:05,17.15671934270937
11/04/2011 18:15:05,16.575859798687183
12/04/2011 18:15:05,10.778862275763489
13/04/2011 18:15:05,13.505066918933457
14/04/2011 18:15:05,16.763551542659926
15/04/2011 18:15:05,7.352388039837707
16/04/2011 18:15:05,6.000856488663269
17/04/2011 18:15:05,1.2369289205125007
18/04/2011 18:15:05,10.692802009534537
19/04/2011 18:15:05,0.419674354285852
20/04/2011 18:15:05,1.067965699466908
21/04/2011 18:15:05,13.43491508763358
22/04/2011 18:15:05,6.385140462655838
23/04/2011 18:15:05,10.265648550906272
24/04/2011 18:15:05,9.525500011367994
25/04/2011 18:15:05,20.936640810850864
26/04/2011 18:15:05,15.103094379758165
27/04/2011 18:15:05,17.63770146843936
28/04/2011 18:15:05,7.148558534992181
29/04/2011 18:15:05,4.9612118040803646
30/04/2011 18:15:05,3.1952810102266005
01/05/2011 18:15:05,12.267746024723927
02/05/2011 18:15:05,14.429081353319836
03/05/2011 18:15:05,11.228733997322353
04/05/2011 18:15:05,5.047789129542642
05/05/2011 18:15:05,14.933112318945547
06/05/2011 18:15:05,10.106246523855322
07/05/2011 18:15:05,10.968944052834612
08/05/2011 18:15:05,12.970680345976241
09/05/2011 18:15:05,17.163092328456656
10/05/2011 18:15:05,9.567616771614981
11/05/2011 18:15:05,8.192167762943866
12/05/2011 18:15:05,8.069912746341377
13/05/2011 18:15:05,3.1050584365251956
14/05/2011 18:15:05,1.8917582536700734
15/05/2011 18:15:05,4.194321477879048
16/05/2011 18:15:05,17.98983847503564
17/05/2011 18:15:05,9.415695969784272
18/05/2011 18:15:05,17.643629123288633
19/05/2011 18:15:05,16.294872663010903
20/05/2011 18:15:05,18.23991890229955
21/05/2011 18:15:05,2.491874137032207
22/05/2011 18:15:05,5.097954023801028
23/05/2011 18:15:05,15.73519323844334
24/05/2011 18:15:05,25.855529555890488
25/05/2011 18:15:05,19.37545406442453
26/05/2011 18:15:05,17.923228342937474
27/05/2011 18:15:05,2.842882842605826
28/05/2011 18:15:05,16.260007463139285
29/05/2011 18:15:05,13.985051557662429
30/05/2011 18:15:05,15.779470886922455
31/05/2011 18:15:05,11.216929106382729
01/06/2011 18:15:05,14.174775559853478
02/06/2011 18:15:05,11.750354935239455
03/06/2011 18:15:05,6.554949738865483
04/06/2011 18:15:05,12.390416813447736
05/06/2011 18:15:05,11.442856688603054
06/06/2011 18:15:05,11.525414761985669
07/06/2011 18:15:05,11.849221294609892
08/06/2011 18:15:05,5.972305057913639
09/06/2011 18:15:05,6.003999375952032
10/06/2011 18:15:05,10.322666376589645
11/06/2011 18:15:05,7.551514173337042
12/06/2011 18:15:05,1.9247251256007292
13/06/2011 18:15:05,7.971729221104792
14/06/2011 18:15:05,3.781633330023784
15/06/2011 18:15:05,11.538667151975462
16/06/2011 18:15:05,7.622641943826286
17/06/2011 18:15:05,5.904762497883306
18/06/2011 18:15:05,8.717460593525661
19/06/2011 18:15:05,9.747842548321572
20/06/2011 18:15:05,1.3886419130787266
21/06/2011 18:15:05,10.12389059470564
22/06/2011 18:15:05,11.033648674512733
23/06/2011 18:15:05,2.503389855983579
24/06/2011 18:15:05,11.319272014026868
25/06/2011 18:15:05,6.853906108323661
26/06/2011 18:15:05,12.353211685458922
27/06/2011 18:15:05,8.27922590226242
28/06/2011 18:15:05,5.111886190115662
29/06/2011 18:15:05,11.243136893890874
30/06/2011 18:15:05,9.081745323256847
01/07/2011 18:15:05,8.852929543946393
02/07/2011 18:15:05,9.630647824671232
03/07/2011 18:15:05,18.20096998874372
04/07/2011 18:15:05,13.525298557943326
05/07/2011 18:15:05,8.738020613569004
06/07/2011 18:15:05,9.040512639797388
07/07/2011 18:15:05,10.634303223454866
08/07/2011 18:15:05,14.765242882621902
09/07/2011 18:15:05,15.537140984058246
10/07/2011 18:15:05,13.88061208076961
11/07/2011 18:15:05,10.880133133116617
12/07/2011 18:15:05,12.708146141651177
13/07/2011 18:15:05,16.550561810354726
14/07/2011 18:15:05,15.350413144652194
15/07/2011 18:15:05,16.190902169781975
16/07/2011 18:15:05,18.369393239779725
17/07/2011 18:15:05,18.039344923043135
18/07/2011 18:15:05,4.0863790573570125
19/07/2011 18:15:05,10.416527362027015
20/07/2011 18:15:05,12.761773360373832
21/07/2011 18:15:05,13.719369120542982
22/07/2011 18:15:05,12.482637704653659
23/07/2011 18:15:05,13.47408249735548
24/07/2011 18:15:05,21.261935257278513
25/07/2011 18:15:05,11.39155528523665
26/07/2011 18:15:05,13.694920659247916
27/07/2011 18:15:05,14.511199285780185
28/07/2011 18:15:05,9.012894989073123
29/07/2011 18:15:05,9.88952816108072
30/07/2011 18:15:05,15.270426426572978
31/07/2011 18:15:05,15.707958646648045
01/08/2011 18:15:05,15.133681107694915
02/08/2011 18:15:05,8.503597052629187
03/08/2011 18:15:05,8.395502251207734
04/08/2011 18:15:05,7.984359441566166
05/08/2011 18:15:05,5.890917374935302
06/08/2011 18:15:05,9.09796923674548
07/08/2011 18:15:05,4.96340241510663
08/08/2011 18:15:05,3.7713975912789035
09/08/2011 18:15:05,9.611586543196381
10/08/2011 18:15:05,13.869697346737562
11/08/2011 18:15:05,12.226416820896166
12/08/2011 18:15:05,12.262757999613005
13/08/2011 18:15:05,14.278455935583652
14/08/2011 18:15:05,10.966707010769824
15/08/2011 18:15:05,10.715835539492488
16/08/2011 18:15:05,12.433472510145478
17/08/2011 18:15:05,10.241581649102836
18/08/2011 18:15:05,9.076852467078963
19/08/2011 18:15:05,12.250413643205901
20/08/2011 18:15:05,15.553628087475497
21/08/2011 18:15:05,17.735354674967812
22/08/2011 18:15:05,15.609155793924856
23/08/2011 18:15:05,17.877566880867533
24/08/2011 18:15:05,10.03960837646384
25/08/2011 18:15:05,4.860430833824005
26/08/2011 18:15:05,9.514497869898424
27/08/2011 18:15:05,0.5799217694717461
28/08/2011 18:15:05,14.586929105685542
29/08/2011 18:15:05,15.192535049709466
30/08/2011 18:15:05,15.800091669036023
31/08/2011 18:15:05,15.256072812931777
01/09/2011 18:15:05,11.218325658650594
02/09/2011 18:15:05,14.443424976320152
03/09/2011 18:15:05,16.393311277671856
04/09/2011 18:15:05,9.535480637012077
05/09/2011 18:15:05,9.56300234324736
06/09/2011 18:15:05,8.89711433953643
07/09/2011 18:15:05,5.724702429046917
08/09/2011 18:15:05,10.07997865980291
09/09/2011 18:15:05,5.479231491749027
10/09/2011 18:15:05,9.622503819677272
11/09/2011 18:15:05,0.9041345785609081
12/09/2011 18:15:05,8.128176542755753
13/09/2011 18:15:05,12.103750023094289
14/09/2011 18:15:05,9.720915466866298
15/09/2011 18:15:05,14.116066328362622
16/09/2011 18:15:05,7.1021106803384875
17/09/2011 18:15:05,9.002038198249227
18/09/2011 18:15:05,14.831102907415985
19/09/2011 18:15:05,8.761324413182571
20/09/2011 18:15:05,8.492419708223743
21/09/2011 18:15:05,6.114103528190206
22/09/2011 18:15:05,10.039595834432884
23/09/2011 18:15:05,11.91333824799626
24/09/2011 18:15:05,9.300812471751163
25/09/2011 18:15:05,13.32631842679746
26/09/2011 18:15:05,10.455037738534715
27/09/2011 18:15:05,8.549392489540098
28/09/2011 18:15:05,10.211097652775553
29/09/2011 18:15:05,13.324626528392338
30/09/2011 18:15:05,10.21106395527643
01/10/2011 18:15:05,9.632881652336629
02/10/2011 18:15:05,12.114100138892328
03/10/2011 18:15:05,12.38166624242862
04/10/2011 18:15:05,9.308052330794213
05/10/2011 18:15:05,8.620130271853782
06/10/2011 18:15:05,4.958347018652039
07/10/2011 18:15:05,7.295220627288826
08/10/2011 18:15:05,6.198840533359993
09/10/2011 18:15:05,8.265731232249784
10/10/2011 18:15:05,10.576977907280883
11/10/2011 18:15:05,6.73752917951448
12/10/2011 18:15:05,8.465316765400871
13/10/2011 18:15:05,6.338968745582087
14/10/2011 18:15:05,8.65051943171357
15/10/2011 18:15:05,9.366561749598477
16/10/2011 18:15:05,10.962212176947412
17/10/2011 18:15:05,4.806862078925104
18/10/2011 18:15:05,6.146946592942379
19/10/2011 18:15:05,7.263725786060111
20/10/2011 18:15:05,4.1288335006322665
21/10/2011 18:15:05,7.2389530004371805
22/10/2011 18:15:05,4.895393474028699
23/10/2011 18:15:05,4.974501354027592
24/10/2011 18:15:05,6.4881894433485545
25/10/2011 18:15:05,5.846803289528247
26/10/2011 18:15:05,4.486314262476954
27/10/2011 18:15:05,7.391155239246518
28/10/2011 18:15:05,4.167864207753021
29/10/2011 18:15:05,3.154971907233084
30/10/2011 18:15:05,6.068410198092101
31/10/2011 18:15:05,8.08399090092025
01/11/2011 18:15:05,5.776616162205079
02/11/2011 18:15:05,5.460776183457385
03/11/2011 18:15:05,5.548837146943076
04/11/2011 18:15:05,6.919932383421141
05/11/2011 18:15:05,6.715784192776775
06/11/2011 18:15:05,9.216137935997185
07/11/2011 18:15:05,10.048517393403861
08/11/2011 18:15:05,5.7644858278509545
09/11/2011 18:15:05,3.2526671153198223
10/11/2011 18:15:05,5.803498650239746
11/11/2011 18:15:05,4.356505683947239
12/11/2011 18:15:05,8.591079861267646
13/11/2011 18:15:05,9.359646714176325
14/11/2011 18:15:05,5.528559333923029
15/11/2011 18:15:05,5.2737710425304645
16/11/2011 18:15:05,0.47352421856918375
17/11/2011 18:15:05,0.2813317674292542
18/11/2011 18:15:05,0.22781628030707265
19/11/2011 18:15:05,0.2691849517841212
20/11/2011 18:15:05,0.9732863328059769
21/11/2011 18:15:05,0.5809486952419831
22/11/2011 18:15:05,0.40506033342724973
23/11/2011 18:15:05,0.5713799191548731
24/11/2011 18:15:05,3.2822570495374292
25/11/2011 18:15:05,3.662688655562163
26/11/2011 18:15:05,3.601958469427332
27/11/2011 18:15:05,0.5113537660589123
28/11/2011 18:15:05,0.2340084539452285
29/11/2011 18:15:05,0.33963362547757964
30/11/2011 18:15:05,0.15447878817351815
01/12/2011 18:15:05,0.37620640367070657
02/12/2011 18:15:05,0.23735771945143833
03/12/2011 18:15:05,0.20379542408750215
04/12/2011 18:15:05,0.21385211512823507
05/12/2011 18:15:05,0.424932774177325
06/12/2011 18:15:05,0.1365306347669862
07/12/2011 18:15:05,0.13839219676987327
08/12/2011 18:15:05,0.19746304014300792
09/12/2011 18:15:05,0.6452347126434366
10/12/2011 18:15:05,2.4174122759056154
11/12/2011 18:15:05,2.725776951510767
12/12/2011 18:15:05,2.1679240134300453
13/12/2011 18:15:05,3.9730104821912917
14/12/2011 18:15:05,5.6411480445568385
15/12/2011 18:15:05,4.342302446919875
16/12/2011 18:15:05,3.842189831491935
17/12/2011 18:15:05,5.499191593583971
18/12/2011 18:15:05,9.115220286717978
19/12/2011 18:15:05,5.692571928157315
20/12/2011 18:15:05,3.424554124474318
21/12/2011 18:15:05,4.7163448582580125
22/12/2011 18:15:05,6.569632033784457
23/12/2011 18:15:05,7.896053617845597
24/12/2011 18:15:05,7.819588227032212
25/12/2011 18:15:05,13.172306981929172
26/12/2011 18:15:05,10.304219335399774
27/12/2011 18:15:05,9.613777765911632
28/12/2011 18:15:05,8.041785043366716
29/12/2011 18:15:05,6.018874156944813
30/12/2011 18:15:05,7.582560561074924
31/12/2011 18:15:05,9.681359832044295
01/01/2012 18:15:05,4.413851582986471
02/01/2012 18:15:05,7.359530810355704
03/01/2012 18:15:05,9.5932047342486
04/01/2012 18:15:05,6.495535354043561
05/01/2012 18:15:05,3.4846618736125983
06/01/2012 18:15:05,4.898525394913386
07/01/2012 18:15:05,8.659350410170427
08/01/2012 18:15:05,10.005080428363886
09/01/2012 18:15:05,5.367299524669421
10/01/2012 18:15:05,6.786016645469467
11/01/2012 18:15:05,6.934861696911779
12/01/2012 18:15:05,10.542273234778502
13/01/2012 18:15:05,3.614916330378522
14/01/2012 18:15:05,6.464373152318736
15/01/2012 18:15:05,9.330730611656744
16/01/2012 18:15:05,6.211557543337308
17/01/2012 18:15:05,5.460295323442351
18/01/2012 18:15:05,4.635021696356662
19/01/2012 18:15:05,5.4467095393482525
20/01/2012 18:15:05,4.742538933491418
21/01/2012 18:15:05,9.655143799276168
22/01/2012 18:15:05,10.449018908112178
23/01/2012 18:15:05,12.205130809947848
24/01/2012 18:15:05,6.977976376719405
25/01/2012 18:15:05,6.552961762988101
26/01/2012 18:15:05,4.970184902704125
27/01/2012 18:15:05,4.918912987734431
28/01/2012 18:15:05,9.210096002522498
29/01/2012 18:15:05,8.847665710998344
30/01/2012 18:15:05,10.035274877267888
31/01/2012 18:15:05,9.420125279253043
01/02/2012 18:15:05,4.823793556183015
02/02/2012 18:15:05,5.856481429073089
03/02/2012 18:15:05,6.7864933796861395
04/02/2012 18:15:05,6.003415212870887
05/02/2012 18:15:05,6.138344870854924
06/02/2012 18:15:05,6.230808445449447
07/02/2012 18:15:05,6.276804316081678
08/02/2012 18:15:05,6.457300194885236
09/02/2012 18:15:05,7.796187540582988
10/02/2012 18:15:05,8.055138238209592
11/02/2012 18:15:05,6.692616311300961
12/02/2012 18:15:05,5.66488206372215
13/02/2012 18:15:05,5.383792748480346
14/02/2012 18:15:05,1.7830517870970084
15/02/2012 18:15:05,1.656377071469657
16/02/2012 18:15:05,2.351160188412841
17/02/2012 18:15:05,3.7636744294186264
18/02/2012 18:15:05,7.47691130548133
19/02/2012 18:15:05,9.63809072354247
20/02/2012 18:15:05,6.933852622137618
21/02/2012 18:15:05,6.214523302725962
22/02/2012 18:15:05,5.369386520584133
23/02/2012 18:15:05,6.705324575473851
24/02/2012 18:15:05,4.330155726054761
25/02/2012 18:15:05,4.592217587854155
26/02/2012 18:15:05,8.50875386029077
27/02/2012 18:15:05,8.609758296939313
28/02/2012 18:15:05,6.382555969686965
29/02/2012 18:15:05,8.875635915943612
01/03/2012 18:15:05,4.902845196190099
02/03/2012 18:15:05,2.8507991564771378
03/03/2012 18:15:05,3.754135128108139
04/03/2012 18:15:05,6.730324711285582
05/03/2012 18:15:05,7.4546675405415845
06/03/2012 18:15:05,6.365731793001276
07/03/2012 18:15:05,6.761724460659668
08/03/2012 18:15:05,8.040597832990096
09/03/2012 18:15:05,7.7550519215603515
10/03/2012 18:15:05,8.452084630812228
11/03/2012 18:15:05,9.076816221658394
12/03/2012 18:15:05,7.762816304957165
13/03/2012 18:15:05,5.635845998239137
14/03/2012 18:15:05,5.814210115676223
15/03/2012 18:15:05,4.111993697796777
16/03/2012 18:15:05,5.15578485768591
17/03/2012 18:15:05,9.583307759430955
18/03/2012 18:15:05,8.663535313823855
19/03/2012 18:15:05,6.852951822721839
20/03/2012 18:15:05,6.036259916037224
21/03/2012 18:15:05,5.5405945740114735
22/03/2012 18:15:05,6.1888105633390955
23/03/2012 18:15:05,5.095355833198222
24/03/2012 18:15:05,8.289230054550517
25/03/2012 18:15:05,6.609681884816957
26/03/2012 18:15:05,6.83182908530324
27/03/2012 18:15:05,5.425492927658701
28/03/2012 18:15:05,5.899823253303467
29/03/2012 18:15:05,4.8684132135312375
30/03/2012 18:15:05,5.410276824720509
31/03/2012 18:15:05,7.108943897217433
01/04/2012 18:15:05,8.176343490182818
02/04/2012 18:15:05,5.697880035711917
03/04/2012 18:15:05,4.176639854527494
04/04/2012 18:15:05,4.506285628995375
05/04/2012 18:15:05,3.550518724351141
06/04/2012 18:15:05,3.4168310186055977
07/04/2012 18:15:05,6.059725146856274
08/04/2012 18:15:05,8.503677102906044
09/04/2012 18:15:05,2.9197869268529355
10/04/2012 18:15:05,2.7854744848456376
11/04/2012 18:15:05,5.135156525111706
12/04/2012 18:15:05,2.702529222645569
13/04/2012 18:15:05,3.2461539350111654
14/04/2012 18:15:05,3.5461366160477152
15/04/2012 18:15:05,6.769105425852648
16/04/2012 18:15:05,4.066585046566462
17/04/2012 18:15:05,3.2465256276037318
18/04/2012 18:15:05,3.4379592511901236
19/04/2012 18:15:05,3.9000143004006063
20/04/2012 18:15:05,3.481319016119783
21/04/2012 18:15:05,4.319580842522015
22/04/2012 18:15:05,4.222417012330071
23/04/2012 18:15:05,6.3118269107977385
24/04/2012 18:15:05,3.948239331615315
25/04/2012 18:15:05,4.522759839651133
26/04/2012 18:15:05,3.7652007263839598
27/04/2012 18:15:05,4.317307814218487
28/04/2012 18:15:05,5.881614542527275
29/04/2012 18:15:05,5.205191525773246
30/04/2012 18:15:05,7.401702216402501
01/05/2012 18:15:05,5.847146699642077
02/05/2012 18:15:05,4.98802677153025
03/05/2012 18:15:05,4.725572906804266
04/05/2012 18:15:05,5.436659011863966
05/05/2012 18:15:05,5.3495708997128695
06/05/2012 18:15:05,4.398319625165073
07/05/2012 18:15:05,4.872302554484411
08/05/2012 18:15:05,5.416776233809171
09/05/2012 18:15:05,3.6755939476346677
10/05/2012 18:15:05,3.0765626233797243
11/05/2012 18:15:05,2.7216960259847816
12/05/2012 18:15:05,3.9531731681203253
13/05/2012 18:15:05,4.64309259587015
14/05/2012 18:15:05,5.115536863079238
15/05/2012 18:15:05,2.917006054969007
16/05/2012 18:15:05,2.9886519141795707
17/05/2012 18:15:05,3.6781731299241476
18/05/2012 18:15:05,2.815208806723066
19/05/2012 18:15:05,4.92984991108033
20/05/2012 18:15:05,4.808925952917918
21/05/2012 18:15:05,3.1179653348096688
22/05/2012 18:15:05,2.1415199489791195
23/05/2012 18:15:05,2.881948006070635
24/05/2012 18:15:05,4.437378975210692
25/05/2012 18:15:05,3.6046177653567373
26/05/2012 18:15:05,4.7160573376047825
27/05/2012 18:15:05,6.169158223349593
28/05/2012 18:15:05,4.629389933583895
29/05/2012 18:15:05,3.4015941646847576
30/05/2012 18:15:05,3.0292034857068884
31/05/2012 18:15:05,3.4649061631213223
01/06/2012 18:15:05,1.2198140094345395
02/06/2012 18:15:05,4.166419319534345
03/06/2012 18:15:05,6.968273380125472
04/06/2012 18:15:05,3.6016871533494745
05/06/2012 18:15:05,2.8437174608758524
06/06/2012 18:15:05,4.347082223595208
07/06/2012 18:15:05,2.84468238529128
08/06/2012 18:15:05,3.0217075581516815
09/06/2012 18:15:05,3.628635233839181
10/06/2012 18:15:05,5.6330367768149605
11/06/2012 18:15:05,4.383238738435807
12/06/2012 18:15:05,3.4246452339810993
13/06/2012 18:15:05,3.0752999999657233
14/06/2012 18:15:05,4.0642356508256885
15/06/2012 18:15:05,3.9377892369181695
16/06/2012 18:15:05,2.983137789343121
17/06/2012 18:15:05,5.084230117428136
18/06/2012 18:15:05,4.033361829648508
19/06/2012 18:15:05,4.213160438130726
20/06/2012 18:15:05,2.6713894042978
21/06/2012 18:15:05,3.2287605397448877
22/06/2012 18:15:05,2.871333154466812
23/06/2012 18:15:05,5.115038880427736
24/06/2012 18:15:05,2.633392355044732
25/06/2012 18:15:05,4.129631172451965
26/06/2012 18:15:05,2.479114146558303
27/06/2012 18:15:05,3.3602535915779232
28/06/2012 18:15:05,2.916587596193437
29/06/2012 18:15:05,4.735055878339671
30/06/2012 18:15:05,4.965622290267838
01/07/2012 18:15:05,6.909322836101575
02/07/2012 18:15:05,5.566735107504033
03/07/2012 18:15:05,2.5960062062778446
04/07/2012 18:15:05,3.4626413309833044
05/07/2012 18:15:05,3.764384576186049
06/07/2012 18:15:05,3.894087881178243
07/07/2012 18:15:05,5.30086802066321
08/07/2012 18:15:05,6.000550199200694
09/07/2012 18:15:05,4.434825365243876
10/07/2012 18:15:05,3.1254605156015947
11/07/2012 18:15:05,3.313087158646243
12/07/2012 18:15:05,3.1290372889944664
13/07/2012 18:15:05,2.540497626783171
14/07/2012 18:15:05,2.4565317734183614
15/07/2012 18:15:05,5.0559932778100185
16/07/2012 18:15:05,3.7026333389065442
17/07/2012 18:15:05,2.1553116416464815
18/07/2012 18:15:05,2.5806055678297546
19/07/2012 18:15:05,3.88669446852175
20/07/2012 18:15:05,2.8054023183905628
21/07/2012 18:15:05,3.297902020416095
22/07/2012 18:15:05,5.022185645967515
23/07/2012 18:15:05,3.768004503850677
24/07/2012 18:15:05,3.560012497192633
25/07/2012 18:15:05,3.9654566218908394
26/07/2012 18:15:05,3.7108084499255143
27/07/2012 18:15:05,5.066312850989144
28/07/2012 18:15:05,6.189265171766172
29/07/2012 18:15:05,5.558476978371785
30/07/2012 18:15:05,5.95666154906709
31/07/2012 18:15:05,2.195071109005823
01/08/2012 18:15:05,2.595613536414251
02/08/2012 18:15:05,2.8650533876680866
03/08/2012 18:15:05,3.254394722955241
04/08/2012 18:15:05,4.462537990918921
05/08/2012 18:15:05,5.095435158757426
06/08/2012 18:15:05,3.9545628335852845
07/08/2012 18:15:05,3.901102895196059
08/08/2012 18:15:05,4.290213002356053
09/08/2012 18:15:05,3.3176161966560613
10/08/2012 18:15:05,3.832784542297696
11/08/2012 18:15:05,5.4251833359558725
12/08/2012 18:15:05,8.750124700974094
13/08/2012 18:15:05,4.305831282683488
14/08/2012 18:15:05,3.375560253245144
15/08/2012 18:15:05,4.849196530686232
16/08/2012 18:15:05,3.8116435022539994
17/08/2012 18:15:05,3.3086641401856367
18/08/2012 18:15:05,2.7469589567549164
19/08/2012 18:15:05,2.1773209018551416
20/08/2012 18:15:05,1.4013092961011062
21/08/2012 18:15:05,2.969748162533027
22/08/2012 18:15:05,2.050714448983809
23/08/2012 18:15:05,3.195011427171625
24/08/2012 18:15:05,3.607464748846808
25/08/2012 18:15:05,2.7502952950214308
26/08/2012 18:15:05,4.765906315041591
27/08/2012 18:15:05,2.7039558886824104
28/08/2012 18:15:05,3.3023357440493792
29/08/2012 18:15:05,3.410191889959946
30/08/2012 18:15:05,3.469272957775786
31/08/2012 18:15:05,1.8890841740795958
01/09/2012 18:15:05,5.299019327302819
02/09/2012 18:15:05,5.811030861973549
03/09/2012 18:15:05,5.229365179051864
04/09/2012 18:15:05,2.708321704508982
05/09/2012 18:15:05,4.234442371014194
06/09/2012 18:15:05,3.2113041574473327
07/09/2012 18:15:05,4.477541322845634
08/09/2012 18:15:05,3.9566875844157363
09/09/2012 18:15:05,2.2390217598416364
10/09/2012 18:15:05,1.723478311518047
11/09/2012 18:15:05,2.6304299661593844
12/09/2012 18:15:05,2.7158992946215528
13/09/2012 18:15:05,2.7927214779835454
14/09/2012 18:15:05,3.8530881446045266
15/09/2012 18:15:05,3.091170781371935
16/09/2012 18:15:05,5.468626836447993
17/09/2012 18:15:05,3.902938220457973
18/09/2012 18:15:05,3.053951306754881
19/09/2012 18:15:05,3.147257209124589
20/09/2012 18:15:05,2.9001233042518613
21/09/2012 18:15:05,1.555339743262005
22/09/2012 18:15:05,3.5319010382896288
23/09/2012 18:15:05,5.916169788823123
24/09/2012 18:15:05,3.165212080372073
25/09/2012 18:15:05,3.0540796097125664
26/09/2012 18:15:05,3.1580094997736743
27/09/2012 18:15:05,3.0430727984750305
28/09/2012 18:15:05,3.5875685385307388
29/09/2012 18:15:05,3.780324414313195
30/09/2012 18:15:05,4.3539870724280725
01/10/2012 18:15:05,3.9408666506382244
02/10/2012 18:15:05,2.5090445080332575
03/10/2012 18:15:05,2.7102801563450756
04/10/2012 18:15:05,2.6868881652597856
05/10/2012 18:15:05,2.767326235630389
06/10/2012 18:15:05,5.23546921817077
07/10/2012 18:15:05,5.3982210127769665
08/10/2012 18:15:05,3.7765210220127687
09/10/2012 18:15:05,3.550451593802315
10/10/2012 18:15:05,3.6866973529160316
11/10/2012 18:15:05,3.268654850607273
12/10/2012 18:15:05,3.544423238606346
13/10/2012 18:15:05,5.086780584672392
14/10/2012 18:15:05,5.097437425900356
15/10/2012 18:15:05,4.488617351495415
